word,pop,hip hop,not available,rock,metal,other,country,jazz,electronic,folk,r b,indie
led,17.742228853576144,9.978650654331595,11.50530706904438,69.06768291995496,27.14149621431997,1.9744409089420736,12.821425712050278,5.073237787669152,3.190700620626616,1.8759414695962229,1.7139216104264314,2.0680947017898528
ledge,3.351205207958957,4.2863383661518455,2.2628952548197736,20.832914737377866,2.7199213583298176,0.3074864393472896,2.623011555689288,0.0,0.9737208324963649,0.14883503915081128,0.445276451767033,0.5325568058998833
lee,6.531235270919476,16.258713750790537,5.672864447168492,37.802234369240225,1.9507721004969045,1.1210713999214903,6.056162936673148,4.211194268414891,2.0172199778323723,1.781532596266442,1.748767090926592,0.7214372717627682
leech,0.3198509845113125,2.524834902213061,0.4857376175463383,6.231272819213604,3.4789278970963315,0.05980289826242581,0.0,0.0,0.17790224012681602,0.16830575428437872,0.35410919618514386,0.0
left,234.28646386699643,151.33114602285374,127.66526032511776,844.0937729314996,202.56039527795053,29.508664605586258,138.0191908167632,43.651202510124556,49.752705350383685,12.958589813626103,22.67860161317919,27.44545219937118
leg,4.684493769954719,20.308309601430622,3.9148030413337622,36.953496980531355,7.047173223714531,0.5766111550626029,4.635640867621261,0.895584904841915,1.6490230564877202,0.6449951764284928,0.9047599418498262,1.56867713527016
legacy,2.7412287450859054,8.376612945259607,2.776634239263089,13.6304440591704,14.841387935311156,0.9141660944564705,0.4553665130620125,0.6047428755968722,0.5384475067309866,0.11466077153303982,0.062213041647073704,0.11637036252895484
legal,1.5794730378623743,10.59507805204155,1.9085934320189792,11.91644022760213,2.3135695751216097,0.3909641436225262,1.2362179637669592,0.6475763692217154,1.095501113500132,0.4371694499414105,0.17226213690489317,0.14237304927411698
legend,4.9891526155059776,15.412763179390005,3.2560758044270957,27.202692493662266,13.108055743948864,1.0890987307072437,3.750871296082206,0.4084093935235791,1.2878433807434877,0.7454435745713711,0.21057482942281297,0.38034284746864905
legendary,3.06736050352935,8.510895785218496,0.6547205741499883,4.201169952066527,1.958740473957445,0.8068396424443588,0.27734473983162944,0.0,0.10425592689870876,0.0,0.24303928910333836,0.20082399849977647
legends,1.0415834040839893,6.100703338454052,1.7417316320143836,11.264796466551584,7.26742324951709,0.5250965289234922,1.0048401020616051,0.26459363768470795,0.22286102860350945,0.17887860295020575,0.5573508662326345,0.0
legged,1.830503445735086,2.1267593953562747,1.1936150276853066,10.432604832792112,2.5958291490379053,0.03984709829635544,1.844828926041747,1.1731065603005597,0.42889066672642817,0.1204695925472781,0.5001781412306122,0.04267933962803697
leggo,0.4186692310480465,3.376004948685124,1.5897078153997384,0.08736363873024598,0.0,0.2552833670570982,0.0,0.07970203041990778,0.5121085371447305,0.0,0.0,0.0
legion,1.102392189455241,1.6134463104424894,1.2077595591942503,4.045176275189855,8.262711789705369,0.21137464485216348,0.10213163634193569,0.7860838681378083,0.6949664264355253,0.17859605829806002,0.0,0.15821805332186045
legions,2.0716752278533472,0.8411463803866895,1.5748281332163128,5.86155886000576,20.786217034171095,0.0,0.0,0.0,0.28733832110559315,0.5149202335905242,0.0,0.3908179839205759
