Band,Song,Url
Manfred Mann,Pretty Flamingo,/lyric/553432/Manfred+Mann/Pretty+Flamingo
Manfred Mann,I Hear You Knockin',/lyric/4319926/Manfred+Mann/I+Hear+You+Knockin%27
Manfred Mann,Bring It to Jerome [*],/lyric/6330535/Manfred+Mann/Bring+It+to+Jerome+%5B%2A%5D
Manfred Mann,Bring It to Jerome [Mono Version],/lyric/6330525/Manfred+Mann/Bring+It+to+Jerome+%5BMono+Version%5D
Manfred Mann,I'm Your Kingpin [Mono Version],/lyric/6330519/Manfred+Mann/I%27m+Your+Kingpin+%5BMono+Version%5D
Manfred Mann,I've Got My Mojo Working [Mono Version],/lyric/6330521/Manfred+Mann/I%27ve+Got+My+Mojo+Working+%5BMono+Version%5D
Manfred Mann,Smokestack Lightning [*],/lyric/6330528/Manfred+Mann/Smokestack+Lightning+%5B%2A%5D
Manfred Mann,Without You [*],/lyric/6330536/Manfred+Mann/Without+You+%5B%2A%5D
Manfred Mann,Without You [Mono Version],/lyric/6330526/Manfred+Mann/Without+You+%5BMono+Version%5D
Manfred Mann,Without You [Mono Version][Alternate Take][*],/lyric/6330540/Manfred+Mann/Without+You+%5BMono+Version%5D%5BAlternate+Take%5D%5B%2A%5D
Manfred Mann,My Little Red Book [Film Version][*],/lyric/2450020/Manfred+Mann/My+Little+Red+Book+%5BFilm+Version%5D%5B%2A%5D
Manfred Mann,Autumn Leaves,/lyric/6925258/Manfred+Mann/Autumn+Leaves
Manfred Mann,Do Wah Diddy Diddy [Long Version][*],/lyric/6385388/Manfred+Mann/Do+Wah+Diddy+Diddy+%5BLong+Version%5D%5B%2A%5D
Manfred Mann,You Gave Me Somebody to Love [Version 1][*],/lyric/6385386/Manfred+Mann/You+Gave+Me+Somebody+to+Love+%5BVersion+1%5D%5B%2A%5D
Manfred Mann,I Put a Spell on You [*],/lyric/6330586/Manfred+Mann/I+Put+a+Spell+on+You+%5B%2A%5D
Manfred Mann,Tennessee Waltz [*],/lyric/6330589/Manfred+Mann/Tennessee+Waltz+%5B%2A%5D
