Band,Song,Url
Amy Lee,Broken [CD-ROM Track],/lyric/7222273/Seether/Broken+%5BCD-ROM+Track%5D
Amy Lee,Seether,artist/Seether/530636
Amy Lee,Broken,/lyric/6867193/Amy+Lee/Broken
Amy Lee,Amy Lee,artist/Amy-Lee/97326
Amy Lee,Seether,artist/Seether/530636
Amy Lee,Freak on a Leash,/lyric/9996154/Amy+Lee/Freak+on+a+Leash
Amy Lee,Amy Lee,artist/Amy-Lee/97326
Amy Lee,Korn,artist/Korn/144403
Amy Lee,Halfway Down the Stairs,/lyric/24064713/Amy+Lee/Halfway+Down+the+Stairs
Amy Lee,"Speak to Me [From ""Voice From the Stone"" Original Motion Picture Soundt",/lyric/33836811/Amy+Lee/Speak+to+Me+%5BFrom+%22Voice+From+the+Stone%22+Original+Motion+Picture+Soundt
Amy Lou Barnes,Little April Shower,/lyric/26916570/Mary+Moder/Little+April+Shower
Amy Lou Barnes,Mary Moder,artist/Mary-Moder/157971
Amy Lou Barnes,Disney Chorus,artist/Disney-Chorus/438428
Amy Lou Barnes,Sally Mueller,artist/Sally-Mueller/786440
Amy Lou Barnes,Betty Bayne,artist/Betty-Bayne/2650744
Amy Lou Barnes,Alice Sixer,artist/Alice-Sixer/2650763
Amy MacDonald,Poison Prince,/lyric/12243888/Amy+Macdonald/Poison+Prince
Amy MacDonald,Rock Bottom,/lyric/12243889/Amy+Macdonald/Rock+Bottom
Amy MacDonald,This Much Is True,/lyric/14627867/Amy+Macdonald/This+Much+Is+True
Amy MacDonald,Barrowland Ballroom,/lyric/11964094/Amy+Macdonald/Barrowland+Ballroom
Amy MacDonald,Footballer's Wife,/lyric/11964097/Amy+Macdonald/Footballer%27s+Wife
Amy MacDonald,L.A.,/lyric/11964095/Amy+Macdonald/L.A.
Amy MacDonald,Let's Start a Band,/lyric/11964093/Amy+Macdonald/Let%27s+Start+a+Band
Amy MacDonald,Mr Rock & Roll,/lyric/11964088/Amy+Macdonald/Mr+Rock+%26+Roll
Amy MacDonald,The Road to Home [*],/lyric/11964098/Amy+Macdonald/The+Road+to+Home+%5B%2A%5D
Amy MacDonald,Run,/lyric/11964092/Amy+Macdonald/Run
Amy MacDonald,This Is the Life,/lyric/11964089/Amy+Macdonald/This+Is+the+Life
Amy MacDonald,A Wish for Something More,/lyric/11964096/Amy+Macdonald/A+Wish+for+Something+More
Amy MacDonald,Youth of Today,/lyric/11964091/Amy+Macdonald/Youth+of+Today
Amy MacDonald,Poison Prince [Acoustic W14 Session],/lyric/14009580/Amy+Macdonald/Poison+Prince+%5BAcoustic+W14+Session%5D
Amy MacDonald,Fairy Tale of New York [Live from Glasgow][*],/lyric/15263772/Amy+Macdonald/Fairy+Tale+of+New+York+%5BLive+from+Glasgow%5D%5B%2A%5D
Amy MacDonald,Mr. Brightside [Live from Glasgow Barrowlands][*],/lyric/15263773/Amy+Macdonald/Mr.+Brightside+%5BLive+from+Glasgow+Barrowlands%5D%5B%2A%5D
Amy MacDonald,Somebody New [*],/lyric/15263770/Amy+Macdonald/Somebody+New+%5B%2A%5D
Amy MacDonald,This Is the Life [Acoustic Version][*],/lyric/15263768/Amy+Macdonald/This+Is+the+Life+%5BAcoustic+Version%5D%5B%2A%5D
Amy MacDonald,Mr. Rock & Roll,/lyric/16535560/Amy+Macdonald/Mr.+Rock+%26+Roll
Amy MacDonald,Mr Rock & Roll [Album Version],/lyric/18247257/Amy+Macdonald/Mr+Rock+%26+Roll+%5BAlbum+Version%5D
Amy MacDonald,Dancing in the Dark [Live],/lyric/17671063/Amy+Macdonald/Dancing+in+the+Dark+%5BLive%5D
Amy MacDonald,Run [Video] [Multimedia Track],/lyric/25177606/Amy+Macdonald/Run+%5BVideo%5D+%5BMultimedia+Track%5D
Amy MacDonald,This Pretty Face,/lyric/19331312/Amy+Macdonald/This+Pretty+Face
Amy MacDonald,Don't Tell Me That It's Over,/lyric/19330852/Amy+Macdonald/Don%27t+Tell+Me+That+It%27s+Over
Amy MacDonald,Give It All Up,/lyric/19330847/Amy+Macdonald/Give+It+All+Up
Amy MacDonald,Love Love,/lyric/19330849/Amy+Macdonald/Love+Love
Amy MacDonald,Mr Rock & Roll [Live at the Barrowland Ballroom 2007] [Live],/lyric/19330836/Amy+Macdonald/Mr+Rock+%26+Roll+%5BLive+at+the+Barrowland+Ballroom+2007%5D+%5BLive%5D
Amy MacDonald,My Only One,/lyric/19330846/Amy+Macdonald/My+Only+One
Amy MacDonald,Next Big Thing,/lyric/19330843/Amy+Macdonald/Next+Big+Thing
Amy MacDonald,No Roots,/lyric/19330850/Amy+Macdonald/No+Roots
Amy MacDonald,An Ordinary Life,/lyric/19330848/Amy+Macdonald/An+Ordinary+Life
Amy MacDonald,Spark,/lyric/19330851/Amy+Macdonald/Spark
Amy MacDonald,Troubled Soul,/lyric/19330844/Amy+Macdonald/Troubled+Soul
Amy MacDonald,What Happiness Means to Me,/lyric/19330841/Amy+Macdonald/What+Happiness+Means+to+Me
Amy MacDonald,Your Time Will Come,/lyric/19330842/Amy+Macdonald/Your+Time+Will+Come
Amy MacDonald,Dead End Street,/lyric/22054522/Ray+Davies/Dead+End+Street
Amy MacDonald,Ray Davies,artist/Ray-Davies/35394
Amy MacDonald,Spark [Tiesto Remix],/lyric/21969747/Amy+Macdonald/Spark+%5BTiesto+Remix%5D
Amy MacDonald,4th of July,/lyric/26672001/Amy+Macdonald/4th+of+July
Amy MacDonald,Across the Nile,/lyric/26671996/Amy+Macdonald/Across+the+Nile
Amy MacDonald,The Days of Being Young and Free,/lyric/26671995/Amy+Macdonald/The+Days+of+Being+Young+and+Free
Amy MacDonald,The Furthest Star,/lyric/26671998/Amy+Macdonald/The+Furthest+Star
Amy MacDonald,The Game,/lyric/26671997/Amy+Macdonald/The+Game
Amy MacDonald,The Green and the Blue,/lyric/26671991/Amy+Macdonald/The+Green+and+the+Blue
Amy MacDonald,Human Spirit,/lyric/26671992/Amy+Macdonald/Human+Spirit
Amy MacDonald,In the End,/lyric/26671990/Amy+Macdonald/In+the+End
Amy MacDonald,Left That Body Long Ago,/lyric/26671994/Amy+Macdonald/Left+That+Body+Long+Ago
Amy MacDonald,Life In a Beautiful Light,/lyric/26671993/Amy+Macdonald/Life+In+a+Beautiful+Light
Amy MacDonald,Pride,/lyric/26672000/Amy+Macdonald/Pride
