Band,Song,Url
Swing,Don't Hold Back,/lyric/26367970/Public+Announcement/Don%27t+Hold+Back
Swing,Public Announcement,artist/Public-Announcement/173470
Swing & Sway,I Left My Heart at the Stage Door Canteen,/lyric/8217028/Sammy+Kaye/I+Left+My+Heart+at+the+Stage+Door+Canteen
Swing & Sway,Sammy Kaye,artist/Sammy-Kaye/6876
Swing & Sway,Jingle Bells,/lyric/7007777/Sammy+Kaye/Jingle+Bells
Swing & Sway,Sammy Kaye,artist/Sammy-Kaye/6876
Swing & Sway,Daddy,/lyric/6541735/Sammy+Kaye/Daddy
Swing & Sway,Sammy Kaye,artist/Sammy-Kaye/6876
Swing & Sway,Kaye Choir,artist/Kaye-Choir/235794
Swing & Sway,Walkin' to Missouri,/lyric/7210404/Rosso%2C+Tony/Walkin%27+to+Missouri
Swing & Sway,"Rosso, Tony","artist/Rosso,-Tony/0"
Swing & Sway,Sammy Kaye,artist/Sammy-Kaye/6876
Swing & Sway,The Glee Club,artist/The-Glee-Club/13056
Swing & Sway,Love Walked In,/lyric/7476493/Sammy+Kaye/Love+Walked+In
Swing & Sway,Sammy Kaye,artist/Sammy-Kaye/6876
Swing & Sway,Sammy Kaye & His Orchestra,artist/Sammy-Kaye-&-His-Orchestra/198164
Swing & Sway,Don't Fence Me In,/lyric/15409689/Sammy+Kaye/Don%27t+Fence+Me+In
Swing & Sway,Sammy Kaye,artist/Sammy-Kaye/6876
Swing & Sway,Swing & Sway with Sammy Kaye,artist/Swing-&-Sway-with-Sammy-Kaye/2045854
Swing & Sway,Daddy,/lyric/18405244/Sammy+Kaye/Daddy
Swing & Sway,Sammy Kaye,artist/Sammy-Kaye/6876
Swing & Sway,I Can't Begin to Tell You,/lyric/4492031/Sammy+Kaye/I+Can%27t+Begin+to+Tell+You
Swing & Sway,Sammy Kaye,artist/Sammy-Kaye/6876
Swing & Sway,Nancy Norman,artist/Nancy-Norman/526619
Swing & Sway,I Left My Heart at the Stage Door Canteen,/lyric/19846770/Sammy+Kaye/I+Left+My+Heart+at+the+Stage+Door+Canteen
Swing & Sway,Sammy Kaye,artist/Sammy-Kaye/6876
Swing & Sway,Jingle Bells,/lyric/18318676/Sammy+Kaye/Jingle+Bells
Swing & Sway,Sammy Kaye,artist/Sammy-Kaye/6876
Swing & Sway with Sammy Kaye,I Left My Heart at the Stagedoor Canteen,/lyric/19523256/Don+Cornell/I+Left+My+Heart+at+the+Stagedoor+Canteen
Swing & Sway with Sammy Kaye,Don Cornell,artist/Don-Cornell/10352
Swing & Sway with Sammy Kaye,"Don't Fence Me In [From the Warner Bros. Picture ""Hollywood Canteen""]",/lyric/12762853/Swing+And+Sway/Don%27t+Fence+Me+In+%5BFrom+the+Warner+Bros.+Picture+%22Hollywood+Canteen%22%5D
Swing & Sway with Sammy Kaye,Swing And Sway,artist/Swing-And-Sway/0
Swing & Sway with Sammy Kaye,"Williams, Billy","artist/Williams,-Billy/0"
Swing & Sway with Sammy Kaye,Sammy Kaye,artist/Sammy-Kaye/6876
Swing & Sway with Sammy Kaye,Blue Skies,/lyric/8185682/Swing+And+Sway/Blue+Skies
Swing & Sway with Sammy Kaye,Swing And Sway,artist/Swing-And-Sway/0
Swing & Sway with Sammy Kaye,Sammy Kaye,artist/Sammy-Kaye/6876
Swing & Sway with Sammy Kaye,Don't Fence Me In,/lyric/15409689/Sammy+Kaye/Don%27t+Fence+Me+In
Swing & Sway with Sammy Kaye,Sammy Kaye,artist/Sammy-Kaye/6876
Swing & Sway with Sammy Kaye,Swing & Sway,artist/Swing-&-Sway/480276
Swing & Sway with Sammy Kaye,Daddy,/lyric/28648534/The+Kaye+Choir/Daddy
Swing & Sway with Sammy Kaye,The Kaye Choir,artist/The-Kaye-Choir/2036269
Swing Billies,I Can't Give You Anything But Love,/lyric/6472514/Swing+Billies/I+Can%27t+Give+You+Anything+But+Love
Swing Cats,St. James Infirmary,/lyric/2581461/The+Swing+Cats/St.+James+Infirmary
Swing Cats,Crawfish,/lyric/3261999/The+Swing+Cats/Crawfish
Swing Cats,Steamroller Blues,/lyric/3262004/The+Swing+Cats/Steamroller+Blues
Swing Cats,Taht's All Right,/lyric/3262005/The+Swing+Cats/Taht%27s+All+Right
Swing Cats,Blue Moon,/lyric/3989072/The+Swing+Cats/Blue+Moon
Swing Cats,Fool That I Am,/lyric/3989063/The+Swing+Cats/Fool+That+I+Am
Swing Cats,"One Scotch, One Bourbon, One Beer",/lyric/3989070/The+Swing+Cats/One+Scotch%2C+One+Bourbon%2C+One+Beer
Swing Cats,Good Golly Miss Molly,/lyric/9004158/Little+Richard/Good+Golly+Miss+Molly
Swing Cats,Little Richard,artist/Little-Richard/4765
Swing Cats,Rock Around the Clock,/lyric/9004148/Bill+Haley/Rock+Around+the+Clock
Swing Cats,Bill Haley,artist/Bill-Haley/4426
Swing Cats,Diamonds Are a Girl's Best Friend,/lyric/12791168/Marilyn+Monroe/Diamonds+Are+a+Girl%27s+Best+Friend
Swing Cats,Marilyn Monroe,artist/Marilyn-Monroe/7158
Swing City Big Band,Chattanooga Choo Choo,/lyric/3344777/Swing+City+Big+Band/Chattanooga+Choo+Choo
Swing City Big Band,I Got It Bad (And That Ain't Good),/lyric/3344784/Swing+City+Big+Band/I+Got+It+Bad+%28And+That+Ain%27t+Good%29
Swing City Big Band,It Don't Mean a Thing (If It Ain't Got That Swing),/lyric/3344783/Swing+City+Big+Band/It+Don%27t+Mean+a+Thing+%28If+It+Ain%27t+Got+That+Swing%29
Swing City Express,Someone to Watch over Me,/lyric/2421529/Swing+City+Express/Someone+to+Watch+over+Me
Swing Dance Orchestra,Bugle Call Rag,/lyric/2009811/Swing+Dance+Orchestra/Bugle+Call+Rag
Swing Dance Orchestra,How High the Moon,/lyric/2009820/Swing+Dance+Orchestra/How+High+the+Moon
