Band,Song,Url
DJ Murdermixx,"So Fresh, So Clean",/lyric/4947270/Mr.+Quikk/So+Fresh%2C+So+Clean
DJ Murdermixx,Mr. Quikk,artist/Mr.-Quikk/294149
DJ Mustard,Whole Lotta Lovin',/lyric/32484128/DJ+Mustard/Whole+Lotta+Lovin%27
DJ Mustard,Travis Scott,artist/Travis-Scott/2701028
DJ Mustard,Feelin' Myself,/lyric/33563889/will.i.am/Feelin%27+Myself
DJ Mustard,will.i.am,artist/will.i.am/351867
DJ Mustard,Miley Cyrus,artist/Miley-Cyrus/823418
DJ Mustard,Wiz Khalifa,artist/Wiz-Khalifa/843628
DJ Mustard,French Montana,artist/French-Montana/1123652
DJ Mustard,4 Digits,/lyric/31094130/Fabolous/4+Digits
DJ Mustard,Fabolous,artist/Fabolous/483230
DJ Mustard,Eric Bellinger,artist/Eric-Bellinger/2077482
DJ Mustard,Deep,/lyric/31094128/Rick+Ross/Deep
DJ Mustard,Rick Ross,artist/Rick-Ross/736150
DJ Mustard,Wiz Khalifa,artist/Wiz-Khalifa/843628
DJ Mustard,TeeFLii,artist/TeeFLii/2930051
DJ Mustard,Down on Me,/lyric/31094133/DJ+Mustard/Down+on+Me
DJ Mustard,Ty Dolla $ign,artist/Ty-Dolla-$ign/2362271
DJ Mustard,2 Chainz,artist/2-Chainz/2450987
DJ Mustard,Face Down,/lyric/31094137/Lil+Wayne/Face+Down
DJ Mustard,Lil Wayne,artist/Lil-Wayne/384397
DJ Mustard,YG,artist/YG/885230
DJ Mustard,Big Sean,artist/Big-Sean/1567077
DJ Mustard,Boosie Badazz,artist/Boosie-Badazz/2966283
DJ Mustard,Tinashe Checks In,/lyric/31094131/DJ+Mustard/Tinashe+Checks+In
DJ Mustard,Or Nah,/lyric/30410287/Wiz+Khalifa/Or+Nah
DJ Mustard,Wiz Khalifa,artist/Wiz-Khalifa/843628
DJ Mustard,Ty Dolla $ign,artist/Ty-Dolla-$ign/2362271
DJ Mustard,Paranoid,/lyric/30410284/Trey+Songz/Paranoid
DJ Mustard,Trey Songz,artist/Trey-Songz/686292
