Band,Song,Url
Corona,Rhythm of the Night,/lyric/10023929/Corona/Rhythm+of+the+Night
Coroner,Coma,/lyric/1196770/Coroner/Coma
Coroner,R.I.P.,/lyric/1196769/Coroner/R.I.P.
Coroner,Suicide Command,/lyric/1196767/Coroner/Suicide+Command
Coroner,When Angels Die,/lyric/1196764/Coroner/When+Angels+Die
Coroner,Absorbed,/lyric/945317/Coroner/Absorbed
Coroner,Arc-Lite,/lyric/945319/Coroner/Arc-Lite
Coroner,Intro,/lyric/945316/Coroner/Intro
Coroner,Masked Jackal,/lyric/945318/Coroner/Masked+Jackal
Coroner,Shadow of a Lost Dream,/lyric/945322/Coroner/Shadow+of+a+Lost+Dream
Coroner,Skeleton on Your Shoulder,/lyric/945320/Coroner/Skeleton+on+Your+Shoulder
Coroner,Sudden Fall,/lyric/945321/Coroner/Sudden+Fall
Coroner,Voyage to Eternity,/lyric/945324/Coroner/Voyage+to+Eternity
Coroner,D.O.A.,/lyric/6218735/Coroner/D.O.A.
Coroner,Die by My Hand,/lyric/6218732/Coroner/Die+by+My+Hand
Coroner,Mistress of Deception,/lyric/6218736/Coroner/Mistress+of+Deception
Coroner,No Need to Be Human,/lyric/6218733/Coroner/No+Need+to+Be+Human
Coroner,Read My Scars,/lyric/6218734/Coroner/Read+My+Scars
Coroner,Tunnel of Pain,/lyric/6218737/Coroner/Tunnel+of+Pain
Coroner,Why It Hurts,/lyric/6218738/Coroner/Why+It+Hurts
Coroner,Metamorphosis,/lyric/4785155/Coroner/Metamorphosis
Coroner,Pale Sister,/lyric/4785156/Coroner/Pale+Sister
Coroner,Semtex Revolution,/lyric/4785153/Coroner/Semtex+Revolution
Coroner,Sirens,/lyric/4785154/Coroner/Sirens
Coroner,Son of Lilith,/lyric/4785152/Coroner/Son+of+Lilith
Coroner,I Want You (She's So Heavy),/lyric/1420639/Coroner/I+Want+You+%28She%27s+So+Heavy%29
Coroner,Last Entertainment [T.V. Bizarre],/lyric/1420634/Coroner/Last+Entertainment+%5BT.V.+Bizarre%5D
Coros,Topsy Turvy,/lyric/1244255/Julio+Sosa/Topsy+Turvy
Coros,Julio Sosa,artist/Julio-Sosa/41661
Corporacion Latina,Amigo,/lyric/29563555/Corporacion+Latina/Amigo
Corporacion Latina,Silencio,/lyric/29563550/Corporacion+Latina/Silencio
"Corporal James ""Stump"" Cross",What The Well Dressed Man In Harlem Will Wear,/lyric/27737014/Corporal+James+%22Stump%22+Cross/What+The+Well+Dressed+Man+In+Harlem+Will+Wear
Corporation 187,Frustration,/lyric/3296981/Corporation+187/Frustration
Corporation 187,Paralyzed,/lyric/3296980/Corporation+187/Paralyzed
Corporation of One,The Real Life,/lyric/6656747/Corporation+of+One/The+Real+Life
Corps of Royal Electrical and Mechanical Engineers Staff Band,Here's That Rainy Day,/lyric/2115009/Corps+of+Royal+Electrical+and+Mechanical+Engineers+Staff+Band/Here%27s+That+Rainy+Day
Corpsefucking Art,Oblivious to Evil,/lyric/6704648/Corpsefucking+Art/Oblivious+to+Evil
Corpus Christi,Monuments,/lyric/19848988/Corpus+Christi/Monuments
Corpus Delicti,Suffragette City,/lyric/10652692/Corpus+Delicti/Suffragette+City
Corrado Rustici,How Will I Know,/lyric/17705535/Whitney+Houston/How+Will+I+Know
Corrado Rustici,Whitney Houston,artist/Whitney-Houston/4519
Corrado Rustici,Cissy Houston,artist/Cissy-Houston/64644
Corrado Rustici,Preston Glass,artist/Preston-Glass/80297
Corrado Rustici,Yvonne Lewis,artist/Yvonne-Lewis/98306
Corrado Rustici,Narada Michael Walden,artist/Narada-Michael-Walden/105590
Correatown,Shine Right Through,/lyric/27644620/Correatown/Shine+Right+Through
Correy C,Fragrance,/lyric/35368628/Bas/Fragrance
Correy C,Bas,artist/Bas/2830701
Correy C,Infiniti+2,/lyric/35368626/Bas/Infiniti%2B2
Correy C,Bas,artist/Bas/2830701
Correy C,Pinball II,/lyric/35016210/Bas/Pinball+II
Correy C,Bas,artist/Bas/2830701
Corridos Famosos,The Dark End of the Street,/lyric/29637585/Ry+Cooder/The+Dark+End+of+the+Street
Corridos Famosos,Ry Cooder,artist/Ry-Cooder/3959
Corridos Famosos,Do Re Mi,/lyric/29637591/Ry+Cooder/Do+Re+Mi
Corridos Famosos,Ry Cooder,artist/Ry-Cooder/3959
Corridos Famosos,Goodnight Irene,/lyric/29637580/Ry+Cooder/Goodnight+Irene
Corridos Famosos,Ry Cooder,artist/Ry-Cooder/3959
Corridos Famosos,Vigilante Man,/lyric/29637581/Ry+Cooder/Vigilante+Man
Corridos Famosos,Ry Cooder,artist/Ry-Cooder/3959
Corridos Famosos,Volver Volver,/lyric/29637582/Ry+Cooder/Volver+Volver
Corridos Famosos,Ry Cooder,artist/Ry-Cooder/3959
Corrina Greyson,In Love With You [Inst./Acapella],/lyric/25987291/Freestylers/In+Love+With+You+%5BInst.-Acapella%5D
Corrina Greyson,Freestylers,artist/Freestylers/277673
Corrina Greyson,Krafty Kuts,artist/Krafty-Kuts/364180
Corrina Greyson,Dynamite MC,artist/Dynamite-MC/627203
Corrina Repp,I'll Be Seeing You,/lyric/7335800/Corrina+Repp/I%27ll+Be+Seeing+You
Corrina Repp,Keith Schreiner,artist/Keith-Schreiner/513230
Corrina Repp,You've Been Flirting Again,/lyric/6817555/Corrina+Repp/You%27ve+Been+Flirting+Again
Corrine,Always Be My Baby,/lyric/1658956/Corrine/Always+Be+My+Baby
Corrine,La Isla Bonita [Espanol],/lyric/3961217/Corrine/La+Isla+Bonita+%5BEspanol%5D
Corrinne May,Fly Away,/lyric/7682308/Corrinne+May/Fly+Away
Corrinne May,If You Didn't Love Me,/lyric/7682312/Corrinne+May/If+You+Didn%27t+Love+Me
Corrinne May,Free [Radio Edit],/lyric/7682273/Corrinne+May/Free+%5BRadio+Edit%5D
Corrinne May,Shelter,/lyric/13418170/Corrinne+May/Shelter
Corrinne May,"May, Corrine","artist/May,-Corrine/0"
Corrosion of Conformity,Broken Will,/lyric/1110946/Corrosion+of+Conformity/Broken+Will
Corrosion of Conformity,Citizen [*],/lyric/1110964/Corrosion+of+Conformity/Citizen+%5B%2A%5D
Corrosion of Conformity,Co-Exist,/lyric/1110950/Corrosion+of+Conformity/Co-Exist
Corrosion of Conformity,College Town,/lyric/1110958/Corrosion+of+Conformity/College+Town
Corrosion of Conformity,Dark Thoughts,/lyric/1110952/Corrosion+of+Conformity/Dark+Thoughts
Corrosion of Conformity,Excluded,/lyric/1110951/Corrosion+of+Conformity/Excluded
Corrosion of Conformity,Eye for an Eye,/lyric/1110960/Corrosion+of+Conformity/Eye+for+an+Eye
Corrosion of Conformity,Indifferent,/lyric/1110945/Corrosion+of+Conformity/Indifferent
Corrosion of Conformity,L.S.,/lyric/1110948/Corrosion+of+Conformity/L.S.
Corrosion of Conformity,Minds Are Controlled,/lyric/1110944/Corrosion+of+Conformity/Minds+Are+Controlled
Corrosion of Conformity,Negative Outlook,/lyric/1110955/Corrosion+of+Conformity/Negative+Outlook
Corrosion of Conformity,No Drunk,/lyric/1110957/Corrosion+of+Conformity/No+Drunk
Corrosion of Conformity,Not Safe,/lyric/1110959/Corrosion+of+Conformity/Not+Safe
Corrosion of Conformity,Nothing's Gonna Change,/lyric/1110961/Corrosion+of+Conformity/Nothing%27s+Gonna+Change
Corrosion of Conformity,Poison Planet,/lyric/1110953/Corrosion+of+Conformity/Poison+Planet
Corrosion of Conformity,Rabid Dogs,/lyric/1110947/Corrosion+of+Conformity/Rabid+Dogs
Corrosion of Conformity,Rednekkk,/lyric/1110949/Corrosion+of+Conformity/Rednekkk
Corrosion of Conformity,Tell Me,/lyric/1110943/Corrosion+of+Conformity/Tell+Me
Corrosion of Conformity,What?,/lyric/1110954/Corrosion+of+Conformity/What%3F
Corrosion of Conformity,Animosity,/lyric/948132/Corrosion+of+Conformity/Animosity
Corrosion of Conformity,Consumed,/lyric/948125/Corrosion+of+Conformity/Consumed
Corrosion of Conformity,Holier,/lyric/948126/Corrosion+of+Conformity/Holier
Corrosion of Conformity,Hungry Child,/lyric/948131/Corrosion+of+Conformity/Hungry+Child
Corrosion of Conformity,Intervention,/lyric/948129/Corrosion+of+Conformity/Intervention
Corrosion of Conformity,Kiss of Death,/lyric/948130/Corrosion+of+Conformity/Kiss+of+Death
Corrosion of Conformity,Loss for Words,/lyric/948123/Corrosion+of+Conformity/Loss+for+Words
Corrosion of Conformity,Mad World,/lyric/948124/Corrosion+of+Conformity/Mad+World
Corrosion of Conformity,Positive Outlook,/lyric/948127/Corrosion+of+Conformity/Positive+Outlook
Corrosion of Conformity,Prayer,/lyric/948128/Corrosion+of+Conformity/Prayer
Corrosion of Conformity,Crawling,/lyric/2075043/Corrosion+of+Conformity/Crawling
Corrosion of Conformity,Happily Ever After,/lyric/2075042/Corrosion+of+Conformity/Happily+Ever+After
Corrosion of Conformity,Technocracy,/lyric/2075040/Corrosion+of+Conformity/Technocracy
Corrosion of Conformity,Break the Circle,/lyric/2832780/Corrosion+of+Conformity/Break+the+Circle
Corrosion of Conformity,Buried,/lyric/2832779/Corrosion+of+Conformity/Buried
Corrosion of Conformity,Damned for All Time,/lyric/2832777/Corrosion+of+Conformity/Damned+for+All+Time
Corrosion of Conformity,Echoes in the Well,/lyric/2832786/Corrosion+of+Conformity/Echoes+in+the+Well
Corrosion of Conformity,Great Purification,/lyric/2832784/Corrosion+of+Conformity/Great+Purification
Corrosion of Conformity,Mine Are the Eyes of God,/lyric/2832782/Corrosion+of+Conformity/Mine+Are+the+Eyes+of+God
Corrosion of Conformity,Vote With a Bullet,/lyric/2832783/Corrosion+of+Conformity/Vote+With+a+Bullet
Corrosion of Conformity,White Noise,/lyric/2832785/Corrosion+of+Conformity/White+Noise
Corrosion of Conformity,Dance of the Dead,/lyric/646924/Corrosion+of+Conformity/Dance+of+the+Dead
Corrosion of Conformity,Albatross,/lyric/1329073/Corrosion+of+Conformity/Albatross
Corrosion of Conformity,Broken Man,/lyric/1329076/Corrosion+of+Conformity/Broken+Man
Corrosion of Conformity,Clean My Wounds,/lyric/1329074/Corrosion+of+Conformity/Clean+My+Wounds
Corrosion of Conformity,Deliverance,/lyric/1329082/Corrosion+of+Conformity/Deliverance
Corrosion of Conformity,Heaven's Not Overflowing,/lyric/1329072/Corrosion+of+Conformity/Heaven%27s+Not+Overflowing
Corrosion of Conformity,My Grain,/lyric/1329081/Corrosion+of+Conformity/My+Grain
Corrosion of Conformity,Pearls Before Swine,/lyric/1329085/Corrosion+of+Conformity/Pearls+Before+Swine
Corrosion of Conformity,Señor Limpio,/lyric/1329077/Corrosion+of+Conformity/Se%C3%B1or+Limpio
Corrosion of Conformity,Seven Days,/lyric/1329079/Corrosion+of+Conformity/Seven+Days
Corrosion of Conformity,Shake Like You,/lyric/1329083/Corrosion+of+Conformity/Shake+Like+You
Corrosion of Conformity,Shelter,/lyric/1329084/Corrosion+of+Conformity/Shelter
Corrosion of Conformity,Born Again for the Last Time,/lyric/1348889/Corrosion+of+Conformity/Born+Again+for+the+Last+Time
Corrosion of Conformity,The Door,/lyric/1348892/Corrosion+of+Conformity/The+Door
Corrosion of Conformity,Drowning in a Daydream,/lyric/1348890/Corrosion+of+Conformity/Drowning+in+a+Daydream
Corrosion of Conformity,Fuel,/lyric/1348896/Corrosion+of+Conformity/Fuel
Corrosion of Conformity,Goodbye Windows,/lyric/1348888/Corrosion+of+Conformity/Goodbye+Windows
Corrosion of Conformity,King of the Rotten,/lyric/1348885/Corrosion+of+Conformity/King+of+the+Rotten
Corrosion of Conformity,Long Whip/Big America,/lyric/1348886/Corrosion+of+Conformity/Long+Whip-Big+America
Corrosion of Conformity,Man or Ash,/lyric/1348893/Corrosion+of+Conformity/Man+or+Ash
