Band,Song,Url
Billy Fury,That's Love,/lyric/22877538/Billy+Fury/That%27s+Love
Billy Fury,Billy Fury,artist/Billy-Fury/4324
Billy Fury,The Four Jays,artist/The-Four-Jays/2375747
Billy Fury,Colette,/lyric/48773/Billy+Fury/Colette
Billy Fury,I'm Lost Without You,/lyric/48764/Billy+Fury/I%27m+Lost+Without+You
Billy Fury,It's Only Make Believe,/lyric/48767/Billy+Fury/It%27s+Only+Make+Believe
Billy Fury,Jealousy,/lyric/48778/Billy+Fury/Jealousy
Billy Fury,Like I've Never Been Gone,/lyric/48762/Billy+Fury/Like+I%27ve+Never+Been+Gone
Billy Fury,Maybe Tomorrow,/lyric/48768/Billy+Fury/Maybe+Tomorrow
Billy Fury,Once upon a Dream,/lyric/48772/Billy+Fury/Once+upon+a+Dream
Billy Fury,Somebody Else's Girl,/lyric/48779/Billy+Fury/Somebody+Else%27s+Girl
Billy Fury,That's Love,/lyric/48771/Billy+Fury/That%27s+Love
Billy Fury,Wondrous Place,/lyric/48774/Billy+Fury/Wondrous+Place
Billy Fury,In Summer,/lyric/284652/Billy+Fury/In+Summer
Billy Fury,Nobody's Child,/lyric/284653/Billy+Fury/Nobody%27s+Child
Billy Fury,Since You've Been Gone,/lyric/724229/Billy+Fury/Since+You%27ve+Been+Gone
Billy Fury,I Love How You Love Me,/lyric/548780/Billy+Fury/I+Love+How+You+Love+Me
Billy Fury,Halfway to Paradise,/lyric/3573513/Billy+Fury/Halfway+to+Paradise
Billy Fury,Forget Him,/lyric/5950333/Billy+Fury/Forget+Him
Billy Fury,I'd Never Find Another You,/lyric/5950358/Billy+Fury/I%27d+Never+Find+Another+You
Billy Fury,Last Night Was Made for Love,/lyric/5950354/Billy+Fury/Last+Night+Was+Made+for+Love
Billy Fury,Let Me Go Lover,/lyric/5950340/Billy+Fury/Let+Me+Go+Lover
Billy Fury,That's All Right,/lyric/7632148/Billy+Fury/That%27s+All+Right
Billy Fury,Begin the Beguine,/lyric/15216658/Billy+Fury/Begin+the+Beguine
Billy Fury,Hard Times (No One Knows Better Than I),/lyric/15216622/Billy+Fury/Hard+Times+%28No+One+Knows+Better+Than+I%29
Billy Fury,Once Upon a Time,/lyric/16289988/Billy+Fury/Once+Upon+a+Time
Billy Fury,That's Enough,/lyric/15216642/Billy+Fury/That%27s+Enough
Billy Fury,What Am I Living For?,/lyric/15216614/Billy+Fury/What+Am+I+Living+For%3F
Billy Fury,That's Love [Alt. Take] [Alternate Take],/lyric/23076279/Billy+Fury/That%27s+Love+%5BAlt.+Take%5D+%5BAlternate+Take%5D
Billy Fury,Half Way To Paradise,/lyric/29318152/Billy+Fury/Half+Way+To+Paradise
Billy Gaines,Golden Slumbers,/lyric/28788120/Billy+Gaines/Golden+Slumbers
Billy Gibbons,Perfectamundo,/lyric/32143652/Billy+Gibbons+%26+the+BFG%27s/Perfectamundo
Billy Gibbons,Tired of Your Jive,/lyric/8334408/Billy+Gibbons/Tired+of+Your+Jive
Billy Gibbons,B.B. King,artist/B.B.-King/93923
Billy Gibbons,Oh Well,/lyric/27708442/Billy+Gibbons/Oh+Well
Billy Gibbons,Cheap Sunglasses,/lyric/26754805/ZZ+Top/Cheap+Sunglasses
Billy Gibbons,ZZ Top,artist/ZZ-Top/5923
Billy Gibbons,Frank Beard,artist/Frank-Beard/55172
Billy Gibbons,Dusty Hill,artist/Dusty-Hill/86674
Billy Gibbons,Dust My Broom,/lyric/26754808/ZZ+Top/Dust+My+Broom
Billy Gibbons,ZZ Top,artist/ZZ-Top/5923
Billy Gibbons,Frank Beard,artist/Frank-Beard/55172
Billy Gibbons,Dusty Hill,artist/Dusty-Hill/86674
Billy Gibbons,Esther Be the One,/lyric/26754804/ZZ+Top/Esther+Be+the+One
Billy Gibbons,ZZ Top,artist/ZZ-Top/5923
Billy Gibbons,Frank Beard,artist/Frank-Beard/55172
Billy Gibbons,Dusty Hill,artist/Dusty-Hill/86674
Billy Gibbons,A Fool for Your Stockings,/lyric/26754810/ZZ+Top/A+Fool+for+Your+Stockings
Billy Gibbons,ZZ Top,artist/ZZ-Top/5923
Billy Gibbons,Frank Beard,artist/Frank-Beard/55172
Billy Gibbons,Dusty Hill,artist/Dusty-Hill/86674
Billy Gibbons,Hi Fi Mama,/lyric/26754806/ZZ+Top/Hi+Fi+Mama
Billy Gibbons,ZZ Top,artist/ZZ-Top/5923
Billy Gibbons,Frank Beard,artist/Frank-Beard/55172
Billy Gibbons,Dusty Hill,artist/Dusty-Hill/86674
Billy Gibbons,I Thank You,/lyric/26754803/ZZ+Top/I+Thank+You
Billy Gibbons,ZZ Top,artist/ZZ-Top/5923
Billy Gibbons,Frank Beard,artist/Frank-Beard/55172
Billy Gibbons,Dusty Hill,artist/Dusty-Hill/86674
Billy Gibbons,"I'm Bad, I'm Nationwide",/lyric/26754801/ZZ+Top/I%27m+Bad%2C+I%27m+Nationwide
Billy Gibbons,ZZ Top,artist/ZZ-Top/5923
Billy Gibbons,Frank Beard,artist/Frank-Beard/55172
Billy Gibbons,Dusty Hill,artist/Dusty-Hill/86674
Billy Gibbons,Lowdown in the Street,/lyric/26754807/ZZ+Top/Lowdown+in+the+Street
Billy Gibbons,ZZ Top,artist/ZZ-Top/5923
Billy Gibbons,Frank Beard,artist/Frank-Beard/55172
Billy Gibbons,Dusty Hill,artist/Dusty-Hill/86674
Billy Gibbons,Manic Mechanic,/lyric/26754809/ZZ+Top/Manic+Mechanic
Billy Gibbons,ZZ Top,artist/ZZ-Top/5923
Billy Gibbons,Frank Beard,artist/Frank-Beard/55172
Billy Gibbons,Dusty Hill,artist/Dusty-Hill/86674
Billy Gibbons,She Loves My Automobile,/lyric/26754802/ZZ+Top/She+Loves+My+Automobile
Billy Gibbons,ZZ Top,artist/ZZ-Top/5923
Billy Gibbons,Frank Beard,artist/Frank-Beard/55172
Billy Gibbons,Dusty Hill,artist/Dusty-Hill/86674
Billy Gibbons,Honky Tonk Stomp,/lyric/26015253/Brooks+%26+Dunn/Honky+Tonk+Stomp
Billy Gibbons,Brooks & Dunn,artist/Brooks-&-Dunn/1534
Billy Gibbons,Bring It to Jerome,/lyric/35313851/Billy+Gibbons/Bring+It+to+Jerome
Billy Gibbons,Crackin’ Up,/lyric/35313846/Billy+Gibbons/Crackin%E2%80%99+Up
Billy Gibbons,Hollywood 151,/lyric/35313848/Billy+Gibbons/Hollywood+151
Billy Gibbons,Let the Left Hand Know,/lyric/35313852/Billy+Gibbons/Let+the+Left+Hand+Know
Billy Gibbons,Mo’ Slower Blues,/lyric/35313849/Billy+Gibbons/Mo%E2%80%99+Slower+Blues
Billy Gibbons,My Baby She Rocks,/lyric/35313855/Billy+Gibbons/My+Baby+She+Rocks
Billy Gibbons,Rollin’ and Tumblin’,/lyric/35313847/Billy+Gibbons/Rollin%E2%80%99+and+Tumblin%E2%80%99
Billy Gibbons,Second Line,/lyric/35313854/Billy+Gibbons/Second+Line
Billy Gibbons,Standing Around Crying,/lyric/35313853/Billy+Gibbons/Standing+Around+Crying
Billy Gibbons,That’s What She Said,/lyric/35313850/Billy+Gibbons/That%E2%80%99s+What+She+Said
Billy Gibson,The Nearness of You,/lyric/7259063/Billy+Gibson/The+Nearness+of+You
Billy Gilbert,The Sheik of Araby,/lyric/34343951/Alice+Faye/The+Sheik+of+Araby
Billy Gilbert,Alice Faye,artist/Alice-Faye/24312
Billy Gilbert,Betty Grable,artist/Betty-Grable/212514
Billy Gilbert Orchestra,The Sheik of Araby,/lyric/1648657/Alice+Faye/The+Sheik+of+Araby
Billy Gilbert Orchestra,Alice Faye,artist/Alice-Faye/24312
Billy Gilbert Orchestra,Alfred Newman,artist/Alfred-Newman/143221
Billy Gilbert Orchestra,Betty Grable,artist/Betty-Grable/212514
Billy Gilman,Rudolph the Red-Nosed Reindeer,/lyric/4333733/Asleep+at+the+Wheel/Rudolph+the+Red-Nosed+Reindeer
Billy Gilman,Asleep at the Wheel,artist/Asleep-at-the-Wheel/1509
Billy Gilman,Ray Benson,artist/Ray-Benson/55958
Billy Gilman,I'm Gonna E-Mail Santa,/lyric/4195012/Rosie+O%27Donnell/I%27m+Gonna+E-Mail+Santa
Billy Gilman,Rosie O'Donnell,artist/Rosie-O'Donnell/384396
Billy Gilman,Angels We Have Heard on High,/lyric/4189707/Billy+Gilman/Angels+We+Have+Heard+on+High
Billy Gilman,Away in a Manger,/lyric/4189709/Billy+Gilman/Away+in+a+Manger
Billy Gilman,Jingle Bell Rock,/lyric/4189705/Billy+Gilman/Jingle+Bell+Rock
Billy Gilman,O Holy Night,/lyric/4189711/Billy+Gilman/O+Holy+Night
Billy Gilman,Rockin' Around the Christmas Tree,/lyric/4189706/Billy+Gilman/Rockin%27+Around+the+Christmas+Tree
Billy Gilman,Silent Night,/lyric/4189708/Billy+Gilman/Silent+Night
Billy Gilman,Sleigh Ride,/lyric/4189710/Charlotte+Church/Sleigh+Ride
Billy Gilman,Charlotte Church,artist/Charlotte-Church/365800
Billy Gilman,There's a New Kid in Town,/lyric/4189704/Billy+Gilman/There%27s+a+New+Kid+in+Town
Billy Gilman,Warm and Fuzzy,/lyric/4189701/Billy+Gilman/Warm+and+Fuzzy
Billy Gilman,White Christmas,/lyric/4189700/Billy+Gilman/White+Christmas
Billy Gilman,Winter Wonderland,/lyric/4189702/Billy+Gilman/Winter+Wonderland
Billy Gilman,"Dream a Dream for voice & orchestra (based on Fauré's Pavane Op. 50) (""",/lyric/4185978/Charlotte+Church/Dream+a+Dream+for+voice+%26+orchestra+%28based+on+Faur%C3%A9%27s+Pavane+Op.+50%29+%28%22
Billy Gilman,Charlotte Church,artist/Charlotte-Church/365800
Billy Gilman,'Til I Can Make It on My Own [*],/lyric/3676698/Billy+Gilman/%27Til+I+Can+Make+It+on+My+Own+%5B%2A%5D
Billy Gilman,I Think She Likes Me,/lyric/3676689/Billy+Gilman/I+Think+She+Likes+Me
Billy Gilman,I Wanna Get to Ya,/lyric/3676695/Billy+Gilman/I+Wanna+Get+to+Ya
Billy Gilman,Little Bitty Pretty One,/lyric/3676693/Billy+Gilman/Little+Bitty+Pretty+One
Billy Gilman,Little Things,/lyric/3676688/Billy+Gilman/Little+Things
Billy Gilman,Oklahoma,/lyric/3676696/Billy+Gilman/Oklahoma
Billy Gilman,One Voice,/lyric/3676691/Billy+Gilman/One+Voice
Billy Gilman,Spend Another Night,/lyric/3676692/Billy+Gilman/Spend+Another+Night
Billy Gilman,There's a Hero,/lyric/3676697/Billy+Gilman/There%27s+a+Hero
Billy Gilman,What's Forever For,/lyric/3676690/Billy+Gilman/What%27s+Forever+For
Billy Gilman,Warm & Fuzzy,/lyric/5193352/Billy+Gilman/Warm+%26+Fuzzy
Billy Gilman,Almost Love,/lyric/4702684/Billy+Gilman/Almost+Love
Billy Gilman,Elisabeth,/lyric/4702677/Billy+Gilman/Elisabeth
Billy Gilman,God's Alive and Well,/lyric/4702682/Billy+Gilman/God%27s+Alive+and+Well
