Band,Song,Url
Geoff Love & His Orchestra,The Rita Williams Singers,artist/The-Rita-Williams-Singers/1325081
Geoff Love & His Orchestra,Climb Ev'ry Mountain,/lyric/4454074/Shirley+Bassey/Climb+Ev%27ry+Mountain
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,I'll Get By (As Long as I Have You),/lyric/4454073/Williams%2C+Rita+Singer/I%27ll+Get+By+%28As+Long+as+I+Have+You%29
Geoff Love & His Orchestra,"Williams, Rita Singer","artist/Williams,-Rita-Singer/0"
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,A Shine on Your Shoes,/lyric/4808503/Mel+Torm%C3%A9/A+Shine+on+Your+Shoes
Geoff Love & His Orchestra,Mel Tormé,artist/Mel-Tormé/7700
Geoff Love & His Orchestra,True Love,/lyric/17955162/Geoff+Love/True+Love
Geoff Love & His Orchestra,Geoff Love,artist/Geoff-Love/178842
Geoff Love & His Orchestra,Guantanamera,/lyric/10500127/Geoff+Love+%26+His+Orchestra/Guantanamera
Geoff Love & His Orchestra,From the Time You Say Goodbye [#],/lyric/10340672/Vera+Lynn/From+the+Time+You+Say+Goodbye+%5B%23%5D
Geoff Love & His Orchestra,Vera Lynn,artist/Vera-Lynn/26680
Geoff Love & His Orchestra,Geoff Love,artist/Geoff-Love/178842
Geoff Love & His Orchestra,Land of Hope and Glory [#],/lyric/10340671/Vera+Lynn/Land+of+Hope+and+Glory+%5B%23%5D
Geoff Love & His Orchestra,Vera Lynn,artist/Vera-Lynn/26680
Geoff Love & His Orchestra,Geoff Love,artist/Geoff-Love/178842
Geoff Love & His Orchestra,Annie's Song,/lyric/23208306/Geoff+Love+%26+His+Orchestra/Annie%27s+Song
Geoff Love & His Orchestra,Anniversary Song [Sung in Yiddish & English],/lyric/20981958/Connie+Francis/Anniversary+Song+%5BSung+in+Yiddish+%26+English%5D
Geoff Love & His Orchestra,Connie Francis,artist/Connie-Francis/4303
Geoff Love & His Orchestra,I Love You Much Too Much [Sung in Yiddish & English],/lyric/20981962/Connie+Francis/I+Love+You+Much+Too+Much+%5BSung+in+Yiddish+%26+English%5D
Geoff Love & His Orchestra,Connie Francis,artist/Connie-Francis/4303
Geoff Love & His Orchestra,My Yiddishe Momme [Sung in Yiddish & English],/lyric/20981963/Connie+Francis/My+Yiddishe+Momme+%5BSung+in+Yiddish+%26+English%5D
Geoff Love & His Orchestra,Connie Francis,artist/Connie-Francis/4303
Geoff Love & His Orchestra,O Mein Papa [Sung in Yiddish & English],/lyric/20981959/Connie+Francis/O+Mein+Papa+%5BSung+in+Yiddish+%26+English%5D
Geoff Love & His Orchestra,Connie Francis,artist/Connie-Francis/4303
Geoff Love & His Orchestra,As Long As He Needs Me,/lyric/19813019/Shirley+Bassey/As+Long+As+He+Needs+Me
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,You'll Never Know,/lyric/26075081/Shirley+Bassey/You%27ll+Never+Know
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,The Rita Williams Singers,artist/The-Rita-Williams-Singers/1325081
Geoff Love & His Orchestra,Moon River,/lyric/26087283/Danny+Williams/Moon+River
Geoff Love & His Orchestra,Danny Williams,artist/Danny-Williams/138310
Geoff Love & His Orchestra,The Rita Williams Singers,artist/The-Rita-Williams-Singers/1325081
Geoff Love & His Orchestra,Angel Eyes,/lyric/33954146/Shirley+Bassey/Angel+Eyes
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,The Williams Singers,artist/The-Williams-Singers/459992
Geoff Love & His Orchestra,April in Paris,/lyric/33954168/Shirley+Bassey/April+in+Paris
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,Ave Maria,/lyric/33954191/Shirley+Bassey/Ave+Maria
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,The Rita Williams Singers,artist/The-Rita-Williams-Singers/1325081
Geoff Love & His Orchestra,The Birth of the Blues,/lyric/33954203/Shirley+Bassey/The+Birth+of+the+Blues
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,The Rita Williams Singers,artist/The-Rita-Williams-Singers/1325081
Geoff Love & His Orchestra,Cry Me a River,/lyric/33954169/Shirley+Bassey/Cry+Me+a+River
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,Easy to Love,/lyric/33954163/Shirley+Bassey/Easy+to+Love
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,Ev'ry Time We Say Goodbye,/lyric/33954150/Shirley+Bassey/Ev%27ry+Time+We+Say+Goodbye
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,Fools Rush In,/lyric/33954147/Shirley+Bassey/Fools+Rush+In
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,The Williams Singers,artist/The-Williams-Singers/459992
Geoff Love & His Orchestra,For Every Man There's a Woman,/lyric/33954157/Shirley+Bassey/For+Every+Man+There%27s+a+Woman
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,I'll Remember April,/lyric/33954164/Shirley+Bassey/I%27ll+Remember+April
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,I'm in the Mood for Love,/lyric/33954156/Shirley+Bassey/I%27m+in+the+Mood+for+Love
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,I'm Shooting High,/lyric/33954151/Shirley+Bassey/I%27m+Shooting+High
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,I've Got You Under My Skin,/lyric/33954170/Shirley+Bassey/I%27ve+Got+You+Under+My+Skin
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,If I Were a Bell,/lyric/33954155/Shirley+Bassey/If+I+Were+a+Bell
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,If You Love Me (Really Love Me),/lyric/33954207/Shirley+Bassey/If+You+Love+Me+%28Really+Love+Me%29
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,The Rita Williams Singers,artist/The-Rita-Williams-Singers/1325081
Geoff Love & His Orchestra,In the Still of the Night,/lyric/33954160/Shirley+Bassey/In+the+Still+of+the+Night
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,Let There Be Love,/lyric/33954159/Shirley+Bassey/Let+There+Be+Love
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,Love Is a Many Splendored Thing,/lyric/33954149/Shirley+Bassey/Love+Is+a+Many+Splendored+Thing
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,The Williams Singers,artist/The-Williams-Singers/459992
Geoff Love & His Orchestra,The Man That Got Away,/lyric/33954166/Shirley+Bassey/The+Man+That+Got+Away
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,The Nearness of You,/lyric/33954148/Shirley+Bassey/The+Nearness+of+You
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,The Williams Singers,artist/The-Williams-Singers/459992
Geoff Love & His Orchestra,The Party's Over,/lyric/33954204/Shirley+Bassey/The+Party%27s+Over
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,The Rita Williams Singers,artist/The-Rita-Williams-Singers/1325081
Geoff Love & His Orchestra,They Can't Take That Away From Me,/lyric/33954161/Shirley+Bassey/They+Can%27t+Take+That+Away+From+Me
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,This Love of Mine,/lyric/33954143/Shirley+Bassey/This+Love+of+Mine
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,The Williams Singers,artist/The-Williams-Singers/459992
Geoff Love & His Orchestra,What Now My Love?,/lyric/33954187/Shirley+Bassey/What+Now+My+Love%3F
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,The Rita Williams Singers,artist/The-Rita-Williams-Singers/1325081
Geoff Love & His Orchestra,Where Are You?,/lyric/33954139/Shirley+Bassey/Where+Are+You%3F
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,The Williams Singers,artist/The-Williams-Singers/459992
Geoff Love & His Orchestra,Where or When,/lyric/33954140/Shirley+Bassey/Where+or+When
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,The Williams Singers,artist/The-Williams-Singers/459992
Geoff Love & His Orchestra,With These Hands,/lyric/33954205/Shirley+Bassey/With+These+Hands
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,The Rita Williams Singers,artist/The-Rita-Williams-Singers/1325081
Geoff Love & His Orchestra,You'll Never Walk Alone,/lyric/33954190/Shirley+Bassey/You%27ll+Never+Walk+Alone
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love & His Orchestra,The Rita Williams Singers,artist/The-Rita-Williams-Singers/1325081
Geoff Love & His Orchestra,A  Foggy Day,/lyric/35538238/Shirley+Bassey/A++Foggy+Day
Geoff Love & His Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love Orchestra,As long as He Needs Me,/lyric/33677445/Shirley+Bassey/As+long+as+He+Needs+Me
Geoff Love Orchestra,Shirley Bassey,artist/Shirley-Bassey/3082
Geoff Love Orchestra,The Rita Williams Singers,artist/The-Rita-Williams-Singers/1325081
Geoff Mann,Art and Illusion,/lyric/14562077/Geoff+Mann/Art+and+Illusion
Geoff Mann,Twelfth Night,artist/Twelfth-Night/21170
Geoff Mann,Fact and Fiction,/lyric/14562076/Geoff+Mann/Fact+and+Fiction
Geoff Mann,Twelfth Night,artist/Twelfth-Night/21170
Geoff Mann,Human Being,/lyric/14562075/Geoff+Mann/Human+Being
Geoff Mann,Twelfth Night,artist/Twelfth-Night/21170
Geoff McArthur,Valentine,/lyric/17980538/Angie+Browning/Valentine
Geoff McArthur,Angie Browning,artist/Angie-Browning/1125171
Geoff Moore,Angels We Have Heard on High,/lyric/17370012/White+Heart/Angels+We+Have+Heard+on+High
Geoff Moore,White Heart,artist/White-Heart/0
Geoff Moore,Margaret Becker,artist/Margaret-Becker/2210
Geoff Moore,Steven Curtis Chapman,artist/Steven-Curtis-Chapman/2232
Geoff Moore,BeBe Winans,artist/BeBe-Winans/182795
Geoff Moore,Why Should the Devil Have All the Good Music,/lyric/4358291/Geoff+Moore/Why+Should+the+Devil+Have+All+the+Good+Music
Geoff Moore,Come to Me,/lyric/26350572/Geoff+Moore/Come+to+Me
Geoff Moore,Listen and Learn,/lyric/26353584/Geoff+Moore/Listen+and+Learn
Geoff Moore,Winds of Change,/lyric/17304510/Geoff+Moore/Winds+of+Change
Geoff Moore,Nothing to Hide,/lyric/1315138/Geoff+Moore/Nothing+to+Hide
Geoff Moore,Home Run,/lyric/1931837/Geoff+Moore/Home+Run
Geoff Moore,Evolution...Redefined,/lyric/983339/Geoff+Moore/Evolution...Redefined
Geoff Moore,A Friend Like U,/lyric/983345/Geoff+Moore/A+Friend+Like+U
Geoff Moore,House of Faith,/lyric/983344/Geoff+Moore/House+of+Faith
Geoff Moore,Listen to Our Hearts,/lyric/983343/Geoff+Moore/Listen+to+Our+Hearts
Geoff Moore,Simple Heart,/lyric/983346/Geoff+Moore/Simple+Heart
Geoff Moore,The Vow,/lyric/983340/Geoff+Moore/The+Vow
Geoff Moore,Follow You,/lyric/1579471/Geoff+Moore/Follow+You
Geoff Moore,I Found Love,/lyric/1579478/Geoff+Moore/I+Found+Love
Geoff Moore,The Part of You,/lyric/1579477/Geoff+Moore/The+Part+of+You
Geoff Moore,I'm Free,/lyric/1649578/Geoff+Moore/I%27m+Free
Geoff Moore,The Letter,/lyric/1649587/Geoff+Moore/The+Letter
Geoff Moore,Why Should the Devil (Have All the Good Music),/lyric/2259961/Geoff+Moore/Why+Should+the+Devil+%28Have+All+the+Good+Music%29
Geoff Moore,Boy Like Me/Man Like You,/lyric/3041168/Geoff+Moore/Boy+Like+Me-Man+Like+You
Geoff Moore,God Bless the Broken Road,/lyric/3041175/Geoff+Moore/God+Bless+the+Broken+Road
Geoff Moore,Out Here,/lyric/3041165/Geoff+Moore/Out+Here
Geoff Moore,A Beautiful Sound,/lyric/5431563/Geoff+Moore/A+Beautiful+Sound
Geoff Moore,Come as You Are,/lyric/5431572/Geoff+Moore/Come+as+You+Are
Geoff Moore,Impossible,/lyric/5431566/Geoff+Moore/Impossible
Geoff Moore,Surrounded,/lyric/5431565/Geoff+Moore/Surrounded
Geoff Moore,In Christ Alone (My Hope Is Found),/lyric/5485948/Geoff+Moore/In+Christ+Alone+%28My+Hope+Is+Found%29
Geoff Moore,Adrienne Liesching,artist/Adrienne-Liesching/792153
Geoff Moore & the Distance,Come as You Are,/lyric/21095817/Geoff+Moore+%26+the+Distance/Come+as+You+Are
Geoff Moore & the Distance,Come to Me,/lyric/1037943/Geoff+Moore+%26+the+Distance/Come+to+Me
Geoff Moore & the Distance,A Friend Like U,/lyric/1037935/Geoff+Moore+%26+the+Distance/A+Friend+Like+U
Geoff Moore & the Distance,House of Faith,/lyric/1037936/Geoff+Moore+%26+the+Distance/House+of+Faith
Geoff Moore & the Distance,Listen and Learn,/lyric/1037942/Geoff+Moore+%26+the+Distance/Listen+and+Learn
Geoff Moore & the Distance,Listen to Our Hearts,/lyric/1037939/Geoff+Moore+%26+the+Distance/Listen+to+Our+Hearts
Geoff Moore & the Distance,Evolution... Redefined,/lyric/2778403/Geoff+Moore+%26+the+Distance/Evolution...+Redefined
Geoff Moore & the Distance,Why Should the Devil Have All the Good Music,/lyric/4346457/Geoff+Moore+%26+the+Distance/Why+Should+the+Devil+Have+All+the+Good+Music
Geoff Moore & the Distance,Home Run,/lyric/5214096/Geoff+Moore+%26+the+Distance/Home+Run
Geoff Moore & the Distance,Why Should the Devil (Have All the Good Music),/lyric/1314877/Geoff+Moore+%26+the+Distance/Why+Should+the+Devil+%28Have+All+the+Good+Music%29
Geoff Moore & the Distance,Simple Heart,/lyric/26837243/Geoff+Moore/Simple+Heart
Geoff Moore & the Distance,Geoff Moore,artist/Geoff-Moore/34327
Geoff Moore & the Distance,I'm Free,/lyric/25528685/Geoff+Moore+%26+the+Distance/I%27m+Free
Geoff Moore & the Distance,The Letter,/lyric/25528415/Geoff+Moore+%26+the+Distance/The+Letter
Geoff Moore & the Distance,I Found Love,/lyric/9877246/Geoff+Moore+%26+the+Distance/I+Found+Love
Geoff Moore & the Distance,The Vow,/lyric/9877256/Geoff+Moore+%26+the+Distance/The+Vow
Geoff Muldaur,Me and My Chauffeur Blues,/lyric/3222429/Geoff+Muldaur/Me+and+My+Chauffeur+Blues
Geoff Muldaur,Maria Muldaur,artist/Maria-Muldaur/12099
Geoff Muldaur,Lover Man,/lyric/681189/Geoff+Muldaur/Lover+Man
Geoff Muldaur,Maria Muldaur,artist/Maria-Muldaur/12099
Geoff Muldaur,"Gee Baby, Ain't I Good to You",/lyric/248508/Geoff+Muldaur/Gee+Baby%2C+Ain%27t+I+Good+to+You
Geoff Muldaur,Higher & Higher,/lyric/14718146/Geoff+Muldaur/Higher+%26+Higher
Geoff Muldaur,Hooray for Hollywood,/lyric/1879627/Geoff+Muldaur/Hooray+for+Hollywood
Geoff Muldaur,Southern Nights,/lyric/1879625/Geoff+Muldaur/Southern+Nights
Geoff Muldaur,What Do You Want the Girl to Do?,/lyric/1879621/Geoff+Muldaur/What+Do+You+Want+the+Girl+to+Do%3F
Geoff Muldaur,That's All Right,/lyric/4623162/Geoff+Muldaur/That%27s+All+Right
Geoff Muldaur,Walking to New Orleans,/lyric/4623158/Geoff+Muldaur/Walking+to+New+Orleans
Geoff Muldaur,Chevrolet/ Big Alice,/lyric/30758933/Geoff+Muldaur/Chevrolet-+Big+Alice
Geoff Muldaur,There Ain't No Sweet Man That's Worth the Salt of My Tears,/lyric/6559134/Futuristic+Ensemble/There+Ain%27t+No+Sweet+Man+That%27s+Worth+the+Salt+of+My+Tears
Geoff Muldaur,Futuristic Ensemble,artist/Futuristic-Ensemble/0
Geoff Muldaur,Martha Wainwright,artist/Martha-Wainwright/181527
Geoff Muldaur,Geoff Muldaur's Futuristic Ensemble,artist/Geoff-Muldaur's-Futuristic-Ensemble/2005076
Geoff Muldaur,Waiting at the End of the Road,/lyric/6559142/Futuristic+Ensemble/Waiting+at+the+End+of+the+Road
Geoff Muldaur,Futuristic Ensemble,artist/Futuristic-Ensemble/0
Geoff Muldaur,Geoff Muldaur's Futuristic Ensemble,artist/Geoff-Muldaur's-Futuristic-Ensemble/2005076
Geoff Muldaur's Futuristic Ensemble,There Ain't No Sweet Man That's Worth the Salt of My Tears,/lyric/6559134/Futuristic+Ensemble/There+Ain%27t+No+Sweet+Man+That%27s+Worth+the+Salt+of+My+Tears
Geoff Muldaur's Futuristic Ensemble,Futuristic Ensemble,artist/Futuristic-Ensemble/0
Geoff Muldaur's Futuristic Ensemble,Geoff Muldaur,artist/Geoff-Muldaur/2084
Geoff Muldaur's Futuristic Ensemble,Martha Wainwright,artist/Martha-Wainwright/181527
Geoff Muldaur's Futuristic Ensemble,Waiting at the End of the Road,/lyric/6559142/Futuristic+Ensemble/Waiting+at+the+End+of+the+Road
Geoff Muldaur's Futuristic Ensemble,Futuristic Ensemble,artist/Futuristic-Ensemble/0
Geoff Muldaur's Futuristic Ensemble,Geoff Muldaur,artist/Geoff-Muldaur/2084
Geoff Nichols,On the Sunny Side of the Street,/lyric/5606498/Geoff+Nichols/On+the+Sunny+Side+of+the+Street
Geoff Nichols,Bush Ray,artist/Bush-Ray/799968
Geoff Nichols,St. James Infirmary,/lyric/5606500/Geoff+Nichols/St.+James+Infirmary
Geoff Nichols,Bush Ray,artist/Bush-Ray/799968
Geoff Nichols,Stardust,/lyric/5606503/Geoff+Nichols/Stardust
Geoff Nichols,Bush Ray,artist/Bush-Ray/799968
Geoff Paine,What A Piece Of Work Is Man,/lyric/7441813/Melvin+Carroll/What+A+Piece+Of+Work+Is+Man
Geoff Paine,Melvin Carroll,artist/Melvin-Carroll/790354
Geoff Power,"Clap Hands, Here Comes Charlie",/lyric/14349671/Geoff+Power/Clap+Hands%2C+Here+Comes+Charlie
Geoff Power,Jack Wiard,artist/Jack-Wiard/1090499
Geoff Power,Mona Lisa,/lyric/14349678/Geoff+Power/Mona+Lisa
Geoff Rickley,Miles Apart,/lyric/6477386/Geoff+Rickly/Miles+Apart
Geoff Rickley,Geoff Rickly,artist/Geoff-Rickly/482205
Geoff Rickley,Stretch Armstrong,artist/Stretch-Armstrong/740766
Geoff Rickly,Miles Apart,/lyric/6477386/Geoff+Rickly/Miles+Apart
Geoff Rickly,Stretch Armstrong,artist/Stretch-Armstrong/740766
Geoff Rickly,Geoff Rickley,artist/Geoff-Rickley/1994090
Geoff Stephens,Winchester Cathedral,/lyric/1952486/New+Vaudeville+Band/Winchester+Cathedral
Geoff Stephens,New Vaudeville Band,artist/New-Vaudeville-Band/24664
Geoff Tate,Forever,/lyric/5586181/Geoff+Tate/Forever
Geoff Tate,Helpless,/lyric/5586182/Geoff+Tate/Helpless
Geoff Tate,In Other Words,/lyric/5586186/Geoff+Tate/In+Other+Words
Geoff Tate,Off the TV,/lyric/5586188/Geoff+Tate/Off+the+TV
Geoff Tate,Over Me,/lyric/5586190/Geoff+Tate/Over+Me
Geoff Tate,This Moment,/lyric/5586185/Geoff+Tate/This+Moment
Geoff Tate,Touch,/lyric/5586183/Geoff+Tate/Touch
Geoff Young,"The Spirit of Man [Jerry, Doreen & Phil Acting Out-Takes]",/lyric/8177095/Phil+Lynott/The+Spirit+of+Man+%5BJerry%2C+Doreen+%26+Phil+Acting+Out-Takes%5D
Geoff Young,Phil Lynott,artist/Phil-Lynott/19057
Geoff Young,Jeff Wayne,artist/Jeff-Wayne/21345
Geoff Young,Doreen Wayne,artist/Doreen-Wayne/336558
Geoff Zanelli,Eloi,/lyric/5436312/Geoff+Zanelli/Eloi
Geoff Zanelli,Klaus Badelt,artist/Klaus-Badelt/562616
Geoffrey Armes,Little One,/lyric/16620433/Geoffrey+Armes/Little+One
Geoffrey Cordle,The Little Drummer Boy,/lyric/5485413/Geoffrey+Cordle/The+Little+Drummer+Boy
Geoffrey Downes,Dust in the Wind,/lyric/2307958/Geoffrey+Downes/Dust+in+the+Wind
Geoffrey Downes,The Final Countdown,/lyric/2307953/Geoffrey+Downes/The+Final+Countdown
Geoffrey Downes,Livin' on a Prayer,/lyric/2307946/Geoffrey+Downes/Livin%27+on+a+Prayer
Geoffrey Downes,Push,/lyric/2478945/Glenn+Hughes/Push
Geoffrey Downes,Glenn Hughes,artist/Glenn-Hughes/18353
Geoffrey Downes,Don't Cry,/lyric/8870835/John+Wetton/Don%27t+Cry
Geoffrey Downes,John Wetton,artist/John-Wetton/5810
Geoffrey Downes,Icon,artist/Icon/429446
Geoffrey Downes,Open Your Eyes,/lyric/8870833/John+Wetton/Open+Your+Eyes
Geoffrey Downes,John Wetton,artist/John-Wetton/5810
Geoffrey Downes,Icon,artist/Icon/429446
Geoffrey Downes,Sole Survivor,/lyric/8870829/John+Wetton/Sole+Survivor
Geoffrey Downes,John Wetton,artist/John-Wetton/5810
Geoffrey Downes,Icon,artist/Icon/429446
Geoffrey Downes,Voice Of America,/lyric/8870826/John+Wetton/Voice+Of+America
Geoffrey Downes,John Wetton,artist/John-Wetton/5810
Geoffrey Downes,Icon,artist/Icon/429446
Geoffrey Eales,"Here, There and Everywhere",/lyric/3927893/Geoffrey+Eales/Here%2C+There+and+Everywhere
Geoffrey Eales,Like Someone in Love,/lyric/3927894/Geoffrey+Eales/Like+Someone+in+Love
Geoffrey Eales,I Fall in Love Too Easily,/lyric/3675007/Geoffrey+Eales/I+Fall+in+Love+Too+Easily
Geoffrey Eales,But Beautiful,/lyric/4885201/Geoffrey+Eales/But+Beautiful
Geoffrey Eales,They Don't Believe Me,/lyric/4885199/Geoffrey+Eales/They+Don%27t+Believe+Me
Geoffrey Eales,My Foolish Heart,/lyric/19323236/Geoffrey+Eales/My+Foolish+Heart
Geoffrey Eales,Here's That Rainy Day,/lyric/10069188/Geoffrey+Eales/Here%27s+That+Rainy+Day
Geoffrey Gallegos,7 Years,/lyric/2916107/Everlast/7+Years
Geoffrey Gallegos,Everlast,artist/Everlast/15022
Geoffrey Gallegos,Todd M. Simon,artist/Todd-M.-Simon/377027
Geoffrey Gallegos,Giovanni Loria,artist/Giovanni-Loria/594123
Geoffrey Gallegos,Dan Osterman,artist/Dan-Osterman/779324
Geoffrey Golden,Kingdom,/lyric/31969390/Geoffrey+Golden/Kingdom
Geoffrey Gurrumul Yunupingu,Wiyathul,/lyric/14380919/Geoffrey+Gurrumul+Yunupingu/Wiyathul
Geoffrey Haydon,My Foolish Heart,/lyric/5427869/Don+Parker/My+Foolish+Heart
Geoffrey Haydon,Don Parker,artist/Don-Parker/179776
Geoffrey Haydon,You Don't Know What Love Is,/lyric/5427864/Don+Parker/You+Don%27t+Know+What+Love+Is
Geoffrey Haydon,Don Parker,artist/Don-Parker/179776
