Band,Song,Url
Feven,On Tha Ground,/lyric/6464548/Petter/On+Tha+Ground
Feven,Petter,artist/Petter/0
Feven,Scandinavian Allstars,artist/Scandinavian-Allstars/0
Feven,RZA,artist/RZA/116447
Fever Ray,When I Grow Up,/lyric/17850565/Fever+Ray/When+I+Grow+Up
Fever Ray,Coconut,/lyric/18758862/Fever+Ray/Coconut
Fever Ray,Concrete Walls,/lyric/18758866/Fever+Ray/Concrete+Walls
Fever Ray,Dry and Dusty,/lyric/18758869/Fever+Ray/Dry+and+Dusty
Fever Ray,I'm Not Done,/lyric/18758864/Fever+Ray/I%27m+Not+Done
Fever Ray,If I Had a Heart,/lyric/18758847/Fever+Ray/If+I+Had+a+Heart
Fever Ray,If I Had a Heart [Live],/lyric/18758848/Fever+Ray/If+I+Had+a+Heart+%5BLive%5D
Fever Ray,Keep the Streets Empty for Me,/lyric/18758863/Fever+Ray/Keep+the+Streets+Empty+for+Me
Fever Ray,Now's the Only Time I Know,/lyric/18758865/Fever+Ray/Now%27s+the+Only+Time+I+Know
Fever Ray,Seven,/lyric/18758844/Fever+Ray/Seven
Fever Ray,Triangle Walks,/lyric/18758845/Fever+Ray/Triangle+Walks
Fever Ray,When I Grow Up [D. Lissvik Version] [Version],/lyric/20909380/Fever+Ray/When+I+Grow+Up+%5BD.+Lissvik+Version%5D+%5BVersion%5D
Fever Ray,Rever Ray,artist/Rever-Ray/2230819
Fever Ray,Falling,/lyric/34518655/Fever+Ray/Falling
Fever Ray,IDK About You,/lyric/34518656/Fever+Ray/IDK+About+You
Fever Ray,An Itch,/lyric/34518661/Fever+Ray/An+Itch
Fever Ray,Mama's Hand,/lyric/34518662/Fever+Ray/Mama%27s+Hand
Fever Ray,Mustn't Hurry,/lyric/34518653/Fever+Ray/Mustn%27t+Hurry
Fever Ray,A Part of Us,/lyric/34518654/Fever+Ray/A+Part+of+Us
Fever Ray,Red Trails,/lyric/34518660/Fever+Ray/Red+Trails
Fever Ray,This Country,/lyric/34518657/Fever+Ray/This+Country
Fever Ray,To the Moon and Back,/lyric/34518659/Fever+Ray/To+the+Moon+and+Back
Fever Ray,Wanna Sip,/lyric/34518652/Fever+Ray/Wanna+Sip
