Band,Song,Url
Phil Urso,My Heart Stood Still,/lyric/572353/Phil+Urso/My+Heart+Stood+Still
Phil Urso,Where or When,/lyric/572354/Phil+Urso/Where+or+When
Phil Vassar,Carlene,/lyric/3379918/Phil+Vassar/Carlene
Phil Vassar,Didn't You Know She's Gone,/lyric/3379926/Phil+Vassar/Didn%27t+You+Know+She%27s+Gone
Phil Vassar,Drive Away,/lyric/3379928/Phil+Vassar/Drive+Away
Phil Vassar,Joe & Rosalita,/lyric/3379922/Phil+Vassar/Joe+%26+Rosalita
Phil Vassar,Just Another Day in Paradise,/lyric/3379919/Phil+Vassar/Just+Another+Day+in+Paradise
Phil Vassar,Like I Never Loved Before,/lyric/3379925/Phil+Vassar/Like+I+Never+Loved+Before
Phil Vassar,Lucky as Me,/lyric/3379924/Phil+Vassar/Lucky+as+Me
Phil Vassar,Rose Bouquet,/lyric/3379921/Phil+Vassar/Rose+Bouquet
Phil Vassar,Six-Pack Summer,/lyric/3379923/Phil+Vassar/Six-Pack+Summer
Phil Vassar,Somewhere in Between,/lyric/3379927/Phil+Vassar/Somewhere+in+Between
Phil Vassar,That's When I Love You,/lyric/3379920/Phil+Vassar/That%27s+When+I+Love+You
Phil Vassar,American Child,/lyric/5672252/Phil+Vassar/American+Child
Phil Vassar,Athens Grease,/lyric/5672256/Phil+Vassar/Athens+Grease
Phil Vassar,"Baby, You're Right",/lyric/5672257/Phil+Vassar/Baby%2C+You%27re+Right
Phil Vassar,Forgettin's So Long,/lyric/5672253/Phil+Vassar/Forgettin%27s+So+Long
Phil Vassar,Houston,/lyric/5672261/Phil+Vassar/Houston
Phil Vassar,I Thought I Never Would Forget,/lyric/5672262/Phil+Vassar/I+Thought+I+Never+Would+Forget
Phil Vassar,I'll Be the One,/lyric/5672263/Phil+Vassar/I%27ll+Be+the+One
Phil Vassar,I'm Already Gone,/lyric/5672255/Phil+Vassar/I%27m+Already+Gone
Phil Vassar,Someone You Love,/lyric/5672260/Phil+Vassar/Someone+You+Love
Phil Vassar,Stand Still,/lyric/5672259/Phil+Vassar/Stand+Still
Phil Vassar,Time's Wastin',/lyric/5672254/Phil+Vassar/Time%27s+Wastin%27
Phil Vassar,Ultimate Love,/lyric/5672258/Phil+Vassar/Ultimate+Love
Phil Vassar,Baby You're Right,/lyric/6083545/Phil+Vassar/Baby+You%27re+Right
Phil Vassar,This Is God,/lyric/6083553/Phil+Vassar/This+Is+God
Phil Vassar,Workin' for a Livin',/lyric/6083551/Huey+Lewis/Workin%27+for+a+Livin%27
Phil Vassar,Huey Lewis,artist/Huey-Lewis/98207
Phil Vassar,I Thank You,/lyric/19448006/Phil+Vassar/I+Thank+You
Phil Vassar,Black and Whites,/lyric/7251800/Phil+Vassar/Black+and+Whites
Phil Vassar,Dancin' with Dreams,/lyric/7251798/Phil+Vassar/Dancin%27+with+Dreams
Phil Vassar,Erase,/lyric/7251793/Phil+Vassar/Erase
Phil Vassar,Gone by Dawn,/lyric/7251799/Phil+Vassar/Gone+by+Dawn
Phil Vassar,Here to Forget,/lyric/7251794/Phil+Vassar/Here+to+Forget
Phil Vassar,I'll Take That as a Yes (The Hot Tub Song),/lyric/7251792/Phil+Vassar/I%27ll+Take+That+as+a+Yes+%28The+Hot+Tub+Song%29
Phil Vassar,In a Real Love,/lyric/7251790/Phil+Vassar/In+a+Real+Love
Phil Vassar,What Happens in Vegas,/lyric/7251791/Phil+Vassar/What+Happens+in+Vegas
Phil Vassar,Bye Bye,/lyric/8804874/Phil+Vassar/Bye+Bye
Phil Vassar,For a Little While,/lyric/8804884/Phil+Vassar/For+a+Little+While
Phil Vassar,I'm Alright,/lyric/8804877/Phil+Vassar/I%27m+Alright
Phil Vassar,Last Day of My Life,/lyric/8804878/Phil+Vassar/Last+Day+of+My+Life
Phil Vassar,Little Red Rodeo,/lyric/8804880/Phil+Vassar/Little+Red+Rodeo
Phil Vassar,My Next Thirty Years,/lyric/8804879/Phil+Vassar/My+Next+Thirty+Years
Phil Vassar,Twenty One,/lyric/8804882/Phil+Vassar/Twenty+One
Phil Vassar,Six-Pack Summer [DVD],/lyric/9132169/Phil+Vassar/Six-Pack+Summer+%5BDVD%5D
Phil Vassar,Around Here Somewhere,/lyric/14017149/Phil+Vassar/Around+Here+Somewhere
Phil Vassar,Baby Rocks,/lyric/14017157/Phil+Vassar/Baby+Rocks
Phil Vassar,It's Only Love,/lyric/14017155/Phil+Vassar/It%27s+Only+Love
Phil Vassar,Love Is a Beautiful Thing,/lyric/14017151/Phil+Vassar/Love+Is+a+Beautiful+Thing
Phil Vassar,My Chevrolet,/lyric/14017150/Phil+Vassar/My+Chevrolet
Phil Vassar,Prayer of a Common Man,/lyric/14017152/Phil+Vassar/Prayer+of+a+Common+Man
Phil Vassar,This Is My Life,/lyric/14017148/Phil+Vassar/This+Is+My+Life
Phil Vassar,The World Is a Mess,/lyric/14017158/Phil+Vassar/The+World+Is+a+Mess
Phil Vassar,Everywhere I Go,/lyric/17658964/Phil+Vassar/Everywhere+I+Go
Phil Vassar,I Will Remember You,/lyric/18470031/Phil+Vassar/I+Will+Remember+You
Phil Vassar,She's On Her Way,/lyric/18470034/Phil+Vassar/She%27s+On+Her+Way
Phil Vassar,Where Have All the Pianos Gone,/lyric/18470030/Phil+Vassar/Where+Have+All+the+Pianos+Gone
Phil Vassar,Lady Madonna,/lyric/24570530/Tommy+Emmanuel/Lady+Madonna
Phil Vassar,Tommy Emmanuel,artist/Tommy-Emmanuel/6459
Phil Vassar,Don't Miss Your Life,/lyric/26266612/Phil+Vassar/Don%27t+Miss+Your+Life
Phil Vassar,Love is Alive,/lyric/29244540/Phil+Vassar/Love+is+Alive
Phil Vischer,The Hairbrush Song,/lyric/2599598/VeggieTales/The+Hairbrush+Song
Phil Vischer,VeggieTales,artist/VeggieTales/390556
Phil Vischer,Lisa Vischer,artist/Lisa-Vischer/390867
Phil Vischer,Mike Nawrocki,artist/Mike-Nawrocki/596691
Phil Vischer,King Darius Suite,/lyric/2599588/Freeman%2C+Gale/King+Darius+Suite
Phil Vischer,"Freeman, Gale","artist/Freeman,-Gale/0"
Phil Vischer,VeggieTales,artist/VeggieTales/390556
Phil Vischer,Stand,/lyric/3066844/VeggieTales/Stand
Phil Vischer,VeggieTales,artist/VeggieTales/390556
Phil Vischer,Lisa Vischer,artist/Lisa-Vischer/390867
Phil Vischer,Mike Nawrocki,artist/Mike-Nawrocki/596691
Phil Vischer,Think of Me,/lyric/3066841/VeggieTales/Think+of+Me
