Band,Song,Url
Karmen Michael & The Godselettes Choir,Dance with My Father,/lyric/9082762/Michael%2C+Karmen+%26+The+Godselettes+Choir/Dance+with+My+Father
Karmen Michael & The Godselettes Choir,"Michael, Karmen & The Godselettes Choir","artist/Michael,-Karmen-&-The-Godselettes-Choir/0"
Karmen Michael & The Godselettes Choir,Nuttin' But Stringz,artist/Nuttin'-But-Stringz/827268
Karmin,Brokenhearted,/lyric/26284824/Karmin/Brokenhearted
Karmin,6 Foot 7 Foot,/lyric/27636917/Karmin/6+Foot+7+Foot
Karmin,Born This Way,/lyric/27636916/Karmin/Born+This+Way
Karmin,Firework,/lyric/27636913/Karmin/Firework
Karmin,Grenade,/lyric/27636911/Karmin/Grenade
Karmin,I Need a Doctor,/lyric/27636909/Karmin/I+Need+a+Doctor
Karmin,Look at Me Now,/lyric/27636903/Karmin/Look+at+Me+Now
Karmin,Only Girl,/lyric/27636900/Karmin/Only+Girl
Karmin,Price Tag,/lyric/27636918/Karmin/Price+Tag
Karmin,Set Fire to the Rain,/lyric/27636899/Karmin/Set+Fire+to+the+Rain
Karmin,Stuck Like Glue,/lyric/27636898/Karmin/Stuck+Like+Glue
Karmin,Coming Up Strong,/lyric/26558977/Karmin/Coming+Up+Strong
Karmin,Hello,/lyric/26558976/Karmin/Hello
Karmin,I Told You So,/lyric/26558980/Karmin/I+Told+You+So
Karmin,I'm Just Sayin',/lyric/26558978/Karmin/I%27m+Just+Sayin%27
Karmin,Too Many Fish,/lyric/26558979/Karmin/Too+Many+Fish
Karmin,Walking on the Moon,/lyric/26558982/Karmin/Walking+on+the+Moon
Karmin,Song for You,/lyric/29383694/Big+Time+Rush/Song+for+You
Karmin,Big Time Rush,artist/Big-Time-Rush/2237370
Karmin,Acapella,/lyric/29592158/Karmin/Acapella
Karmin,Drifter,/lyric/30711804/Karmin/Drifter
Karmin,Gasoline,/lyric/30711802/Karmin/Gasoline
Karmin,Geronimo Intro,/lyric/30711810/Karmin/Geronimo+Intro
Karmin,Hate to Love You,/lyric/30711800/Karmin/Hate+to+Love+You
Karmin,I Want It All,/lyric/30711807/Karmin/I+Want+It+All
Karmin,Neon Love,/lyric/30711805/Karmin/Neon+Love
Karmin,Night Like This,/lyric/30711806/Karmin/Night+Like+This
Karmin,Pulses,/lyric/30711809/Karmin/Pulses
Karmin,Puppet,/lyric/30711801/Karmin/Puppet
Karmin,Tidal Wave,/lyric/30711803/Karmin/Tidal+Wave
Karmin,Try Me On,/lyric/30711799/Karmin/Try+Me+On
Karmin,What's in It for Me?,/lyric/30711798/Karmin/What%27s+in+It+for+Me%3F
Karmin,Bang It Out,/lyric/30707475/Breathe+Carolina/Bang+It+Out
Karmin,Breathe Carolina,artist/Breathe-Carolina/1070991
Karmina,The Kiss,/lyric/11675996/Karmina/The+Kiss
Karney,Jump Off,/lyric/6883681/Karney/Jump+Off
Karnivool,Set Fire to the Hive,/lyric/17667825/Karnivool/Set+Fire+to+the+Hive
Karnivool,Fear of the Sky,/lyric/10336074/Karnivool/Fear+of+the+Sky
Karnivool,L1fel1ke,/lyric/10336076/Karnivool/L1fel1ke
Karnivool,Mauseum,/lyric/10336079/Karnivool/Mauseum
Karnivool,Roquefort,/lyric/10336075/Karnivool/Roquefort
Karnivool,Sewn and Silent,/lyric/10336078/Karnivool/Sewn+and+Silent
