Band,Song,Url
Charlie Simpson,3am,/lyric/27079890/Busted/3am
Charlie Simpson,Busted,artist/Busted/401141
Charlie Simpson,James Bourne,artist/James-Bourne/602658
Charlie Simpson,Mattie Jay,artist/Mattie-Jay/1567176
Charlie Simpson,Better Than This,/lyric/27079891/Busted/Better+Than+This
Charlie Simpson,Busted,artist/Busted/401141
Charlie Simpson,James Bourne,artist/James-Bourne/602658
Charlie Simpson,Mattie Jay,artist/Mattie-Jay/1567176
Charlie Simpson,Fake,/lyric/27079886/Busted/Fake
Charlie Simpson,Busted,artist/Busted/401141
Charlie Simpson,James Bourne,artist/James-Bourne/602658
Charlie Simpson,Mattie Jay,artist/Mattie-Jay/1567176
Charlie Simpson,Loner in Love,/lyric/27079896/Busted/Loner+in+Love
Charlie Simpson,Busted,artist/Busted/401141
Charlie Simpson,James Bourne,artist/James-Bourne/602658
Charlie Simpson,Mattie Jay,artist/Mattie-Jay/1567176
Charlie Simpson,She Wants to Be Me,/lyric/27079892/Busted/She+Wants+to+Be+Me
Charlie Simpson,Busted,artist/Busted/401141
Charlie Simpson,James Bourne,artist/James-Bourne/602658
Charlie Simpson,Mattie Jay,artist/Mattie-Jay/1567176
Charlie Simpson,All At Once,/lyric/24109903/Charlie+Simpson/All+At+Once
Charlie Simpson,Cemetery,/lyric/24109901/Charlie+Simpson/Cemetery
Charlie Simpson,Farmer & His Gun,/lyric/24109896/Charlie+Simpson/Farmer+%26+His+Gun
Charlie Simpson,Hold On,/lyric/24109900/Charlie+Simpson/Hold+On
Charlie Simpson,I Need A Friend Tonight,/lyric/24109899/Charlie+Simpson/I+Need+A+Friend+Tonight
Charlie Simpson,Parachutes,/lyric/24109904/Charlie+Simpson/Parachutes
Charlie Simpson,Suburbs,/lyric/24109898/Charlie+Simpson/Suburbs
Charlie Simpson,Thorns,/lyric/24109902/Charlie+Simpson/Thorns
Charlie Singleton,Too Busy Thinking About My Baby,/lyric/3159476/Charlie+Singleton/Too+Busy+Thinking+About+My+Baby
Charlie Singleton,Lullaby of Birdland,/lyric/6092615/Charlie+Singleton/Lullaby+of+Birdland
Charlie Singleton,These Foolish Things,/lyric/6092613/Charlie+Singleton/These+Foolish+Things
Charlie Singleton,Yesterdays,/lyric/6092616/Charlie+Singleton/Yesterdays
Charlie Singleton & Modern Man,Too Busy Thinking About My Baby,/lyric/26463255/Charlie+Singleton/Too+Busy+Thinking+About+My+Baby
Charlie Singleton & Modern Man,Charlie Singleton,artist/Charlie-Singleton/125636
Charlie Sizemore,Kentucky in the Morning,/lyric/5497202/Charlie+Sizemore/Kentucky+in+the+Morning
Charlie Sizemore,Cotton-Eyed Joe,/lyric/32674187/Ralph+Stanley/Cotton-Eyed+Joe
Charlie Sizemore,Ralph Stanley,artist/Ralph-Stanley/693
Charlie Sizemore,Clinch Mountain Boys,artist/Clinch-Mountain-Boys/386390
Charlie Smith,Embraceable You,/lyric/3474896/Milt+Jackson/Embraceable+You
Charlie Smith,Milt Jackson,artist/Milt-Jackson/6795
Charlie Smith,Duke Jordan,artist/Duke-Jordan/6858
Charlie Smith,Henri Renaud,artist/Henri-Renaud/9505
Charlie Smith,Gene Ramey,artist/Gene-Ramey/36814
Charlie Smith,Percy Heath,artist/Percy-Heath/36819
Charlie Smith,Al Cohn,artist/Al-Cohn/50836
Charlie Smith,J.J. Johnson,artist/J.J.-Johnson/90879
Charlie Smith,Kai Winding,artist/Kai-Winding/139033
Charlie Smith,I'll Remember April,/lyric/3474887/Milt+Jackson/I%27ll+Remember+April
Charlie Smith,Milt Jackson,artist/Milt-Jackson/6795
Charlie Smith,Duke Jordan,artist/Duke-Jordan/6858
Charlie Smith,Henri Renaud,artist/Henri-Renaud/9505
Charlie Smith,Gene Ramey,artist/Gene-Ramey/36814
