Band,Song,Url
Utopia,Black Hole,/lyric/6923949/Utopia/Black+Hole
Utopia,Freak Parade,/lyric/962657/Utopia/Freak+Parade
Utopia,Freedom Fighters,/lyric/962658/Utopia/Freedom+Fighters
Utopia,The Ikon,/lyric/962659/Utopia/The+Ikon
Utopia,Utopia Theme [Live],/lyric/962656/Utopia/Utopia+Theme+%5BLive%5D
Utopia,Do Ya,/lyric/3964180/Todd+Rundgren/Do+Ya
Utopia,Todd Rundgren,artist/Todd-Rundgren/5322
Utopia,Heavy Metal Kids,/lyric/3964179/Todd+Rundgren/Heavy+Metal+Kids
Utopia,Todd Rundgren,artist/Todd-Rundgren/5322
Utopia,Something's Coming,/lyric/3964178/Todd+Rundgren/Something%27s+Coming
Utopia,Todd Rundgren,artist/Todd-Rundgren/5322
Utopia,Abandon City,/lyric/1132032/Utopia/Abandon+City
Utopia,Back on the Street,/lyric/1132029/Utopia/Back+on+the+Street
Utopia,Crazy Lady Blue,/lyric/1132028/Utopia/Crazy+Lady+Blue
Utopia,Gangrene,/lyric/1132033/Utopia/Gangrene
Utopia,Love in Action,/lyric/1132027/Utopia/Love+in+Action
Utopia,Love Is the Answer,/lyric/1132036/Utopia/Love+Is+the+Answer
Utopia,The Marriage of Heaven and Hell,/lyric/1132030/Utopia/The+Marriage+of+Heaven+and+Hell
Utopia,My Angel,/lyric/1132034/Utopia/My+Angel
Utopia,Rape of the Young,/lyric/1132035/Utopia/Rape+of+the+Young
Utopia,Trapped,/lyric/1132025/Utopia/Trapped
Utopia,Windows,/lyric/1132026/Utopia/Windows
Utopia,Jealousy,/lyric/2594507/Utopia/Jealousy
Utopia,Magic Dragon Theatre,/lyric/2594506/Utopia/Magic+Dragon+Theatre
Utopia,Sunburst Finish,/lyric/2594509/Utopia/Sunburst+Finish
Utopia,A Dream Goes On Forever,/lyric/26695276/Todd+Rundgren/A+Dream+Goes+On+Forever
Utopia,Todd Rundgren,artist/Todd-Rundgren/5322
Utopia,Roger Powell,artist/Roger-Powell/19947
Utopia,Kasim Sulton,artist/Kasim-Sulton/25376
Utopia,John Wilcox,artist/John-Wilcox/194133
Utopia,Real Man,/lyric/26695269/Todd+Rundgren/Real+Man
Utopia,Todd Rundgren,artist/Todd-Rundgren/5322
Utopia,Roger Powell,artist/Roger-Powell/19947
Utopia,Kasim Sulton,artist/Kasim-Sulton/25376
Utopia,John Wilcox,artist/John-Wilcox/194133
Utopia,"The Verb ""To Love""",/lyric/26695278/Todd+Rundgren/The+Verb+%22To+Love%22
Utopia,Todd Rundgren,artist/Todd-Rundgren/5322
