Band,Song,Url
Simon,I Am the Walrus,/lyric/1831069/Lol+Coxhill/I+Am+the+Walrus
Simon,Lol Coxhill,artist/Lol-Coxhill/8333
Simon,Claire,artist/Claire/444432
Simon,Loo,artist/Loo/819602
Simon,Maddie,artist/Maddie/819628
Simon,Katie Robertson,artist/Katie-Robertson/843054
Simon,Cecilia,/lyric/3259634/Simon/Cecilia
Simon,Drew's Famous,artist/Drew's-Famous/1992662
Simon,Shibuya Dream,/lyric/32543330/Sly+%26+Robbie/Shibuya+Dream
Simon,Sly & Robbie,artist/Sly-&-Robbie/29981
Simon,Miss Monday,artist/Miss-Monday/875377
Simon,Spicy Chocolate,artist/Spicy-Chocolate/1097079
Simon,Biggy,artist/Biggy/2751516
Simon &  Milo,Be As,/lyric/5494685/Simon+%26++Milo/Be+As
Simon &  Milo,Get a Clue,/lyric/5494684/Simon+%26++Milo/Get+a+Clue
Simon &  Milo,Infatuation,/lyric/5494686/Simon+%26++Milo/Infatuation
Simon &  Milo,It's Not Me It's You,/lyric/5494687/Simon+%26++Milo/It%27s+Not+Me+It%27s+You
Simon &  Milo,Omobolasire,/lyric/5494681/Simon+%26++Milo/Omobolasire
Simon &  Milo,www.nevergetoveryou,/lyric/5494683/Simon+%26++Milo/www.nevergetoveryou
Simon & Garfunkel,He Was My Brother [Alternate Take 1][#][*],/lyric/4964075/Simon+%26+Garfunkel/He+Was+My+Brother+%5BAlternate+Take+1%5D%5B%23%5D%5B%2A%5D
Simon & Garfunkel,Blessed,/lyric/129334/Simon+%26+Garfunkel/Blessed
Simon & Garfunkel,Flowers Never Bend with the Rainfall,/lyric/129332/Simon+%26+Garfunkel/Flowers+Never+Bend+with+the+Rainfall
Simon & Garfunkel,I Am a Rock,/lyric/129331/Simon+%26+Garfunkel/I+Am+a+Rock
Simon & Garfunkel,Patterns [#][*][Demo Version],/lyric/5010242/Simon+%26+Garfunkel/Patterns+%5B%23%5D%5B%2A%5D%5BDemo+Version%5D
Simon & Garfunkel,Barbriallen [#][*][Demo Version],/lyric/5010310/Simon+%26+Garfunkel/Barbriallen+%5B%23%5D%5B%2A%5D%5BDemo+Version%5D
Simon & Garfunkel,Roving Gambler [*][Demo Version],/lyric/5010312/Simon+%26+Garfunkel/Roving+Gambler+%5B%2A%5D%5BDemo+Version%5D
Simon & Garfunkel,"Mrs. Robinson [From the Motion Picture ""The Graduate]",/lyric/5010253/Simon+%26+Garfunkel/Mrs.+Robinson+%5BFrom+the+Motion+Picture+%22The+Graduate%5D
Simon & Garfunkel,April Come She Will,/lyric/213202/Simon+%26+Garfunkel/April+Come+She+Will
Simon & Garfunkel,Scarborough Fair/Canticle (Interlude),/lyric/823179/Simon+%26+Garfunkel/Scarborough+Fair-Canticle+%28Interlude%29
Simon & Garfunkel,For Emily Whenever I May Find Her [#][Version],/lyric/23294676/Simon+%26+Garfunkel/For+Emily+Whenever+I+May+Find+Her+%5B%23%5D%5BVersion%5D
Simon & Garfunkel,So Long Frank Lloyd Wright,/lyric/23294691/Simon+%26+Garfunkel/So+Long+Frank+Lloyd+Wright
Simon & Garfunkel,Bridge Over Troubled Water [Demo Take 6],/lyric/33178985/Simon+%26+Garfunkel/Bridge+Over+Troubled+Water+%5BDemo+Take+6%5D
Simon & Garfunkel,Bridge Over Troubled Water [#][*][Demo Version],/lyric/5009153/Simon+%26+Garfunkel/Bridge+Over+Troubled+Water+%5B%23%5D%5B%2A%5D%5BDemo+Version%5D
Simon & Garfunkel,The Boxer,/lyric/1914556/Simon+%26+Garfunkel/The+Boxer
Simon & Garfunkel,My Little Town,/lyric/825464/Simon+%26+Garfunkel/My+Little+Town
Simon & Garfunkel,7 O'Clock News/Silent Night,/lyric/829643/Simon+%26+Garfunkel/7+O%27Clock+News-Silent+Night
Simon & Garfunkel,America,/lyric/829646/Simon+%26+Garfunkel/America
Simon & Garfunkel,Baby Driver,/lyric/829662/Simon+%26+Garfunkel/Baby+Driver
Simon & Garfunkel,Benedictus,/lyric/829613/Simon+%26+Garfunkel/Benedictus
Simon & Garfunkel,The Big Bright Green Pleasure Machine,/lyric/829636/Simon+%26+Garfunkel/The+Big+Bright+Green+Pleasure+Machine
Simon & Garfunkel,Bleeker Street,/lyric/829611/Simon+%26+Garfunkel/Bleeker+Street
Simon & Garfunkel,Bye Bye Love,/lyric/829665/Simon+%26+Garfunkel/Bye+Bye+Love
Simon & Garfunkel,The Dangling Conversation,/lyric/829638/Simon+%26+Garfunkel/The+Dangling+Conversation
Simon & Garfunkel,Fakin' It,/lyric/829651/Simon+%26+Garfunkel/Fakin%27+It
Simon & Garfunkel,"For Emily, Whenever I May Find Her",/lyric/829641/Simon+%26+Garfunkel/For+Emily%2C+Whenever+I+May+Find+Her
Simon & Garfunkel,Go Tell It On the Mountain,/lyric/829617/Simon+%26+Garfunkel/Go+Tell+It+On+the+Mountain
Simon & Garfunkel,He Was My Brother,/lyric/829615/Simon+%26+Garfunkel/He+Was+My+Brother
Simon & Garfunkel,Kathy's Song,/lyric/829624/Simon+%26+Garfunkel/Kathy%27s+Song
Simon & Garfunkel,Last Night I Had the Strangest Dream,/lyric/829610/Simon+%26+Garfunkel/Last+Night+I+Had+the+Strangest+Dream
Simon & Garfunkel,Leaves That Are Green,/lyric/829622/Simon+%26+Garfunkel/Leaves+That+Are+Green
Simon & Garfunkel,A Most Peculiar Man,/lyric/829628/Simon+%26+Garfunkel/A+Most+Peculiar+Man
Simon & Garfunkel,Old Friends,/lyric/829649/Simon+%26+Garfunkel/Old+Friends
Simon & Garfunkel,The Only Living Boy in New York,/lyric/829663/Simon+%26+Garfunkel/The+Only+Living+Boy+in+New+York
Simon & Garfunkel,Overs,/lyric/829647/Simon+%26+Garfunkel/Overs
Simon & Garfunkel,Patterns,/lyric/829633/Simon+%26+Garfunkel/Patterns
Simon & Garfunkel,Peggy-O,/lyric/829616/Simon+%26+Garfunkel/Peggy-O
Simon & Garfunkel,A Poem on the Underground Wall,/lyric/829642/Simon+%26+Garfunkel/A+Poem+on+the+Underground+Wall
Simon & Garfunkel,Punky's Dilemma,/lyric/829652/Simon+%26+Garfunkel/Punky%27s+Dilemma
Simon & Garfunkel,Richard Cory,/lyric/829627/Simon+%26+Garfunkel/Richard+Cory
Simon & Garfunkel,Save the Life of My Child,/lyric/829645/Simon+%26+Garfunkel/Save+the+Life+of+My+Child
Simon & Garfunkel,A Simple Desultory Philippic (Or How I Was Robert McNamara'd into ...),/lyric/829640/Simon+%26+Garfunkel/A+Simple+Desultory+Philippic+%28Or+How+I+Was+Robert+McNamara%27d+into+...%29
