Band,Lyrics,Song,Year
Nat King Cole Trio,"I've been looking for a playmate
Someone on whom I can depend
This must be my lucky day, mate
'Cause you're the kind I wanted
And I'll stick right to the end

Oh, I wanna be a friend of yours
And a little bit more
I wanna be a pal of yours
And a little bit more

I wanna be your buddy, buddy
Though the road be smooth or muddy
I wanna be a friend of yours
And a little bit, and a little bit, and a little bit more

I wanna be a pal of yours
You bet I do
I'll stick around and see you through
Stick even tighter than glue

I'll greet you with a cheerful howdy
Though the skies are clear or cloudy
I wanna be a friend of yours
And a little bit, and a little bit, and a little bit more

",I Wanna Be a Friend of Yours,2005
Nat King Cole Trio,"I never lost my heart while stealing a glance
Taking a chance, try and romance
But when your eyes hang off that danger sign
Ooh, kickaroonie

I never had a yearn for making a date
Leaving at eight, staying out late
But when you put your sweet, sweet lips to mine
Ooh, kickaroonie

This is one time I can't say
It's just one of those things
Since my heart spends all its time
Tied to your apron strings

I never had a yearn for taking your arm
Holding your charm, buying a farm
But when you put your sweet, sweet lips to mine
Ooh, kickaroonie

This is one time I can't say
It's just one of those things
Since my heart spends all it's time
Tied to your apron string

I never had a yearn for taking your arm
Holding your charm, buying a farm
But when you put your sweet, sweet lips to mine
Ooh, kickaroonie
Ooh, kickaroonie, that's all

",Ooh Kickaroonie,2005
Nat King Cole Trio,"You look at me and wonder
You look at me and doubt
Darling, your eyes are asking
""Will the flame burn out?""

No one is sure of sunshine
No one is sure of dawn
But I am sure
My love will live on and on!

I'll be tired of you
When stars are tired of gleaming
When I am tired of dreaming
Then I'll be tired of you!

This I know is true
When winds are tired of blowing
When grass is tired of growing
Then I'll be tired of you

Beyond the years till day is night
Till wrong is right, till birds refuse to sing
Beyond the years the echo of my only love
Will still be whispering, whispering!

If my throbbing heart
Should ever start repeating
That it is tired of beating
Then I'll be tired of you!",Then I'll Be Tired of You,2005
Nat King Cole Trio,"At last my dream's come true
Today he said ""I do.""
Friends said it couldn't be done
But all his love I know I've won
Cause third finger, left hand
That's where he placed the wedding band

He walked right up to me
And pledged his love for me
I longed to hear him say
The sweet words he spoked that day
Made me feel so good inside
Til tears came to my eyes
I love him above the rest
Cause in my book, he's the best

Cause he did something 
That no one else did
Friends said it couldn't be done
But all his love, I know I've won
Cause third finger, left hand
That's where he placed the wedding band

His words were a precious few.
That moment on, my heart knew.
That no other boys in line
Could ever change my mind
Other boys I've sent away
I locked my hear til our wedding day
I love him above the rest
Cause in my book, he's the best

Cause he did something 
That no one else did
Friends said it couldn't be done
But all his love, I know I've won
Cause third finger, left hand
That's where he placed the wedding band

Third finger, left hand
That's where he placed the wedding band
Third finger, left hand
That's where he placed the wedding band

Third finger, left hand
That's where he placed the wedding band
Third finger, left hand
That's where he placed the wedding band","Third Finger, Left Hand",2005
Nat King Cole Trio,"What can I say dear after I say I'm sorry,
What can I do to prove it to you that I'm sorry, 
I didn't mean to ever be mean to you-oo
If I didn't care I wouldn't feel like I do, 
I was all wrong, 
But right or wrong I don't blame you
Why should I take somebody like you and shame you
I know that I made you cry and I'm so sorry dear
So what can I say dear after I say I'm sorry,

Tell me Baby what can I say dear after I say I'm sorry so-so sorry
What can I do to prove it to you I'm sorry
Oh I didn't mean to ever be mean to you
If I didn't care I wouldn't feel -oh I wouldn't feel like I do-do-do
I was all wrong, but right or wrong I don't blame you no-no-no-no
Why should I take somebody like you and shame you
I know that I made you cry and I'm so sorry dear,
Sorry I made you cry 
Ooh-ooh-ooh-ooh-ooh-ooh
Sorry I made you cry",What Can I Say After I Say I'm Sorry?,2005
Nat King Cole Trio,"
Tonight I'll serve a supper, 
We'll eat some food that's rare. 
And at the head of the table, 
I'll place brother Henry's chair-
Invite all the local big dogs,
 We'll laugh and talk and eat, 
But we'll' save the bones for Henry Jones, 
‘cause he don't eat no meat- 

Today I'll go to market- 
and buy a lot of fish, 
That will thrill Brother Henry, 
Because that's his special dish.- 
Get a large can of molasses,
 so we'll have something sweet, 
But save the bones for Henry Jones, 
“cause he don't eat no meat. 

Henry is not a drinker, 
he rarely takes a nip, 
He don't need a napkin, 
‘cause the things he eats don't drip. 
One day we had a banquet, 
It really was a bake, 
They started off with some short ribs,
 they finished off with a steak. 
But when the feat was over, 
brother henry just kept his seat, 
and we served the bones to Henry Jones,
 ‘cause he don't eat no meat. 
To- he don't eat no meat. 
",Save the Bones for Henry Jones,2006
Nat King Cole Trio,"Baby, we two can't get along,
I'm never right, you're never wrong.
So meet me at no special place, 
And I'll be there at no particular time.

Baby, it just ain't common sense
Mixin' up love with arguments.
So meet me at no special place,
And I'll be there at no particular time.

I'm all fed up on stormy weather,
I'm going where it's June.
Here's hopin' I see you never
'Cause if I do, that will be too soon.

Now that I've put my heart on ice,
Missing you will seem paradise.
So meet me at no special place,
And I'll be there at no particular time.

You'd better bring along your glasses
In case I'm hard to find,
You'll wish you could see before you
As clearly as you can see behind.

You can turn back in retrospect
Of the times you stuck out your neck.
So meet me at no special place, 
And I'll be there at no particular time.

All we do is make up
Then quarrel all over again,
But this is it ~ the breakup
From now on, you knew me when

So meet me at no special place,
And I'll be there at no particular time!",Meet Me at No Special Place,2006
Nat King Cole Trio,"Baby, baby, what is the matter with you?
Baby, baby, what is the matter with you?
You got the world in a jug
And you don't have a thing to do

I always told you, baby
You'll be the death of me
'cause when I'm always with you
I get the third degree

That ain't right
Baby, that ain't right at all
Takin' all my money
Goin' out, havin' yourself a ball

I took you to a night club
And bought you big champagne
You rolled home in a taxi
And I caught the subway train

That ain't right
Baby, that ain't right at all
Takin' all my money
Goin' out, havin' yourself a ball

I went to a fortune teller
And had my fortune told
He said, you didn't love me
All you wanted was my gold

That ain't right
Baby, that ain't right at all
Takin' all my money
Goin' out, havin' yourself a ball
",That Ain't Right,2006
Nat King Cole Trio,"Love makes me treat you the way that I do,
Gee baby, ain't I good to you?
There's nothing in this world too good
For a girl so good and true.
Gee baby, ain't I good to you?

Bought you a fur coat for Christmas,
A diamond ring,
A big Cadillac car, and everything.
What makes me treat you the way that I do?

Gee baby, ain't I good to you?
Bought you a fur coat for Christmas,
A diamond ring,
A big Cadillac car, and everything.
What makes me treat you the way that I do?
Gee
Baby, ain't I good, to you?","Gee, Baby, Ain't I Good to You",2006
Nat King Cole Trio,"He just got here yesterday,
Things are hot here now they say,
There's a new gal in town.
Gals are jealous, there's no doubt. 
All the guys just rave about
Sweet, Sweet Georgia Brown.
And ever since she came, the common folks all claim, say

No gal made has got a shade on Sweet Georgia Brown.
Two left feet, but oh, so neat has Sweet Georgia Brown.
They all sigh and wanna die for Sweet Georgia Brown,
I'll tell you just why, you know I don't lie (not much!).
It's been said she knocks 'em dead when she lands in town.
Since she came why it's a shame how she's cooled 'em down.
Fellas that she can't get must be fellas that she ain't met.
Georgia claimed her, Georgia named her, Sweet Georgia Brown. 

All you gals will get the blues, 
All you pals will surely lose.
And, there's but one excuse.
Now I've told you who she was, 
And I've told you what she does,
Still, give this gal her dues.
This pretty maiden's prayer is answered anywhere 
 
No gal made has got a shade on Sweet Georgia Brown.
Two left feet, but oh, so neat has Sweet Georgia Brown.
They all sigh and wanna die for Sweet Georgia Brown,
I'll tell you just why, you know I don't lie (not much!).
All those tips the porter slips to Sweet Georgia Brown
They buy clothes at fashion shows for one dollar down.
Fellas, won'tcha tip your hats oh boy, ain't she the cats?
Who's that mister, ain't her sister, it's Sweet Georgia Brown.",Sweet Georgia Brown,2007
