Band,Lyrics,Song,Year
Bee Gees,"Pulse's racing, darling,
How grand we are.
Little by little we meet in the middle.
There's danger in the dark.

It oughta be illegal
Make it a crime to be out in the cold.
It oughta be illegal
You got a reason for living.
You battle on with the love you're living on.

You gotta be mine.
We take it away.
It's gotta be night and day,
Just a matter of time.

And we got nothing to be guilty of.
Our love, will climb and mountain
Near or far, we are,
And we never let it end.

And we got nothing to be sorry for.
Our love, is one in a million.
Eyes can see, that we
Got a highway to the sky.

Don't want to hear goodbye.
Don't want to hear goodbye.
I don't want to hear your

And we got and we got nothing to be guilty of.
Our love, will climb and mountain
Near or far, we are,
And we never let it end.

And we got nothing to be sorry for.
Our love is one in a million.
Eyes can see, that we
Got a highway to the sky.
Don't want to hear,  goodbye.
Don't want to hear,  goodbye
I don't want to hear your

And we got nothing",Guilty,1998
Bee Gees,"Why do you have to be a heartbreaker
Is it a lesson that I never knew?
Gotta get out of the spell that I'm under.
My love for you.

Why do you have to be a heartbreaker
When I was being what you want me to be?
Suddenly everything I ever wanted has passed me by.
This world may end,
Not you and I.",Heartbreaker,1998
Bee Gees,"So this is who I am,
And this is all I know.
And I must choose to live,
For all that I can give,
The spark that makes the power grow.

And I will stand for my dream if I can,
Symbol of my faith in who I am,
But you are my only.

And I must follow on the road that lies ahead.
And I won't let my heart control my head.
But you are my only.

We don't say goodbye.
We don't say goodbye.
And I know what I've got to be

Immortality.
I make my journey through eternity.
I keep the memory of you and me inside.

Fulfill your destiny.
Is there within the child?
My storm will never end.
My fate is on the wind.
The king of hearts, the joker's wild.

But we don't say goodbye.
We don't say goodbye.
I'll make them all remember me.

'cause I have found a dream that must come true.
Every ounce of me must see it through.
You are my only.

I'm sorry I don't have a role for love to play.
Hand over my heart I'll find my way.
I will make them give to me..(yeah)

Immortality.(oh baby)
There is a vision and a fire in me.(oh)
I keep the memory of you and me, inside.

We don't say goodbye.
We don't say goodbye.
With all my love for you.
And what else we may do?..
We don't say goodbye.",Immortality,1998
Bee Gees,"Look at me, I'm Sandra Dee
Lousy with virginity
Won't go to bed 'til I'm legally wed
I can't I'm Sandra Dee

Watch it! Hey I'm Doris Day
I was not brought up that way
Won't come across, even Rock Hudson lost
His heart to Doris Day

I don't drink (No)
Or swear (No)
I don't rat my hair (Ew)
I get ill from one cigarette
Keep your filthy paws
Off my silky draws
Would you pull that crap with Annette?

As for you Troy Donahue,
I know what you wanna do
You've got your crust
I'm no object of lust
I'm just plain Sandra Dee

Elvis, Elvis, let me be!
Keep that pelvis far from me!
Just keep your cool
Now your starting to drool
Hey Fongool, I'm Sandra Dee!",Intro-You Should Be Dancing/Alone,1998
Bee Gees,"Baby when I met you there was peace unknown
I set out to get you with a fine tooth comb
I was soft inside
There was something going on
You do something to me that I can't explain
Hold me closer and I feel no pain
And every beat of my heart
We got something going on
Tender love is blind
It requires a dedication
All this love we feel needs no conversation
We ride it together, ah ha
From one love to another, ah ha

Islands in the stream
That is what we are
No one in between
How can we be wrong
Sail away with me
To another world
And we rely on each other, ah ha
From one lover to another, ah ha

I can't live without you if the love was gone
Everything is nothing when you got no one
And you walk in the night
Slowly losing sight of the real thing
But that won't happen to us and we got no doubt
Too deep in love and we got no way out
And the message is clear
This could be the year for the real thing
No more will you cry
Baby I will hurt you never
We start and end as one
In love forever
We can ride it together, ah ha
From love to another, ah ha

Islands in the stream
That is what we are
No one in between
How can we be wrong
Sail away with me
To another world
And we rely on each other, ah ha
From one lover to another, ah ha

Oh baby alright
Ghetto superstar superstar that is what you are
Coming from afar reaching for stars
Fly away with me to another place
And we rely on each other, ah ha
From one lover to another, ah ha
Oh baby alright
Tonight, tonight, tonight
By the by, all right",Islands in the Stream [#],1998
Bee Gees,"Listen to the ground
There is movement all around
There is something goin' down
And I can feel it

On the waves of the air
There is dancin' out there
If it's somethin' we can share
We can steal it

And that sweet city woman
She moves through the light
Controlling my mind and my soul
When you reach out for me
Yeah, and the feelin' is right

Then I get night fever, night fever
We know how to do it
Gimme that night fever, night fever
We know how to show it

Here I am
Prayin' for this moment to last
Livin' on the music so fine
Borne on the wind
Makin' it mine

Night fever, night fever
We know how to do it
Gimme that night fever, night fever
We know how to show it

In the heat of our love
Don't need no help for us to make it
Gimme just enough to take us to the mornin'
I got fire in my mind
I get higher in my walkin'
And I'm glowin' in the dark
I give you warnin'

And that sweet city woman
She moves through the night
Controlling my mind and my soul
When you reach out for me
Yeah, and the feelin' is right

Then I get night fever, night fever
We know how to do it
Gimme that night fever, night fever
We know how to show it

Here I am
Prayin' for this moment to last
Livin' on the music so fine
Borne on the wind
Makin' it mine

Night fever, night fever
We know how to do it
Gimme that night fever, night fever
We know how to show it

Gimme that night fever, night fever
We know how to do it
Gimme that night fever, night fever
We know how to show it
Gimme that night fever, night fever
We know how to do it

Oh, girl I've known you very well
I've seen you growing everyday
I never really looked before
But now you take my breath away

Suddenly you're in my life
Part of everything I do
You got me working day and night
Just trying to keep a hold on you

Here in your arms I found my paradise
My only chance for happiness
And if I lose you now I think I would die

Oh say you'll always be my baby
We can make it shine, we can take forever
Just a minute at a time

More than a woman, more than a woman to me
More than a woman, more than a woman to me
More than a woman, oh, oh, oh.

There are stories old and true
Of people so in love like you and me
And I can see myself
Let history repeat itself

Reflecting how I feel for you
Thinking about those people then
I know that in a thousand years
I'd fall in love with you again

This is the only way that we should fly
This is the only way to go
And if I lose your love I know I would die

Oh say you'll always be my baby
We can make it shine, we can take forever
Just a minute at a time

More than a woman, more than a woman to me
More than a woman, more than a woman to me
More than a woman, oh, oh, oh",Night Fever/More Than a Woman,1998
Bee Gees,"Still waters run deep.
Just remember when we lie to each other.
No one wins and losers weep.
Reflection will show
This connection, we can lean on each other,
This is all we need to know.

Now I admit I've been a fool sometimes.
I believe I may be losing you.
It's now or never, we talk before a tear is shed.
Under your spell and over my head.

You took me in your arms and you told me
We don't need to worry, but you,
You never say you're sorry.

Keep this love alive for us, it's all I feel.
How can we survive if we change what is real?

Still waters run deep,
Just remember when we lie to each other.
No one wins and losers weep.

Reflection will show
This connection, we can lean on each other,
This is all we need to know.

I see the angel and the devil in your heart.
I confess, either one is my addiction.
And where you're leading me
I don't have the will to fight.
Out of the darkness and into the light.
But living in your arms, I can take it.
Please don't make me shiver.
I know together we deliver.

Let the gods decide
Who finds the sweetest thrill.
Who can justify the truth?
God, I love you still.

Still waters run deep.
Just remember when we lie to each other.
No one wins and losers weep (losers weep).

Deception will show
It's a struggle when you're starved for affection (ah),
This is all we need.

Oooh
Don't let him get too close to you.
(you've got a stranger on your mind).
The dream is free.
I know I'm only human if I cry
(Or maybe we should kiss and say goodbye).

Ah. Girl. I love you still.

Still waters run deep.
Just remember when we lie to each other (ah).
No one wins and losers weep (no one wins).

Deception will show (show)
It's a struggle when you're starved for affection
This is all we need to know.

(Still) Still waters run deep.
Just remember when we lie to each other.
No one wins and losers weep.

Reflection will show
This connection, we can lean on each other,
This is all we need to know.",Still Waters,1998
Bee Gees,"I know your eyes in the morning sun
I feel you touch me in the pouring rain
And the moment that you wander far from me
I want to feel you in my arms again
And you come to me on a summer breeze
Keep me warm in your love, then you softly leave
And it's me you need to show

How deep is your love, how deep is your love
How deep is your love?
I really mean to learn
'Cause we're living in a world of fools
Breaking us down when they all should let us be
We belong to you and me

I believe in you
You know the door to my very soul
You're the light in my deepest, darkest hour
You're my savior when I fall
And you may not think I care for you
When you know down inside that I really do
And it's me you need to show

How deep is your love, how deep is your love
How deep is your love?
I really mean to learn
'Cause we're living in a world of fools
Breaking us down when they all should let us be
We belong to you and me

And you come to me on a summer breeze
Keep me warm in your love, then you softly leave
And it's me you need to show

How deep is your love, how deep is your love
How deep is your love?
I really mean to learn
'Cause we're living in a world of fools
Breaking us down when they all should let us be
We belong to you and me

How deep is your love, how deep is your love
I really mean to learn
'Cause we're living in a world of fools
Breaking us down when they all should let us be
We belong to you and me

How deep is your love, how deep is your love
I really mean to learn
'Cause we're living in a world of fools
Breaking us down when they all should let us be
We belong to you and me",How Deep Is Your Love [*],1998
Bee Gees,"I know that you want a man
To love you like no other can
Here I am , here I am

I know that you want a boy
To fill your lonely heart with joy
Here I am , here I am

I'm gonna prove that my love was made for only you
If you don't believe me ,watch and you'll see me
Make you love me too

I know that you want a boy
To fill your lonely heart with joy
Here I am , here I am

(break)
Here I am , here I am
(break)
Here I am , here I am

I'm gonna prove that my love was made for only you
If you don't believe me , watch and you'll see me
Make you love me too

I know that you want a boy
To fill your lonely heart with joy
Here I am , here I am
Here I am , here I am
",Here I Am,1998
Bee Gees,"Green fields where we used to wander
Purple valleys , near my home
We would play there , beneath the sky
And then I kissed you , butterfly

Young girl , you came restless
And you left me here to cry
My big teardrops, in red pastures
For I loved you , butterfly

Butterfly , yeah
I dream about you , lonely without you , butterfly
Butterfly , yeah
Each night I'm sleeping, your face goes creeping, butterfly

Green fields where we used to wander
Purple valleys, near my home
We would play there beneath the sky
And I kissed you , butterfly

Butterfly, yeah
I dream bout you , lonely without you , butterfly
Butterfly , yeah
Each night I'm sleeping, your face goes creeping, butterfly
",Butterfly,1998
