Band,Lyrics,Song,Year
Simone Sommerland,"Ein Männlein steht im Walde ganz still und stumm
Es hat von lauter Purpur ein Mäntlein um
Sagt, wer mag das Männlein sein
Das da steht im Wald allein
Mit dem purpurroten Mäntelein?

Das Männlein steht im Walde auf einem Bein
Und hat auf seinem Haupte schwarz' Käpplein klein
Sagt, wer mag das Männlein sein
Das da steht im Wald allein
Mit dem kleinen schwarzen Käppelein?

La la lala lala la
La la la
La la lala lala la
La la la

Sagt, wer mag das Männlein sein
Das da steht im Wald allein
Mit dem purpurroten Mäntelein?

Das Männlein dort auf einem Bein
Mit seinem roten Mäntelein
Und seinem schwarzen Käppelein
Kann nur die Hagebutte sein",Ein Männlein steht im Walde,2011
Simone Sommerland,"Es klappert die Mühle am rauschenden Bach
Klipp, klapp! (Klipp, klapp!)
Bei Tag und bei Nacht ist der Müller stets wach
Klipp, klapp! (Klipp, klapp!)
Er mahlet uns Korn zu dem kräftigen Brot
Und haben wir dieses, so hat's keine Not!
Klipp, klapp, klipp, klapp, klipp, klapp!
(Klipp, klapp, klipp, klapp, klipp, klapp!)
Flink laufen die Räder und drehen den Stein
Klipp, klapp! (Klipp, klapp!)

Und mahlen den Weizen zu Mehl uns so fein
Klipp, klapp! (Klipp, klapp!)
Der Bäcker dann  Zwieback und kuchen draus bäckt
Der immer den Kindern besonders gut schmeckt
Klipp, klapp, klipp, klapp, klipp, klapp!
(Klipp, klapp, klipp, klapp, klipp, klapp!)

Wenn reichliche Körner das Ackerfeld trägt
Klipp, klapp! (Klipp, klapp!)
Die Mühle dann flink ihre Räder bewegt
Klipp, klapp! (Klipp, klapp!)
Und schenkt uns der Himmel nur immerdar Brot
So sind wir geborgen und leiden nicht Not
Klipp, klapp, klipp, klapp, klipp, klapp!
(Klipp, klapp, klipp, klapp, klipp, klapp!)",Es klappert die Mühle am rauschenden Bach,2011
Simone Sommerland,"Fuchs, du hast die Gans gestohlen
Gib sie wieder her! 
Gib sie wieder her! 
Sonst wird dich der Jäger holen 
Mit dem Schießgewehr
Sonst wird dich der Jäger holen 
Mit dem Schießgewehr

Seine große, lange Flinte
Schießt auf dich den Schrot
Schießt auf dich den Schrot
Dass dich färbt die rote Tinte
Und dann bist du tot
Dass dich färbt die rote Tinte
Und dann bist du tot

Liebes Füchslein, lass dir raten
Sei doch nur kein Dieb
Sei doch nur kein Dieb
Nimm, du brauchst nicht Gänsebraten
Mit der Maus vorlieb
Nimm, du brauchst nicht Gänsebraten
Mit der Maus vorlieb

Fuchs, du hast die Gans gestohlen
Gib sie wieder her! 
Gib sie wieder her! 
Sonst wird dich der Jäger holen 
Mit dem Schießgewehr
Sonst wird dich der Jäger holen 
Mit dem Schießgewehr","Fuchs, du hast die Gans gestohlen",2011
Simone Sommerland,"Grün, grün, grün sind alle meine Kleider
Grün, grün, grün ist alles, was ich hab'
Darum lieb' ich alles, was so grün ist
Weil mein Schatz ein Jäger Jäger ist
Darum lieb' ich alles, was so grün ist
Weil mein Schatz ein Jäger Jäger ist

Rot, rot, rot sind alle meine Kleider
Rot, rot, rot ist alles, was ich hab'
Darum lieb' ich alles, was so rot ist
Weil mein Schatz ein Reiter Reiter ist
Darum lieb' ich alles, was so rot ist
Weil mein Schatz ein Reiter Reiter ist

Blau, blau, blau sind alle meine Kleider
Blau, blau, blau ist alles, was ich hab'
Darum lieb' ich alles was, so blau ist
Weil mein Schatz ein Matrose ist
Darum lieb' ich alles was, so blau ist
Weil mein Schatz ein Matrose ist

Schwarz, schwarz, schwarz sind alle meine Kleider
Schwarz, schwarz, schwarz ist alles, was ich hab'
Darum lieb' ich alles, was so schwarz ist
Weil mein Schatz ein Schornsteinfeger ist
Darum lieb' ich alles, was so schwarz ist
Weil mein Schatz ein Schornsteinfeger ist

Weiß, weiß, weiß sind alle meine Kleider
Weiß, weiß, weiß ist alles, was ich hab'
Darum lieb' ich alles, was so weiß ist
Weil mein Schatz ein Müller Müller ist
Darum lieb' ich alles, was so weiß ist
Weil mein Schatz ein Müller Müller ist

Bunt, bunt, bunt sind alle meine Kleider
Bunt, bunt, bunt ist alles, was ich hab'
Darum lieb' ich alles, was so bunt ist
Weil mein Schatz ein Maler Maler ist
Darum lieb' ich alles, was so bunt ist
Weil mein Schatz ein Maler Maler ist
Weil mein Schatz ein Maler Maler ist","Grün, grün, grün sind alle meine Kleider",2011
Simone Sommerland,"Hänschen klein ging allein in die weite Welt hinein
Stock und Hut stehen ihm gut, ist gar wohlgemut
Aber Mutter weinet sehr, hat ja nun kein Hänschen mehr
„Wünsch' dir Glück“ sagt ihr Blick, „Kehre bald zurück“

Sieben Jahr' trüb und klar, Hänschen in der Fremde war
Da besinnt sich das Kind, eilt nach Haus' geschwind
Doch nun ist's kein Hänschen mehr, nein ein großer Hans ist er
Braungebrannt, Stirn und Hand, wird er wohl erkannt 

Eins, zwei, drei, gehen vorbei, wissen nicht wer das wohl sei
Schwester spricht: „Welch' Gesicht“ kennt den Bruder nicht 
Doch da kommt sein Mütterlein, schaut ihm kaum ins Aug' hinein
Ruft sie schon „Hans, mein Sohn, grüß dich Gott, mein Sohn“",Hänschen klein,2011
Simone Sommerland,"Hänsel und Gretel verirrten sich im Wald
Es war so finster und auch so bitterkalt
Sie kamen an ein Häuschen von Pfefferkuchen fein
Wer mag der Herr wohl von diesem Häuschen sein? 

Hu, hu, da schaut eine alte Hexe raus
Lockte die Kinder ins Pfefferkuchenhaus
Sie stellte sich gar freundlich, o Hänsel, welche Not!
Ihn wollt sie braten im Ofen braun wie Brot!

Doch als die Hexe zum Ofen schaut hinein
Ward sie gestoßen von unserm Gretelein
Die Hexe musste braten, die Kinder gehen nach Haus
Nun ist das Märchen von Hans und Gretel aus",Hänsel und Gretel,2011
Simone Sommerland,"Häschen in der Grube
Saß und schlief
Saß und schlief
Armes Häschen, bist du krank
Dass du nicht mehr hüpfen kannst?
Armes Häschen, bist du krank
Dass du nicht mehr hüpfen kannst?

Häschen hüpf
Häschen hüpf
Häschen hüpf

Häschen in der Grube
Saß und schlief
Saß und schlief
Armes Häschen, bist du krank
Dass du nicht mehr hüpfen kannst?
Armes Häschen, bist du krank
Dass du nicht mehr hüpfen kannst?

Häschen hüpf
Häschen hüpf
Häschen hüpf",Häschen in der Grube,2011
Simone Sommerland,"Hoppe hoppe Reiter, wenn er fällt, dann schreit er
Fällt er in den Graben, fressen ihn die Raben
Fällt er in den Sumpf, macht der Reiter plumps
Hoppe hoppe Reiter, wenn er fällt, dann schreit er
Fällt er in den Graben, fressen ihn die Raben
Fällt er in den Sumpf, macht der Reiter plumps",Hoppe Hoppe Reiter,2011
Simone Sommerland,"Kommt ein Vogel geflogen
Setzt sich nieder auf mein' Fuß
Hat ein' Zettel im Schnabel
Von der Mutter einen Gruß

Lieber Vogel, flieg' weiter
Nimm ein' Gruß mit und ein' Kuss
Denn ich kann dich nicht begleiten
Weil ich hier bleiben muss",Kommt ein Vogel geflogen,2011
Simone Sommerland,"Spannenlanger Hansel, nudeldicke Dirn
Gehen wir in den Garten, schütteln wir die Birn'
Schüttel ich die großen, schüttelst du die kleinen
Wenn das Säckchen voll ist, gehen wir wieder heim

Lauf doch nicht so eilig, spannenlanger Hans
Ich verlier' die Blumen und die Schuh' noch ganz
Trägst ja nur die kleinen, nudeldicke Dirn
Und ich schlepp' den schweren Sack mit den großen Birn'

Trägst ja nur die kleinen, nudeldicke Dirn
Und ich schlepp' den schweren Sack mit den großen Birn'",Spannenlanger Hansel,2011
