Band,Lyrics,Song,Year
Beatrice Egli,"Sein Blick er lacht mich an
Er zog hier ein gleich neben an
Er ist ein Bild von Mann
Wie ein Magnet zieht er mich an
Und er lädt mich ganz frech ein
Und sagt ganz cool komm doch mit rein
Ich möcht' heut' Nacht nicht allein sein

Ja wenn du denkst, du denkst, dann denkst du nur
Heute Nacht bleib ich bei dir
Du bist mir sieben Sünden wert
Die Sehnsucht brennt in mir

Doch wenn du denkst, du denkst, dann denkst du nur
Heute Nacht wird was passieren
Dann sollst du in der Hölle schmoren
Das würde ich nicht riskieren

Er nimmt sich meine Hand
Er bringt mich um, um den Verstand
Er küsst mich dann ganz Zart
Er macht mich schwach
Auf seine Art
Und er nimmt mich in den Arm
Und sagt mit sein George Clooney Charm
Lass uns heute Nacht in den Himmel fahren

Ja wenn du denkst, du denkst, dann denkst du nur
Heute Nacht bleib ich bei dir
Du bist mir sieben Sünden wert
Die Sehnsucht brennt in mir

Doch wenn du denkst, du denkst, dann denkst du nur
Heute Nacht wird was passieren
Dann sollst du in der Hölle schmoren
Das würde ich nicht riskieren

Ja wenn du denkst, du denkst, dann denkst du nur
Heute Nacht bleib ich bei dir
Du bist mir sieben Sünden wert
Die Sehnsucht brennt in mir

Doch wenn du denkst, du denkst, dann denkst du nur
Heute Nacht wird was passieren
Dann sollst du in der Hölle schmoren
Das würde ich nicht riskieren","Ja, wenn Du Denkst ...",2013
Beatrice Egli,"Drei Uhr früh
Zwei Tränen gehen auf reisen
Wo, wo bist du
Zwei Tränen die Beweisen
Ohne dich ist alles kalt und leer
Du fehlst mir so
Du fehlst mir hier so sehr

Ich will dich jetzt und hier für immer
Ich will den wahnsinn jeden Tag
Will deinen Duft in meinem Zimmer
Weil ich die Sehnsucht nicht ertrag

Ich will dich jetzt und hier für immer
Ich will den Himmel jede Nacht
Und Tag zu Tag
Wird es immer schlimmer
Du hast mich willenlos gemacht

4uhr früh, Gedanken in mir kreisen
Du und ich, wie konnte es so entgleisen
Unser Traum von lebenslangen Glück
Ich halt ihn fest und wünsche dich zurück

Ich will dich jetzt und hier für immer
Ich will den wahnsinn jeden Tag
Will deinen Duft in meinem Zimmer
Weil ich die Sehnsucht nicht ertrag

Ich will dich jetzt und hier für immer
Ich will den Himmel jede Nacht
Und Tag zu Tag
Wird es immer schlimmer
Du hast mich willenlos gemacht

Ich will dich jetzt und hier für immer
Ich will den wahnsinn jeden Tag
Will deinen Duft in meinem Zimmer
Weil ich die Sehnsucht nicht ertrag

Ich will dich jetzt und hier für immer
Ich will den wahnsinn jeden Tag
Will deinen Duft in meinem Zimmer
Weil ich die Sehnsucht nicht ertrag

Ich will dich jetzt und hier für immer
Ich will den Himmel jede Nacht
Und Tag zu Tag
Wird es immer schlimmer
Du hast mich willenlos gemacht

Ich will dich jetzt und hier für immer
Ich will den wahnsinn jeden Tag
Will deinen Duft in meinem Zimmer
Weil ich die Sehnsucht nicht ertrag",Jetzt und hier für Immer,2013
Beatrice Egli,"Ich geh' heut Nacht aus endlich wieder Tanzen gehen
Das Herz an Herz Gefühl und wieder diesen Rhythmus spüren
Dann kommt dieser Mann, und tanzt mich von der Seite an
Er flüstert mir ins Ohr, wie man nur so schön sein kann

Deinen türkis blauen Augen,
Werd' ich heut' Nacht kein Kuss weit trauen
Nein, ich habe dich total durchschaut

Mein Herz es brennt, wenn ich dich seh'
Auch wenn ich heut' durch die Hölle geh'
Mein Herz es brennt so lichterloh
Will nur tanzen und dich sowieso
Mein Herz es brennt, wenn ich dich seh'
Ich red' mir ein, dass ich nicht auf dich steh'
Mein Herz es brennt total verliebt
Ist schon klar, dass es kein morgen gibt

Er dreht mich im Kreis, mein Herz schlägt im Dreivierteltakt
Ich bin ihm verfallen, weil er mich grad so glücklich macht
Doch ich spür' in mir, er ist genau der Typ von Mann
Nur für den Moment nicht ein ganzes Leben lang

Deinen türkis blauen Augen,
Werd' ich heut' Nacht kein Kuss weit trauen
Nein, ich habe dich total durchschaut

Mein Herz es brennt, wenn ich dich seh'
Auch wenn ich heut' durch die Hölle geh'
Mein Herz es brennt so lichterloh
Will nur tanzen und dich sowieso
Mein Herz es brennt, wenn ich dich seh'
Ich red' mir ein, dass ich nicht auf dich steh
Mein Herz es brennt total verliebt
Ist schon klar, dass es kein morgen gibt

Mein Herz es brennt, wenn ich dich seh'
Auch wenn ich heut' durch die Hölle geh'
Mein Herz es brennt so lichterloh
Will nur tanzen und dich sowieso
Mein Herz es brennt, wenn ich dich seh'
Ich red' mir ein, dass ich nicht auf dich steh'
Mein Herz es brennt total verliebt
Ist schon klar, dass es kein morgen gibt

Mein Herz es brennt!",Mein Herz,2013
Beatrice Egli,"Der Fernseher der Rauscht
Ich schau auf die Uhr
Es ist spät
Doch wo bleibst du nur
Mein Herzschlag hält mich wach
Und ich laufe durch die Nacht
Du bist nicht allein
Das spüre ich genau
Du bist heute bei einer anderen Frau
Zwei Tränen im Gesicht
Und fließen nur für dich
Ich schließe meine Augen
Und schlaf' ein, allein
Und wieder dieser Traum von Glücklich sein
Oh nein

Das mit dir
Das mit mir
Das kann doch nie zünde sein
Du und ich das geht nie
Lass unsere Träume nicht allein
Auch wenn mein Herz in Scherben liegt
Ich bin noch nicht besiegt
Das mit dir
Das mit mir
Vergeht doch nie

Die Tür sie geht auf
Und du kommst herein
Ein kalter Kuss
Und du lässt mich allein
Ich halte den Atem an
Die Liebe ist vergangen
Du legst dich zu mir
Dein Blick, er verrät
Es ist geschehen
Es ist zu spät
Zwei Tränen im Gesicht
Und fließen nur für dich
Ich schließe meine Augen
Und schlaf' ein, allein
Und wieder dieser Traum von Glücklich sein
Oh nein

Das mit dir
Das mit mir
Das kann doch nie zünde sein
Du und ich das geht nie
Lass unsere Träume nicht allein
Auch wenn mein Herz in Scherben liegt
Ich bin noch nicht besiegt
Das mit dir
Das mit mir
Vergeht doch nie

Das mit dir
Das mit mir
Das kann doch nie zünde sein
Du und ich das geht nie
Lass unsere Träume nicht allein
Auch wenn mein Herz in Scherben liegt
Ich bin noch nicht besiegt
Das mit dir
Das mit mir
Vergeht doch nie",Das mit Dir,2013
Beatrice Egli,"Vollmond kurz nach Mitternacht
Denk an dich und lieg' noch wach
Ich ziehe dein Pyjama an
Weil ich nicht schlafen kann
Dieser Duft verzaubert mich
Schatten zeichnen dein Gesicht
Träume mich heute Nacht zu dir
Die Sehnsucht brennt in mir

Ich will's tausend mal und nur mit dir
Bis in die ewigkeit
Tausend mal will ich die Liebe spüren
Die pure Zärtlichkeit
Ich will das Leben, will das alles sich dreht
Ich will's Tausend mal und nur mit dir
Bis nichts mehr geht

Herz an Herz
Vermisse dich
Seh' dein Bild im Kerzenlicht
Gefühle fahren Achterbahn
Ruf ich dich heute Nacht an
Das Telefon in meiner Hand
Träume mich ins Niemandsland
Gebe deine Nummer ein
Ich bin heute so allein

Ich will's Tausend mal und nur mit dir
Bis in die ewigkeit
Tausend mal will ich die Liebe spüren
Die pure Zärtlichkeit
Ich will das Leben, will das alles sich dreht
Ich will's tausend mal und nur mit dir
Bis nichts mehr geht

Ich will's tausend mal und nur mit dir
Bis in die ewigkeit
Tausend mal will ich die Liebe spüren
Die pure Zärtlichkeit
Ich will das Leben, will das alles sich dreht
Ich will's Tausend mal und nur mit dir
Bis nichts mehr geht

Ich will's Tausend mal und nur mit dir
Bis nichts mehr geht",Tausend Mal,2013
Beatrice Egli,"Du warst mein Held
Warst immer für mich da
Der Anruf du bist fort
Ging mir so nah
Dein Schicksal hat dich von deinem Leid befreit
Vom ewiglangen Schmerz, du warst bereit

Wir zwei unzertrennlich
Wir zwei unvergänglich

Und was auch geschieht
Ich hab dich lieb
Bis in die Ewigkeit
Du bist immer da
Meine Träume nah
Bis alle zweit

Wir zwei unzertrennlich
Wir zwei unvergänglich

Die Reise in das Ewig Helle Licht
Im Traum bin ich bei dir, vermisse dich
Ich küsse jede Nacht das Bild von dir
Ich wünschte mir du wärst noch immer hier

Wir zwei unzertrennlich
Wir zwei unvergänglich

Und was auch geschieht
Ich hab dich lieb
Bis in die Ewigkeit
Du bist immer da
Meine Träume nah
Bis alle zweit

Wir zwei unzertrennlich
Wir zwei unvergänglich

Und was auch geschieht
Ich hab dich lieb
Bis in die Ewigkeit
Du bist immer da
Meine Träume nah
Bis alle zweit

Wir zwei unzertrennlich
Wir zwei unvergänglich",Unzertrennlich,2013
Beatrice Egli,"Ja ich genieß' das Leben
Ich schlaf' so gut wie nie
Ich lebe meine Träume
Den Zauber, die Magie
Ich denke nie an morgen
Ich schau niemals zurück
Ich kenne keine Sorgen
Und lache mich ins Glück

Verlieben, verloren, gelacht und geweint
Ich bin manchmal glücklich und manchmal allein
Die Sonne im Herzen, das Glück in meinem Arm

Verlieben, verloren, gelacht und geweint
Ich geb' niemals auf, ich versuch es allein
Umarme die Welt, weil sie mir so sehr gefällt

Ja ich kann niemals warten
Will alles und zwar gleich
Ich tanze mit den Sternen
In meinem Königreich
Ich glaube an die Liebe
Ich glaube fest an sie
Doch heute will ich leben
In meiner Fantasie

Verlieben, verloren, gelacht und geweint
Ich bin manchmal glücklich und manchmal allein
Die Sonne im Herzen, das Glück in meinem Arm

Verlieben, verloren, gelacht und geweint
Ich geb' niemals auf, ich versuch es allein
Umarme die Welt, weil sie mir so sehr gefällt

Verlieben, verloren, gelacht und geweint
Ich bin manchmal glücklich und manchmal allein
Die Sonne im Herzen, das Glück in meinem Arm

Verlieben, verloren, gelacht und geweint
Ich geb' niemals auf, ich versuch es allein
Umarme die Welt, weil sie mir so sehr gefällt

Verlieben, verloren, gelacht und geweint
Ich bin manchmal glücklich und manchmal allein
Die Sonne im Herzen, das Glück in meinem Arm","Verlieben, verloren, gelacht und Geweint",2013
Beatrice Egli,"Du lügst mich an
Fragst ob ich verzeihen kann
Schaust mir dabei ins Gesicht
Mein Herz zerbricht
Du bist enttarnt
Hab dich 1000 mal gewarnt
Du bist angeklagt
Des Hofverrats
Nimm die Strafe an und sei ein Mann

Zum Teufel mit dir
Es ist längst vorbei
Zum Teufel mit dir
Ich bin wieder frei
Bin verdammt viel zu lang
Durch die Hölle gegangen
Hab auf Liebe gesetzt
Und du hast mich verletzt

Zum Teufel mit dir
Ich fang' ganz neu an
Zum Teufel mit dir
Weil ich ohne dich kann
Hab's niemals geglaubt
Und ich schaff es doch
Es ist aus und vorbei
Ein schönes Leben noch

Du hast verloren
Du hast einen Eid geschworen
Und dein falsches Alibi
Das hält doch nie
Das Schwurgericht
Glaubt dir deine Lügen nicht
Keine Revision
Du bist verloren
Nimm die Strafe an
Und sei ein Mann

Zum Teufel mit dir
Es ist längst vorbei
Zum Teifel mit dir
Ich bin wieder frei
Bin verdammt viel zu lang
Durch die Hölle gegangen
Hab auf Liebe gesetzt
Und du hast mich verletzt

Zum Teufel mit dir
Ich fang' ganz neu an
Zum Teufel mit dir
Weil ich ohne dich kann
Hab's niemals geglaubt
Und ich schaff es doch
Es ist aus und vorbei
Ein schönes Leben noch

Zum Teufel mit dir
Es ist längst vorbei
Zum Teufel mit dir
Ich bin wieder frei
Bin verdammt viel zu lang
Durch die Hölle gegangen
Hab auf Liebe gesetzt
Und du hast mich verletzt

Zum Teufel mit dir
Ich fang' ganz neu an
Zum Teufel mit dir
Weil ich ohne dich kann
Hab's niemals geglaubt
Und ich schaff es doch
Es ist aus und vorbei
Ein schönes Leben noch",Zum Teufel mit Dir,2013
Beatrice Egli,"Auf die Plätze fertig
Auf die Plätze fertig ins Glück
Ich hab so ein Gefühl
Heute könnt für immer sein
Und ich kann es spüren
Damit bin ich nicht allein
Deine Blicke sagen mir
Lass doch mal die Sorgen frei
In Lichtgeschwindigkeit fliegen sie an uns vorbei

Lass uns keine Zeit verlieren
Zusammen kann uns nichts passieren
Glück wird immer größer wenn mans miteinander teilt
Ich will auf die Plätze fertig
Auf die Plätze fertig ins Glück
Dieses Feuer brennt nur für uns in diesen Augenblick
Ich will auf die Plätze fertig
Auf die Plätze fertig ins Glück
Durch die Nacht bis hintern Horizont

Und nie mehr zurück
Zwischen dir und mir
Ein kleiner Funken Ewigkeit
Wir können nichts dafür
Unsre Herzen geh'n zu weit

Lass uns keine Zeit verlieren
Zusammen kann uns nichts passieren
Glück wird immer größer wenn mans miteinander teilt
Ich will auf die Plätze fertig
Auf die Plätze fertig ins Glück
Dieses Feuer es brennt nur für uns in diesen Augenblick
Ich will auf die Plätze fertig
Auf die Plätze fertig ins Glück
Durch die Nacht bis hintern Horizont

Und nie mehr zurück
Ich will auf die Plätze fertig
Auf die Plätze fertig ins Glück
Ich will auf die Plätze fertig
Auf die Plätze fertig ins Glück

Dieses Feuer es brennt nur für uns in diesen Augenblick
Ich will auf die Plätze fertig
Auf die Plätze fertig ins Glück
Durch die Nacht bis hintern Horizont
Und niemehr zurück
Durch die Nacht bis hintern Horizont und nie mehr zurück
Auf die Plätze fertig","Auf die Plätze, fertig, ins Glück!",2014
Beatrice Egli,"Bis hierher und viel weiter
Bis hierher und viel weiter
Und das hört nie mehr auf

Heu't will ich in Gefühlen baden
Das Glück zu mir nach Hau's einladen
Lass nicht's mehr aus
Genieß den Augenblick

Ich tanze durch den Sommerregen
Will mich in tausend Arme legen
Verpasse nicht's
Ich nehme alles mit

Bis hierher und viel weiter
Egal was kommt ich weiß es
Dass ich das was ich sein will
Auch sein kann
Mein Leben das fühlt sich so frei an


Bis hierher und viel weiter
Und das hört nie mehr auf
Nanenanenana
Nanenanenana
Bis hierher und viel weiter
Und das hört nie mehr auf

Ich hab so ein Gefühl
Heute könn't für immer sein
Und ich kann es spür'n
Damit bin ich nicht allein

Deine Blicke sagen mir
Lass doch mal die Sorgen frei
In Lichtgeschwindigkeit
Fliegen sie an uns vorbei

Lass uns keine Zeit verlieren
Zusammen kann uns nicht's passieren
Glück wird immer größer
Wenn man's miteinander teilt

Ich will auf die Plätze fertig
Auf die Plätze fertig ins Glück
Wohooo
Dieses Feuer das brennt nur für uns
In diesem Augenblick
Oh oh oh

Ich will auf die Plätze fertig
Auf die Plätze fertig ins Glück
Wohooo
Durch die Nacht bis hintern Horizont
Und nie mehr zurück

Auf die Plätze fertig

Das ist der Moment
Tanz auf dem Vulkan
Und unsere Gefühle die fahr'n Achterbahn
Das Feuer in uns fängt erst an zu brennen

Einfach nur teil'n
Was noch vor uns liegt
Jede Sekunde ins Leben verliebt
Wir hab'n das große Los
Doch schon gezogen

Ich glaube fest daran
Es fängt erst richtig an

Wir leben jetzt
Wir leben laut
Wir wollen mehr
Wir drehen auf
Für uns gibt es kein Zurück
Denn das ist unsere Chance auf's Glück

Wir leben ohoh laut
Wir drehen ohoh auf
Für uns gibt es kein Zurück
Denn das ist unsere Chance auf's Glück

Ob du's glaubst oder nicht
Immer noch lieb ich dich
Immer noch
Denke ich Tag und Nacht
Nur an dich

Wieviel Jahre ist das her
Sommer Abend blaues Meer
Mein erster Kuss
Ein Schmetterling
Und du

Nun stehst du einfach so vor mir
Lachst mich an
Hey wie geht es dir
Was meine Augen sagen
Weißt nur du

Wortlos kommt die Zeit zurück
Alles wieder da
Hab's nie vergessen
Unser erstes mal

Ob du's glaubst oder nicht
Immer noch lieb ich dich
Immer noch
Denke ich
Tag und Nacht
Nur an dich

Ob du's glaubst oder nicht
Immer noch will ich dich
Immer noch
Total verliebt
Ob du's glaubst oder nicht

Ob du's glaubst

Das ist der Tag
Ohne Worte
Es ist der Wahnsinn
Was hier passiert
Ein Augenblick
Für immer und ewig
Das ganz große Glück
Jetzt und hier

Das ist der Tag
Ohne Worte
Und alles was war
Vergessen vorbei
Dieser Moment
Bleibt für immer
Ohne Worte
Steh ich hier

Der Weg war manchmal steil
Der Weg war manchmal schwer
Doch alles alles alles war es wert

Das ist der Tag
Ohne Worte
Es ist der Wahnsinn
Was hier passiert
Ein Augenblick
Für immer und ewig
Das ganz große Glück
Jetzt und hier

Das ist der Tag
Ohne Worte
Und alles was war
Vergessen vorbei
Dieser Moment
Bleibt für immer
Ohne Worte
Steh ich hier

Dieser Moment
Bleibt für immer
Ohne Worte
Steh ich hier",Bis hierher und viel Weiter,2014
