Band,Lyrics,Song,Year
Paul Pierce,"It's very clear, our love is here to stay
Not for a year but ever and a day
The radio and the telephone and the movies that we know
May just be passing fancies and in time may go

But oh, my dear, our love is here to stay
Together we're going a long, long way
In time the Rockies may crumble, Gibraltar may tumble
They're only made of clay
But our love is here to stay

In time the Rockies may crumble, Gibraltar may tumble
They're only made of clay
But our love is here to stay",Love Is Here to Stay,2001
Paul Pierce,"There's a saying old says that love is blind
Still were often told, seek and ye shall find
So I'm going to seek a certain lad I've had in mind
Looking everywhere, haven't found him yet

Hes the big affair I cannot forget
Only man I ever think of with regret
I'd like to add his initial to my monogram
Tell me, where is the shepherd for this lost lamb?

There's a somebody I'm longing to see
I hope that he turns out to be
Someone who'll watch over me
I'm a little lamb who's lost in the wood
I know I could always be good
Someone who'll watch over me

Although he may not be the man some
Girls think of as handsome
To my heart he carries the key
Won't you tell him please to put on some speed
Follow my lead, oh, how I need
Someone to watch over me",Someone to Watch over Me,2001
Paul Plishka,"Oh little town of Bethlehem, how still we see thee lie
Above thy deep and dreamless sleep the silent stars go by
Yet in thy dark streets shineth, the everlasting light
The hopes and fears of all the years are met in thee tonight.

For Christ is born of Mary, and gathered all above
While mortals sleep the angels keep their watch of wondering love
Oh morning stars together, proclaim thy holy birth.
And praises sing to God the king, and peace to men on earth.

Oh little town of Bethlehem, how still we see thee lie
Above thy deep and dreamless sleep the silent stars go by
Yet in thy dark streets shineth, the everlasting light
The hopes and fears of all the years are met in thee tonight.",O Little Town of Bethlehem,1995
Paul PM,"Little boy in paris
Makes my world round and round
Little boy in paris
Makes me spin around
Kleiner dicker junge
Komm raus aus dem wasser
Do bist ja schon ganz nass
Kleiner dick, kleiner dick
Kleiner dicker junge

I know I,m a little chubbie and I could do you fine
But all I do is throgh my candies at you this time
I stay in me water
Stick me toes in the sand
Splish splashin around
And won,t give you my hand no

kleiner dicker junge
Komm raus aus dem wasser
Kleiner dicker junge
Komm raus wir haben spass

kleiner dicker junge
Gib mir deine hand
Komm wir rollen uns I'm sand",Kleiner Dicker Junge,2005
Paul Ponnudorai,"I'm 500 miles away from home
Teardrops fell on momma's note
When I read the things she wrote
She said we miss you son we love you come on home
Well I didn't have to pack
I had it all right on my back
Now I'm 500 miles away from home
Away from home away from home
Cold and tired and all alone
Yes, I'm 500 miles away from home

[SPOKEN:] I know this is the same road I took the day I left home,
        but it sure looks different now. And I guess I look 
        different too, cause time changes everything. I wonder what
        they'll say, when they see their boy looking this bad.

Oh I wonder what they'll say when I get home
Can't remember when I ate
It's just thumb and walk and wait
And I'm still 500 miles away from home
If my luck had been just right
I'd be with them all tonight
But I'm 500 miles away from home
Away from home away from home
Oh I'm still 500 miles away from home",Five Hundred Miles,2005
Paul Ponnudorai,"Strumming my pain with his fingers
Singing my life with his words
Killing me softly with his song
Killing me softly with his song
Telling my whole life with his words
Killing me softly with his song

I heard he sang a good song, I heard he had a style
And so I came to see him to listen for a while
And there he was this young boy, a stranger to my eyes

Strumming my pain with his fingers
Singing my life with his words
Killing me softly with his song
Killing me softly with his song
Telling my whole life with his words
Killing me softly with his song 

I felt all flushed with fever, embarrassed by the crowd
I felt he found my letters and read each one out loud
I prayed that he would finish but he just kept right on

Strumming my pain with his fingers
Singing my life with his words
Killing me softly with his song
Killing me softly with his song
Telling my whole life with his words
Killing me softly with his song 

He sang as if he knew me in all my dark despair
And then he looked right through me as if I wasn't there
And he just kept on singing, singing clear and strong

Strumming my pain with his fingers
Singing my life with his words
Killing me softly with his song
Killing me softly with his song
Telling my whole life with his words
Killing me softly with his song 

He was strumming my pain, yeah, he was singing my life
Killing me softly with his song
Killing me softly with his song
Telling my whole life with his words
Killing me softly with his song 
With his song",Killing Me Softly,2005
Paul Ponnudorai,"Look at me
I'm as helpless as a kitten up a tree
And I feel like I'm clinging to a cloud
I can't understand
I get misty, holding your hand

Walk my way
And a thousand violins begin to play
Or it might be the sound of your hello
That music I hear
I get misty the moment you're near

You can say that you're leading me on
But it's just what I want you to do
Don't you realize how hopelessly I'm lost
That's why I'm following you

On my own
Would I wander through this wonderland alone
Never knowing my right foot from my left
My hat from my glove
I get misty, and too much in love

I'm too misty, and too much in love",Misty,2005
Paul Porter,"Somebody's got it down in they hands
but I can fell it all over me
I got it and I can fell it all over me
Somebody's got it down in they feet but I can feel it all over me
I got it and I can feel it all over me

There was a time in my life when my heart wasn't right
I had no peace and I had no joy so I decided to call on the Lord
He washed me y'all in His precious blood
Filled me with His spirit and His love
And since that day I know I been changed
Now I'm walking in Jesus name

Nobody but Jesus Christ can take my wrong and make it right
See I'm bound in sin but now I'm free 
Been born again I got the victory
The things I use to do I don't do no more
Places I use to go I don't go no more
My heart is fixed my minds made up
I'm living for Jesus until He comes",I've Got It,2005
Paul Posnak,"No one to talk with
All by myself
No one to walk with
But I'm happy on the shelf
Ain't misbehavin'
I'm savin' my love for you

I know for certain
The one I love
I'm through with flirtin'
It's just you I'm thinkin' of
Ain't misbehavin'
I'm savin' my love for you

Like Jack Horner
In the corner
Don't go nowhere
What do I care?
Your kisses are worth waitin' for
Believe me

I don't stay out late
Don't care to go
I'm home about eight
Just me and my radio
Ain't misbehavin'
I'm savin' my love for you

Like Jack Horner
In the corner
Don't go nowhere
What do I care?
Your kisses are worth waitin' for
Believe me

I don't stay out late
Don't care to go
I'm home about eight
Just me and my radio
Ain't misbehavin'
I'm savin' my love for you",Ain't Misbehavin',1998
Paul Posnak,"Don't even go to a movie show
If you're not by my side,
I stay home by my radio,
But I'm satisfied!
All my flirtin' days are gone,
On the level from now on!

Don't go for any excitement now,
Books are my best company.
All my opinions have changed somehow,
Old-fashioned as can be!
When you really learn to care,
There's a thrill in solitaire!

Keepin' ou of mischief now,
Really am in love, and how!
I'm through playing with fire,
It's you whom I desire!

All the world can plainly see
You're the only one for me!
I've told them in advance
They can't break up our romance!
Living up to every vow,
I'm keepin' out of mischief now!

All the world can plainly see
That you're the only one for me!
Say I've told them, told them in advance
That they can't break up our romance!
Living up to every vow,
I'm keepin', keepin' out of mischief now!",Keepin' Out of Mischief Now,1998
