Band,Lyrics,Song,Year
Chalino Sanchez,"Eres flor que al correr de los años
No has perdido jamas tu ternura
Yo no e visto brillar las estrellas
Me persigue una perra amargura

Esos labios que un día me dijeron
Tu recuerdo lo guardo en mi pecho
Esos ojos que un día me rogaron
Hoy sonriendo me brindan desprecio

Esos lindos ojitos azules
Con que adornan graciosa tu frente
No creí que con una 
Mirada sentenciara mi pena de muerte

No e podido olvidar tu cariño
No me culpes te sigo queriendo
Tu te encuentras tan lejos de mi
Yo me encuentro tu ausencia sufriendo

Me despido florita del alma
Me despido llorando y cantando
Aunque tu no me quieras mirar
No me importa yo te sigo amando

Esos lindos ojitos azules
Con que adornan graciosa tu frente
No creí que con una 
Mirada sentenciara mi pena de muerte",Florita del Alma,1992
Chalino Sanchez,"He pensado en la vida
Si tu me quisieras
He llorado en pensar
Que mi vida te sobra

He pensado olvidarte
A correr de los años
Pero nunca podre
Me persigue tu sombra

Esperando, esperando
Y soñando con tigo
Esperando que el tiempo
Te arrastre conmigo

Esperando la noche
Al perder tu cariño
Como cuando llegaste
A cambiar mi destino

Ya sabias que te traiba
Muy dentro de mi alma
No sabias el dolor
Que tu hausencia me daba

No pensaste que el tiempo
Nuestras vidas cambiaba
No mirabas el llanto
Que mis ojos lloraban

Hoy que solo el destino
Podra castigarte
Marchitando tu vida
O negandote anelos

Lloraras tus desgracias
Al estar ya perdida
Y veras que se sufre
Si te falta un consuelo

He pensado en la vida
Si tu me quisieras
He llorado al pensar
Que mi vida te sobra

He pensado olvidarte
Al correr de los años
Pero nunca podre
Me persigue tu sombra",Me Persigue Tu Sombra,1992
Chalino Sanchez,"Mi bien yo necesito decirte que te quiero
Decirte que te adoro con todo el corazón

Que es mucho lo que sufro, que es mucho lo que lloro
Que ya no puede mi alma al grito que te imploro
Te imploro y te abro el nombre de mi única ilusión

También quiero que sepas que ya hace muchos días
Que estoy enfermo y pálido de tanto no dormir

Paso mis noches negras tan negras y sombrías
Que ya se han muerto todas las esperanzas mías
Que ya no se ni donde quedo mi porvenir

De noche cuando pongo mi sienes en la almohada 
Hacia otro mundo quiere mi espíritu volver

Camino mucho y mucho al fin de la jornada
La sombra de mi madre se pierde en la nada
Y tú de nuevo vuelves en mi alma aparecer

Que hermoso hubiera sido vivir bajo a aquel techo
Los dos unidos siempre amándonos los dos

Tú siempre enamorada yo siempre satisfecho
Los dos una sola alma los dos un solo pecho
En medio de nosotros mi madre como dios

Se que te estas casando mi bien no lo sabia
Que quieres tú que yo haga rosario de mi vida
Que quieres tu que yo haga con este corazón

Ese era mi esperanza vaya que a sus fulgores 
Pues en el hondo abismo que existe entre los dos

Adiós por la vez última amor de mis amores
La luz de mis tinieblas, esencias de las flores
La mira del poeta, mi juventud adiós",Nocturno a Rosario,1992
Chalino Sanchez,"Voy a jugarme un albur
Con una baraja de oro
Que si la gano ya estuvo 
Y si lo pierdo ni modo
Porque yo soy de los hombres que cuando pierdo no lloro.
Las mujeres son barajas
Ayy que saber barajar
Pa saber cual es la tuya
Es la que vas apostar
No ya despues de perdido
Quiran volver a jugar.
Y si juegas sin malicia
Porque no les tienes miedo
Esperando lo sota de oros
Te aparece un caballero.
Disperce mi buen amigo
Es que yo llege primero.
El que no lo quier creer
Que le entre a lo pantera
Pierde dinero y mujer
Y hasta la portamoneda
A veces llega a su casa
Con la camisa de fuera.
Y nimodo de reclamos
Porque yo llege a caballo
Estoy regando el rosal pa cortar
La flor de Mayo.
Perdoneme rey de copas
Pero yo soy de a caballo.
Y si juegas sin malicia
Porque no les tienes miedo
Esperando a sota de oros
Te aparece un caballero
Dispense mi buen amigo
Es que yo llege primero.",Baraja de Oro,1993
Chalino Sanchez,"Ay te mando esta carta de luto 
Pa' decirte lo mucho que siento 
Es tan grande el amor que te tengo 
Que ya siento mi corazón muerto 

Esta carta con sangre va escrita 
Más no creas que es por falta de tinta 

Solo quiero que al verla comprendas 
Que se encuentra mi vida marchita 

Si esta carta de luto te escribo 
Porque triste y negro es mi destino 
Pero al fin lograré consolarme 
Porque Dios me mando este camino 

Al llegar esta carta a tus manos 
Solo quiero pedirte un favor 
Que te fijes muy bien lo que dice 
Para alivio de mi corazón 

Cuando escuches sonar las campanas 
Del reloj que esta frente al panteón 
Solo quiero que mires al cielo 
Y que reces por mi una oración 

Si esta carta de luto te escribo 
Porque triste y negro es mi destino 
Pero al fin lograre consolarme 
Porque Dios me mando este camino",Carta de Luto,1995
Chalino Sanchez,"Navegando en los trenes del sur 
A una indita muy linda encontré 
Que vendía ramilletes de flores 
Recorriendo las vías del tren 

Encantado de aquella morena 
Le compre un ramito para mi 
Y al poner la moneda en sus manos 
A la indita formal dije así 

Hay indita que vendes tus flores 
No le vendas a nadie por dios 
Y al cantar de un hornito de troya 
Tuve toda la mas linda flor 

Pero el tiempo y las olas de vuelta 
A esos rumbos me hicieron partir 
Yo busque en la estación a la indita 
Pero en cambo mi tiempo perdí 

Hasta que una señora ya anciana 
Mis tristezas deseaba saber 
Me entrego un ramillete marchito 
Y me dijo aquí esta su merced 

La que viene a buscar ya esta muerta 
Y al partir este ramo dejo 
Se la entrega al señor pasajero 
Que en mi vida fue mi único amor",El Navegante,1995
Chalino Sanchez,"Una tarde nublada y sombría
Cuando el sol se empezaba a meter
Ella alzaba la vista y me veía
Hoy la encuentro y no hallo que hacer

Rinconcito que en el alma adoro
Que del cielo ha venido a caer
Como a ti yo te quiero chiquita
Yo riquezas no quiero tener

Ay si no he de tener esa dicha
De mirarte en brazos dormida
Que dios padre me quite la vida
Si eres tú mi ilusión y mi ser

Ya me voy pasen muy buenas noches
Ya mi lira no quiere sonar
Oigo tristes sonidos de voces
Pobrecita ella quiere llorar

Rinconcito que en el alma adoro
Que del cielo ha venido a caer
Como a ti yo te quiero chiquita
Yo riquezas no quiero tener

Ven a mi que te estoy esperando
Con los abrazos abiertos mi chiquita
Como un pájaro herido volando
A besarte tu dulce boquita",Una Tarde,1995
Chalino Sanchez,"A donde quiera que voy 
Me acuerdo de ti 
A donde quiera que voy 
Te estoy mirando 

El viento me trae tu voz 
No hay música que oiga yo 
Que no me deje llorando 

Que tierra pisando estas 
Que estrellas te alumbraran 
Tu camino bueno o malo 
Que boca borrando esta 
Los besos que yo te di 
Corazoncito tirano 

A donde quiera que voy 
Me acuerdo de ti 
Mi alma se muere por ir 
Juntito a tu alma 

El sol sin luz nunca es sol 
El mar sin agua no es mar 
Y yo sin ti no soy nada 

Que tierra pisando estas 
Que estrellas te alumbraran 
Tu camino bueno o malo 
Que boca borrando esta 
Los besos que yo te di 
Corazoncito tirano",Corazoncito Tirano,1995
Chalino Sanchez,"Nada mas abri la boca 
Que ya estava por casarme 
Y la gente que es curiosa 
Termino por preguntarme 
Al saber quien es la novia 
Ya querien desanimarme 

Decien que eres al siega 
Pero no me importa tanto 
Yo te quiero pa mi esposa 
No para tirar al blanco 
Cuando no me veias me tientas 
Pa que sepas por en dode ando 

A mi los chismes 
Me vienen flojos 
Y no me importa 
Lo que digan por alli 
Te quiero mucho 
Bien de mi vida 
Y nunca nadien 
Me podra lejar de ti 

Y no te obliges chiquita 
Que estando bien con dios 
Los santos valen un cero a la izquierda 
Si senor' 

Tambien dicen que eres fea 
Pero a mi no me interesa 
Por que nunca te a quiero 
Pa concurso de bellesa 
A un que fueras cacarisa 
Para mi eres mi princesa 

Por alli dicen que eres flaca 
Eso ya me lo sabia 
Alcavo que no te quiero 
Pa poner carniceria 
Si quisiera una gordita 
Se que me la consegia 

Me dijieron que estas prieta 
Y que no te voy a mirar 
Yo tengo mucho dinero 
Y te mando a miquelar 
Para que relampagueres 
Y te vea en la oscuridad 

A mi los chismes 
Me vienen flojos 
Y no me importa 
Lo que digan por alli 
Te quiero mucho 
Bien de mi vida 
Y nunca nadien 
Me podra lejar de ti",Los Chismes,1995
Chalino Sanchez,"Ya se reventó el columpio, donde ya se 
Columpiaba, ya se le acabaron los gustos a la 
Joven que yo amaba, bienvenido pavido navido
Dónde está tu esposa navida
Componiéndose el vestívido
Arreglándose el peinávido, las hijas 
Del pavido navido el cordón del churumbel

El que quiera ser mi amigo, tres cosas debe 
Tener, buena silla, buen caballo, buenas piernas 
Para correr, bienvenivido pavido navido
Dónde está tu esposa navida
Componiéndose el vestívido
Arreglándose el peinávido, las hijas 
Del pavido navido el cordón del churumbel

El que anda de enamorado y no tiene en que 
Gastar, échenlen un balde de agua, como un 
Perro a remojar, bienvenido pavido navido
Dónde está tu esposa navid 
Componiéndose el vestívido
Arreglándose el peinávido, las hijas 
Del pavido navido y el cordón del churumbel

Ya me voy para chacala, a ver a las 
Chacaleñas, a ver si bailarlas puedo o me 
Atasco hasta las greñas, bienvenivido pavido 
Navido, dónde está tu esposa navida
Componiéndose el vestívido
Arreglándose el peinávido, las hijas 
Del pavido navido el cordón del 
Churumbel",El  Pávido Navido,1995
Chalino Sanchez,"Tengo el alma enamorada nomas de pensar corazon
De soñarme noche a noche dueño de tu amor
Tengo el alma enamorada muy enamorada mi bien
Si me das toda tu vida yo te la doy también

Tengo el alma enamorada nomas de pensar corazon
De soñarme noche a noche dueño de tu amor
Tengo el alma enamorada muy enamorada mi bien
Si me das toda tu vida yo te la doy también

Di, di si tu corazon
Tiene otro amor o tiene otro cario
Di, di si no hay otro amor
Porque mi corazon morirá por ti

Yo no se si tu me quieras pero yo te puedo esperar
Si me dejas esperando me vas a matar
No me niegues tu mirada porque yo la quiero soñar
y mi alma enamorada a si te quiere mas

Yo no se si tu me quieras pero yo te puedo esperar
Si me dejas esperando me vas a matar
No me niegues tu mirada porque yo la quiero soñar
y mi alma enamorada a si te quiere mas

Di, di si tu corazon
Tiene otro amor o tiene otro cario
Di, di si no hay otro amor
Porque mi corazon morirá por ti",Alma Enamorada,1996
