Band,Lyrics,Song,Year
Daft Punk,"Don't wanna let you go
I'm staying here by your side
Wish time was standing still
Don't wanna close my eyes
And let this night pass me by
Oh, let it pass me by

I don't wanna miss a thing
Your love is so amazing, so amazing
If we could spend forever
Live forever, that's alright with me
I don't wanna miss a thing
Your love is so amazing

Don't wanna let you go
I'm staying here by your side
Wish time was standing still
Don't wanna close my eyes
And let this night pass me by
Oh let it pass me by

I don't wanna miss a thing
Your love is so amazing, so amazing
If we could spend forever
Live forever, that's alright with me
I don't wanna miss a thing
Your love is so amazing",Derezzed [Avicii So Amazing Mix],2014
Daft Punk,"Yeah, uh

Tell me what you really like
Baby I can take my time
We don't ever have to fight
Just take it step-by-step
I can see it in your eyes
'Cause they never tell me lies
I can feel that body shake
And the heat between your legs

You've been scared of love and what it did to you
You don't have to run, I know what you've been through
Just a simple touch and it can set you free
We don't have to rush when you're alone with me

I feel it coming, I feel it coming, babe
I feel it coming, I feel it coming, babe
I feel it coming, I feel it coming, babe
I feel it coming, I feel it coming, babe

You are not the single type
So baby, this the perfect time
I'm just trying to get you high
And faded off this touch
You don't need a lonely night
So baby, I can make it right
You just got to let me try
To give you what you want

You've been scared of love and what it did to you
You don't have to run, I know what you've been through
Just a simple touch and it can set you free
We don't have to rush when you're alone with me

I feel it coming, I feel it coming, babe
I feel it coming, I feel it coming, babe
I feel it coming, I feel it coming, babe
I feel it coming, I feel it coming, babe
I feel it coming, I feel it coming, babe
I feel it coming, I feel it coming, babe
I feel it coming, I feel it coming, babe
I feel it coming, I feel it coming, babe

You've been scared of love and what it did to you
You don't have to run, I know what you've been through
Just a simple touch and it can set you free
We don't have to rush when you're alone with me

I feel it coming, I feel it coming, babe
I feel it coming, I feel it coming, babe (I know what you feel right now)
I feel it coming, I feel it coming, babe
I feel it coming, I feel it coming, babe (I know what you feel right now)
I feel it coming, I feel it coming, babe
I feel it coming, I feel it coming, babe (I know what you feel right now)
I feel it coming, I feel it coming, babe
I feel it coming, I feel it coming, babe

I feel it coming, babe
I feel it coming, babe
I feel it coming, babe
I feel it coming, babe",I Feel It Coming,2016
Daft Punk,"I'm tryna put you in the worst mood, ah
P1 cleaner than your church shoes, ah
Milli point two just to hurt you, ah
All red Lamb' just to tease you, ah
None of these toys on lease too, ah
Made your whole year in a week too, yah
Main bitch out your league too, ah
Side bitch out of your league too, ah

House so empty, need a centerpiece
Twenty racks a table cut from ebony
Cut that ivory into skinny pieces
Then she clean it with her face man I love my baby
You talking money, need a hearing aid
You talking 'bout me, I don't see a shade
Switch up my style, I take any lane
I switch up my cup, I kill any pain

Look what you've done
I'm a motherfuckin' starboy
Look what you've done
I'm a motherfuckin' starboy

Every day a nigga try to test me, ah
Every day a nigga try to end me, ah
Pull off in that Roadster SV, ah
Pockets overweight, gettin' hefty, ah
Coming for the king, that's a far cry, ah
I come alive in the fall time, I
The competition, I don't really listen
I'm in the blue Mulsanne bumping New Edition

House so empty, need a centerpiece
Twenty racks a table cut from ebony
Cut that ivory into skinny pieces
Then she clean it with her face man I love my baby
You talking money, need a hearing aid
You talking 'bout me, I don't see a shade
Switch up my style, I take any lane
I switch up my cup, I kill any pain

Look what you've done
I'm a motherfuckin' starboy
Look what you've done
I'm a motherfuckin' starboy

Let a nigga Brad Pitt
Legend of the fall took the year like a bandit
Bought mama a crib and a brand new wagon
Now she hit the grocery shop looking lavish
Star Trek roof in that Wrath of Khan
Girls get loose when they hear this song
100 on the dash get me close to God
We don't pray for love, we just pray for cars

House so empty, need a centerpiece
Twenty racks a table cut from ebony
Cut that ivory into skinny pieces
Then she clean it with her face man I love my baby
You talking money, need a hearing aid
You talking 'bout me, I don't see a shade
Switch up my style, I take any lane
I switch up my cup, I kill any pain

Look what you've done
I'm a motherfuckin' starboy
Look what you've done
I'm a motherfuckin' starboy
Look what you've done
I'm a motherfuckin' starboy
Look what you've done
I'm a motherfuckin' starboy",Starboy,2016
Daft Punk,"I'm a motherfuckin' starboy

I'm tryna put you in the worst mood, ah
P1 cleaner than your church shoes, ah
Milli point two just to hurt you, ah
All red Lamb’ just to tease you, ah
None of these toys on lease too, ah
Made your whole year in a week too, yah
Main bitch out your league too, ah
Side bitch out of your league too, ah

House so empty, need a centerpiece
20 racks a table cut from ebony
Cut that ivory into skinny pieces
Then she clean it with her face but I love my baby
You talking money, need a hearing aid
You talking 'bout me, I don't see the shade
Switch up my style, I take any lane
I switch up my cup, I kill any pain

Look what you've done
I’m a motherfuckin' starboy
Look what you've done
I'm a motherfuckin' starboy
I'm a motherfuckin' starboy
Look what you've done
I'm a motherfuckin' starboy

Every day a nigga try to test me, ah
Every day a nigga try to end me, ah
Pull off in that Roadster SV, ah
Pockets overweight, gettin' hefty, ah
Coming for the king, that's a far cry, ah
I come alive in the fall time, I
The competition, I don't really listen
I’m in the blue Mulsanne bumping New Edition

House so empty, need a centerpiece
20 racks a table cut from ebony
Cut that ivory into skinny pieces
Then she clean it with her face but I love my baby
You talking money, need a hearing aid
You talking 'bout me, I don’t see the shade
Switch up my style, I take any lane
I switch up my cup, I kill any pain

Look what you've done
I’m a motherfuckin' starboy
Look what you've done
I'm a motherfuckin’ starboy

Let a nigga Brad Pitt
Legend of the Fall took the year like a bandit
Bought mama a crib and a brand new wagon
Now she hit the grocery shop looking lavish
Star Trek roof in that Wraith of Khan
Girls get loose when they hear this song
100 on the dash get me close to God
We don't pray for love
We just pray for cars

Look what you've done
I'm a motherfuckin' starboy
Look what you've done
I'm a motherfuckin' starboy
Look what you've done
I'm a motherfuckin' starboy
Look what you've done
I'm a motherfuckin' starboy",Starboy [Kygo Remix],2016
DAG,"Tried to make it alone
Didn't get me too much
You can cover your past
Not forgotten at last
Everything that you feel is mine
And the field still holds your sway
I see you in the pouring wine
When the darkness gets pulled away
You make me feel like I'm real
You make it summer all the time
You make me feel like I'm real
You make the raindrops shine like dimes
You make me feel like I'm real
You make it summer you make it good
Well it goes to show that you never know
I can take you to task
But you don't want me to ask
Time will stop like a click
But we're both gonna go
If in time you are flying high
Over fields where we would play
I'd be the colors in your kite
And the strings that hold you safe
And in time we are flying high
As we dance in the headlights laughing
Tears are all spilled behind us
And the bad days have blown away
",You Make Me Feel,1998
Dag Jones,"Where they at?

If you want to go and take a ride with me
We 3-wheeling in the fo' with the gold D's
Oh why do I live this way? (Hey, must be the money!)

If you want to go and get high with me
Smoke a L in the back of the Benz-E
Oh why must I feel this way? (Hey, must be the money!)

In the club on the late night, feeling right
Looking, trying to spot something real nice
Looking for a little shorty I noticed so that I can take home
(I can take home)
She can be 18 (18) with an attitude
Or 19, kinda snotty, acting real rude
But as long as you a thicky-thicky-thick girl you know that it's on
(Know that it's on)
I peep something coming towards me on the dance floor
Sexy and real slow
Saying she was peeping and I dig the last video
""So when Nelly, can we go?"" How could I tell her no?
Her measurements were 36-25-34
I like the way you brush your hair
And I like those stylish clothes you wear
I like the way the light hit the ice and glare
And I can see you, boo, from way over there

If you want to go and take a ride with me
We 3-wheeling in the fo' with the gold D's
Oh why do I live this way? (Hey, must be the money!)

If you want to go and get high with me
Smoke a L in the back of the Benz-E
Oh why must I feel this way? (Hey, must be the money!)

Face and body Frontenac, don't know how to act
Without no vouchers on her boots she's bringing nothing back
You should feel the impact, shop on plastic
When the sky's the limit and them haters can't get past that
Watch me as I gas that 4 dot 6 Range
Watch the candy paint change, every time I switch lanes
It feel strange now
Making a living off my brain, instead of 'caine now
I got the title from my momma put the whip in my own name now
Damn shit done changed now
Running credit checks with no shame now
I feel the fame now (come on), I can't complain now (no more)
Shit I'm the mayne now, in and out my own town
I'm getting pages out of New Jersey from Courtney B
Telling me about a party up in NYC
And can I make it? Damn right, I be on the next flight
Paying cash; first class - sitting next to Vanna White

If you want to go and take a ride with me
We 3-wheeling in the fo' with the gold D's
Oh why do I live this way? (Hey, must be the money!)

If you want to go and get high with me
Smoke a L in the back of the Benz-E
Oh why must I feel this way? (Hey, must be the money!)

If you want to go and take a ride with me
We 3-wheeling in the fo' with the gold D's
Oh why do I live this way? (Hey, must be the money!)

If you want to go and get high with me
Smoke a L in the back of the Benz-E
Oh why must I feel this way? (Hey, must be the money!)

Check, check, yo, I know something you don't know
And I've got something to tell ya
You won't believe how many people straight doubted the flow
Most said that I was a failure
But now the same motherfuckers asking me for dough
And I'm yelling: ""I can't help ya""
""But Nelly can we get tickets to the next show?""
Hell no (what's witchyou?!) you for real?!

Hey yo, now that I'm a fly guy, and I fly high
Niggas want to know why: why I fly by
But yo, it's all good, Range Rover all wood
Do me like you should - fuck me good, suck me good
We be them stud niggas, 'wishing you was' niggas
Popping like we drug dealers, sipping Crissy, bubb' macking
Honey in the club, me in the Benz
Icy grip, telling me to leave with you and your friends
So if shorty want to knock, we knocking to this
And if shorty want to rock, we rocking to this
And if shorty want to pop, we popping the Crist'
Shorty wanna see the ice, then I ice the wrist
City talk, Nelly listen; Nelly talk, city listen
When I fuck fly bitches; when I walk pay attention
See the ice and the glist'; niggas staring or they diss
Honies looking all ""they wish"" - come on boo, gimme kiss

If you want to go and take a ride with me
We 3-wheeling in the fo' with the gold D's
Oh why do I live this way? (Hey, must be the money!)

If you want to go and get high with me
Smoke a L in the back of the Benz-E
Oh why must I feel this way? (Hey, must be the money!)

If you want to go and take a ride with me
We 3-wheeling in the fo' with the gold D's
Oh why do I live this way? (Hey, must be the money!)

If you want to go and get high with me
Smoke a L in the back of the Benz-E
Oh why must I feel this way? (Hey, must be the money!)

Hey, must be the money!",Ride Wit Me,2003
Dag Nasty,"Silly boy
In over his head again
Silly boy
Doing his best again
Silly boy
Why don't you ever learn?
Silly boy you
Can't help getting hurt
Behind us, lying and hiding
Behind us, the lying and hiding",What Now?,1986
Dag Nasty,"I'm irresponsible
I'm irrational
What are you gonna do?
And if it's in my head
And if I'm just paranoid
Well I guess it's just jealousy
When it comes to you
But you'll never guess
It's like exercising
When I try to disguise it
I avoid your eyes
You'll never know
Inside I can't stand it at all
When every word is a lie
But I go through it all
Lies are just exercises
And I can't help myself
Cause I've always lied to myself
I've had to fake so many things
What are you gonna do?
And if you see though it all
And I can't excuse myself
I think I need your help to see me through
What are you gonna do?
Lies are just exercises",Exercise,1987
Dag Nasty,"The last time I spoke to you
I was seconds away
From losing my face
But I'm much closer now, we're so much closer now
And I haven't stopped laughing since I
Learned to laugh at myself
When I fall down, and I'm much farther down
We're so much closer now that
You're mine
To have and to hold until the end of time

You're mine, you're mine
""I'm so tired of being alone"" she said
""I don't want to go back home - where the heart is""
And I feel like trash
The closer I get to you
But I can't turn my eyes away
The closer I get to you
'Cause you're mine to have and to hold
Until the end of time
You're mine, you're mine",You're Mine,1988
Dag Nasty,"I wouldn't speak my mind
I didn't want to make them mad
I looked up to them
For the courage I thought I didn't have
I never bothered to lift a finger to make my point
Now I'm spelling it out
And nobody's listening
It's hard to take it to heart
It hurts to be apart
But I can't watch and not be heard
The days go by and things get worse
But they say they can only get better
I try to make a dent
But it blends in with all the damage
I try to look the other way
But there's a mirror behind me
I see images of what can be done
It seems like I'm the only one
I wouldn't speak my mind",Circles,1991
