Band,Lyrics,Song,Year
King Tuff,"Stuck in traffic on my way
To no particular place
No agenda, no master plan
No important dates

No reason to be alive at all
As far as I can tell
Except for one small detail
Like a distant ringing bell

And it keeps on calling out to me
Like a lost forgotten lover
So I blast off down the shoulder
To go looking for the other

Driving up the coast
Past the surfers and the seals
All them lonely rich folks
Who only know how to steal

Science can cure sickness
But what can cure my soul
It won't be long before I'm gone
Laying in some hole

So I find an ancient payphone
To tell my mother I love her
But she ain't home
She must have gone out looking for the other

Pull up off the highway
The moon is looking wicked good
I throw my keys into the breeze
And get lost in the woods

I think about my old man
And the mystery of time
When suddenly between the trees
I see the lake of fire

So I jump right in
And take a swim
In this pool of unknown colours
And as I swim I begin to brim with visions of the other

Found my car a few days later
After I came to
Her name was Blue Subaru 1982

I punched the clutch
And kick the gas
And take off in a burst
Well it wasn't long before the gas was gone
And we were overcome from thirst

So we found a dusty truckstop
Above the vultures hovered
And I thought it was the end
But then I thought again
And that was when I took the hand of the other",The Other,2018
King Uszniewicz & His Uszniewicztones,"Da da da, da da dumb dumb da
Da da da, da da dumb dumb da
If there's anything that you want
If there's anything I can do
Just call on me and I'll send it along
With love, from me to you

I've got everything that you want
Like a heart that's oh so true
Just call on me and I'll send it along
With love, from me to you

I've got arms that long to hold you
And keep you by my side
I've got lips that long to kiss you
And keep you satisfied (oh)

If there's anything that you want
If there's anything I can do
Just call on me and I'll send it along
With love, from me to you

From me
To you
Just call on me and I'll send it along
With love, from me to you

I've got arms that long to hold you
And keep you by my side
I've got lips that long to kiss you
And keep you satisfied (oh)

If there's anything that you want
If there's anything I can do
Just call on me and I'll send it along
With love, from me to you
To you
To you
To you",From Me to You,1994
King's College Choir of Cambridge,"It came upon the midnight clear
That glorious song of old
From Angels playing near the earth
To touch their harps of gold

Peace on the earth could will two men
From Heaven's all-gracious King
The world in solemn stillness lay
To hear the Angels sing

And I hear them singing
Sing, I do hear them singing

The first Noel the Angel did say
Was to certain poor shepherds in fields as they lay
In fields where they lay, they keeping their sheep
On a cold winter's night that was so deep",It Came Upon a Midnight Clear,1990
King's College Choir of Cambridge,"O come, all ye faithful
Joyful and triumphant
O come ye, O come ye
To Bethlehem
Come and behold him
Born the King of angels

O come, let us adore Him
O come, let us adore Him
O Come, let us adore Him
Christ the Lord

Yea, Lord, we greet Thee
Born this happy morning
Jesus, to Thee be glory given
Word of the Father
Now in flesh appearing

O come, let us adore Him
O come, let us adore Him
O Come, let us adore Him
Christ the Lord
Christ the Lord",O Come All Ye Faithful,1990
King's College Choir of Cambridge,"Oh little town of Bethlehem, how still we see thee lie
Above thy deep and dreamless sleep the silent stars go by
Yet in thy dark streets shineth, the everlasting light
The hopes and fears of all the years are met in thee tonight.

For Christ is born of Mary, and gathered all above
While mortals sleep the angels keep their watch of wondering love
Oh morning stars together, proclaim thy holy birth.
And praises sing to God the king, and peace to men on earth.

Oh little town of Bethlehem, how still we see thee lie
Above thy deep and dreamless sleep the silent stars go by
Yet in thy dark streets shineth, the everlasting light
The hopes and fears of all the years are met in thee tonight.",O Little Town of Bethlehem,1990
King's College Choir of Cambridge,"Morning has broken like the first morning
Blackbird has spoken like the first bird
Praise for the singing
Praise for the morning
Praise for them springing fresh from the world

Sweet the rain's new fall, sunlit from heaven
Like the first dewfall on the first grass
Praise for the sweetness of the wet garden
Sprung in completeness where his feet pass

Mine is the sunlight
Mine is the morning
Born of the one light Eden saw play
Praise with elation, praise ev'ry morning
God's recreation of the new day

Morning has broken like the first morning
Blackbird has spoken like the first bird
Praise for the singing
Praise for the morning
Praise for them springing fresh from the world","Morning Has Broken, song (Tune: Bunessan)",2001
King's College Choir of Cambridge,"O little town of Bethlehem 
How still we see thee lie 
Above thy deep and dreamless sleep 
The silent stars go by 

Yet in they dark streets shineth 
The everlasting light 
The hopes and fears of all the years 
Are met in thee tonight 

O holy child of Bethlehem 
Descend to us we pray 
Cast out our sins and enter in 
Be born to us today 

O morning starts together 
Proclaim thy holy birth 
And praises sing to God the king 
And peace to men on earth 

O hear thy sacred angels 
As faith holds wide the door 
Then darkness wakes, the glory breaks 
As Christmas comes once more","O Little Town of Bethlehem, carol (arr. from English traditional, ""Fore",2003
King's College Choir of Cambridge,"O come, all ye faithful
Joyful and triumphant
O come ye, O come ye
To Bethlehem
Come and behold him
Born the King of angels

O come, let us adore Him
O come, let us adore Him
O Come, let us adore Him
Christ the Lord

Yea, Lord, we greet Thee
Born this happy morning
Jesus, to Thee be glory given
Word of the Father
Now in flesh appearing

O come, let us adore Him
O come, let us adore Him
O Come, let us adore Him
Christ the Lord
Christ the Lord","O Come, All Ye Faithful (Adeste fidelis)",2004
King's Consort Choir,"Nella fantasia io vedo un mondo giusto
Lì tutti vivono in pace e onestà
Io sogno d'anime che sono sempre libere
Come le nuvole che volano
Pien d'umanità in fondo all'anima

Nella fantasia io vedo un mondo chiaro
Lì anche la notte è meno oscura
Io sogno d'anime che sono sempre libere
Come le nuvole che volano

Nella fantasia esiste un vento caldo
Che soffia sulle città, come amico
Io sogno d'anime che sono sempre libere
Come le nuvole che volano
Pien d'umanità in fondo all'anima

","Nella fantasia, for voice & orchestra",2007
King's Road,"Memories light the corners of my mind
Misty water-colored memories of the way we were
Scattered pictures of the smiles we left behind
Smiles we gave to one another for the way we were

Can it be that it was all so simple then
Or has time rewritten every line
If we had the chance to do it all again
Tell me, would we?
Could we?

Memories may be beautiful and yet
What's too painful to remember
We simply choose to forget
So it's the laughter we will remember
Whenever we remember
The way we were
The way we were",The Way We Were,1974
