Band,Lyrics,Song,Year
Francky Vincent,"Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui
Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui
Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui
Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui

Viens ce soir dans ma demeure
Tu auras toute ma chaleur
Viens ce soir dans ma cabane
Tu ne connaitras pas la panne
Viens ce soir dans ma bicoque
Toi la poule et moi le coq
Viens ce soir dans ma villa
Tu verras, tu reviendras

Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui
Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui
Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui
Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui

Viens ce soir dans ma casbah
Tu en resteras baba
Viens ce soir dans mon bungalow
Me faire voir tes gros lolos
Viens ce soir dans mon tipi
Tu verras mon p'tit kiki
Viens ce soir dans ma p'tite case
Tu verras si je suis naze

Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui
Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui
Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui
Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui

Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui
Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui
Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui
Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui

Viens ce soir dans mon pavillon
Je ne veux pas mourir couillon
Viens ce soir dans mon château
Tu vas manger mon gâteau
Viens ce soir dans ma datcha
Me faire voir ta p'tite chacha
Viens ce soir dans mon duplex
Il y aura sans doute du sexe

Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui
Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui
Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui
Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui

Viens ce soir dans mon igloo
Je te ferai plein de bisous
Viens ce soir dans mon appart
Ce sera mieux qu'à Saint-Barth
Viens ce soir dans mon studio
Je ne mourrai pas idiot
Viens ce soir dans mon grand loft
Je ne serai pas du tout soft

Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui
Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui
Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui
Tu veux mon zizi? oui oui oui oui
Je vais te le donner, oui oui oui oui",Tu Veux Mon Zizi,
Francky Vincent,"Je viens de commencer séquence caressée
Et tu me dis Francky faut pas cesser
En ka fouté adan çé ça ki important
Laisse moi promener mes mains de petit malin 

Alice ça glisse 
Au pays des merveilles
Bravo Francky 
Je sens tes groseilles
Alice ça glisse 
Au pays des merveilles
Bravo Francky
C\'est du savon d\' Marseille

Tu passes tes mains câlines
Pas de poil sur ma poitrine
Tu approches ta bouche féline
Attends-moi faut que j’urine
Mon zizi délicieux 
Est peut-être vicieux
Je deviens tout puissant 
Dans ce lit excitant

Alice ça glisse 
Au pays des merveilles
Bravo Francky 
Je sens tes groseilles
Alice ça glisse 
Au pays des merveilles
Bravo Francky
C\'est du savon d\' Marseille

C’est un vrai sex-symbol
In’mé manjé sinobol
J’ai beaucoup de charme
Les femmes s’enflamment
Quand Alice atteint l’orgasme
Fait pas comme toutes les dames
Elle ne gémit pas, préfère tousser

C’est un vrai sex-symbol
In’mé manjé sinobol
J’ai beaucoup de charme
Les femmes s’enflamment
Quand Alice atteint l’orgasme
Fait pas comme toutes les dames
Elle ne gémit pas, préfère tousser

Tousse, tousse, tousse
Tous qui veut toussent
Francky on veut tousser
Je vais vous faire tousser 

Tousse, tousse, tousse
Tous qui veut toussent
Francky on veut tousser 
Je vais vous faire tousser 

Sweet, sweet, sweet 
Alice ça glisse
Sweet, sweet, sweet
Apré bal la

Sweet, sweet, sweet 
Alice ça glisse
Sweet, sweet, sweet
Apré bal la",Alice Ça Glisse,1998
Francky Vincent,"I ja sinké cé lindi
I lé pou nous aye travail
Ou pa vié léve ou amouré
An nous fé malélivé
Parait-il leur matinal
Apré on week end ki infernal
Sé oh bitin fondamental (Marie Chantal)
En ka senti vous toutouni
Et moin minme en toutouni
Caresse ar ka tranpoté moin
On mannié transpo en kommin
Ti boug la i bien coincé
Ke aye content i malelivé
A dan on sélé lése allé (kontinié)

Chérie tu me donnes ta passion
Et je trouve ça fabuleux
Je n'suis pas branché sentiments
J'suis plutôt super amant
Aujourd'hui tu vas oublier
Tous les tocards qui n'ont pas assuré
Y a pas que la fesse dans la vie
Y a le sexe aussi

Vas-y Francky, c'est bon
Vas-y Francky, c'est bon bon bon
Vas-y Francky, c'est bon
Vas-y Francky, c'est bon bon bon
Vas-y Francky, c'est bon
Vas-y Francky, c'est bon bon bon
Vas-y Francky, c'est bon
Vas-y Francky, c'est bon bon bon

Pour caresser tes p'tits seins
Pas besoin de me faire un dessin
A pleines mains je prends tes hanches
Et tu cesses de faire la planche
Tiens, voilà ton étalon
Qui enlève son pantalon
Et c'est avec émotion
Que je touche au fruit de la passion

Fruit de la passion
J'aime quand tu touches
Fruit de la passion
Ah! c'est super
Fruit de la passion
Francky, c'est génial
Fruit de la passion
Ton dessert, mon amour
Fruit de la passion
Décidément, c'est dément
Fruit de la passion
Quelle aventure!
Fruit de la passion
Ça me fait soupirer
Fruit de la passion",Fruit de la Passion,1998
Franco,"Come hear Jah sound
Spreading good vibrations all over this town
Come right your wrong for better days
Yeah ai
Put love in you
Put love in me
No matter what they do or say
We'll be on our way

The world is gonna see some better days
This feeling starts within yourselves today
Such a simple way a price to pay for better days

Herbal medication
Healing of the nation
Spreading good vibrations yeah yeah ai
No harm to be cool, from heating off too soon
So may I give love to you
Give love to me
No matter what they do or say
We'll be on our way

The world is gonna see some better days
This feeling starts within yourselves today
Such a simple way a price to pay for better days

The brightness and passives rays of Jah sun
It's calling us it's calling us everyone
The waves and the surfin provide us the fun
It's calling us it's calling us
We'll be one, under the sun
Hope for better days to come

The world is gonna see some better days
This feeling starts within yourselves today
Such a simple way a price to pay for better days

The world is gonna see some better days
This feeling starts within ourselves today
Such a simple way a price to pay for better days",Better Days,2013
Franco,"Realizing how you're more delectable
When sheets unfold
Your wicked pose

You're crawling slowly on your knees
To beg for me
It makes me weak
To know this beat

Oh you gently touch me
Like nobody else can do
Oh you mesmerize me
I feel the magic in you

Love's so inviting when we groove
To set the mood
You sinful food
You taste so good

I feel the rising of the heat
That lights the mood
It burns for you
It burns for two

Oh you turn the key in me
I feel desire for you
Oh you mesmerize me
I feel the magic and love

Come slowly down, down over me
Come slowly down
And love, come slowly down
Down over me
Come slowly down

We move from side to side
And in and out the gloom
And into plume
In the bedroom

I feel the rising of the heat
That lights the mood
That burns for two
It burns for you

Oh you fill the need in me
I feel the fire in you
And your love's the heat, lady
A sexual healing and love

Come slowly down, down over me
Come slowly down
And love

Come slowly down
Down over me
Come slowly down",Lover's Fire,2013
Franco,"The moon sets and the lights grow dim
Feels so good to be alive
The moon sets and if you were here
We'd keep on burning the fire

But if the world's invisible
We cannot heal our own selves, well

The moon sets and the lights grow thin
Illuminate your desire
The moon sets and if you could see
The holy and the divine

But if the world's invisible
We cannot heal our own selves, well

Ride with me tonight
We'll try to find our own zen
Like an afternoon delight
Ride with me tonight
We'll find our own zen

I'll be fine, love
I'll be fine with your love
We'll be fine with jah love
We'll be fine

Will the next generation stand up tonight
Will the next generation stand up to fight
We the next generation we will make it alright
Will the next generation unite

This is our time, we're making it final
This is our time, be true and sincere
This is our time, to finally heal our own selves, well",Moonset,2013
Franco,"Don’t you worry about a thing
Life is full of lies as usual

They can’t touch I
Don’t ever touch I
I say, Believe in what is real

Learn a thing about respect
What’s you’re a negativity
Throw away your sorrows
Believe in how you feel

To survive
We pick up all the pieces 
To survive
We learn from our mistakes
To make it magical, less visual
Freedom

Down a fourth ounces to freedom
Won’t you come go my away 
will make it today

Gone my quarter pound back to freedom
Floating along the way, come and play
And will make a fan

To survive
We pick up all the pieces
To survive 
We learn from our mistakes
To make it magical, less visual

Top of the world
Will be alive high into the sky
Will be the same I out of control

Top of the world
Will be alive high witness the sky
Will be the same I out of control

Top of the world
Will be alive high into the sky
Will be the same I out of control

Top of the world
Will be alive high into the sky

To survive
We pick up all the pieces
To survive 
We learn from our mistakes
To make it magical, less visual

To survive
We pick up all the pieces
To survive 
We learn from our mistakes
To make it magical, less visual

To survive
We pick up all the pieces
To survive 
We learn from our mistakes
To make it magical, less visual",To Survive,2013
"Franco ""El Gorilla""","WY Records, auh, yaviah
Los que inventaron la fórmula para hacer el dinero
Aja w, yandel

Si aquí hay muchas gatas que se sueltan
No importa que ""La Maquina""
En la claridad la mía es una
Bestia cuando estamos en nébula
Por eso es q sin pensarlo a ella

Me la llevo pa' lo oscuro mira con disimulo
Pa' que, no nos vean
Cuando te toque no nos vean
Cuando te bese no nos vean

Me la llevo pa' lo oscuro mira con disimulo
Pa' que, no nos vean
Cuando te toque no nos vean
Cuando te bese no nos vean
(Welcome to the jungle)

Ponte pa' darte, mamita duro en lo oscuro
Y contra el muro me dijo con un suave suspiro vampiro
Quiero ser tu vampira
Y respira el mismo aire que yo respiro

Yo soy su batman ella es mi mujer maravilla
Siempre q estamos nos matamos hasta salir en camilla
Parece bionica, no le tiemblan las rodillas
Le doy caliente y se derrite como la mantequilla

Que te gusta el sushi, osea la carne cruda
Mira se fue por la diabla, que hasta con aire suda
Quiere calientita leche en la botellita
Y después de eso anda por la alcoba desnuda

Prende, llega el perro de pelea
Que hasta cacha presea
Y que acicala en tu aldea
Prende, échale grasa a tu polea

Que pase lo que sea, que me arreste la dea
Prende, lógico me ve y me desea
Ella quiere del mono por q soy el mas q mea
Prende, bailando ve en la azotea
Pa q no me vea chula tu esta' en la correa

Me la llevo pa' lo oscuro mira con disimulo
Pa' que, no nos vean
Cuando te toque no nos vean
Cuando te bese no nos vean

Me la llevo pa' lo oscuro mira con disimulo
Pa' que, no nos vean
Cuando te toque no nos vean
Cuando te bese no nos vean

El gato yaviah
Donde hay mucha luz y muchos curiosos
Mi nena no se suelta igual de sabroso
Cuando no hay espía es otra cuando la rozo

Su perreo y su yaqueo no es cauteloso
Me pongo chicloso cuando en su falda
Con mi cadena dándole en la espalda
Ella es tímida cuando hay gente na' mas me dice
(Papi aquí está oscuro vente pa acá)

Y su actitud me pompea
Dichosos lo ojos de to'o el q la vea
Así se me pone cuando nadie curiosea
Más me desea y en medio de la oscuridad la conde nace

Prende, de momento se enciende
Chispa de candela ardiente tu me com prende
A tapar no vidente la que hay se vuelve vivente
El que no sabe a-prende

Si ta muy claro y to'o brilla saca bembe
Se ponte tranquila bombilla se me prende
Yo su sonrisa seguro me tranco
Y si yandel y franco cantan me curo y me

Me la llevo pa' lo oscuro mira con disimulo
Pa' que, no nos vean
Cuando te toque no nos vean
Cuando te bese no nos vean

Me la llevo pa' lo oscuro mira con disimulo
Pa' que, no nos vean
Cuando te toque no nos vean
Cuando te bese no nos vean

La nave esta aterrizando
Y simón dice que me pare de frente a ti te pise
Que te bese q el palabreo me economice
Dale que los pelos se me ericen

Yo vine a sanar tu cicatrices
Uñas acrílicas buena condición física
Y yo te tengo bailando que entre tu y yo mami hay química
Mi gata es única muy simpática tu eres mía me lo dijo la psíquica

Luego detecto tu pelo castaño por el baño
Llevamos con miradas y nebuleos casi un año
Aruñame y físicamente hazme daño
Que estoy loco por salir to'o mami de tu regaño

Prende, mi gata se ranquea, rápido rompe la brea
Ella pone hacer lo que sea
Prende, si hay que rebuliar se rebulea
Se frontea después me la llevo sin que nadie vea

Prende, estar con ella es una odisea
Se menea y a pocos minutos ya tu la deseas
Prende, 7 amigas y ninguna fea
Dale menea menea menea menea menea

Me la llevo pa' lo oscuro mira con disimulo
Pa' que, no nos vean
Cuando te toque no nos vean
Cuando te bese no nos vean

Me la llevo pa' lo oscuro mira con disimulo
Pa' que, no nos vean
Cuando te toque no nos vean
Cuando te bese no nos vean

No hay que ser muy inteligentes pa'
Saber que nosotros tenemos el control
W, yandel franco ""El Gorila"", el gato yaviah
Se sueltan los animales

Victor el nazi, franco el gorila, nesty ¿what's up?
Compañeros del género
Háganse una pregunta ustedes mismos ¿okay?
¿tendrán materia gris, para producir a estos niveles?

Wisin, Yandel, jaja dale mami
Esto es lo que quería la nena
Pa' el quedárselo en lo oscuro
También pa' que no nos vean

Tu sabes culia'o ja
WY Records
Franco hay luz donde tu estas vente pa'ca

",Pa' Lo Oscuro,
"Franco ""El Gorilla""","Me voy a entretener sexo seguro
Y esta noche no tienes na q hacer
(Yandeel)
Me voy a entretener
(Franco)
Sexo seguro

Welcome to the jungle
Le digo q le meta y q la someta
Que rompa la loseta y se comprometa
Bien duro duro al sexo seguro
(Mas, mas, mas, mas)

Le digo q le meta y q la someta
Que rompa la loseta y se comprometa
Bien duro duro al sexo seguro
(Yandeel y a ella)

Le digo q le meta y q la someta
Que rompa la loseta y se comprometa
Bien duro duro al sexo seguro
(Mas, mas, mas, mas)

Chula esta noche paso a recogerte para hacer locuras
Q estoy enfermo usted es mi cura y quiero una aventura
Tú me torturas cada vez q mueves la cintura
Y para que este segura le cambie la textura

Estoy adentro y se siente bien rico
Son más de las 12 y empezamos a la 7 y pico
Quítese la ropa que hay calor en puerto rico
Se siente rico

Déjame q sea tu juguete sexual
Déjame enseñarte por que es que soy animal
Por q el sabor de tu carne me hace alucinar
Me tiene mal
(Ra)

Le digo q le meta y q la someta
Que rompa la loseta y se comprometa
Bien duro duro al sexo seguro
(Mas, mas, mas, mas)

Le digo q le meta y q la someta
Que rompa la loseta y se comprometa
Bien duro duro al sexo seguro
(Yandeel)

Dime hasta cuando, me dejaras esperando
Lo q estoy buscando, lo esperare
Dime hasta cuando, me dejaras esperando
Lo q estoy buscando, lo esperare

Voy para la disco, espérame arriba
Creo q esta noche tomare la iniciativa
Que estoy loco de contigo intercambiar saliva
Agresiva déjame tocarte

You know Rebecca
Te invito pa casa pa comer rosetas
Y antes q acabe la movie
Yo te quiero coqueta

Esta sedienta y tu quieres paleta
Gritas mi nombre
(Duro)
Pidiéndole q le meta
Quiero morderte la boca por q de ti tengo hambre

Yo soy tu vampiro, vampira quiero tu sangre
Quiero enredarme en la alfombra
Contigo como alambre, you know kiddy
Tu sabes q soy tu hombre

Le digo q le meta y q la someta
Que rompa la loseta y se comprometa
Bien duro duro al sexo seguro
(Mas, mas, mas, mas)

Le digo q le meta y q la someta
Que rompa la loseta y se comprometa
Bien duro duro al sexo seguro
(Yandeel)

Dime hasta cuando, me dejaras esperando
Lo q estoy buscando, lo esperare
Dime hasta cuando, me dejaras esperando
Lo q estoy buscando, lo esperare
Yandel

Esto es WY Record
Bienvenidos a mi jungla
Ando con unos de los vaqueros
Franco ""El Gorila""
Rko Victor El Nazi
Nesty la mente maestra

",Sexo Seguro,
"Franco ""El Gorilla""","Hey, sacude sacude 
Tiembla tiembla (wy records) 
Sacude sacude 
Tiembla tiembla (la makina) 
Sacude sacude (la makina) 
Tiembla tiembla 

Mami yo quiero darte 
Que puedo hacer pa conocerte
Y besarte
Que puedo hacer pa convencerte
Devorarte
Pa suavitarte y convencerte
Es lo que yo puedo hacerte pa que te calientes 

Te traje, cremita
Pa su piel de muñequita
Pa la cinturita, llego el que la ajita
Tu tip le va a quedar como de señorita
Y después solo tu y yo, nos vamos pa la playita
En esto es uva
Ba~arte el cuerpo en tarua
Y en dos de crusero pagarua
Chula estoy chillin, como fillin escastre cua
Con whisky y tabaco pa que la nota me suba
Este maravillo, fue del versatil y cobre pilo
Increpido
Chilli después del filli yo me siento nítido
Nada de tímido y si provoca con tu boka, mueve liquido

Mami yo quiero darte
Que puedo hacer pa conocerte
Y besarte
Que puedo hacer pa convencerte
Devorarte
Pa suavitarte y convencerte
Es lo que yo puedo hacerte pa que te calientes

Mami yo quiero darte 
Que puedo hacer pa conocerte 
Y besarte 
Que puedo hacer pa convencerte 
Devorarte
Pa suavitarte y convencerte
Es lo que yo puedo hacerte pa que te calientes

En el cuatro punto
Mi moko, sale un disgusto
Soltaron al gorila pa que aguanten el susto
Me les incrusto a las mujeres en el pusto
Mucho gusto, usted me gusta y yo tambien se que le gusto
Le traje kisses 
Pa que te aflojes y suavices
Pa que se coma el chocolate 
Por los labios y te rises
Pa que jences 
El asinjon, el te dice 
Que anda franca por mi selva, buscando que yo le pise
Su ropa interior , yo le encaje 
Y coloco el artefacto pa que uno se valla en viaje
Como fiera salvaje, ella misma se rompe el traje
En lo oscuro de la alcoba, tiene sendo violentaje

Yo quiero darte 
Que puedo hacer pa conocerte 
Y besarte
Que puedo hacer pa convencerte
Devorarte
Pa suavitarte y convencerte
Es lo que yo puedo hacerte pa que te calientes

Mami yo quiero darte 
Que puedo hacer pa conocerte
Y besarte
Que puedo hacer pa convencerte
Devorarte
Pa suavitarte y convencerte
Es lo que yo puedo hacerte pa que te calientes",Tiembla,2006
