Band,Lyrics,Song,Year
The Grass Roots,"When I think of all the worries
People seem to find
And how they're in a hurry
To complicate their minds

By chasing after money
And dreams that can't come true
I'm glad that we are different
We've better things to do

May others plan their future
I'm busy loving you
(One, two, three, four!)

Sha la la la la la live for today
Sha la la la la la live for today
And don't worry 'bout tomorrow, hey
Sha la la la la la live for today (live for today)

We were never meant to worry
The way that people do
And I don't mean to hurry
As long as I'm with you

We'll take it nice and easy
And use my simple plan
You'll be my lovin' woman
I'll be your lovin' man

We'll take the most from living
Have pleasure while we can
(Two, three, four!)

Sha la la la la la live for today
Sha la la la la la live for today
And don't worry 'bout tomorrow, hey
Sha la la la la la live for today (live for today)

Baby, I need to feel you inside of me
I got to feel you deep inside of me
Baby, please come close to me
I got to have you now, please, please

Please, please gimme some a-lovin'
To gimme some a-lovin'
To gimme some a-lovin'
To gimme some a-lovin'

Baby, gimme some a-lovin'
Gimme some a-lovin'
Got to have all your lovin'
Gimme some a-lovin'

I need all your lovin'
Gimme some a-lovin'
Now I need all your loving

Sha la la la la la live for today
Sha la la la la la live for today
And don't worry 'bout tomorrow, hey
Sha la la la la la live for today
(Oh, no, no, no, no, no)
Sha la la la la la live for today",Let's Live for Today,1987
The Grass Roots,"Two divided by love 
Can only be one
And one is a lonely number
Two divided by love 
Can only be sad
Can only hurt one another

Every night your tears come down 
And I know how you're feelin' inside
Loneliness is no one's friend
I've been takin' the same kind of ride
And that just shouldn't be
If you're still lovin' me
Come on baby 

Two divided by love 
Can only be one
And one is a lonely number
Two divided by love 
Can only be sad
Can only hurt one another

I'd by lyin' to myself
If I said I was gettin' along
All I do is think of you and I know
That it's here you belong
Come on girl make your way
We can start from today
Puttin' it back together 'cause

Two divided by love 
Can only be one
And one is a lonely number
Two divided by love 
Can only be sad
Can only hurt one another

Take away the rain from a flower
And the flower just can't grow
Take away you from me girl 
Out of my mind 
Out of my mind
Out of my mind
Out of my mind

Two divided by love 
Can only be sad
Can only be broken hearted
Two divided and blue 
Should take what they had 
And go back to where they started

Two divided by love 
Can only be one
And one is a lonely number
Two divided by love 
Can only be sad
Can only hurt one another",Two Divided by Love,1987
The Grass Roots,"The sound of your footsteps
Telling me that you're near
Your soft gentle motion, babe
It brings out a need in me that nobody hears, except

In my midnight confessions
When I tell all the world that I love you
In my midnight confessions
When I say all the things that I want to
I love you

There's a little gold ring you wear on your hand makes me understand
There's another before me, you'll never be mine
I'm wasting my time

Staggering through the daytime
Your image on my mind
Passing so close beside you, baby
Sometimes the feeling is so hard to hide, but

In my midnight confessions
When I tell all the world that I love you
In my midnight confessions
When I say all the things that I want to
I love you

There's a little gold ring you wear on your hand makes me understand
There's another before me, you'll never be mine
I'm wasting my time

In my midnight confessions
When I tell all the world that I love you
In my midnight confessions
When I say all the things that I want to
Na, na, na, na, na, na, na, na
Na, na, na, na, na, na, na, na
Na, na, na, na, na, na, na, na
Na, na, na, na, na, na, na, na",Midnight Confessions,1987
The Grass Roots,"So many words
A-buzzon' round my head
So many words
Are still waiting to be said
I keep a-trying to tell you I'm sorry
I keep a-trying but my mouth can't talk
I keep a-trying to tell you I'm sorry
It's on the tip of my tongue

It's on the tip of my tongue baby
It's on the tip of my tongue
It's on the tip of my tongue
The words they don't run-un-un-un

Each time you see me
You may be thinking “here comes a bad seed”
But if you could just see me'
And you know what I mean
But I keep trying to tell you I'm sorry
But I keep hoping it's not over and done
But I keep trying to tell you I'm sorry
It's on the tip of my tongue

It's on the tip of my tongue baby
It's on the tip of my
It's on the tip of my tongue
The words they don't run-un-un-un

What is it you don't want me to do
Do I have to come out and spell it for you
It might hurt you too
Going on this way
Wanting two new words that I just can't say

It's on the tip of my tongue baby
It's on the tip of my
It's on the tip of my tongue
The words they don't run-un-un-un

It's on the tip of my tongue
It's on the tip of my tongue
It's on the tip of my tongue",Tip of My Tongue,1987
The Grass Roots,"Grass Roots
I've been a brother to sorrow
I've been surrounded by gloom
'Cause this hotel's got hot & cold runnin'
Heartache in every room
Checkin' out of here in the mornin'
Even that will be too much time
I'm gonna get up on a big white bird
Waitin' after you with a line

[CHORUS:]
Oh the runway is the one way to get back to you
Oh the runway is the one way to get back to you
If I have to beg, steal or borrow
I'll be seein' you, girl, tomorrow
Oh the runway is the one way to get back to you
TV's gonna get to me
Haven't heard a bit of good news
Who needs that when I'm sittin' here chewin'
I'm goin' struttin' in blues
I threw 'way to wake me at 7
Don't you wait a minute too long
I'm gonna leave with a one-way ticket
Goin' back to where I belong
(chorus)
(repeat 1st line of chorus & fade)
From: Collins Crapo",The Runway,1996
The Grass Roots,"When I think of all the worries
People seem to find
And how they're in a hurry
To complicate their minds

By chasing after money
And dreams that can't come true
I'm glad that we are different
We've better things to do

May others plan their future
I'm busy loving you
(One, two, three, four!)

Sha la la la la la live for today
Sha la la la la la live for today
And don't worry 'bout tomorrow, hey
Sha la la la la la live for today (live for today)

We were never meant to worry
The way that people do
And I don't mean to hurry
As long as I'm with you

We'll take it nice and easy
And use my simple plan
You'll be my lovin' woman
I'll be your lovin' man

We'll take the most from living
Have pleasure while we can
(Two, three, four!)

Sha la la la la la live for today
Sha la la la la la live for today
And don't worry 'bout tomorrow, hey
Sha la la la la la live for today (live for today)

Baby, I need to feel you inside of me
I got to feel you deep inside of me
Baby, please come close to me
I got to have you now, please, please

Please, please gimme some a-lovin'
To gimme some a-lovin'
To gimme some a-lovin'
To gimme some a-lovin'

Baby, gimme some a-lovin'
Gimme some a-lovin'
Got to have all your lovin'
Gimme some a-lovin'

I need all your lovin'
Gimme some a-lovin'
Now I need all your loving

Sha la la la la la live for today
Sha la la la la la live for today
And don't worry 'bout tomorrow, hey
Sha la la la la la live for today
(Oh, no, no, no, no, no)
Sha la la la la la live for today",Let's Live for Today [*],1997
The Grass Roots,"Love me let me be lonely
Part time love I can find any day
So don't defy mother nature's way please
Make it mine, a love for to stay

I can live without love 
If I wanted to in this lonely room
But I don't want to so I leave it up to you
To wash away my gloom

Oh, oh, oh,
Do doo, do doo, do doo, do doo
You will or either you won't now
It's up to you I've had my say
So truly love do love me completely
Hey come on, come on come my way

Love me let me be lonely
Part time love I can find any day
So don't defy mother nature's way please
Make it mine, a love for to stay",Love or Let Me Be Lonely,2003
The Grass Roots,"The sound of your footsteps
Telling me that you're near
Your soft gentle motion, babe
It brings out a need in me that nobody hears, except

In my midnight confessions
When I tell all the world that I love you
In my midnight confessions
When I say all the things that I want to
I love you

There's a little gold ring you wear on your hand makes me understand
There's another before me, you'll never be mine
I'm wasting my time

Staggering through the daytime
Your image on my mind
Passing so close beside you, baby
Sometimes the feeling is so hard to hide, but

In my midnight confessions
When I tell all the world that I love you
In my midnight confessions
When I say all the things that I want to
I love you

There's a little gold ring you wear on your hand makes me understand
There's another before me, you'll never be mine
I'm wasting my time

In my midnight confessions
When I tell all the world that I love you
In my midnight confessions
When I say all the things that I want to
Na, na, na, na, na, na, na, na
Na, na, na, na, na, na, na, na
Na, na, na, na, na, na, na, na
Na, na, na, na, na, na, na, na",Midnight Confessions [Rerecorded],
The Grass Roots,"She's got something that moves my soul
And she knows I'd love to love her
But she lets me down every time
Can't make her mine she's no-one's lover
Tonight with me she'll be so inviting
I want her all for myself, oh

Temptation eyes looking through my my my soul
Temptation eyes, you got to love me
Got to love me tonight

Her wild-eyed innocence is just a game
But just the same my head is spinnin'
She's got a way to keep me on her side
It's just a ride that's never ending
Tonight with me she'll be so inviting
I want her all for myself, oh

Temptation eyes looking through my my my soul
Temptation eyes, you got to love me
Got to love me tonight

Tonight with me she'll be so inviting
I want her all for myself

Temptation eyes looking through my my my soul
Temptation eyes, you got to love me
Got to love me tonight 

Temptation eyes looking through my my my soul
Temptation eyes, you got to love me
Got to love me tonight 

Temptation eyes looking through my my my soul
Temptation eyes, you got to love me
Got to love me tonight",Temptation Eyes,2008
The Grassmasters,"There is a young cowboy, he lives on the range
His horse and his cattle are his only companions
He works in the saddle and sleeps in the canyons
Waiting for summer, his pastures to change
And as the moon rises he sits by his fire
Thinking about women and glasses of beer
And closing his eyes as the doggies retire
He sings out a song which is soft but it's clear
As if maybe someone could hear

Goodnight you moonlight ladies
Rockabye sweet baby James
Deep greens and blues are the colors I choose
Won't you let me go down in my dreams
And rockabye sweet baby James

Now the first of December was covered with snow
So was the turnpike from Stockbridge to Boston
The Berkshires seemed dream-like on account of that frosting
With ten miles behind me and ten thousand more to go

There's a song that they sing when they take to the highway
A song that they sing when they take to the sea
A song that they sing of their home in the sky
Maybe you can believe it if it helps you to sleep
But singing works just fine for me

So goodnight you moonlight ladies
Rockabye sweet baby James
Deep greens and blues are the colors I choose
Won't you let me go down in my dreams
And rockabye sweet baby James",Sweet Baby James,2005
