Band,Lyrics,Song,Year
Don Omar,"Esta pa bailarlo en una esquina
Con nueva gata
Trago en mano
Buena mata
Y que la nota nos lleve a donde tu quieras
Hoy yo no voy pa casa a mi nadie me espera

Entonces por que tan mesquina
Prende y pasa
No amarre el fuego
Dame melaza
Yo tengo de eso que tu quieres y te pompea
Y te lo voy a dar donde nadie nos vea

Huele a sereno, a puro y veneno
Boom, a tratar el bueno
Pasadolo hasta abajo, al callejon sin miedo
No salgan sin paraguas que esta noche hay trueno
Cojan su esquina, se me juntan las mas finas
Y los delincuentes que esto no termina
Bartender, hoy bebemos esta gasolina
El container, trankao en picosina
Sin grillete, el mio y su billete y pa la calle
Y pal que falle el combete
Cepille, y pa que le bille bille
Rimbe y Jumbo pa que Don y Calde se guillen
Llama los bomberos que se formo el reguero
Y que Adelita pide agua por el trasero
Tres acero iba pa dentro entero
Boom, sin pantomima a bolero

Esta pa bailarlo en una esquina
Con nueva gata
Trago en mano
Buena mata
Y que la nota nos lleve a donde tu quieras
Hoy yo no voy pa casa a mi nadie me espera

Entonces por que tan mesquina
Prende y pasa
No amarre el fuego
Dame melaza
Yo tengo de eso que tu quieres y te pompea
Y te lo voy a dar donde nadie nos vea

Salimos ready
No pa comer caca
Tego caluroso
Con una combi bellaca
Pa kam bum bum
Y pa trangalanga
Se baila como para embarazarla
Cuidado si anda sin pantis y en falda
Si te lo agarra esta dificil que salga
Siempre ready por si le caigo chingo
En la mano abierta un condón

Aunque parezca un bonbon
Uno nunca sabe cuanto se la han comido el toto
Mientras mas buena estan y le dan a la cuestión
Tu sabes que no se puede sin protección
De laton y el hijue puta en el microphone
Para que acelere el ambiente
Basura para el zafacon
Tato cool tato chulo
Para que meneen los culos

Esto es pa bailarlo en una esquina
Tu nueva gata
Trago en mano
Buena mata
Y que la nota nos lleve a donde tu quieras
Hoy yo no voy pa casa
A mi nadie me espera

Entonces porque tan mesquina
Prende y pasa
No amarre el fuego
Dame melaza
Yo tengo de eso que tu quieres y te pompea
Y te lo voy a dar donde nadie nos vea",Bailando Bajo el Sol,2015
Don Omar,"El Rating
Los que se inventaron esto
Bienvenidos al otro nivel

Que apaguen la luz
Yo saque la noche pa bailar contigo
Y solo faltas tu
Para intentar saciar lo prohibido
Si apagan la luz
Tu y yo, no somos amigos
Sexo y pasión
Solo dos cuerpos bailando encendios

En lo oscuro
Pégate un poco mas, contra el muro
Ahí es que es
Con este sandungueo que tenemos
Tu y yo sacamos candela

En lo oscuro
Pégate un poco mas, contra el muro
Ahi es que es
Con este sandungueo que tenemos
Tu y yo sacamos candela

Le toca el exorcista
Te habla pa la pista
Con la mala va pa afuera aunque resista
Si el bajo la excita
En lo oscuro se limita
La rosa cuerpo con cuerpo
Mientras grita, papi dame duro
En el muro se le quitan
Esas ganas te va a dar que la invita
Pa lo oscuro
Sexy la ropa se quita
Y con ganas toditas se excitan
En lo oscuro
Solita y suavecita, que le de hasta abajo y la desvista
Y le meta duro, a su cuerpito de revista
Y en un momento suelto estoy en lista

En lo oscuro
Pégate un poco mas, contra el muro
Ahi es que es
Con este sandungueo que tenemos
Tu y yo sacamos candela

En lo oscuro
Pégate un poco mas, contra el muro
Ahi es que es
Con este sandungueo que tenemos
Tu y yo sacamos candela

La mata el deseo
Empezó la vaina el pariseo
Sacude su falda
Su intención es provocarme

Se convierte en fiera
Ay si la viera
Como me provoca, como se altera
Y si estamos solo los dos
Le gusta meterme presión
Ok, sin juego
Nos vamos a fuego
Llego el andariego
Tanto brillo en el cuello los deja ciego
Sean sinceros colegas dejen el ego
Yo soy el veneno, ustedes tiemblan cuando llego
Llego la super fórmula fronteando con la tropa
El tigere se pega, mujeres con poca ropa
Empezó el botelleo, en la mano una copa
La calle ya sabe, que mueve la sopa
Anda suelta con un par de amigas
Loca, loca me provoca
Rapidito me sofoca
Yo me activo, si me besas, si me toca
El tigere quiere cariño dentro de la troca

Que apaguen la luz
Yo saque la noche pa bailar contigo
Y solo faltas tu
Para intentar saciar lo prohibido
Si apagan la luz
Tu y yo, no somos amigos
Sexo y pasión
Solo dos cuerpos bailando encendios

En lo oscuro
Pégate un poco mas, contra el muro
Ahi es que es
Con este sandungueo que tenemos
Tu y yo sacamos candela

En lo oscuro
Pégate un poco mas, contra el muro
Ahi es que es
Con este sandungueo que tenemos
Tu y yo sacamos candela",Dobla Rodilla,2015
Don Omar,"'Cause I remember
Cuando me bailabas sexy, bajo el sol
De todas tus amigas eras la envidia mi nena
Bailame de frente y bañame en sudor

Dímelo bebo
Por que tu obsesión conmigo?

Serán esos ojitos que me vuelven loco
O lo rico que me das picos poco a poco
Esa locura que se vive en tus caderas
O esa cintura que me lleva a las estrellas

Mami tu tienes la culpa, me dejas con las ganas
Me dice que otro día, visitará mi cama
De pronto eres de esas, que quiere algo en serio
Pero como me gustas, no me queda más remedio

Que tratar tratar tratar de convencerla
No no no no conmigo no vas a jugar
Tratar tratar tratar de convencerla
No no no no conmigo no vas a jugar

'Cause I remember
Cuando me bailabas sexy, bajo el sol
De todas tus amigas eras la envidia mi nena
Bailame de frente y bañame en sudor

Aquella noche frente al mar cartagena
Tus ojos negros, tu cuerpo y la luna llena
Fueron tus besos y el calor de la noche nena
Que me tiene llamando, contéstame morena

Que el tiempo corre y la brisa de las palmeras
Solo me acuerda tu voz y piel canela
Son los recuerdos de una noche entera
Que murieron como espumas a orillas en la arena

Ma tienes la culpa, me deja con las ganas
Me dice que otro día, visitará mi cama
De pronto eres de esas que quiere algo en serio
Pero como me gustas, no me queda más remedio

Que tratar tratar tratar de convencerla
No no no no conmigo no vas a jugar
Tratar tratar tratar de convencerla
No no no no conmigo no vas a jugar

'Cause I remember
Cuando me bailabas sexy, bajo el sol
De todas tus amigas eras la envidia mi nena
Bailame de frente y bañame en sudor

'Cause I remember
Cuando me bailabas sexy, bajo el sol
De todas tus amigas eras la envidia mi nena
Bailame de frente y bañame en sudor

Jumbo el que produce solo
Pina
El rey
The last don
Gaby music

'Cause I remember
De todas tus amigas
Eres la envidia mi nena",En Lo Oscuro,2015
Don Omar,"Se canso de llorar
Y condeno su corazón a una celda
(The Last Don)
Para protegerlo del amor
Del peligro nunca estar cerca
(Mambo Kingz)
Ella se sentencio
A soledad por vida eterna
A todo se negó por miedo al dolor

Por un cretino fue que ella olvido
Los besos, las caricias y rechazo el amor
Por culpa de un cobarde fue que ella cambió
Y nunca más volvió a enamorarse

Lagrimas de dolor, soledad sin consuelo
En eso se convirtió, su corazón lleno de miedo
Lagrimas de dolor, soledad sin consuelo
En eso se convirtió, ya no confía en nadie no
Ya no confía en nadie no

Se canso de llorar y condeno su corazón, a una celda
Para protegerlo del amor, del peligro nunca estar cerca
Ella se sentencio a soledad por vida eterna
A todo se negó, por miedo al dolor

Por culpa de un imbécil que nunca la amo
Hoy llora noche y día viviendo del dolor
Por culpa de un estúpido que nunca vio
Que ella todo lo dio al entregarse

Hoy sufre arrepentida llora sol a sol
Al más grande cobarde que la traiciono
Al sucio, mentiroso que me la engaño
Y sueños le vendió sin valorarle

Lagrimas de dolor, soledad sin consuelo
En eso se convirtió, su corazón lleno de miedo
Lagrimas de dolor, soledad sin consuelo
En eso se convirtió, ya no confía en nadie no
Ya no confía en nadie no

Se canso de llorar y condeno su corazón, a una celda
Para protegerlo del amor, del peligro nunca estar cerca
Ella se sentencio a soledad por vida eterna
A todo se negó, por miedo al dolor

El Rey The Last Don
Pina Records
10 Años y seguimos sonando
4/40 Gaby Music
Como se supone
Mambo Kingz
Brayan La Mente del Equipo",Guaya Guaya,2015
Don Omar,"Hoy me levanté pensando en ti
Como sacábamos tiempo para nuestros encuentros, cerca de aquí
Esos momentos intensos del deseo dos presos, cuando era así
Dicen que han cambiado los tiempos
Que ahora tienes dueño
Y no me corresponde a mí
Solo te mientes a tí
Hoy como que tengo ganas
De olvidar que somos amigos
Hoy te quiero en mi cama
Se que te gusta lo prohibido
Porque demoras, que puede pasar
Que te guste y me pidas más
No te cohibas lo que pasará
Tu gatito no se va a enterar

Desperté con ganas de llamarte
Deseos de verte
De pasar a buscarte
Y no se puede aparente
Quiero la cabeza dañarte
Arrastrarte pa meterte
Beber toda la noche
Y en high arrebatarte

Te voy a enseñar que de tu cuerpo
Soy el dueño de sus partes
Con quien duermes de noche, no sabe ni tocarte
Contesta mi llamar, antes de que se haga tarde
Vuelvas a sus brazos, donde yo ya no pueda darte

Como aquella noche de pasión
Donde éramos fuego, quemándonos intensos
En tu habitación
Donde aún guardas recuerdos y el olor de mi cuerpo
Cerca de ti
Yo solo invento un pretexto y envíame un texto
Y yo te correspondo a ti
Cuando te sientas así

Y tu como que tienes ganas

Ganas, de olvidar que somos amigos
Hoy te quiero en mi cama
Se que te gusta lo prohibido
Porque demoras, que puede pasar
Que te guste y me pidas más
No te cohibas lo que pasará
Tu gatito no se va a enterar

Yo se que tienes a alguien
Que tu dices que lo quieres
Pero no le hacemos daño
Así evitamos que se entere

No dejes que la conciencia te frene
Que tu quieres que te haga lo que te hace siempre tu nene
Loco por sentir como ahora te mueves
Imaginarte me pone caliente
Y más cuando yo se como tu eres
Cuando comienzas nada te detiene

Maldy!
Hey tu sabes que esto no es amor
Las ganas son sentir tu color y tu calor
A ley nena pa que te tire la mision
Tengo un secreto que tu eres mi perdición
Eres sensual a lo bruto si es tu decision
Ah, de espalda para que baje el sudor
Es que yo quiero castigo pa tu cuerpo
Y lo telefones off
Sexo entre dos
No hay rastreo ni motivos pa discusión

Hoy como que tengo ganas
De olvidar que somos amigos
Hoy te quiero en mi cama
Se que te gusta lo prohibido
Porque demoras, que puede pasar
Que te guste y me pidas más
No te cohibas lo que pasará
Tu gatito no se va a enterar

Chencho y Maldy
Plan B
Chencho y Maldy
El Rey
The Last Don
Jumbo El Que Produce Solo
Gaby Music
Pina Records
Plan B es Plan B
Hey!",Olvidar Que Somos Amigos,2015
Don Omar,"Todo comenzó cuando nos miramos
Con una química especial
Nos tomamos de la mano
Dialogamos y desde ese momento

Yo vivo perdido en tus ojos
No me puedo controlar
Será tu mirada
Serán tus besos
Que no me dejan ni pensar
Yo vivo perdido en tus ojos
No me puedo concentrar
Será tu mirada que me cautiva
Y me hace delirar

Uoh uho

Esto que siento es tan puro
Que ni un solo minuto
En ti dejo de pensar
Cierro los ojos y ahí estás
Cada día al despertar

Esto que siento es tan puro
Que cada día que pasa
Yo me enamoro más y más
De este sueño no quiero despertar
Se me cae el mundo encima si te vas

Lo entrego todo por ti
Todito todo por ti
Y pongo a Dios como testigo de este amor
Hoy te entrego mi corazón
Lo entrego todo por ti
Todito todo por ti
Y pongo a Dios como testigo de este amor
Hoy te entrego mi corazón

Yo vivo perdido en tus ojos
No me puedo controlar
Será tu mirada
Serán tus besos
Que no me dejan ni pensar
Yo vivo perdido en tus ojos
No me puedo concentrar
Será tu mirada que me cautiva
Y me hace delirar

Uoh uho

Tú me llenaste el vacío
(Eres todo mío)
Tú eres mi razón de existir
(Tú eres mi faro en la distancia)
Mi amor de la infancia
Sin ti yo no puedo vivir

Eres a quien quiero en las noches soñandote
Levantarme en las mañanas abrazándote
Quiero pasar el resto de la vida amándote
Sin ti yo no puedo vivir

Lo entrego todo por ti
Todito todo por ti
Y pongo a Dios como testigo de este amor
Hoy te entrego mi corazón

Lo entrego todo por ti
Todito todo por ti
Y pongo a Dios como testigo de este amor
Hoy te entrego mi corazón

Yo vivo perdido en tus ojos
No me puedo controlar
Será tu mirada
Serán tus besos
Que no me dejan ni pensar
Yo vivo perdido en tus ojos
No me puedo concentrar
Será tu mirada que me cautiva
Y me hace delirar

Todo comenzó cuando nos miramos
Con una química especial
Nos tomamos de la mano
Dialogamos y desde ese momento

Don!
Natti Natasha
El Rey!
Chris Jeday
Gaby Music",Perdido en Tus Ojos,2015
Don Omar,"Ella es caliente
Le gusta la película de andar con gangster
Después de las doce, no hay quien la soporte
Porque cuando ella prende, la disco parte

Entonces parte, la pista cuando el dembow suene
Rompe, el suelo cuando el bajo explote
Y dale, fuego conmigo no amarre
Métele, dale y no ronque

Tu solo dobla
Dale dobla
Dobla rodilla
Pa que vea como el bajo estilla

Tu solo dobla
Dale dobla
Dobla rodilla
Suéltate y parte la hebilla

Tu solo dobla
Dale dobla
Dobla rodilla
Pa que vea como el bajo estilla

Tu solo dobla
Dale dobla
Dobla rodilla
Suéltate y parte la hebilla

El tigere con el don
Asustando como monster inc
Y la funda en la maleta, el trin trin
La fémina sigue bailando
Yo rompiendo el beat
Esta matando en la disco
Super fine

Me dijo algo revelador, matador
Que cuando escucha reggaeton, ella prende el motor
Perreo sensualidad sin pudor
La disco esta llena, por el calor sale el vapor
No pares de sacudir
Tu tienes que sobresalir
Con solo una mirada me empieza a seducir
Me pega a la esquina y yo me quiero morir
Todo lo que tu quieras, te lo voy a permitir

Ella es caliente
Le gusta la película de andar con gangster
Después de las doce, no hay quien la soporte
Porque cuando ella prende, la disco parte

Entonces parte, la pista cuando el dembow suene
Rompe, el suelo cuando el bajo explote
Y dale, fuego conmigo no amarre
Métele, dale y no ronque

Tu solo dobla
Dale dobla
Dobla rodilla
Pa que vea como el bajo estilla

Tu solo dobla
Dale dobla
Dobla rodilla
Suéltate y parte la hebilla

Tu solo dobla
Dale dobla
Dobla rodilla
Pa que vea como el bajo estilla

Tu solo dobla
Dale dobla
Dobla rodilla
Suéltate y parte la hebilla

Ya manda a todas pa dentro
Que hay toque de queda
Orden de cateo
Sálvese quien pueda
Contra el muro pa lo oscuro
Se relajan y copera
Le dan hasta bajo duro
Quiero ver como menean

Mano arriba la delincuencia
Y si me copian la frecuencia
Júntense que al party llegamos sin clemencia
Nenas se apuntan pal estado de emergencia
Y prepararon toas el booty pa moverlo con demencia
Fueron con choque a tu bloque
Y al que se enfoque
Le damos chivo y con el impacto un toque
Yo que tu bajo el fronte
Y tu mami ponte
Dobla rodilla y perrea con el monster

Ella es caliente
Le gusta la película de andar con gangster
Después de las doce, no hay quien la soporte
Porque cuando ella prende, la disco parte

Entonces parte, la pista cuando el dembow suene
Rompe, el suelo cuando el bajo explote
Y dale, fuego conmigo no amarre
Métele, dale y no ronque

Tu solo dobla
Dale dobla
Dobla rodilla
Pa que vea como el bajo estilla

Tu solo dobla
Dale dobla
Dobla rodilla
Suéltate y parte la hebilla

Tu solo dobla
Dale dobla
Dobla rodilla
Pa que vea como el bajo estilla

Tu solo dobla
Dale dobla
Dobla rodilla
Suéltate y parte la hebilla",Sandunga,2015
Don Omar,"Anoche shorty me salio picua
Me le puse duro y la mate en la raya
Nena deja esa gema, que el sol esta que quema
Ponte un traje de baño y vamos pa' la playa

Anoche shorty me salio picua
Me le puse duro y la mate en la raya
Nena deja esa gema, que el sol esta que quema
Ponte un traje de baño y vamos pa' la playa

Playa corazón y arena, dos mamis bien buenas
Whiskey con cojones, la música que suena
Si habrá party en piscina con la hija de la vecina
Bebiendo todo el corillo y smokeando en una esquina

Un dembow de mi cocina y mucha gasolina
Volumen para la bocina que hoy vamos para encima
Hoy nos fuimos al garete aunque llamen la policía
Activados los monsalvetes que la calle esta prendía

Shorty anda encendida, corriendo por la mía
Modelando en la de ella con su tropa prendida
Coquetea lucia para montarse en la mía
Y como yo ando prendido esta noche si es mía

Hasta abajo poseida en dembow y brujería
El deseo la controla, esta noche hay avería
Esa, esa baila sola si el Dj la motiva
Y como menea la cola, la muy zorra me la activa

Anoche shorty me salio picuda
Después le puse duro y la mate en la raya
Nena deja esa gema, que el sol esta que quema
Ponte un traje de baño y vamos pa' la playa

Anoche shorty me salio picua
Me le puse duro y la mate en la raya
Nena deja esa gema, que el sol esta que quema
Ponte un traje de baño y vamos pa' la playa

Brillan y corra la machina y bembemos hasta en la china
La corta va para arriba, fill y saliva
Bostel neverita palito y birrita
Con un par de cuquitas que se quieren y me invitan

Pero fuman, se medican y pa'l agua brincan
Yo y las hermanitas en G-String predican
Jumbo sube el bajo, que lo solicitan
Porque las excitan y el ritmo se aplican

Sirena para la arena, que la cosa esta buena
Tiburón para la orilla, hoy ganamos como sea
Sin miedo a la escuadrilla, hoy corona el más que mea
Y si alguno se guilla, se lo lleva la marea

Piratas sin garata, te llenan de guata
Anda derechito o te vas sin bata
Por ahi mancito y no nos ronque de plata
Usted cierre ese hocico y te quedas sin gata

Anoche shorty me salio picuda
Después le puse duro y la mate en la raya
Nena deja esa gema, que el sol esta que quema
Ponte un traje de baño y vamos para la playa

Anoche shorty me salio picua
Me le puse duro y la mate en la raya
Nena deja esa gema, que el sol esta que quema
Ponte un traje de baño y vamos pa' la playa

Pina! Solamente es duro
El que por diez años puede demostrarlo
El Rey!
Jumbo el que produce solo!
Chis Jade! Gaby music
Luny!

Son diez años que los tengo caminando por la orillita
Y si no es verdad saca el pecho y me lo demuestras
Pero no se olviden que

Si la tropa me sale frontua
Me le pongo duro y los mato en la raya
A donde esa beba la pistola quema
Mi combo es millonario, estamos duro on fire
Ustedes ya no están para eso",Soledad,2015
Don Omar,"Se que me miras así
Yo como que te conozco
Y no se si fue aquí
El lugar me importa poco
Por eso recordaré bailando
Como lo hicimos tu y yo
El mundo se nos queda mirando
Pégate ma no amarre fuego

Por eso recordaré bailando
Como lo hicimos tu y yo
El mundo se nos queda mirando
Pégate ma no amarre fuego

Nena te conocí bailando
Me gustaste y te guste
Sin preguntarte me acerque
Me dejaste pensando
En tu sensualidad mujer
Y como me provocaste al mover

Yo mirando en una esquina
Bailando tu me guiñaste
Y ahi fue que te recordé
Hoy acéptame otra copa
Para que te vuelvas loca
Y repetir todo otra vez

Dejemos que lo decida la noche
Y que la luna sea testigo del deseo
En tu mirada se ve lo que tu quieres
Que no te atreves, yo no lo creo

Mami dejemos que lo decida la noche
Y que la luna sea testigo del deseo
En tu mirada se ve lo que tu quieres
Que no te atreves, yo no lo creo

Por eso recordaré bailando
Como lo hicimos tu y yo
El mundo se nos queda mirando
Pégate ma no amarre fuego

Por eso recordaré bailando
Como lo hicimos tu y yo
El mundo se nos queda mirando
Pégate ma no amarre fuego

Siento tu cuerpo calentando
Y apenas me voy pegando
Estas sintiendo la presión
Si siente fuego que te quema
Descontrola tu sistema y reguardemos la pasión

Báilame con esa mirada
Que tu sabes que me hechiza
Y me saca de concentración
Quiero tenerte hasta mañana
Y repetir en una cama
Lo que un día ya paso

Pégate más que quiero ver quien eres
Los movimientos me dicen que fuiste tu
La que con besos me lleno de placeres
Mientras bailábamos pegaos a poca luz

Dejemos que lo decida la noche
Y que la luna sea testigo del deseo
En tu mirada se ve lo que tu quieres
Que no te atreves, yo no lo creo

Mami dejemos que lo decida la noche
Y que la luna sea testigo del deseo
En tu mirada se ve lo que tu quieres
Que no te atreves, yo no lo creo

Por eso recordaré bailando
Como lo hicimos tu y yo
El mundo se nos queda mirando
Pégate ma no amarre fuego

Por eso recordaré bailando
Como lo hicimos tu y yo
El mundo se nos queda mirando
Pégate ma no amarre fuego

Se que me miras así
Yo como que te conozco
Y no se si fue aquí
El lugar me importa poco

The Last Don 2
El Rey
Jumbo El Que Produce Solo
Gaby Music
Pina
Estamos matando
Sencillo
El que todo lo pega",Te Recordaré Bailando,2015
Don Omar,"Di di di
Le dió calor se esta quitando la camisa
Poquito a poco se bajo el pantalón
Yo tengo algo pa eso que tu tiene ahí
Te lo voy a dar cuando comience el dembow

Dale tirate al medio
Que te estoy esperando mai
Dale hasta bajo y sin miedo
No tengas miedo baby
Pégate mai pal suelo
Que te estoy esperando mai
Dale tirate al medio

Mera wira tira llompa
Que esta racha no hay quien la rompa
Perreo fatality de los mortal combat
Es lógico sin fuego ya se abrieron las pompa
Llamaron que hay aviso de bomba
Zumba, a dos manos mami agárrate
Que empezamos el tiri tápate
La temperatura, el musicon
Esta caliente, ahora sofócate
Derrito el marshmellow, tiembla like hielo
Titanic ya chocaste con el témpano de hielo

Sigue ahí, verano que te espera
Sigue ahí, la espera desespera
Sigue ahí, quien ganará el encuentro
Date un par de shot y tirate al medio

Que cierren la balbula de escape
De aquí no te vas, hasta que esa faldita destape
Igual que todas las botella, escoge cualquiera
Para llevarte pa las estrellas
Cuando bajes ella te atropella
Siente el golpe, canto cabrón

Dale tirate al medio
Que te estoy esperando mai
Dale hasta bajo y sin miedo
No tengas miedo baby
Pégate mai pal suelo
Que te estoy esperando mai
Dale tirate al medio

Alerta roja pa ese bunker
Fluye no te tranques
Esta roncando de torque
Te voy a dar con el tanque
Si tu pasas pa lante
Busca que te choque
Quiere que te toque
El más guillao de gangster

Hay amenaza terrorista
Booty explosivo a la vista
Hay zona de conflicto en la pista
Dj no resista y déjala caer que esta lista
Y las super potencias están invictas

Métele ahí, te voy a con el automático
Métele ahí, te voy pa dentro en modo táctico
Métele ahí, tira pa lante y sin miedo
Prende y date un shot y tírate al medio

Métele ahí, te voy a con el automático
Métele ahí, te voy pa dentro en modo táctico
Métele ahí, tira pa lante y sin miedo
Prende y date un shot y tírate al medio

Dale tirate al medio
Dale hasta bajo y sin miedo
Pégate mai pal suelo
Dale tirate al medio

Le dió calor se esta quitando la camisa
Poquito a poco se bajo el pantalón
Yo tengo algo pa eso que tu tiene ahí
Te lo voy a dar cuando comience el dembow

Somos los insuperables
Recuerden que, nosotros somos los que dictamos las leyes
Prende y date un shot y tírate al medio
Prende y date un shot
Cuando comience el dembow
Prende y date un shot y tírate al medio
Prende y date un shot
Cuando comience el dembow",Tírate al Medio,2015
