Band,Lyrics,Song,Year
Craig Fletcher,"Even the bad times are good when you're round
Darlin', you kiss away all my blues
Even the hard times are easy to face
'Cause I know that your love will come through.
 
You light up my flame, then you drive me insane
There ain't nothing that you cannot do
Then you grab for my heart, you just tear it apart
As I shoot all my love into you

[Chorus]
Lovin' is easy with both eyes closed
You know that's the best way to feel it
Lovin' is easy with both eyes closed
Just get a hold and watch how it grows.
 
Now even the bad times are good when you're round
Darlin', you kiss away all my blues.
Even the hard times are easy to face
'Cause I know that your love will come through.
 
You light up my soul, and then fill up the whole
Of your being, your love, your desire
Then you grab for my heart you just tear it apart
As I shoot all my love in your fire

Lovin' is easy ...",Loving Is Easy,2001
Craig Fletcher,"Rain, sea, surf, sand, clouds and sky
Hush now baby, don't you cry
There's a mocking bird
Singing songs in the trees
There's a mocking bird
Singing songs
Just for you and me 

Rain, sea, surf, sand, clouds and sky
Time will see your tears run dry
There's a mocking bird
Singing songs in the trees
There's a mocking bird
Singing songs
Just for you and me 

Rain, sea, surf, sand, clouds and sun
Bless the tears of love now gone
There's a mocking bird
Singing songs in the trees
There's a mocking bird
Singing songs
Singing just for me",Mockingbird,2001
Craig Fletcher,"All the nights that I've missed you
All the nights without end
All the times that I've called you
Only needing a friend

Now your eyes shine with beauty
That I missed long ago
Guess the truth is I love you
I can't say any more

'Cause I need you
Yes I want you
Yes I love you 
As I look from my window

To the streets where you stand
I am gazing through dark glass
We can't walk hand in hand
Though your friends try to tell me

Though your friends you defend
They keep my heart from your heart
We must be in the end

'Cause I love you
Yes I need you
Yes I love you 

All the nights that I've missed you
All the nights without end
All the times that I've called you
Only needing a friend

Now your eyes shine with beauty
That I missed long ago
Guess the truth is I love you
I can't say any more

'Cause I need you
Yes I want you
Yes I love you",Poor Man's Moody Blues,2001
Craig Fletcher,"When I was a young man
Money was my hero
Something to believe in
Something to be seen 
Now looking at the big lie
Looking back on my life
I'm adding up the zeros
In the book of might have been 

When I was a young man
I was someone's hero
Someone to be seen with
Someone to believe 

Now looking at the big lie
Looking back on my life
All that dirty water
In the river of my dreams 

All that dirty water in my dreams 

When I was a young man
Being cool came easy
Playing in the big lights
Trouble came for free 

Now looking at the big lie
Looking back on my life
Trying to find the good seed
Now I'm down here in the weeds 

All that dirty water in my dreams 
All that dirty water in my dreams 

When I was a young man
Music was my saviour
Took me to the fast lane
Answered all my needs 

Now looking at the big lie
Looking back on my life
All it did was show me
All the things that might have been 

All that dirty water in my dreams
All that dirty water in my dreams
All that dirty water in my dreams
All that dirty water in my dreams",River of Dreams,2001
Craig Fletcher,"She said, ""Why don't you come and stay with me
Far away from people we know?
We could live our lives together
Happiness wherever we go""
And I will always love her
And I will always care
And I will always love her

Wasn't long before she grew tired of me
And the life she thought would redeem
All the love she'd thrown away as a child
All the things she thought she had seen

And I will always love her
And I will always care
And I will always love her

And I will always love her
And I will always care
And I will always love her
",She Said,2001
Craig Fletcher,"I woke up to a feeling, it was cold by my side
You had gone with the sunrise, leaving tears in my eyes
I got up with a feeling of an emptiness inside
To the noise of the sidewalk and the silence of my mind 

Well I walked out this morning, down a street with no name
To a club called ""The Loser"", like a dog that's gone lame
Took the club elevator to the floor with a view
I took out life subscription, it's the only one they do 

I stepped out on the guard rail, saw the crowds slowly part
Heard a voice shouting ""Don't jump, please for God's sake let me move my car!""
Felt a hand on my shoulder, heard a voice cry ""Just in time!""
Felt the quick push, felt the air rush
Felt the sidewalk, fell in line",Suicide,2001
Craig Fuller,"Well the night that was high, we got into town
Was the night that the rain, it froze on the ground
Down the street I heard such a sorrowful tune
Comin' from the place they call the Spanish Moon

Well I stepped inside, and stood by the door
While a dark-eyed girl sang, and played the guitar
Hookers, and hustlers, filled up the room
I heard about this place they call the Spanish Moon

One false step, you get done in
It's a cold situation
If that -- that don't -- kill you soon
The women will down at the Spanish Moon

I pawned my watch, and I sold my ring
Just to hear that girl singing, (hear that girl sing)
Don't take long, to wake up ruined
The women will down at the Spanish Moon",Spanish Moon,2008
Craig Furkas,"I miss you, miss you

Hello there 
The angel from my nightmare
The shadow in the background of the morgue
The unsuspecting victim 
Of darkness in the valley
We can live like Jack and Sally if we want
Where you can always find me
And we'll have Halloween on Christmas
And in the night we'll wish this never ends
We'll wish this never ends

I miss you, I miss you
I miss you I miss you

Where are you?
And I'm so sorry
I cannot sleep I cannot dream tonight
I need somebody and always
This sick strange darkness
Comes creeping on so haunting every time
And as I stared I counted
The Webs from all the spiders
Catching things and eating their insides
Like indecision to call you
And hear your voice of treason
Will you come home and stop the pain tonight
Stop this pain tonight

Don't waste your time on me 
You're already the voice inside my head (I miss you, I miss you)
Don't waste your time on me 
You're already the voice inside my head (I miss you, I miss you)

Don't waste your time on me 
You're already the voice inside my head (I miss you, I miss you)
Don't waste your time on me 
You're already the voice inside my head (I miss you, I miss you)
Don't waste your time on me 
You're already the voice inside my head (I miss you, I miss you)
Don't waste your time on me 
You're already the voice inside my head (I miss you, I miss you)

I miss you, I miss you
I miss you, I miss you
I miss you, I miss you
I miss you, I miss you",I Miss You,2005
Craig G,"Listen closely, so your attention's undivided
Many in the past have tried to do what I did
Just the way I came off, man I'm gonna come off
Stronger and longer, even with the drum off
I keep on goin' and flowin' just like a river
I got a whole lot to give so I'm-a give a
Little at a time, new trails are blazin'
Action is in effect, and always stays in
Yeah, just like a shot from a cannon
I am the man in charge and I've been plannin'
A jam strong enough that it can life your soul
I'm the originator, and my rhymes are made of gold
Once you hear the capital ""a"" rap, it'll stay
With you for awhile, it won't go away
Unless you force it, because it stays with you, my friend
And if you toss it away, I'm-a hit ya again
I project my voice so it's right in the crowd
There's a sign at the door: no bitin' allowed
And if you didn't read it I suggest you do so
Or you'll be stranded, just like caruso
Sleep if ya want to, go 'head, get some shut-eye
A man broke his jaw tryin' to say what I
Say on the microphone, you shoulda left it alone
Just for the record, let it be known
That my ego's only partially grown
And never will I ever condone biting in any form, yo I'm only warm
That verse was the calm, now here's the storm
Next up (yo, I believe that's me)
Craig g, light up the mic for the symphony

This jam is dedicated to all un-optimistics
That though I wasn't coming out with some exquisite rhymes
But that's alright, 'cause now I'm back
To kill all the rumors and straighten the facts of me
Not rockin' rhymes like I always used to
But you jumped on hte tip when you heard me and the juice crew
You said, ""mmm mmm mmm, ain't that somethin?
Yo craig, I head you in that jam, and it's pumpin'
I apologize, oh yeah, and uh, can I have your autograph for me and my grandma?""
That's how I'm livin': all surprise mode
Don't even sleep, try not to keep your eyes closed
'cause if you do, when you awaken, your so-called spot will be taken
I'll take you over like a greedy executive, 'cause on the mic my prospective is
To be the best in all rap events, and since I have a call, I call experience
Next up(yo, I believe that's me)
Cool g rap, light up the mic for the symphony

Yo, marley gives the slice, I get nice
And my voice is twice as horrifying as Vincent Price
Goes deep, till you fell in a spell of a sleep
And while I'm countin' the money, you count sheep
When g rap strikes the mic, I recite the type of hype that you like
And make the people unite
I grip up hips and zip up lips, step on reps, you flip and want to sip on my tip
Take a deep breath, because you don't have another left
Comin' back like I'm avengin' my brother's deat
Makin' veterans run for medicine
'cause I put out more lights in a fight than con edison
Rip the damn cage like I'm on a rampage
And if you want rage, I'm-a make front page
Read the headlines, suckers, today's the deadline
Your head is way past bedtime
Can't kill though, solo, 'cause you're still all soft like a pillow
My rap is rougher than brillo
So fear me, don't dare dare me
And don't compare me to him when you hear me
Talk about a battle but you ain't yet ready for war
Your metaphor sucks more than a whore
You can't replace me, ice me or ace me, bass me, face me, slice me or race me
Bite me or taste me I'll show you that I got force
My rap burns your mouth like hot sauce
Run for water while I break your tape recorder
Server-to-sucker: the order is manslaughter
Another rapper, g rap wrecks, he's rated x, to mean the boy is sex, next
The amplifier gets used and abused, pumps so loud, we might blow a fuse
This is anger, madness, ready to hang 'er
Rapper or singer I'm puttin' up my middle finger
Next up (i believe that's me)
Big daddy kane, get on the mic for the symphony

Settin' it off, lettin' it off, beginnin'
Rough to the endin', you never been in
To move the groove with the smooth rap lord
Like a bottle of juice, rhymes are being poured
Down your ear, crisp and clear
As I prepare to wear, tear and smear then I'm outta here
With a mark left that you can all cling
'cause rockin' a party? yo, it's a small thing
I rip many places on regular basis, and broken down mics were the only traces
That I'd been there and there at the party
The mic had my prints, and on it was a body
So take caution, I'm not horsin' around in a throwdown, clown
I'm takin' yours son
So just acknowledge the way that I kick it
'cause if rap was a house, you'd be evicted
And dismissed from the microphone, chokin' on a bone, 'cause daddy's home
And battlin' me is hazardous to health
So put a quarter in your ass, 'cause ya played yourself
Like a game in the arcade, you need a far aid
I'm walkin' the path that allah made
I'll attend and then begin to send a speech to reach and teach
So just say when
So I can let lyrics blast like a bullet
My mouth is the gun on suckers I pull it
The trigger, ya figure, my pockets gettin' bigger
'cause when it comes to money, yo, grant's my nigga!
You've got the groove, mcs, freeze, stand still, nobody move
It's a sabotage, as I take charge, don't barge, 'cause gotdamn, I'm livin' large
Like a giant, you're nothin' but a midget, a small digit
You ain't hit it, forget it, quit it
I reign superior, always takin' care o'ya
No-frill rappers, you will evaporate, disintegrate, deflate to your fate
As the great will dominate straight to the state
Of reignin', gainin, so put kane in, that category, period, end of story",The Symphony,1988
Craig G,"featuring Craig G 



(Get) (Get) 

(Get) 

(Get funky) 



[VERSE 1] 

When I get stupid to the point that I'm mentally mad 

My rhymes start to flow  so I simply must brag 

About my style that makes you vibrant  I keep drivin 

Until the song turns me to a hip hop giant 

Me and Marley Marl  we're goin one on one 

For any sucker rapper that chooses to come 

And for me Craig G a/k/a The Kingpin 

I drop science, can't you tell how I'm singing? 

They hate how I tie my mic cord to a whip 

Suckers just have to flip cause I'm so hip 

Craig G and Marley Marl, we form the ultimate alliance 

No sucker can deal when I'm droppin science 



(Get) 

(Get) 

(Get funky) 



I'm droppin science 



[VERSE 2] 

Rappers: Ask yourself the same question 

Why am I best in this profession? 

Is it because you're scared to step to me, yo 

Or the things Marley does in the studio? 

I drop science as if I was Butterfingers 

And I know there's not another singer 

In this lifetime to kick the right rhyme 

Cause there's not another rhyme quite like mine 

And when it comes to havin showmanship 

I really don't care who you go and get 

Cause rappers hate me, I'm so defiant 

And I can get stupid just by droppin science 



(Get) 

(Get) 

(Get funky) 



I'm droppin science 



[VERSE 3] 

Livin larger than life, and what this means is 

We'll be the dopest duo comin outta Queensbridge 

Now crews hate us cause we're extraordinaire 

For you to beat us? Hm, I think that's sort of rare 

These rhymes are dope, that's how I transmit 

And sized perfectly, so that they can fit 

You're steppin to us? You need traction 

Or you'll be another sucker missin in action 

You hate to hear it? You'll learn to love it 

My smokin rhymes, you always think of it 

I eat MC's up like a pack of hungry lions 

So step out my way, I'm droppin science 



(Get) 

(Get) 

(Get funky) 



I'm droppin science 



[VERSE 4] 

The Vernon Posse along with me Craig G 

Is gonna rock it till the crowd begs me 

To kick the next verse, your context's worse 

Like all the others, that's why I get respect first 

And believe me, I'm never on on others 

Cause as a member of Cold Chillin'/Warner Brothers 

I do swear to uphold this 

Title of rap to be the boldest 

Among so many MC's 

Yo Marley, yo we outta here? 

(Yo money, let's breeze) 

Alright 



I'm droppin science",Droppin' Science,1995
