Band,Lyrics,Song,Year
Jimmy Castor,"Hey, Leroy
What
Your Mama, 
She's calling you, man

Go to your Mama
Go to your Mama
Go to your Mama
Go to your Mama
Go to your Mama
Go to your Mama
Go to your Mama

Hey, Leroy
What
Your Mama, 
She's calling you
She's mad, man

Hey, Leroy
Are you done, man
Your Mommy's walkin' down there
Go to your Mama
Go to your Mama
Go to your Mama","Hey Leroy, Your Mama's Callin' You",
Jimmy Castor,"Komo Sambe Kong Kong!
Woo wooo woo

He lived in the jungle where he was born the king
His great strength made him lord of everything
No creature crossed his path and lived for long
His name, so legend tells us, was King Kong
His height was never measured but was great
The jungle shook beneath his mighty weight
His arms were muscled, sturdy as a tree
His chest was thick and wide as it could be

Komo Sambe, King Kong 
Komo Sambe Kong (King Kong)
Komo Sambe (King Kong)
Komo Sambe Kong (King Kong)
Komo Sambe

He didn't dance or party
He spoke at times, but hardly
One woman heard his love call
But he was too big and too tall

whooo woo woo woo woo
Whoo woo wo woo woooo

One day while Kong was sleepin' on his back
A tyrannosaurus launched a sneak attack
They fought, first Kong went down then up again
The fight went on, no one knew who would win
Kong reached and seized the monster with both hands
And summoned all his strength at his command
He stretched the creature's mouth to lift (?) the split (?)
Then like a child began to play with it
He beat his hairy chest and looked around
Five miles away they heard his roaring sound

Komo Sambe, (King Kong) 
Komo Sambe Kong (King Kong)
Komo Sambe (King Kong)
Komo Sambe Kong (King Kong)
Komo Sambe

He didn't dance or party
He spoke at times, but hardly
One woman heard his love call
But he was too big and too tall

Whoo woo woo woo wo wo
Who wo woo wo wooo woooo

From everyone he knew he got respect
Whoever failed to give it he'd correct he, he, haw
No creature crossed his path and lived for long
His name, so legend tells us, was King Kong

Komo Sambe, (King Kong) 
Komo Sambe Kong (King Kong)
Komo Sambe (King Kong)
Komo Sambe Kong (King Kong)
(King Kong)
(King Kong)
(King Kong)
(King Kong)
(King Kong)",King Kong,1975
Jimmy Castor,"Watch me now
Fill the room
Into something
Gonna make you move

Here we come 
On the run
Don't know what
We're running from

Day or night
Black or white
That's the scene
You gotta do your thing
You gotta do your thing

Peace will come
This world will rest
Once we have
Togetherness ah

Day or night
Dynamite
We had fun
But it's just begun
It's just begun
It's just begun

It's just begun 
Gun
Gun 
Gun",It's Just Begun,2009
Jimmy Cavallo,"The big beat keeps you rockin' in your seat
The big beat keeps you rockin' in your sleep
Clap your hands and stomp your feet
You've got to move when you hear that beat
The big beat keeps you rockin' in your seat
 
Old Grandpa just made eighty years old
Man, he's crazy about that rock and roll
The big beat gets in your soul
Makes you jump, it makes you roll
Old Grandpa just made eighty years old
 
Peg Leg Joe threw his crutch away
The big beat makes you act this way
Come on gang, let's swing and sway
The big beat makes you act this way
Peg Leg Joe threw his crutch away
",The Big Beat,2002
Jimmy Cavallo,"Oh oh oh oh oh oh oh oh oh oh oh oh 
Please don't leave me, baby, please don't go
Please don't leave me baby, please don't go 
Well, if you go 'way and leave me, dear you're gonna hurt me so
Yes I love you baby, gonna tell all the world I do 
Yes I love you baby, gonna tell all the world I do 
Well, if you go 'way and leave me, don't know what I'm gonna do
Oh oh oh oh oh oh oh oh oh oh oh oh 
",Please Don't Leave Me,2002
Jimmy Cavallo,"Woke up this mornin' 
Feelin' low 
Where my loved one used to live 
She ain't there no more 
Poor me 
Why does bad luck fall on me 
Poor me 
I'm livin' in misery 

What I'm gonna do 
Is hard to tell 
I'm not gonna kill myself 
Though I might as well 
Poor me 
Why does bad luck fall on me 
Poor me 
I'm livin' in misery 

All I do 
All day long 
Fall down on my knees and pray 
She'll come back home 
Poor me 
Why does bad luck fall on me 
Poor me 
I'm livin' in misery 

All I do 
All day long 
Fall down on my knees and pray 
She'll come back home 
Poor me 
Why does bad luck fall on me 
Poor me 
I'm livin' in misery ",Poor Me,2002
Jimmy Cavallo,"Oh baby, whatcha gonna do
Oh baby, whatcha gonna do
I'm sick and tired of foolin' around with you

Wake up in the mornin' fix you somethin' to eat,
'fore I go to work I even brush your teeth
Get home in the evenin' and you're still in bed
Got yourself a rag tied 'round you're head.

Oh baby, whatcha gonna do
I'm sick and tired of foolin' around with you

I'm tellin' you baby you'd better change your ways
I'm tellin' you baby I mean what I say
Last time tellin you to stop that jive
Gonna find yourself outside

Oh baby, whatcha gonna do
I'm sick and tired of foolin' around with you

Last time tellin' you baby you'd better change your ways
Last time tellin' you baby I mean what I say
Last time tellin you to stop that jive
Gonna find yourself outside

Oh baby, whatcha gonna do
I'm sick and tired of foolin' around with you",Sick & Tired,2002
Jimmy Cavallo,"Gee, how I miss
Your tender kiss,
And the wonderful things we would do.

Now I run my hands
Through silvery strands,
You left me blue turning gray over you.

You used to be
So good to me,
That's when I was a novelty.

Now, you've new friends in view,
You've found someone new,
And left me blue turning gray over you.",Blue Turning Grey Over You,2005
Jimmy Cavallo,"Maybe I should have saved those left over dreams
Funny, but here's that rainy day
Here's that rainy day they told me about
And I laughed at the thought that it might turn out this way

Where is that worn out wish that I threw aside
After it brought my lover near
It's funny how love becomes a cold rainy day
Funny, that rainy day is here

Funny how love becomes a cold rainy day
Funny, that rainy day is here",Here's That Rainy Day,2005
Jimmy Chamberlin,"With every breath you take
Life begins again
And every time you whisper
Death starts to descend
You're all alone until you close your eyes
And you can see the beauty in your life
It begins again again again again

We sat alone one night
And you were crying to me
A fear held me so tight my soul
Of what the future held
And what the world was bringing to me
This matter of the future in my head again

A vision came before me
Crystalline
And now I see it clearly
Two bright lights

Be just be
Hovering and wondering
Whispering in choral dreams
Of all the kings and all the queens
Presidents and vanities
All of you and all of me
All and all and everything
Be just be

I saw you standing in the sun today
We'd lived our lives and loved the truth
Our dreams came true for us just like you said
Now our souls can truly begin again again again again
Now you see me
Now you see me
Now you see me",Life Begins Again,2005
