Band,Lyrics,Song,Year
Jon Secada,"What did I see? What made me believe?
How could I believe that you really loved me?
What did I feel that moment?
I handed my world to you

And I, I was captured by your lies
Lost in all your promises of love
Blind, I was blinded by your smile
With all you said I thought I was the one

But the eyes of a fool
Never can see, never can see
I looked at you
Through the eyes of a fool
The eyes of a fool

How could I know, you didn't care?
How did I see? What just wasn't there?
So precious the dreams, I thought we shared
Dreams that will never be

And time, only time will show the truth
The truth I couldn't see behind your lies
And you, you showed me love can be so cruel
I thought I saw forever in your eyes

But the eyes of a fool
Never can see, never can see
I looked at you
Through the eyes of a fool
Eyes of a fool

Taken by you, yeah
Baby, you know, you know
You know you love me baby

But the eyes of a fool
Never can see, never can see
And I looked at you
Through the eyes of a fool
Through the eyes of a fool, yeah
",Eyes of a Fool,1994
Jon Secada,"How ordinary the cat that ate the canary
He just couldn't get it last night
Well, isn't that special, the eye on the cradle
Just wasn't all settled but it's alright

Well, some operator, you say you'll give it to me later
You say you'll give it to me later
When your done with your things
So that's what it takes, what a difference a day makes
When all that you say is not all that you mean

It's alright, it's alright
I ain't looking for it but it's alright
Woe, woe, fat chance
That I'd been seen together with you

Now don't be waiting
Woe, woe, fat chance
That I'd get caught making love to you
Say we don't need it

Pennies from Heaven and so I'm forgiven
For doing what you knew I would try anyway
That's why you don't know me, you won't get to know me
So let it loose, let it ride

Love is pure and pure is the truth
Then you find the cure of what you're scared to do
Right smack in the middle, gotta take it to heart
So don't get me started before we get started

It's alright, it's alright
I ain't looking for it so it's alright
Woe, woe, fat chance
That I'd been seen together with you

Now don't be waiting
Woe, woe, fat chance
That I'd get caught making love to you
Say we don't need it

It's alright, it's alright
I ain't looking for it, love, it's alright
Woe, woe, fat chance
That I'd been seen together with you

Now don't be waiting
Woe, woe, fat chance
That I'd get caught making love to you
Say we don't need it

Woe, woe, fat chance
That I'd been seen together with you
Now don't be waiting

Woe, woe, fat chance
That I'd get caught making love to you
Say we don't need it

Woe, woe, fat chance
That I'd
Now don't be waiting

Woe, woe, fat chance
Say we don't need it
Woe, woe, fat chance
",Fat Chance,1994
Jon Secada,"Tell me about love yeah
Let's talk about me and you
Show me what to do
I'll take all that you can give
'Cause I believe this is real
It's you that makes me feel
The way I do.

Let me love you, give me yeah
Let me kiss you, sugar yeah
'Cause I need to
'Cause I need to give you
All that I can give you baby please.

Girl you give me good feelings
Good feelings yeah, yeah
Good feelings
Baby 'cause I know that we belong
Girl you give me good feelings
Good feelings baby yeah
Takin' it  easy takin' it slow
'Cause here we go.

Don't be afraid no
Put  your fears aside
Reservations of your mind
'Cause you know my love is blind
It comes from deep inside
Take as much as you want to
'Cause you know I'll give you all.

Let me love you, give me yeah
Let me kiss you, sugar yeah
'Cause I need to
'Cause I need to give you
All that I can give you baby please.

Girl you give me good feelings
Good feelings yeah, yeah
Good feelings
Baby 'cause I know that we belong
Girl you give me good feelings
Good feelings baby yeah
Takin' it  easy takin' it slow
'Cause here we go.

Girl you give good
Give me, give
Give me good feelings
Girl you give good
Such good, good
Good good feelings baby yeah
Girl you give me good
Such good, good, good feelings yeah
Girl  you give me good
Give me, give me
Baby give me good feelings
Girl you give good
Ah, ah, ah, ah
Ah, ah, ah, ah
Ah, ah, ah, ah
Ah, ah, ah, ah.

Give me such good sweet feelings
Good feelings
'Cause I know that we belong
Girl you give me good feelings
Good feelings baby yeah, yeah
Girl you give me, girl you give me
Such good good good sweet sweet feel feelings
Girl you give me good feelings
Girl you give me, girl you give me
Girl you give such good sweet feelings
Girl you give good feelings
Good feelings.
",Good Feelings,1994
Jon Secada,"Taking a day at a time
Dealing with feelings I don't want to hide
Learning to love as I go, baby
Without taking you along for a ride, I

Tried to find myself
Tried to find the truth
Get out from this shell

Girl I'm almost there
To show you how much I really care

If you go say goodbye
There'll be something missing in my life
'Cause you know
That all I really want is you (you)

Sorry if you felt misled
But I know what I feel
I know what I said, baby
God I hope you believe
Believe in all that we can be
The future in us together in love

You're the reason I'm strong
Don't you think I don't know
This is where I belong
Give me the time
To say that you're mine
To say that you're mine

If you go say goodbye
There'll be something missing in my life
'Cause you know
That all I really want is you
All I really want is you

If you go say goodbye (say goodbye)
There'll be something missing in my life
'Cause you know ('cause you know)
That all I really want is you

Tried to find myself (tried to find myself)
Tried to find the truth
Get out from this shell

Girl I'm almost there
So let me show you, so let me show you

If you go say goodbye
There'll be something missing in my life (in my life)
'Cause you know (baby)
That all I really want is you (you)

(Baby) if you go say goodbye (say goodbye)
There'll be something missing in my life 
'Cause you know (baby)
That all I really want is you (all I really)
(All I really want, all I really want is you)

If you go say goodbye
There'll be something missing in my life (in my life)
'Cause you know 
That all I really want is you",If You Go,1994
Jon Secada,"Sent a letter home
I ain't coming back
Don't know where I'm going
Don't know where I'm at

A little more than sand
A bit far more than tragic
Finding that you're gone
And I'm alone, so here's a little magic act

I sent a letter home
I ain't coming back
Don't know where I'm going
Don't know where I'm at
Lots of people I could talk to
But there's nothing more to say

La, la, la
La, la, la
La, la, la
La, la, la

I wanna be set free
I want to feel the power
Love in the high seas, adventures as I please
Tell me where I can find and I'm there

I'm getting tired of picking at my brain
Give me something else to relieve the pain
Rolling with the punches of my fate
So what else can I say

La, la, la
La, la, la
La, la, la
La, la, la

I sent a letter home
I ain't coming back
Don't know where I'm going
Don't know where I'm at
Lots of people I could talk to
But there's nothing left to say

La, la, la
La, la, la
La, la, la","La, La, La",1994
Jon Secada,"I've been avoiding things I'm missing
Then you came into my life a brand new flower, baby
A reminder of what happiness is like
On the other side

(What can't I feel?)
I'm saying my blind side
And if a mental picture's all I've got, to go on
For a while or more
Girl you know I'll always think of you, think of you

Yes if a mental picture's all I've got, to go on
I know you're a picture to remember

Time was of the essence
And as usual the day turns into minutes
Sharing love and tenderness
That's the nerve you struck in me that sent a signal
To the other side (girl I don't know)
I'm saying my blind side

And if a mental picture's all I've got, to go on
For a while or more
Girl you know I'll always think of you, think of you

And if a mental picture's all I've got, to go on, I know
You're a picture to remember, remember

Take me to the other side (why can't I feel?)
Out of my blind side

And I, if a mental picture's all I've got, all I've got, all I've got to go on
For a while or more
Girl you know I'll always think of you, think of you

Yes if a mental picture's all I've got, to go on, I know
You're a picture to remember, remember

(And if a mental picture's all I've got, to go on)",Mental Picture,1994
Jon Secada,"Dime que vas a escuchar
Pienso solo en que forma te pueda explicar
Sentimientos que siempre he ocultado
Procura entender, tenemos que hablar

Necesito de ti (te necesito)
Enséñame a querer
Estando junto a mi
Calmas mis temores
Libras la pasión en mi corazón

Si te vas con tu amor
Razones de vivir me faltaran
Tu sabrás que todo lo que quiero eres tu

Lo siento que yo te engañe
Si al mirar a mis ojos ya no puedas creer
Que solo eres tu quien yo anhelo
Si quieres vencer a mi corazón

Solo pienso en ti
Sueno con tu amor
Con tenerte aquí
Darte mi calor
Sembrar mi pasión en tu corazón

Si te vas con tu amor
Razones de vivir me faltaran
Tu sabrás que todo lo que quiero eres tu

Necesito de ti (te necesito)
Enséñame a querer
Estando junto a mi
Calmas mis temores
Libras la pasión en mi corazón

Si te vas con tu amor
Razones de vivir me faltaran
Tu sabrás que todo lo que quiero eres tu",Si Te Vas,1994
Jon Secada,"Stay with me a while
'Cause you know I'll always need you
Don't go, don't go

Stay with me a while
'Cause you know I'll always need you
Don't go, don't go away

What if the night time comes without the moon?
If the sun sets down before noon?
If I promise you, you promise me the world
Could it be that you and I could fall in love too soon?

As long as there's tomorrow
It's alright, it's alright, so won't you

Stay with me a while?
(Asking you to stay)
'Cause you know I'll always need you
Don't go, don't go

Stay with me a while
(Asking you to stay)
'Cause you know I'll always need you
Don't go, don't go away

Real, so real's the passion that we live
When urgency meets destiny
So, no one can overcome the powers that be
And what is could be a love so sweet

And tenderly together without question
My mind is set and clear, so won't you

Stay with me a while?
(Asking you to stay)
'Cause you know I'll always need you
Don't go, don't go

Stay with me a while
(Asking you to stay)
'Cause you know I'll always need you
Don't go, don't go away

Stay
Please stay
Stay
Stay
Please stay

Stay with me a while?
(Asking you to stay)
'Cause you know I'll always need you
Don't go, don't go

Stay with me a while
(Asking you to stay)
'Cause you know I'll always need you
Don't go, don't go

Stay with me a while?
(Asking you to stay)
'Cause you know I'll always need you
Don't go, don't go

Stay with me a while
(Asking you to stay)
'Cause you know I'll always need you
Don't go, don't go

Stay with me a while?
(Asking you to stay)
'Cause you know I'll always need you
Don't go, don't go

Stay with me a while
(Asking you to stay)
'Cause you know I'll always need you
Don't go, don't go
",Stay,1994
Jon Secada,"Baby, baby yeah, you can take me, you're the only one that I wanna know
And I promise you, girl I promise you
To love you as if your heart were my own
And we're not alone, no not anymore

I can't believe that I found you
I can't believe that you're here
After all that we've been through to have you so near
And to hold you so close
I can't believe I still need you
And that you feel the same
After all that we've been through
I know it's a shame to throw it away

Take me, you're the only one that I wanna know
You're the only one, and I promise you, I promise you
To love you as if your heart were my own
And we're not alone no not anymore

To remember and cherish the things (to remember)
Recollect, and reflect all our dreams
Spend a lifetime if needed to see (baby)
Everything that we know we can be

Take me, you're the only one that I wanna know
And I promise you, girl I promise you
To love you as if your heart were my own
And we're not alone no not anymore

Look back with sweet, so sweet emotions
Look back with no regrets
Take a real hard look and tell me
Tell me if, we, we, we, we can forget
'Cause I know that we can
And that you'll see things my way
And that we'll come to terms
And I know that there's still
So much more we can learn
So much more we can learn

Take me, you're the only one that I wanna know
(You're the only one, you're the only that one I wanna love)
Love you as if your heart were my own
(And we're not alone no not anymore)

Take me, you're the only one that I wanna know
(And I promise you, girl I promise you to)
To love you as if your heart were my own (were my own)
('Cause we're not alone, no)
Take me, you're the only one that I wanna know

(Baby, baby yeah)
Love you (love you) as if your heart were my own
(Heart were my own 'cause we're not alone no)
Take me, you're the only one that I wanna know
(And I promise you, girl I promise you)
To love you as if your heart were my own

Take me, you're the only one that I wanna know
(Baby don't you know)
Love you as if your heart were my own
(Heart my own)",Take Me,1994
Jon Secada,"Oh, hey, baby, baby, yeah
Take me, you're the only one that I wanna know
And I promise you, girl, I promise you
To love you as if your heart were my own
And we're not alone, no, not anymore

I can't believe that I found you
I can't believe that you're here
After all that we've been through
To have you so near and to hold you so close

I can't believe I still need you
And that you feel the same
After all that we've been through
I know it's a shame, just to throw it away

Take me, you're the only one that I wanna know
(You're the only one and I promise you, I promise to)
Love you as if your heart were my own
And we're not alone, no, not anymore

To remember and cherish the things
(To remember)
Recollect and reflect all our dreams
Spend a lifetime if needed to see
Baby, everything that we know we can be

Take me, you're the only one that I wanna know
(And I promise you, girl, I promise to)
Love you as if your heart were my own
And we're not alone, no, not anymore

Look back with sweet so sweet emotions
Look back with no regrets
Take a real hard look and tell me
Tell me if, we, we, we, we can forget

'Cause I know that we can
And that you'll see things my way
And that we'll come to terms

And I know that there's still
So much more we can learn
So much more we can learn

Take me, you're the only one that I wanna know
(You are the only one)
(You're the only one that I want to love)
Love you as if your heart was my own
And we're not alone, no, not anymore

Take me, you're the only one that I wanna know
(And I promise you, girl, I promise you to)
Love you as if your heart were my own
(Were my own 'cause we're not alone)

Take me, you're the only one that I wanna know
(Baby, baby, yeah)
Love you as if your heart were my own
(Heart were my own 'cause we're not alone)

Take me, you're the only one that I wanna know
(And I promise you, girl, I promise you to)
Love you as if your heart were my own

Take me, you're the only one that I wanna know
(Baby, don't you know)
Love you as if your heart were my own",Tuyo,1994
