Band,Lyrics,Song,Year
The Ordinary Boys,"This is a song for all of my close friends
Anonymous neighbors with stories to tell
I didn't realize I had so many close friends nameless and shameless with hear say to sell.

What's the fuss? You've gotta be in it to win it
I want pride but I know I'll never get it
Fame, I wanna live for 15 minutes
I want love but my hearts not in it

If only it was lonely at the top, I've got too much, but its never enough,
If only it was lonely at the top,
If only it was lonely at the top.

Oh oh, oh oh.

This is a song for all the complainers
All the campaigners who will not give up
They're selling their souls just to wear their sunglasses
They say ""stop the press, I want to get off""

What's the fuss? I've gotta be in it to win it
I want pride but I know il never get it
Shame, I wanna live for 15 minutes
I want love but my hearts not in it

If only it was lonely at the top I've got too much, but its never enough,
If only it was lonely at the top,
If only it was lonely

What's the fuss? You've gotta be in it to win it
I want pride but I know I'll never get it
Fame, I wanna live for 15 minutes
I want love but my hearts not in it.

Oh oh, oh oh

If only it was lonely at the top, I've got too much but its never enough,
If only it was lonely at the top,
If only it was lonely at the top,
If only it was lonely

Oh oh, oh oh
If only",Lonely at the Top,2006
The Ordinary Boys,"I wake up late every morning
Managers calling I'm still yawning
Get up wake up hair and makeups
Waiting for you don't be stalling
This performance is important
I don't think I can put my all in
(Hold on I was drunk last night
Now its all kicking in and I don't feel right
Gave my number to a breh who wasn't my type
Now my phones on silent I'm being polite)
Now private callers get no love from me
Just let me be

Oh my gosh my days are getting longer and
There's no turning back 'cause I'm working da 9 to 5
To keep my contract did I say 9 I meant one thirty
I'm no early birdy I'm working da nine to five

(So you gotta...do...sum...ite... for...channel...u
Channel who sorry who I'm altered for snooze
Oh! Channel you da ones dat made me huge
Like Katie Prices boobs
Whoops I'm being rude
Where's my red bull and my sandwich I need food
I can't handle this
I'm getting like pampers throwing a tantrum
""Action""
Nah Id actually rather catch my z's and count sheep in my sleep
Lets not wake her up actually looks quite sweet)

Oh my Gosh my days are getting longer
And there's no turning back 'cause I'm working a 9 to 5
To keep my contract did I say nine I meant one thirty
I'm no early birdy I'm working da nine to five

I'm not sure what day just started
Since my working week departed
Ever since our single charted
This pursuit's been everlasting
I clocked in about a year ago
And I haven't clocked out from the studio
Videos and tv shows
Staring out the window on the road
Now there's sometimes we don't get faithful
Those rampages on those stages
I know that I won't get jaded
I won't go back to my minimum wages

Oh my Gosh my days are getting longer
And there's no turning back 'cause I'm working da 9 to 5
To keep my contract did I say nine I meant one thirty
I'm no early birdy I'm working da nine to five

Oh my gosh my days are getting longer and
There's no turning back 'cause I'm working da 9 to 5
To keep my contract did I say 9 I meant one thirty
I'm no early birdy I'm working da nine to five",Nine2Five,2006
The Ordinary Boys,"The only thing I ever wanted
The only thing I ever needed
Is my own way, I gotta have it all

I don't want your opinion, I don't need your ideas
Stay the fuck out of my face, stay away from me
I am my own God, I do as I please

Just wipe your own ass and shut your mouth

I had enough and you're going down
Shut your mouth
What comes around you know goes around

My mind is playing tricks on me
I am not as stable as I used to be
Pushed and shoved, you know you're going too far

I will not break my back for you no more
I am gonna go my way, I am gonna take control
Time to wake up and dig myself out of this hell

Just wipe your own ass and shut your mouth

I had enough and you're going down
Shut your mouth
What comes around you know goes around
Shut your mouth

You're getting what your ego deserves
Shut your mouth
What comes around you know goes around

Shut your mouth

I had enough and you're going down
Shut your mouth
What comes around you know goes around

Shut your mouth, shut your mouth, shut your mouth",Shut Your Mouth,2006
The Ordinary Boys,"I cross my fingers on a Monday morning 
I keep on smiling and I keep on singing 
So sure that I don't deserve it 
My throat aches and my ears are ringing 

Believing in coincidence 
In running risks not common sense 
In the wrong place at the right time 
I'll take the blame 'cause it's all mine 

We've got the best job ever 
It will be over sooner or never 
At the risk of sounding clever 
I want the best job ever forever 

We've got the best job ever, oh oh
We've got the best job ever, oh oh

I try to stop myself from being boring 
And try to remind myself who is laughing 
I try to act like it's not so exciting 
Desperate that my 15 seconds is passing 

Though what it's luck we rely on 
A force so weak it seems so strong 
In the right place at the wrong time 
I'll take the chance the choice is mine 

We've got the best job ever 
It will be over sooner or never 
At the risk of sounding clever 
I want the best job ever forever 

We've got the best job ever oh oh
We've got the best job ever oh oh

Believing in coincidence 
In running risks not common sense 
In the wrong place at the right time 
I'll take the blame 'cause it's all mine 

We've got the best job ever 
It will be over sooner or never 
At the risk of sounding clever 
I want the best job ever forever 

We've got the best job ever oh oh
We've got the best job ever oh oh

We've got the best job ever
We've got the best job ever",We've Got the Best Job Ever,2006
The Ordinary Boys,"I've had nights I will never forget
I've had nights I will always regret
But I can take it on the chin and say...
Boys will be boys 
There's been girls that have stolen our hearts
But their arms simply couldn't be prized apart
They will never let us in and say
Boys will be boys 

Well it's under my skin so I could never win, oh thanks a lot
We cheat and we lie and we fight, we don't cry but we try
Ha! 

I felt driven and I felt obliged
I've had feeling like thorn in my side
I hope you never let us down now
Boys will be boys 

Blinded by sorrow I could hardly restrain
Everywhere there's guilt labored with pain
Chin up, chin up now
Boys will be boys 

(Ranking Junior)
Ah you said, you better move out the way
I come to keep the people rocking and sway
I'm well serious, I'll never ever play
Boys will be boys, and there's nothing you can say (way) 

Spread the word I'll cross the land
Must make people understand
Wish I had a magic wand
To connect people united as one 

This goes out to all the girls
On the mic might send you round the bend
Boys will be boys, listen right to the end! 

Well it's under my skin so I could never win, oh thanks a lot
We cheat and we lie and we fight, we don't cry but we try
Boys will be boys
Boys will be boys till the end",Boys Willbe Boys,2006
The Organ,"Day after day , they go
They go to gain just a 
Little more control
And when they took yours away
I couldn't sleep at all
I lay in bed for days


I died a sudden death
I made an awful mess
I didn't stand a chance
I didn't stand a chance
‘Cause when we where our best

I could care less if people 
Bred themselves to death
Oh, but now that you are gone
I just know that everything is wrong
Don't leave me alone now",A Sudden Death,2004
The Organ,"Love me tender, love me sweet
Never let me go
You have made my life complete
And I love you so

Love me tender, love me true
All my dreams fulfill
For my darling I love you
And I always will

Love me tender, love me long
Take me to your heart
For it's there that I belong
And will never part

Love me tender, love me true
All my dreams fulfill
For my darling I love you
And I always will

Love me tender, love me dear
Tell me you are mine
I'll be yours through all the years
'Til the end of time

Love me tender, love me true
All my dreams fulfill
For my darling I love you
And I always will",[Untitled Track],2004
The Organ,"Here we go
They're back again
Look alive , warn your friends
We are warm and we are safe
Enjoy it while you can before
Things change

We have got to take cover,
Brother
We have got to take cover,
Brother

Lie down in a field if you can
Look at the night sky
Oh, where does it end?
Sometimes it hurts when you
Care about me
But it's going to hurt more when
They take you away from me
We have go to take cover, brother
We have got to take cover, brother

Here we go again
Oh midnight knocks!
Oh explosions!
Maybe it's all made up in our heads
This happens to me when I'm bored
Or depressed

Here is the best part of the song
Where I admit that I might be wrong
Because if they are good and if
They are right
Then they'll have their rapture one
Of these nights
But if they are wrong",Brother,2004
The Organic Boogie Band,"Low down leaving sun
Done, did everything that needs done
Woe is me, why can't I see?
I'd best be leaving well enough alone

Them neon light nights, couldn't stay out of fights
Keep a-haunting me in memories
Well is one in every crowd for crying out loud
Why was it always turning out to be me?

Where does it go? The good Lord only knows
Seems like it was just the other day
I was down at Green Gables, hawking them tables
And generally blowing all my hard earned pay

Piano rolled blues, danced holes in my shoes
There weren't another other way to be
For lovable losers, no account boozers
And honky tonk heroes like me

Where does it go? The good Lord only knows
Seems like it was just the other day
I was down at Green Gables, hawking them tables
Generally blowing all my hard earned pay

Piano rolled blues, danced holes in my shoes
There weren't another other way to be
For lovable losers and no account boozers
And honky tonk heroes like me

Where does it go? The good Lord only knows
And seems like it was just the other day
I was down at Green Gables and hawking them tables
And generally blowing all my hard earned pay

Piano rolled blues, danced holes in my shoes
There weren't another other way to be
For them lovable losers and no account boozers
And honky tonk heroes like me",Honky Tonk Heroes,2004
The Orgels,"Da da da, da da dumb dumb da
Da da da, da da dumb dumb da
If there's anything that you want
If there's anything I can do
Just call on me and I'll send it along
With love, from me to you

I've got everything that you want
Like a heart that's oh so true
Just call on me and I'll send it along
With love, from me to you

I've got arms that long to hold you
And keep you by my side
I've got lips that long to kiss you
And keep you satisfied (oh)

If there's anything that you want
If there's anything I can do
Just call on me and I'll send it along
With love, from me to you

From me
To you
Just call on me and I'll send it along
With love, from me to you

I've got arms that long to hold you
And keep you by my side
I've got lips that long to kiss you
And keep you satisfied (oh)

If there's anything that you want
If there's anything I can do
Just call on me and I'll send it along
With love, from me to you
To you
To you
To you",From Me to You,2008
