Band,Lyrics,Song,Year
Gary Moore,"All your lovin' is lovin'.
All your kissin' is kissin'.
All your lovin' is lovin'.
All your kissin' is kissin'.
Before I met you baby,
I never knew what I was missin'.

All your lovin' pretty baby,
that I got in store for you.
All your lovin' pretty baby,
that I got in store for you.
When I say I love you baby,
gotta say you love me too.

All your lovin' pretty baby,
that I got in store for you.
All your lovin' pretty baby,
that I got in store for you.
When I say I love you baby,
you gotta say you love me too.

All your lovin' pretty baby.
All your lovin' pretty baby.
All your lovin' pretty baby.
All your lovin' pretty baby.
Before I met you baby,
I never knew what I was missin'.

All your lovin' pretty baby.
All your lovin' pretty baby.
All your lovin' pretty baby.
All your lovin' pretty baby.
Before I met you baby,
I never knew what I was missin'.",All Your Love,1990
Gary Moore,"There is nothing I can do
As you leave me here to cry
There is nothing I can do
As you leave me here to cry
You know my love will follow you
As the years go passing by

Give you all that I own
That's one thing you can't deny
Give you all that I own
That's one thing you can't deny
You know my love will follow you
As the years go passing by

Gonna leave it up to you
So long, so long, goodbye
Gonna leave it up to you
So long, so long, goodbye
You know my love will follow you
As the years go passing by

Gonna leave it up to you
So long, so long, goodbye
Gonna leave it up to you
So long, so long, goodbye
You know my love will follow you
As the years go passing by",As the Years Go Passing By,1990
Gary Moore,"It's the darkest hour
of the darkest night
It's a million miles
from the morning light
Can't get no sleep
Don't know what to do
I've got those midnight blues
When the shadows fall,
I feel the night closing in
There must be some reason
for this mood I'm getting in
Can't get no sleep
Don't know what to do
I've got those midnight blues
Every evening after sundown,
as the light begins to fade
I feel so low, but I just don't know
why these blues won't go away
Every evening after sundown,
as the light begins to fade
I feel so low, but I just don't know
why these blues won't go away
It's the darkest hour
of the darkest night
It's a million miles
to the morning light
Can't get no sleep
Don't know what to do
I've got those midnight blues
I've got those midnight blues
I've got those midnight blues
I've got those midnight blues",Midnight Blues,1990
Gary Moore,"I'm gonna leave this place tomorrow.
I'm gonna leave this town behind.
I'll be gone before the morning,
on the other side of the mound.
That's why I'm moving on.
I'm moving on.
I've been hanging around too long,
it's time I was moving on.
Oh, well I'm tired of the same old faces,
and I'm sick of the same old names.
I'm getting bored with the same old places,
everybody starts to look the same.
That's why I'm moving on.
I'm moving on.
I've been hanging around too long,
it's time I was moving on.
Move it for me!
I've been tryin' to settle down here,
but my feet just won't stay still.
And I've heard that the grass is greener
on the other side of the hill.
That's why I'm moving on.
I'm moving on.
I've been hanging around too long,
it's time I was moving on.
Give me one more for the go!
I'm gonna leave this town tomorrow.
I'm gonna leave this place behind.
You can bet your bottom dollar,
all my troubles will be far behind.
That's why I'm moving on.
I'm moving on.
I've been hanging around too long,
it's time I was moving on.
I've been hanging around too long,
it's time I was moving on.
Said I've been hanging around too long,
it's time I was moving on.
Get out of here!
",Moving On,1990
Gary Moore,"One, two, three, four.
Let me tell you about the Texas blues.
I went down south to Dallas,
to hear those cowboys wail.
Came across that Billy Gibbons
ridin' on that ZZ trail.
I just can't lose with the Texas blues.
I said I just can't lose with the Texas blues.
The Texas blues.
Got myself in Double Trouble,
when I saw that Texas Flood.
Stevie said The Sky Is Crying,
superstition's in his blood.
I just can't lose with the Texas blues.
I said I just can't lose with the Texas blues.
The Texas blues.
How-how-how-how.
Come on!
I heard that Houston Twister.
He could run you off the tracks.
When he plays that Cold Cold Feeling,
you get the shivers down your back.
I just can't lose with the Texas blues.
I said I just can't lose with the Texas blues.
The Texas blues.
A-how-how-how-how.
Well, I'm going back to Dallas.
Won't go waitin' for no bus.
Ridin' off into the sunset.
You won't see my heels for dust.
I just can't lose with the Texas blues.
I said I just can't lose with the Texas blues.
I said I just can't lose with the Texas blues.
And I just can't lose with the Texas blues.
The Texas blues.
Texas blues.
A-how-how-how-how.
A-how-how-how-how.
",Texas Strut,1990
Gary Moore,"She's that kind of woman.
No doubt about how she feels.
She's holding promises.
Her eyes won't tell,
her lips are sealed.

And I like her like that.
She's kind of crazy.
I think I know what I'm looking for.
That kind of woman.
I think I know what I'm looking for.
That kind of woman.

Standing in the doorway
with the sunlight in her hair.
She's watching the wind blow.
You know she don't have a care.

I like her like that.
She's kind of crazy.
I think I know what I'm looking for.
That kind of woman.
I think I know what I'm looking for.
That kind of woman.

She's got to look so cool, you know what I mean.
Got the wickedest smile that I've ever seen.
I crashed my heart on the side of the street
that she once stood on.
She's that kind of woman.

I like her like that.
She's pretty amazing.
I understand why I want some more.
That kind of woman.
One look from her knocks me on the floor.
That kind of woman.

She's that kind of lady
that you meet in a dream of dreams.
Puts others in her shadow,
but you know this woman's real.

And I like her that.
She's kind of crazy.
I think I know what I'm looking for.
That kind of woman.
I think I know what I'm looking for.
That kind of woman.
I think I know what I'm looking for.
That kind of woman.

I said I know what I'm looking for.
That kind of woman.
That kind of woman.
That kind of woman.",That Kind of Woman,1990
Gary Moore,"Want you to hear me when I say
That the blues is back,
And it's here to stay.

I wanna tell you a story,
A story all about the blues.
I want you to listen to me baby,
While I sing it to you.
Want you to hear me when I say
That the blues is back,
And it's here to stay.

I used to have me somebody,
She meant the whole world to me.
But she left me for someone else,
Left my heart in misery.
Yes, she did!
But I knew the day she left me
That the blues was gonna be a part of me.
Yes, it was.

Since you left me with the blues,
It was the last thing I thought I could use.
But I'm glad that you left me,
Left me with the blues.
If you hadn't given me the blues,
I wouldn't find myself someone sweet as you.

And I'm gonna tell you.
I said hey, hey, the blues is alright.
Hey, hey, the blues is alright.
I said hey, hey, the blues is alright.
Hey, hey, the blues is alright.
Alright (alright),
Alright (alright),
Every day and night.

Here we go Albert!
One more time!

Since you left me with the blues,
It was the last thing I thought I could use.
But I'm glad that you left me,
Left me with the blues.
If you hadn't given me the blues,
I wouldn't find myself someone sweet as you.

And I'm gonna sing it.
Hey, hey, the blues is alright.
Hey, hey, the blues is alright.
I said hey, hey, the blues is alright.
Hey, hey, the blues is alright.
Alright (alright),
Alright (alright),
Every day and night.

I said hey, hey, the blues is alright.
Hey, hey, the blues is alright.
I said hey, hey, the blues is alright.
Hey, hey, the blues is alright.
Alright (alright),
It's alright (alright),
Every day and night.

One more time!

I said hey, hey, the blues is alright.
Hey, hey, the blues is alright.
I said hey, hey, the blues is alright.
Hey, hey, the blues is alright.
It's alright (alright),
It's alright (alright),
It's alright (alright),
It's alright (alright),
It's alright every day and every night.

Yes, it is!
Want you to hear me when I say
That the blues is back,
And it's here to stay.
The blues is alright!",The Blues Is Alright,1992
Gary Moore,"So many times you tried to take the best of me. 
So many times, now you're gonna take the rest of me. 
Better look at what you're doing before it's too late. 
It's a fine line you're treadin' between love and hate. 
There'll be a cold day in hell 
before I'm coming back to you. 
So many times you tried to play a dead end game. 
Yes, you did. 
I tried to tell you, but you'd never wanna take the blame. 
Now you've pushed me to the limit, and I can't take no more. 
You'd better take one last look before I'm out the door. 
There'll be a cold day in hell 
before I'm coming back to you. 
You never listened when I told you 
that you were way out of line. 
Too busy talkin' to listen, 
accusing me of telling lies. 
So many times you tried to get the best of me. 
Yes, you did. 
So many times, but now you're gonna take the rest of me. 
Well, it's too late for sorry and it's too late for tears. 
Better take one last look before I disappear. 
There'll be a cold day in hell 
before I'm coming back to you. 
There'll be a cold day in hell 
before I'm coming back to you. 
There'll be a cold day in hell 
before I'm coming back to you. 
Yeah! 
(Gonna be a cold day in hell) 
(Gonna be a cold day in hell) 
(Gonna be a cold day in hell) 
(Gonna be a cold day in hell) 
(Gonna be a cold day in hell) 
(Gonna be a cold day in hell) 
(Gonna be a cold day in hell) 
(It's gonna be a cold, cold day in hell) 
",Cold Day in Hell,1992
Gary Moore,"There's two kinds of people that I just can't stand
A cold hearted woman and a lyin' man

So don't you lie to me
Don't you lie to me
Because it makes me mad
And I get evil as a man can be
Yes, I do

Told me that you loved me long time ago
The man that you had, you don't want him no more

Don't you lie to me
Don't you lie to me
Because it makes me mad
And I get evil as a man can be
Yes, I do

Well, you told me that you loved me long time ago
The man that you had, you don't want him no more

Don't you lie to me
Don't you lie to me
Because it makes me mad
And I get evil as a man can be
I'm gonna tell you

Don't you lie to me
Then don't you lie to me
Don't you lie to me
Don't you lie to me
Because it makes me mad
And I get evil as a man can be
Yes, I do
Evil as a man can be

",Don't You Lie to Me,1992
Gary Moore,"You wrestle with your conscience 
to free your better self. 
But did you think for one moment 
you could be someone else? 
Between a rock and a hard place, 
is where you seem to be. 
You've been caught in a trap 
between the devil and the deep blue sea. 
All those nights so lonely, 
all the tears that you cry. 
You can't hide 
from the hurt inside. 
(the hurt inside). 
You're in a situation, 
pray this time it will pass. 
But it feels like you're walkin' 
over miles and miles of broken glass. 
Painted into a corner 
where the sun never shines. 
Somebody's turned on the spotlight, 
you forgot to learn your lines. 
In the place you once called your heart 
there's a wound that's open wide. 
You can't hide 
from the hurt inside. 
(the hurt inside). 
When you're thinking 'bout the hard times 
everyone's been through. 
But it won't make no difference, 
seeing things the way you do. 
In this blue condition 
you must search for the light. 
Don't believe them when they tell you, 
you can't hold back the night. 
Between a rock and a hard place, 
is where you'll always be. 
Caught in a trap 
between the devil and the deep blue sea. 
So many words unspoken. 
So many times you never tried. 
You can't hide 
from the hurt inside. 
(the hurt inside). 
No, you can't hide 
from the hurt inside. 
(the hurt inside). 
There's one thing you can't hide, 
it's the hurt inside. 
(the hurt inside). 
",The Hurt Inside,1992
