Band,Lyrics,Song,Year
Chris Isaak,"If you leave me, I'll go crazy
If you leave me, I'll go crazy
'Cause I love you, love you
Oh, I love you too much

If you quit me, I'll go crazy
If you forget me, I'll go crazy
'Cause I love you, love you
Oh, I love you too much

You've got to live for yourself
Yourself and nobody else
You've got to live for yourself
Yourself and nobody else",I'll Go Crazy,2008
Chris Isaak,"Tu passes tes doigts sur mes lèvres
Ma taille tient dans une de tes mains
Je ne suis pas si fluette
Mais contre toi, je ne peux rien

Emmène-moi encore, tire-moi vers toi
Vers ton corps
Tu sèmes mes terreurs
Je pense à toi ou à nous,
Je n’pense à rien, rien du tout

Si j’avais su que notre amour serait si fort,
Je n’y aurais pas cru mais c’est fou comme je t’adore
Si j’avais su que notre amour serait si fort…
“Je t’aime” ha hou hou ha hou hou ha hou
“Je t’aime” ha hou hou ha hou hou ha hou

I’m coming my love, walk ahead / J’arrive amour, je te suis
Just let me stay behind you for a minute / Laisse-moi rester un peu derrière toi
Your lovely figure, your shadow, your tread / Ton pas, ton allure, ton ombre si jolie
I love crunching you without you knowing it / J’adore te croquer sans que tu me voies

Emmène-moi encore, tire-moi vers toi
Vers ton corps
I’m feeling so strong / Je me sens si bien
I’m feeling fine, yes I do / Je me sens femme dans ton cou
It gives me powers touching you / Soudain j’ai la force d’un loup


Si j’avais su que notre amour serait si fort,
Je n’y aurais pas cru mais c’est fou comme je t’adore
Si j’avais su que notre amour serait si fort….
“Je t’aime” ha hou hou ha hou hou ha hou
“Je t’aime” ha hou hou ha hou hou ha hou

Ha hou hou ha hou hou ha hou!
Ha hou hou ha hou hou ha hou!",Si J'Avais Su Que Notre Amour,2008
Chris Isaak,"Blue hotel
On a lonely highway
Blue hotel
Life don't work out my way

Blue hotel
On a lonely highway
Blue hotel
Life don't work out my way
I wait alone each lonely night
Blue hotel
Blue hotel

Blue hotel
Every room is lonely
Blue hotel
I was waiting only
The night is like her lonely dream
Blue hotel
Blue hotel

Blue hotel
On a lonely highway
Blue hotel
Life don't work out my way
I wait alone each lonely night
Blue hotel
Blue hotel",Blue Hotel [*],2009
Chris Isaak,"Put out your hand, open up your heart.
How can I love you when we're so far apart?
And all I want is your love.
All I want is your love.

Put out your hand, open up your mind.
How can you love me then just leave me behind?
When all I want is your love.
When all I-I want is your love.

Here I am waiting for you, here I am all alone.
Here I am waiting for you, tell me what went wrong.
All I want is your love.
All I want is your love.
I want your love.

Tell me that you love me, that you're never going leave me,
That you're never gonna hurt me, that you never will deceive me,
That you're thinking that you'll see me, that you're always thinking of me,
Tell me.
You want my love, you want my love.

Put out your hand, open up your heart.
How can I love you when we're so far apart?
When all I want is your love.
All I want is your love.

Here I am waiting for you, here I am all alone.
Here I am waiting for you, tell me what went wrong.
All I want is your love.
All I want is your love.
I want your love.

I want your love.
Oh.
Yeah.
I want your love, I want your love.
Oh, I want your love.",Want Your Love,2010
Chris Isaak,"Wise men say only fools rush in
But I can't help falling in love with you
Shall I stay would it be a sin
If I can't help falling in love with you
Like a river flows surely to the sea
Darling so it goes some things are meant to be
Take my hand, take my whole life too

For I can't help falling in love with you
Like a river flows surely to the sea
Darling so it goes some things are meant to be
Take my hand, take my whole life too
For I can't help falling in love with you
For I can't help falling in love with you",Can’t Help Falling in Love,2011
Chris Isaak,"On the outskirts of town, there's a little night spot
Dan dropped in around five o'clock
Took off his coat, said ""The night is short""
He reached in his pocket and he flashed a quarter

He hollered, ""Rave on, children I'm with ya,
Rave on cats,"" he cried
""It's almost dawn, the cops is gone
Let's all get Dixie fried""

Well, Dan got happy and he started raving
He jerked out a razor but he wasn't shaving
And all the cats knew to jump and hop
'Cause he was born and raised in a butcher shop

He hollered, ""Rave on, children, I'm with ya
Rave on, cats,"" he cried
""It's almost dawn, the cops is gone
Let's all get Dixie fried, fried, fried, yeah""

The cops heard Dan when he started to shout
They all ran in to see what it was about
And I heard him holler as they led him away
He turned his head and this is what he had to say

He hollered, ""Rave on, children, I'm with ya
Rave on, cats,"" he cried
""It's almost dawn, the cops is gone
Let's all get Dixie fried, fried, fried?

Now, Dan was the bravest man that we ever saw
And he let us all know he wasn't scared of the law
Through the black crossed bars he tossed a note to his dear
""It ain't my fault, sugar, I'm in here""

For hollering, ""Rave on, children, I'm with you
Rave on, cats,"" he cried
""It's almost dawn, the cops ain't gone
And I've been Dixie fried""",Dixie Fried,2011
Chris Isaak,"You shake my nerves and you rattle my brain
Too much love drives a man insane
You broke my will, what a thrill
Goodness gracious great balls of fire

I learned to love 'cause I thought it was funny
You came along and moved me honey
This world is fine, you're mine
Goodness gracious great balls of fire

Kiss me baby, feels good
Hold me baby, I want to love you like a lover should
You're fine, so kind
Got to tell this world that you're mine mine mine mine

I chew my nails and I twiddle my thumbs
I'm surely nervous but it sure is fun
Come on baby, drive me crazy
Goodness gracious great balls of fire

Oh kiss me baby, feels good
Hold me baby
I wanna love you like a lover should
You're fine, so kind
Got tell this world that your mine mine mine mine

I chew my nails and I twiddle my thumbs
I'm surely nervous but it sure is fun
Come on baby, drive me crazy
Goodness gracious great balls of fire",Great Balls of Fire,2011
Chris Isaak,"I've had nothing but sorrow
Since you said we were through
There's no hope for tomorrow
How's the world treating you?

Every sweet thing that matters
Has been broken in two
All my dreams have been shattered
How's the world treating you?

Got no plans for next Sunday
Got no plans for today
Every day is blue Monday
Every day you're away

Every sweet thing that matters
Has been broken in two
And I'm asking you, darling
How's the world treating you?

And I'm asking you, darling
How's the world treating you?",How’s the World Treating You,2011
Chris Isaak,"I forgot to remember to forget her,
I can't seem to get her off my mind.
I thought I'd never miss her,
But I found out somehow
I think about her almost all the time.

The day we said goodbye
I made myself a promise
That I'd soon forget we'd ever met.
Oh darling something sure is wrong,
'Cause I'm so blue and lonely.
I forgot to remember to forget.

Oh darling the day you said goodbye
I made myself a promise
That I'd soon forget we'd ever met,
Oh darling something sure is wrong,
'Cause I'm so blue and lonely.
I forgot to remember to forget.",I Forgot to Remember to Forget,2011
Chris Isaak,"I keep a close watch on this heart of mine
I keep my eyes wide open all the time
I keep the ends out for the tie that binds
Because you're mine, I walk the line

I find it very, very easy to be true
I find myself alone when each day is through
Yes, I'll admit that I'm a fool for you
Because you're mine, I walk the line

As sure as night is dark and day is light
I keep you on my mind both day and night
And happiness I've known proves that it's right
Because you're mine, I walk the line

You've got a way to keep me on your side
You give me cause for love that I can't hide
For you I know I'd even try to turn the tide
Because you're mine, I walk the line

I keep a close watch on this heart of mine
I keep my eyes wide open all the time
I keep the ends out for the tie that binds
Because you're mine, I walk the line",I Walk the Line,2011
