Band,Lyrics,Song,Year
Luciano Bruno,"I've got you under my skin.
I've got you deep in the heart of me.
So deep in my heart that you're really a part of me.
I've got you under my skin.
I'd tried so not to give in.
I said to myself, this affair never will go so well.
But why should I try to resist when, baby, I know down well
I've got you under my skin?

I'd sacrifice anything come what might
For the sake of havin' you near
In spite of a warnin' voice that comes in the night
And repeats, repeats in my ear,
Don't you know, you fool, you never can win?
Use your mentality, wake up to reality.
But each time that I do just the thought of you
Makes me stop before I begin
Cause I've got you under my skin.

I would sacrifice anything come what might
For the sake of havin' you near
In spite of the warning voice that comes in the night
And repeats, how it yells in my ear,
Don't you know, you fool, ain't no chance to win
Why not use your mentality, get up, wake up to reality?
And each time I do just the thought of you
Makes me stop just before I begin
Cause I've got you under my skin.
And I like you under my skin.",I've Got You Under My Skin,2005
Luciano Linzi,"My tea's gone cold, I wondering why I got out of bed at all
The morning rain clouds up my window, and I can't see at all
And even if I could it'd all be grey, but your picture on my wall
It reminds me that it's not so bad, it's not so bad

I drank too much last night, got bills to pay, my head just feels in pain
I missed the bus and there'll be hell today, I'm late for work again
And even if I'm there, they'll all imply that I might not last the day
And then you call me and it's not so bad, it's not so bad and

I want to thank you for giving me the best day of my life
Oh just to be with you is having the best day of my life
Push the door, I'm home at last and I'm soaking through and through
Then you handed me a towel and all I see is you
And even if my house falls down now, I wouldn't have a clue
Because you're near me and

I want to thank you for giving me the best day of my life
Oh just to be with you is having the best day of my life

I want to thank you for giving me the best day of my life
Oh just to be with you is having the best day of my life.",Thank You [Stan's NRG Mix],2005
Luciano Manacore,"De las lunas 
La de octubre es más hermosa
Porque en ella se refleja la quietud 

De dos almas
Que han querido ser dichosas 
Al arrullo de su plena juventud

Corazón, que has sentido el calor 
De una linda mujer
En las noches de Octubre 
Corazón, que has sabido sufrir 
Y has sabido querer 
Desafiando el dolor

Hoy que empieza la vida 
Tan solo al pensar 
Que tu amor se descubre 

El castigo de ayer
Que me diste tan cruel 
Parece que murió

Si me voy
No perturbes jamás 
la risueña ilusión 
de mis sueños dorados 

Si me voy nunca pienses jamás
Que es con el único fin
De estar lejos de ti

Viviré con la eterna pasión que sentí 
Desde el día en que te vi
Desde el día en que soñé
Que serías para mí",Luna Rossa,1998
Luciano Pavarotti,"I'm dreaming of a white Christmas
Just like the ones I used to know
Where the tree-tops glisten
And children listen
To hear sleigh bells in the snow

I'm dreaming of a white Christmas
With every Christmas card I write
May your days be merry and bright
And may all your Christmases be white

I'm dreaming of a white Christmas
Just like the ones I used to know
Where the tree-tops glisten
And children listen
To hear sleigh bells in the snow

I'm dreaming of a white Christmas
With every Christmas card I write
May your days be merry and bright
And may all you Christmases be bright",I'll Be Home for Christmas,
Luciano Pavarotti,"Dormi, dormi
Sogna, piccolo amor mio
Dormi, sogna
Posa il capo sul mio cor

Mille cherubini in coro
Ti sorridono dal ciel
Una dolce canzone
T'accarezza il crin
Una man ti guida lieve
Fra le nuvole d'or

It dreams, small amor
Sognando e vegliando
Su te, mio tesor
Proteggendo il tuo cammin
Su te, mio tesor
Proteggendo il tuo cammin

Dormi, dormi
Sogna, piccolo amor mio
Dormi, sogna
Posa il capo sul mio cor

Chiudi gli occhi
Ascolta gli angioletti
Dormi, dormi
Sogna, piccolo amor

Dormi, dormi
Sogna, piccolo amor mio
Dormi, sogna
Posa il capo sul mio cor

Chiudi gli occhi
Ascolta gli angioletti
Dormi, dormi
Sogna, piccolo amor

Sogna, piccolo amor

You sleep, you sleep, dreams, small amor mine
You sleep, it dreams, it puts down the head on mine cor
Thousand cherubs in chorus sorridono to you from the ciel
One sweet song t' caress crin One man guides to you 
Light between clouds of or, dreamming and being awake on you
Mine tesor, proteggendo yours cammin. On you, mine tesor
Proteggendo yours cammin. You sleep, you sleep, dreams
Small amor mine You sleep, it dreams
It puts down the head on mine cor
You close the eyes, listens to the angioletti
You sleep, you sleep, dreams, small amor
You sleep, you sleep, dreams, small amor mine
You sleep, it dreams, it puts down the head on mine cor
You close the eyes, listens to the angioletti, you sleep
You sleep, dreams, small amor
It dreams, small amor.",Mille Cherubini in Coro,
Luciano Pavarotti,"I'm dreaming of a white Christmas
Just like the ones I used to know
Where the tree-tops glisten
And children listen
To hear sleigh bells in the snow

I'm dreaming of a white Christmas
With every Christmas card I write
May your days be merry and bright
And may all your Christmases be white

I'm dreaming of a white Christmas
Just like the ones I used to know
Where the tree-tops glisten
And children listen
To hear sleigh bells in the snow

I'm dreaming of a white Christmas
With every Christmas card I write
May your days be merry and bright
And may all you Christmases be bright",White Christmas,
Luciano Pavarotti,"La donna è mobile 
Qual piuma al vento 
Muta d'accento 
E di pensiero

Sempre un amabile 
Leggiadro viso
In pianto o in riso
È mensognero

La donna è mobile 
Qual piuma al vento
Muta d'accento 
E di pensier
E di pensier

E di pensier 

È sempre misero 
Chi a lei s'affida 
Chi le confida
Mal cauto il core

Pur mai non sentesi 
Felice appieno 
Qui su quel seno
Non liba amore

La donna è mobile 
Qual piuma al vento 
Muta d'accento 
E di pensier
E di pensier
E di pensier",La Donna È Mobile,
Luciano Pavarotti,"Una furtiva lagrima
Negli occhi suoi spunto
Quelle festose giovani
Invidiar sembro
Che più cercando io vo'
M'ama, lo vedo

Un solo instante i palpiti
Del suo bel cor sentir!
I miei sospir, confondere
Per poco a' suoi sospir!
Cielo, si può morir!
Di più non chiedo",Una Furtiva Lágrima,
Luciano Pavarotti,"Nessun dorma! Nessun dorma!
Tu pure, o, Principessa
Nella tua fredda stanza
Guardi le stelle
Che tremano d'amore
E di speranza

Ma il mio mistero e chiuso in me
Il nome mio nessun saprá
No, no, sulla tua bocca lo diró
Quando la luce splenderá

Ed il mio bacio sciogliera il silenzio
Che ti fa mia

(Il nome suo nessun saprá!
E noi dovrem, ahimé, morir!)

Dilegua, o notte!
Tramontate, stelle!
Tramontate, stelle!
All'alba vinceró!
Vinceró, vinceró!",Nessun Dorma,
Luciano Pavarotti,"Nessun dorma! Nessun dorma!
Tu pure, oh Principessa
Nella tua fredda stanza
Guardi le stelle che tremano
D'amore e di speranza

Ma il mio mistero è chiuso in me
Il nome mio nessun saprà
No, no, sulla tua bocca lo dirò
Quando la luce splenderà
Ed il mio bacio scioglierà
Il silenzio che ti fa mia

(ll nome suo nessun saprà
E noi dovrem, ahimè, morir, morir)

Dilegua, oh notte! 
Tramontate, stelle!
Tramontate, stelle! 
All'alba vincerò!
Vincerà! 
Vincerò!",Act 3. Nessun Dorma!,1980
Luciano Pavarotti,"Oh holy night, the stars are brightly shining
It is the night of our dear Savior's birth
Long lay the world in sin and error pining
Till He appeared and the soul felt it's worth

A thrill of hope, the weary world rejoices
For yonder breaks a new and glorious morn
Fall on your knees
Oh, hear the angel voices

Oh, night divine
Oh, night when Christ was born
Oh, night divine
Oh night, oh night divine

Minuit, chrétiens, c'est l'heure solennelle
Où l'homme Dieu descendit jusqu'à nous,
Pour effacer la tache originelle
Et de son père arrêter le courroux
Le monde entier tressaille d'espérance
A cette nuit qui lui donne un sauveur
Peuple, à genoux, attends ta délivrance,
Noël, Noël, voici le Rédempteur!
Noël, Noël, voici le Rédempteur!","Cantique de Noël for voice & orchestra ""O Holy Night""",1994
Luciano Pavarotti,"(Nessun dorma
Nessun dorma)

Nessun dorma
Nessun dorma
Tu pure, o Principessa
Nella tua fredda stanza
Guardi le stelle
Che tremano d'amore e di speranza

Ma il mio mistero è chiuso in me
Il nome mio nessun saprà
No, no, sulla tua bocca lo dirò
Quando la luce splenderà

Ed il mio bacio scioglierà il silenzio
Che ti fa mia

(Il nome suo nessun saprà
E noi dovrem, ahimè, morir, morir)

Dilegua, o notte
Tramontate, stelle
Tramontate, stelle
All'alba vincerò
Vincerò
Vincerò",Nessun dorma!,1994
Luciano Pavarotti,"Ave Maria
Gratia plena
Maria
Gratia plena
Maria
Gratia plena
Ave, Ave Dominus
Dominus Tecum
Benedicta tu imulieribus
Et benedictus
Benedictus fructus
Ventristui, Jesus
Ave Maria","Ellens Gesang III (""Ave Maria""), song for voice & piano, D. 839 (Op. 52",1995
Luciano Pavarotti,"When it's love you give
I'll be your man of good faith
When in love you live
I'll make a stand, I won't break
I'll be the rock you can lean on, oh
Be there when you're old
To have and to hold

When there's love inside
I swear I'll always be strong
And there's a reason why
I'll prove to you we belong
I'll be the wall that protects you, yeah
From the wind and the rain
From the hurt and the pain, yeah, oh

Let's make it all for one and all for love
Let the one you hold be the one you want
The one you need
'Cause when it's all for one it's one for all
When there's someone that you know
Then just let your feelings show
And make it all for one and all for love

When it's love you make
I'll be the fire in your night
Then it's love you take
I will defend, I will fight
I'll be there when you need me
When honor's at stake
This vow I will make, yeah

That it's all for one and all for love
Let the one you hold be the one you want
The one you need
'Cause when it's all for one it's one for all
When there's someone that you know
Then just let your feelings show
And make it all for one and all for love

Don't lay our love to rest
'Cause we could stand up to the test
We got everything and more than we had planned
More than the rivers that run inland
We got it all in our hands

Now it's all for one and all for love
Let the one you hold be the one you want
The one you need
'Cause when it's all for one it's one for all
When there's someone that you know
Then just let your feelings show
When there's someone that you want
When there's someone that you need
Let's make it all, all for one
And all for love",All for love [Arranged by Michael Kamen],1995
Luciano Pavarotti,"Give me a break, now mister
You've got me all wrong
You've got me holding on to things
You've said and done

I see you struggling
Oh, I've been there before
And I promise that it never gets easier

All the lines have been crossed
And your message was lost
I know how it seem
But it's not what I mean

Will you please forgive me mister?
You've got me all wrong
If you could please forgive me mister
You live and you learn

Please forgive me

Now you've seen your treasure
You've traveled your course
Now you wonder how it could of all worked out
And my hearts been broken
And I've paid the cost
But I just can't seem to forgive myself

All the things that I've done
All the things that I've said
I could never believe
That they came from my head

Will you please forgive me mister?
You've got me all wrong
If you could please forgive me mister
You live and you learn

Please forgive me

All the things that I've done
All the things that I've said
I could never believe
That they came from my head

Will you please forgive me mister?
You've got me all wrong
Will you please forgive me mister?
You live and you learn
Will you please forgive me mister?
You've got me all wrong
If you could please forgive me mister?
You live and you learn

Please forgive me
And give me a break",Please forgive me,1995
Luciano Pavarotti,"Panis Angelicus
Panis angelicus
Fit panis hominum;
Dat panis coelicus 
Figuris terminum;
O res mirabilis! 
Manducat Dominum 
Pauper, pauper 
Servus et humilis.
Pauper, pauper 
Servus et humilis.

Panis angelicus
Fit panis hominum;
Dat panis coelicus 
Figuris terminum;
O res mirabilis! 
Manducat Dominum 
Pauper, pauper 
Servus et humilis.
Pauper, pauper 
Servus, servus et humilis.
","Panis angelicus for tenor, organ, harp, cello & bass",1995
