Band,Lyrics,Song,Year
Flans,"No sé por dónde comenzar 
es muy difícil para mí 
cómo explicar 
que ya acabó 
que el sentimiento cambia

El tiempo no es un buen guardián 
y la distancia no ayudó 
algo pasó 
alguien llegó 
y no tiene remedio 

Ay amor 
perdóname 
sólo intento no hacer daño 
sin mentiras 
sin engaños 
ay amor 
perdóname
sé que es duro y no lo sé hacer 

Si quieres verme alguna vez 
tan solo llama y volveré 
si tu dolor te deja ver 
quisiera ser tu amiga 
Yo nunca te podré olvidar 
pero el amor es como es 
a veces da, a veces no 
y no tiene remedio 

Ay amor 
perdóname 
sólo intento no hacer daño 
sin mentiras 
sin engaños 
ay amor 
perdóname
sé que es duro y no lo sé hacer",¡Ay Amor!,2002
Flans,"Otra noche más
aquí en mi habitación
sentada frente al póster
hablando con el póster

Su mirada azul
es la tuya también
y no logro saber
quién es quién

¿Quién eres tú, y quién él?
¿Mick Jagger o el chico aquél?
Que en una fiesta vi
me enamoré
no lo pude resistir
¿Eres tú o es él?
¿Quién me ama desde mi cartel?
¿Quién va a quedarse aquí?
Tú siempre estás y él se olvidó de mí
Esto no es normal
está todo al revés
un astro me acompaña
y a él le soy extraña

Y es que es tan igual
que me conformaré
con tu foto en mi
pared.

¿Quién eres tú?
¿Eres tú?",¿Quien Eres Tú?,2002
Flans,"Si yo encontrara un alma, como la mía
Cuantas cosas secretas le contaría 
Alma mía sola, siempre sola
Oeo, oeo, oo

Alma gemela, dónde estas?
Te siento cerca, cada vez mas
Te buscar, hasta encontrarte
Porque se que tu también estas buscándome

Te pensar al pensar
Te mirar al mirar
Te soñar al soñar
Y te tocare 
Nara nana nana oeoo oo

Tantos amores, cuantos mas
Siempre vacía, sin tu estar
Te buscar, hasta encontrarte
Porque s, s que tu también estas buscándome
Te pensar al pensar 
Te mirar al mirar
Te soñar al soñar 
Cada noche, cada 
Te tocaré (te tocaré)",Alma Gemela,2004
Flans,"No vuelves a empezar, no digas que me alejo
que siempre estoy como entre sueños 
Mi vida es así, aplausos y canciones 
soy un poco la mitad de mí, qué puedo hacer
no te enfrentes a mi amor, confía en él
Lo tienes que entender, la música es mi vida 
y no puedo abandonarla, es tanto como tú 

Bésame, que no soy esa mujer 
que imaginas de otro mundo, una estrella de papel
Bésame, que se quede el mundo atrás
abrázame, siéntame, no me dejas de amar 

Ya empieza a anochecer, el público me espera
tu soledad me desespera 
Las luces y el color dibujan tu figura
en el aire queda algo de ti que se me va

Bésame, que no soy esa mujer 
que imaginas de otro mundo, una estrella de papel
Bésame, que se quede el mundo atrás
abrázame, siéntame, no me dejas de amar",Bésame,2006
Flans,"Mira qué caras, qué gente más rara 
todos con su problemón
Tan aburridos, todos parecidos 
con sonrisas de almidón 
Que total que tú 
pongas a la noche un poco de acción
de acción 

Se promocionan, pero no emocionan
no impresionarán jamás
Mira qué tristes, todos con su whisky
todos al mismo compás 
Que total que tú 
pongas a la noche un poco de gas. 

Para ti, para mí, cerveza de bote con amor 
si algo se hunde sácalo a flote con humor 
lígame con cerveza de bote por favor
Siempre es lo mismo, mira qué cinismo 
qué falsa seguridad 
Ya están quemados y no se han enterado 
de la fiesta la mitad
Que total que tú 
sepas divertirme cantidad

Para ti, para mí",Cerveza de Bote,2006
Flans,"Contaré
Contaré hasta cien y luego miraré 
Me conformo sólo con imaginar 
Recuerdos que vienen y después se van

Sueño con estar junto a mi amor
Vestida con visión, volviendo a ti otra vez 
Dejando que el champagne me bañe sin parar
Acariciar tu piel, besarte y no temer 
Saber que solo hoy ya no te perderé

Colocar 
Las fotos del álbum para despejar 
Mi cabeza dolida de tanto soñar
Guardada en la sombra de un viejo diván

Sueño con estar junto a mi amor
Vestida con visión, volviendo a ti otra vez 
Dejando que el champagne me bañe sin parar
Acariciar tu piel, besarte y no temer 
Saber que solo hoy ya no te perderé

No me dejes otra vez, acuérdate de mi
Y yo vestida con visión, volviendo a ti otra vez
Dejando que el champagne me bañe sin parar
Acariciar tu piel, besarte y no temer 
Saber que solo hoy ya no te perderé

Y yo vestida con visión, volviendo a ti otra vez
Dejando que el champagne me bañe sin parar
Acariciar tu piel, besarte y no temer 
Saber que solo hoy ya no te perderé",Ya No Te Perderé,2006
Flans/Timbirich,"The club isn't the best place to find a lover
So the bar is where I go
Me and my friends at the table doing shots
Drinking fast and then we talk slow
Come over and start up a conversation with just me
And trust me I'll give it a chance now
Take my hand, stop, put Van the Man on the jukebox
And then we start to dance, and now I'm singing like

Girl, you know I want your love
Your love was handmade for somebody like me
Come on now, follow my lead
I may be crazy, don't mind me
Say, boy, let's not talk too much
Grab on my waist and put that body on me
Come on now, follow my lead
Come, come on now, follow my lead

I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is falling too
I'm in love with your body
And last night you were in my room
And now my bedsheets smell like you
Every day discovering something brand new
I'm in love with your body
Oh—I—oh—I—oh—I—oh—I
I'm in love with your body
Oh—I—oh—I—oh—I—oh—I
I'm in love with your body
Oh—I—oh—I—oh—I—oh—I
I'm in love with your body
Every day discovering something brand new
I'm in love with the shape of you

One week in we let the story begin
We're going out on our first date
You and me are thrifty, so go all you can eat
Fill up your bag and I fill up a plate
We talk for hours and hours about the sweet and the sour
And how your family is doing okay
Leave and get in a taxi, then kiss in the backseat
Tell the driver make the radio play, and I'm singing like

Girl, you know I want your love
Your love was handmade for somebody like me
Come on now, follow my lead
I may be crazy, don't mind me
Say, boy, let's not talk too much
Grab on my waist and put that body on me
Come on now, follow my lead
Come, come on now, follow my lead

I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is falling too
I'm in love with your body
And last night you were in my room
And now my bedsheets smell like you
Every day discovering something brand new
I'm in love with your body
Oh—I—oh—I—oh—I—oh—I
I'm in love with your body
Oh—I—oh—I—oh—I—oh—I
I'm in love with your body
Oh—I—oh—I—oh—I—oh—I
I'm in love with your body
Every day discovering something brand new
I'm in love with the shape of you

Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on
Come on, be my baby, come on

I'm in love with the shape of you
We push and pull like a magnet do
Although my heart is falling too
I'm in love with your body
Last night you were in my room
And now my bedsheets smell like you
Every day discovering something brand new
I'm in love with your body
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with your body
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with your body
Come on, be my baby, come on
Come on, be my baby, come on
I'm in love with your body
Every day discovering something brand new
I'm in love with the shape of you",Me He Enamorado de un Fan,2017
Flash,"Midnight man
Twelve o'clock, 
You climb your stairs
You turn the key
And no one's there
No one's there
It's cold in bed

And there's the fire
It's on your wall
And there's a note
No one's called
No one's called
Ain't that small

But I can help you
I can understand
I can help you
To your promised land
I'm your helping hand
Your midnight man

You try to sleep
But sleep won't come
You lie awake
And toss and turn
Toss and turn
And burn burn burn burn

You read a book
And try some food
You have a smoke
It ain't no good
It ain't no good
You remember

But I can help you
I can understand
I can help you
To your promised land
I'm your helping hand
Your midnight man

No need to be there
Out on your own
You've got my number
You've got the phone
Any time any day
And I'll be on my way

I'm at your window
I'm at your door
I'm on the ceiling
I'm on the floor
I'm coming
I'm coming
I'm coming
Here I come

'Cause I can help you
I can understand
I can help you
To your promised land
I'm your helping hand
Your midnight man

I can help you
I can understand
I can help you
To your promised land
I'm your helping hand
Your midnight man",Midnight Man,1995
Flash,"Tossing
Turning
Breathless
Deathless
Restless

Wrong right
Long night
Breathless
Deathless
Restless

Batten down the shutters
Nailing down the window frames
Barricade the doors
There's gonna be a rain
Goodbye Mother Earth
She wasn't such a bad old girl
The storm is closing in
It's killing time again
The world'll never change

And in the East the sun is rising

Bad fools
Mad fools
Breathless
Deathless
Restless

The innocent - the guilty
The jury looking left and right
It doesn't really matter
The bottom line is pain
It's killing time again

Breathless
Deathless
Restless ",Restless,1995
Flash,"Thanks for the dinner, thanks for the wine
It's been a hell of an evening and I've had a good time
And now that it's over, well let's get it straight
Don't think that I'm stupid, that I took the bait
I know you're in trouble and you're on the mat
So before you get busy, well here's where it's at

[Chorus]
Where were you when I needed you
Where were you at the fall
Where were you when the light went out
You were nowhere at all

Danny's a junkie and Susie's on bail
And Jimmy's still there in that Mexican jail
And while you've been sitting with your face in your food
Lucy's out there in that Norwegian wood
You think you've got troubles, well what do you know
And as for the favour you know where to go

[Chorus]

You were the hero, you were the best
I was the fool that got left with the mess
And while you were living it up on the coast
Yours truly was stuck here with a room full of ghosts
So hear what I tell you, you miserable clown
We're all gonna help you, on your way down

[Chorus: x2]",Where Were You,1995
