Band,Lyrics,Song,Year
Joe Lynn Turner,"Seems like yesterday 
You were in my arms 
And in a special way 
You touched my heart with all your charms. 
Now you're gone 
And I find myself 
Baby, I'm all alone 
And there's no love left. 

 Hey! Hey! 

Don't know why I failed. 
For you I've always cared 
And I did all I know 
To win your love and make it so 
You'd always stay 
But you turned away. 
Honey, what could I say? 
How could you 
How could you do me this way? 

Cuz I'm chained 
To your love and affection. 
Chained cuz your love 
Is my only direction 

Huh huh huh huh huh huh huh huh huh huh huh. 
I've got to make it right 
Somehow it all went wrong 
Somewhere down the line 
The love I lost 
The love I gotta find 
Whoah! and it won't be long 
I've gotta make it right baby 
And carry you tenderly back home. 

I'm chained 
To your love and affection. 
Baby, chained to your love. 
When I hear your name 
How I tremble, how I tremeble, yeah. 
Honey, you know, honey, you know, yeah. 

Now I admit that I 
Haven't been the perfect guy 
For a girl as sweet as you 
But my heart and soul cries out to you. 

One more chance that's all I need 
 I'm gonna make it right, baby, 
Now you just stay won't you stay with me? 

Cuz I'm chained 
To your love and afection. 
Baby, I'm chained cuz your love 
Is my only direction. 
I'm chained
",Chained,1997
Joe Lynn Turner,"I heard the sound of voices in the night
Spellbound, there was someone calling
I looked around, no one was in sight
Pulled down, I just kept on falling
I've seen this place before
You were standing by my side
I've seen your face before tonight
Maybe I just see what I want it to be
I know it's a mystery
Do you remember me on a street of dreams?
Running through my memory
On the street of dreams

There you stood, a distant memory
So good, like we never parted
Said to myself, ""I knew you'd set me free.""
And here we are right back where we started
Soemthing's come over me
And I don't know what to feel
Maybe this fantasy is real
Now I know I see what I want it to be
But it's still a mystery

Do you remember me on the street of dreams?
Running through my memory
On the street of dreams
You are on every face I see
On the street of dreams

Tell me, have you always been
On the street of dreams?
Will we ever meet again, my friend?
Do you know just what it meant to be
On the street of dreams?
Never know just who you'll see, do ya
On the street of dreams
You can be who you want to be, oh yeah
I can hear you calling me
I can feel you haunting me
Haunting me",Street of Dreams,1997
Joe Lynn Turner,"It's too late
Can't tum back the hands of time
I tried to forget you
But you're always on my mind 
It's too bad
That we never found a way 
I thought it would be easy 
It's getting harder everyday

I'm so far gone
It's more than I can take
'Cause I've had my share of loneliness 
I'm just about to break, baby

I can't face another night
When you're not by my side
A part of me just dies without you 
In my dreams I'll hold you tight 
Can't face another night, no, no

So far away
I was wishing you would call
Don't you know that I need your touch
I1 still can feel it all
Baby, I'm In trouble
The walls are closing in
Can't you see that I'm holding on 
Till I'm with you again, oh

This desperate heart is
reaching out for you
'Cause I've had my share of loneliness
I don't know what to do, baby

I can't face another night
When you're not by my side
A part of me just dies without you 
In my dreams I'll hold you tight 
Can't face another night
When you're not by my side 
How much can I take
I'm just about to break

I can't face another night
When you're not by my side
A part of me just dies without you 
In my dreams I'll hold you tight 
Can't face another night

I can't face another night
When you're not by my side
A part of me just dies without you 
In my dreams I'll hold you tight 
Can't face another night",Can't Face Another Night,1999
Joe Lynn Turner,"When I get to the bottom I go back to the top of the slide
Where I stop and I turn and I go for a ride
Till I get to the bottom and I see you again.

Do, don't you want me to love you
I'm coming down fast but I'm miles above you
Tell me, tell me, tell me, come on tell me the answer
You may be a lover but you ain't no dancer.

Helter skelter, helter skelter
Helter skelter.

Will you, won't you want me to make you
I'm coming down fast but don't let me break you
Tell me, tell me, tell me the answer
You may be a lover but you ain't no dancer.

Look out
Helter skelter, helter skelter
Helter skelter.
Look out 'cause here she comes.

When I get to the bottom I go back to the top of the slide
Where I stop and I turn and I go for a ride
Till I get to the bottom and I see you again.

Well do you, don't you want me to love you
I'm coming down fast but don't let me break you
Tell me, tell me, tell me the answer
You may be a lover but you ain't no dancer.

Look out
Helter skelter, helter skelter
Helter skelter.

Look out helter skelter
She's coming down fast.
Yes she is.
Yes she is

(I've got blisters on my fingers)",Helter Skelter,1999
Joe Lynn Turner,"I'm living on an endless road
Around the world for rock and roll
Sometimes it feels so tough
But I still ain't had enough
I keep saying that it's getting too much
But I know I'm a liar
Feeling all right in the noise and the light
But that's what lights my fire

Hellraiser, in the thunder and heat
Hellraiser, rock you back in your seat
Hellraiser, and I'll make it come true
Hellraiser, I'll put a spell on you

Walking out on another stage
Another town, another place
Sometimes I don't feel right
Nerves wound up too damn tight
People keep telling me it's bad for my health
But kicking back don't mke it
Out of control, I play the ultimate role
But that's what lights my fire

Hellraiser, in the thunder and heat
Hellraiser, rock you back in your seat
Hellraiser, and I'll make it come true
Hellraiser, I'll put a spell on you

I'm living on an endless road
Across the world for rock and roll
Sometimes it feels so tough
But I still ain't had enough
Feeling all right in the noise and the light
But that's what lights my fire

Hellraiser, in the thunder and heat
Hellraiser, rock you back in your seat
Hellraiser, and I'll make it come true
Hellraiser, I'll put a spell on you",Hellraiser,2000
Joe Lynn Turner,"Have you seen her?
So fine and pretty
Fooled me with her style and ease
And I feel her from across the room
Yes, it's love in the third degree

Oh, baby baby
Won't-cha turn your head my way?
Oh, baby baby
Ah come on take a chance
You're old enough to

Dance the night away
Whoa-oh (ah) come on g-girl, dance the night away

A live wire, barely a beginner
But just watch that lady go
She's on fire, 'cause dancin' gets her higher than-uh
Anything else she knows

Oh, baby baby
Won't-cha turn your head my way?
Oh, baby baby
Well don't skip romance 'cause
You're old enough to

Dance the night away
Oh oh oh (ah) come on g-girl, dance the night away

Oh, oh oh oh oh yeah

Dance the night away hey, hey, yeah
Dance, dance, dance the night away
Ah come on baby (dance the night away) hey, hey yeah
Dance, dance, dance the night away
Uh, come on baby, baby, dance the night away oh, ooh, yeah
Dance, dance, dance the night away ah, ha ow",Dance the Night Away,2000
Joe Lynn Turner,"Every night I have the same old dream
'Bout you and me and what's in between
So many changes, so many lies
Try to run, try to hide
From everything that I feel inside
But I can't escape you or your frozen eyes
Searching in the darkness
Fading out of sight
Love was here and gone like a thief in the night
Stone cold
And I thought I knew you so well
Stone cold
Can't break away from your spell

Another dark and empty night
If I was wrong I wanna make it right
But you are so distant, so far away
Your words like ice fall on the ground
Breaking the silence without a sound
Oh, familiar strangers with nothing to say
Searching in the darkness
Fading out of sight
Love was here and gone like a thief in the night
Stone cold
And I thought I knew you so well
Stone cold
Can't break away from your spell
You leave me stone cold

Searching in the darkness
Fading out of sight
Love was here and gone like a thief in the night
Stone cold
And I thought I knew you so well
Stone cold
Can't break away from your spell
You're stone cold, yeah
I can't break away from your spell
Stone cold, baby
I thought I knew you so well
You're stone cold, ice cold
Can't break away from your spell
(You put me in the deep freeze)
(Oh, baby, don't you leave me)
(Stone, cold, you're leavin' me cold)
Stone cold, I thought I knew you so well
Stone cold, can't break away from your spell",Stone Cold [Exclusive Version][Version],2006
Joe Mafia,"
 

featuring Napoleon 

[Intro: Myalansky, (Joe Mafia)] 
Yo, son gimme some play on this release of Slot Time, son 
(Aight, son, it's all Wu) 
Gimme some play, man, it's cold world right now 
(It's real out here man, word up) 
Wu-Syndicate 
Icy, (ice, ice, ice 
It's fridget out here God) 
Grab your coat! (Word) 

[Chorus: Napoleon] 
It's the modern day Ice Age 
The world's frozen, turned front page 
Cats with icy bloodstreams in the rage 
Thirty-two degrees below poverty, feds drug raid 
and lock you in a cage where it's cold, the Ice Age 

[Myalansky] 
Peace to freed jail cats come home, now they cop ranges 
Hand to hand shoot outs with mack, new on the block stranger 
Caught up in VA, New York language 
Miami niggas had these projects locked till the knox raided 
Holdin ball, paint job, the top flavor 
What up my nigga? Rock the gold teeth grill, bally some dark suede gear 
Twenty dollar bill mixed with speed ball 
Teen team burn, finger firey red, makin the king fall 
Incarceration, as an incarconsist is your education 
150 gats with clip, arsonists in the makins 
Slight back your moon roof, gimme some liquer straight no prune juice 
wildin' all night, who let the goons loose? 

[Chorus (x2)] 

[Joe Mafia] 
City serpent, street merchant, networkin 
Oakwood suburban, dirty swervin, poppin Germans 
Mindor way now, shorties want style that's foul, flagrant 
ya laced shit 
Case can't face it, house arrest, I shake the gates 
and give up for flesh, money long, Sonny singin funny songs 
The street songs, faggot at arms, retire firearms 
Lamb skin, master craftsman, just stay flashin 
Mashin, chest burnin from a thug passion 
I tilt bottles up in the club, fuckin with dick models 
Dick throbbin, Haley's comet, 2G will ever aristotle 
Extort cream near the Fort Green, Cali palm trees 
Clam stee, Vietnam fleet, ya scream 'fore I bomb thee 

[Chorus] 

[Napoleon] 
That's icy medallions with a icy bloodstream 
Rip shit with platinum niggaz, that blew off Ice Cream 
Peace to ice that got them things 
that you measure with triple beams 
Some are words, turn to ice, turned my moms into fiend 
P rocked some much ice, we called him iceberg 
He touched an iceberg, how did that benz waggin hit that iceberg? 
Now the word's out about Wu-Syndicate, ice heist a lease 
On pyramids, ice men gave dominicans ice keys 
I see quality, bitches suckin' dick with icys for ice rings 
Now them theme cats are Romanian 
Ice bracelets crown fiends, that's a chilly willy thing 
I need an igloo in Alaska to escape Lucifer's sting 

[Chorus (x2)] 

[various talk to fade] 
",Ice Age,1999
Joe Mafia,"[Joe Mafia]
It all started with snortin up D
Breakin in apartments, rollin in stolen cars
Stickin dicks, trickin in strip bars
Fly niggaz, whips tinted, switch it up, cop granted
Onslaught twisted, Bougard in the Clark, ripped sinned
Sudafed heads bent over when they sniffed it
Project song, birds tempted while the D's skipped it
Now add it up, jungle younger days, my head is struck
from after buck, the Hollywood swingin in Eddie Bauer truck
Close cuts, devious Devastator hot tracks bang
Very marvelous hearts string, wobbly dart sting
Melody, plated in gold, but hold the legacy
Destiny, to the death of me, roll with Killa Bees

[Chorus (x2): Joe Mafia]
Metropolis ghetto politics, mob hits
Thug logic is hot, I can't stop it
It's easier to knob and hard to knock two
City lights, gettin busy like J. lockin who

[Joe Mafia]
Benevolent, shine fluorescent, produce novelist transcripts
The power surge cut the lights out, save all that shit for the fuckin birds
Murder is Texas, asserted to death, perverted the skets
You confer with nothin less, the quick death
Get the head gased, dead fast, ready rock, hand cock
I shit your whole cast and I ain't dyin for friends
Onyx dense, instead of slugs, dunn, I'd rather drop jems
from fake thugs frontin, I'm not him
Since my life worth nothin, I'm not him don't get it confused
I hold peace but got a short fuse, so watch your mouth dude
In ghost towns, no white sheets, dunn, nice
when on the mic piece, 3 points stance with metal cleets
I tackle the track, a battle cat
Leave the grade off the wall, mad mafia rap, cannibal impact
I rattle clicks and I ain't havin shit, I'm emphatic wish
Strategic war tactics you lack, murder one element

[Chorus]

[Joe Mafia]
It all floors from the source, abort the cause of this
Corporates you could take an add-on, puffin some ?
Snake bite, venomous peak game with the swiftness
Crack vile smile, stuff my hand shakes, fuckin with grinches
Higher cake look, it's easier with hooks
Pipes grillin mafia, but you shook with it sunnin who
My team spitted, niggaz on some petty ass pleads
stoppin for murder reps, I plnat my lice fan on the streets
Stretch, escapin death with every step, hold my own weight
Control fate, plus with sole mate, on some mistakes
And who bets on who bubble gates, my mental beyond moets and cristal
I'm poppin high burnin pistols and need no switch dials
Dealin with cats lustin for scraps, whippin hustle cracks
We block jostle, fuckin with rats, rollin out welcome mats
It's hellbound, bustin my crown, seven point five
Known to get live, conquer new land, I will survive

[Chorus (x2)]",Metropolis,1999
Joe Mag,"Some day, when I'm awfully low,
When the world is cold,
I will feel a glow just thinking of you
And the way you look tonight.

Yes you're lovely, with your smile so warm
And your cheeks so soft,
There is nothing for me but to love you,
And the way you look tonight.

With each word your tenderness grows,
Tearing my fear apart
And that laugh that wrinkles your nose,
It touches my foolish heart.

Lovely, never, ever change.
Keep that breathless charm.
Won't you please arrange it?
Cause I love you 
Just the way you look tonight.

Mm, mm, mm, mm,
Just the way you look tonight",The Way You Look Tonight,
