Band,Lyrics,Song,Year
Adam Green,"Holidays, Hollywood
Jolly good sir but I never met you
In your grey Cadillac car
Never gonna see the outline of a star

And the windows creek, on an elbow squeek
That will be for him comin' round the mountain
In his grey Cadillac car
Never gonna see the outline of a star

Oh my little lady lies awake in the pines
Some seem to think that I'm awake all the time
Try to get me groovin' on a blue collar crime
But a maid in the backroom leaves my clothes behind

Bye diddle-eye-dye
Never gonna chew the outline of a pie
Pie that I owe, and I owe
And god knows, I owe them to you so

You came to defy these ugly tears that I cry
Now 89, ready to lie down
91, ready for to go
99, ready to go down",Jolly Good,2006
Adam Green,"Oh I'm going with Darlene in a tragical part of the night,
But I wish she would bring me a place of morning spectacular life,
Make it last just a few, brother's knew, brother's lovers proclaim,
Down at the subway station, just a few brother's mothers remain,
Oh help the children,

Down at the television station momma,
You're bored, getting tired,
But baby you ain't trying to warn me that the maître d getting fired,
Just like those bored down now second old cures,
That we said, hubba hubba,
Just like that funny little lady momma,
Tidy and clean, just like butter,
Yeah

Oh everybody no no no Nat King Cole,
No no no Nat King Cole
No no Nat no no Nat no no Nat King Cole,
Baby,
You're giving birth to a jealous lover, baby
The situation is out of your hands, momma,
A funny little lady, and Johnny laid a flower,
They gonna get me, momma,
Going home now, yeah

Now I've been monkey-ing around, but a beat, bobbing free-wheeling guy,
But this lean Adam Green found this motel is how I get by,

I got a hole in my berol, Cheryl,
She let me out in the cold,
I got a hundred one fever, momma,
Should not be acting so old,
She acted so old now, yeah,

Woo, break it down now,
Nat King Cole, Nat King Cole,
Nat King Cole, Nat King Cole,
Nat King Cole, Nat King Cole
Nat King Cole",Nat King Cole,2006
Adam Green,"All the women in the factory 
When their faces blow a fuse it's a miracle 
I have to feed them facts to be alone 
Magnifico! 

Oh, fellas and umbrellas in the middle of the night 
What you gonna do when the menonites bite? 
Lock lips in the teddy boy's cheverolet 
Dutch tips and you're punked in the alleyway 

Novotel, the phone's tapped anyway 
Novotel, I need something of my own 
No dice, I feed them facts to be alone and alone and alone, yeah 

Smoke crack like Isaac Asimov 
Faux black delayed reaction of 
Sure enough she's snuggling up to me 
I've got to feed them facts 

She never listened when I tell her that I wanna go 
She should have come when I invited you to see my show 
Gee it's a pitty that your momma had to get away 
I've got to break for the holiday 

Down in the factory 
I've got to bring them back to me 
As if you care I don't want to combat you there

Down in the factory when their faces blow a fuse it's a miracle 
I have to feed them facts to be alone 
Magnifico! 

And the women don't look back to me 
I got a motel momma down in the cannery 
I've got to feed them facts to be alone and alone and alone, yeah",Novotel,2006
Adam Green,"Here comes Ted with his best friend Fred 
Coming up the avenue 
Here comes Mike and you look just like him 
Up and down the avenue 

Those guys stay up on the party line 
They make you cry in every way that you can 
Those guys have money for you anytime 
But you never make out with them 

Here comes Brady with his fifty dollar baby 
Coming out the alleyway 
And here comes Davey with his funny little lady 
Wiping all her tears away 

Those guys, they cause you to fantasize 
They dish it out, they make you comply like a man 
Those guys have money for you anytime 
But you never make out with them 

Making out with the funny little lady 
What you gonna do right now? 
Making love with a funny little woman 
Don't you wanna take me down? 

Those guys stay up on the party line 
They make you cry in every way that you can 
Those guys have money for you anytime 
But you never make out with them",Party Line,2006
Adam Green,"I had to pay the toll
Cut loose on an uptown stroll
How do you need me so much ?
No amount of love could satisfy you

I had to cut the cheese
I'm outta luck so I thank you please
How do you need me so much?
No amount of love could satisfy you

Media man ain't gonna give enough
Medicine man, you need to fill it up
How many drugs does it take to find something to do?

I made love til the breaking balls
How could you fake it when the cage, it calls?
How do you need a hotel 
So big enough house for anybody else?

And I'm off the wall
So crazy in a vacant stall
Maybe you worry all the time 
'Cause no-one is to know what goes on between the lines

Any kind of love is a needle in the hay
When you get down they need me day to day
How many drugs does it take to find something to say?

Shake another baby, tell another lie
When you was gone I bawled the passerby
How many drugs does it take to get you out of my mind, yeah?

No amount of hate get faded on the shelf
Any kind of love finds anybody else
How many drugs does it take to find something to do
Everybody, it takes two",Pay the Toll,2006
Adam Green,"Tall and gorgeous 
Cold as the summer time 
I wish I had some news 
To leave you this Caroline 

Seen so many vultures 
Split so many pieces 
Down the line 

Kastro would not believe 
What comes from below 
Fight me gladly 
Leave before the battles grow 

So good night, crazies 
I leave them, feeling lazy 
But I'm the god tonight 

Golden fabric 
Torn from the devil girls hair 
Cheap medallions 
Gleam from the Vanity Fair 

Seen so many vultures 
Split so many creatures 
Down there",Vultures,2006
Adam Green,"Watching old movies in the evening time
How come the sun gone down
How you gonna leave me when the morning comes
Stay if I accept you now

Some boys like to go and get married
Some girl you know she'd love to get high, boy
When I had to go weak with no love 'tween the sheets
Oh, man, we had an awful fight

Watching old movies in the evening time
Get down grooving when the moonlight shines
That'll teach a woman not to get too bald
Hauling around with a faceless Johnny

Johnny please, Johnny please,
Listen to me boy
Sometimes she did not show
And you have to walk around like there's
Nothing wrong
Then I got the word to go

Mambo

Watching old movies in the evening time
Vacuuming, lost inside a house of chimes
Oh, there's no easy way out from here, no
There's no easy way out from here, babe",Watching Old Movies,2006
Adam Green,"You know I want to bone you
I want to make a hole in you
I'm gonna get fat
You know I get a hat for you too
Fuck fuck me baby
Now where have you gone
I'm a little bit older
I know what I want

Holding you lady
Is running me down
Strumming the cages
Each town after town

You hung the jury
The children were tried
""What do you want?""
She lived days inside
With a piece of Bargain Home
Into my world
Wrapped in the kingdom
Each girl after girl
White women!

One Texas hold 'em
Then she struck like a queer
""What do you want?
I'll never hear""
In a notion ocean
Daddy tropical song
Little piece of Bargain Home
Please don't get caught
Alright!

I'll never wait
I'll never wait
I'll never wait
I'll never wait",White Women,2006
Adam Green,"Let me take you down to Broadcast Beach
Where the cigarettes are nice and cheap, oh yeah
I want to hear you say it (say it)
Always wanted them to do it, oh yes (oh yes)

Of the age before the rhinestone bands
There was a strangulation fallen on these cold hands
They sold the kids to science (science)
Baby, cancel my compliance, oh yes (oh yes)

Broadcast Beach is the place to meet
Any old time you want a little sun
The moon don't flop, the phases don't cop
Gots to get the loop to make the beats get dropped

Hepititis caught me off my guard
Fly out of Vegas with my ragtop Diner's Club card
I'll follow you forever (ever)
Baby, casually surrender, oh yes (oh yes)

Movie fantasies ignite our love
With elocutions of a broadcast funeral sludge
We're turning into liars (liars)
Only feigning our desires, oh yes (oh yes)

Broadcast Beach is the place to meet
The wait is over-staffed and the stock is under-sold
The moon don't flop, the phases don't cop
Gots to get the loop to make the beats get dropped

Whoa-oh (Broadcast beach, -cast beach)
(Broadcast beach, -cast beach)
Whoa-oh (Broadcast beach, -cast beach)
(Broadcast beach, -cast beach)",Broadcast Beach,2008
Adam Green,"Love you turning all my pages
Love you wearing my robes
Wide awake in cold England
After the door is closed

Fine to learn another language
Fine to spin a white thread
Who’s a garbage man? Who’s a chief?
Who’s a monkey in my bed?

And it’s a fine
Baby, it’s just a timeshare
It’s a fine contagious disease
And it’s a fine swirling white guardsman
Lay a tombstone on me

Stop yearning, stop burning
Staying out late at night
Showing her the proper courtship
Make her mama feel all right

Come along a good husband
Come along a fair bride
Call the latest inception
And you look clean inside

And its a fine
Baby, it’s a just a timeshare
It’s fine contagious disease
And its a fine swirling white guardsman
Lay a tombstone on me

",It's a Fine,2008
Adam Green,"Mismatching underwear
I'm gonna take you there to see my body
Twee twee dee

One never gets a break
I'm not about to make you enjoy them
Twee twee dee

I want you to hear my voice
I want you to make me laugh
Oh

Ballistic on the world
You're running up and down my steps
Twee twee dee

In every single way
The sun is beating off my chest
Twee twee dee

Let's take her advice
Because the words that she speaks seems nice
Oh

In every single way
The sun is beating off my chest
Twee twee dee

Protection override
I'm gonna make you miserable
Twee twee dee

I was just a good time man
Now I've got a mouth of sand
Oh

Mismatching underwear
I'm gonna take you there to see my body
Twee twee dee

You'll never understand
I'm not about to make you enjoy them
Twee twee dee

Other guys would scream and shout
I'm the kind that wants you out
Oh

Ballistic on the world
The sun is beating off my chest
Twee twee dee

Twee twee dee (twee twee dee)
Twee twee dee (twee twee dee)
Twee twee dee (twee twee dee)
Twee twee dee (twee twee dee)
Twee twee dee (twee twee dee)
Twee twee dee (twee twee dee)",Twee Twee Dee,2008
Adam Green,"You ask me if there'll come a time
When I grow tired of you
Never my love
Never my love

You wonder if this heart of mine
Will lose its desire for you
Never my love
Never my love

What makes you think love will end
When you know that my whole life depends
On you (on you)

Never my love
Never my love

You say you fear I'll change my mind
And I won't require you
Never my love
Never my love

How can you think love will end
When I've asked you to spend your whole life
With me (with me, with me)",Never My Love,2009
Adam Green,"When I checked into that hotel
I couldn't keep from making a living hell
I took off my jewellery and rented a movie
Then I tried to call you cause something confused me
I went for a walk to find some blood
With a blinder's eyes on my miserable mug

Breaking locks, and getting shocked
No one should ever hold me up
I've been too awful to ever be thoughtful
To ever be nice

When I took off my winter clothes
My body looked like forty or fifty crows
Alone in my mansions, I had to commend you
But I was just escaping your conjugal sand dunes
And now I'm like this, a bare-chested ghoul
With his cigarette eyes and his visible drool

Breaking locks, and getting shocked
No one should ever hold me up
I've been too awful to ever be thoughtful
To ever be nice

Breaking locks, and getting shocked
No one should ever hold me up
I've been too awful to ever be thoughtful
To ever be nice",Breaking Locks,2010
Adam Green,"This is not a good day to call me
Because I cannot spare some sympathy
My own feeling is mostly unclear
And when I'm talking to you I'm not here
I don't think I'll ever be ready for you
But I'll be trying to help you out, too
So I went downstairs for a walk
But I had no strength to not talk

Yes you were the flatulent one
And I am the boy who has a gun
You ran into me with such force
Now all I can be is Buddy Bradley

And all of her friends have been approved by them
And all I can hear is people singing
Now two of a kind has come across my mind
Where forever more is painted on her door
Just cancel the Sunday salon
And bury the grave digger's son
No money could last for too long
Nobody could pay for this song

And all of her friends have been approved by them
And all I can hear is people singing
Now two of a kind has come across my mind
Where forever more is painted on her door

Yes you were the flatulent one
And I am the boy who has a gun
You ran into me with such force
Now all I can bee is Buddy Bradley",Buddy Bradley,2010
Adam Green,"Disappear in complete disarray
Reaffirm what our grandfathers say
Love the kisses that I'll be sending you
Play the rhythm that I'm pretending to
Take the time to find out why I bowed out
I was flat on my own, my darling
Fought the lessons of grace for so long

When your trip's only five meters long, and you find you've been grown all along
Join the living innoxious lullabies; only sleeping cabróns could sympathize
Only they could forget their consciousness
I was flat on my own, my darling; fought the lessons of grace for so long

You can't stop laughing if you can't stop falling
It makes you wonder whether he is calling
Give them a token, give them a token to play

Phone stops ringing when I play your number
No bad loving could pervade my slumber
Give them a token, give them a token to play

Minor love can be shorn like a scarf
Fairy tales are beheld to depart

You can't stop laughing if you can't stop falling
It makes you wonder whether he is calling
Give them a token, give them a token to play",Give Them a Token,2010
Adam Green,"Please don't adjust that smile, the stowaway on the ceiling
Please don't adjust that dial, babe
'Cause this radio has feelings

And I know you're the one with the answer
What makes him act so bad?
And I know you're a wonderful dancer
What makes him act so bad?

What did we do to him to make him act so bad?
What did we say to him to make him say things like that?

And I know you're the one with the answer
What makes him act so bad?
And I know you're a wonderful dancer
What makes him act so bad?

You are a flighty one whose nature is so transgressive
Hold up that dialing wand and show me what's so expensive

And I know you're the one with the answer
What makes him act so bad?
And I know you're a wonderful dancer
What makes him act so bad?",What Makes Him Act So Bad,2010
Adam Green,"Looking down the line at you
Left a trail I hope you will undo
The echoes of failure inside someone
To learn to feel the flavor of the sun

Here I am, meet me as before and more again
I won’t let my endings keep me from you again

Taking you from the back of my mind
To keep you with me always, all the time
Imagine scenes I hoped for you
Pretending to be realistic, too

Here I am, meet me as before and more again
I won’t let my endings keep me from you again

Crack through the grip
Look up at what you’ve touched
Hiding yourself in the wrong place for love

Here I am, meet me as before and more again
I won’t let my endings keep me from you again",Here I Am,2012
Adam Green,"What's the reward for being brave all the time?
What's the reward? Do you always miss the point?
Even my Lolitas are growing up

You gave me life but you can't take it away
You found new ways to be disappointed all day
Ridden with the burden of a confident man
What's it like? That feeling to lose some fans?

Pointing ideas that have already been used
You only know how to romanticize old news
Couldn't last forever, my shadow's past
In this case the woman didn't love him back

I'm finally in full blossom
Finally hit rock bottom
Let go of all you don't need
Couldn't last forever
Not everything's what it seems
In this case the woman didn't love him back",What's the Reward,2012
Adam Green,"Forgive my ugliness, should I find out
Somethin' I don’t wanna know about
Don’t disinclude me, treat me like a king
Casanova to the mentally ill

I don’t know why it comes as no surprise
Soon, main demotion, the tears in your eyes
Don’t want the wrong person holdin' me
Go where you’ve been, your mind’s an easy read

Why are you always findin'
New ways of wastin' my time?
Why are you always hidin?
Am I not supposed to look you in the eye?

Why are you always findin'
New ways of wastin' my time?
Why are you always hidin?
Am I not supposed to look you in the eye?",Casanova,2013
