Band,Lyrics,Song,Year
Chris Stainton,"Well, I've got to run to keep from hiding 
And I'm bound to keep on riding 
And I've got one more silver dollar 
But I'm not gonna let them catch me, no 
Not gonna let 'em catch the Midnight Rider 

And I don't own the clothes I'm wearing 
And the road goes on forever 
And I've got one more silver dollar 
But I'm not gonna let them catch me, no 
Not gonna let 'em catch the Midnight Rider 

And I've gone by the point of caring 
Some old bed I'll soon be sharing 
And I've got one more silver dollar 

[Repeat x3] 
But I'm not gonna let 'em catch me, no 
Not gonna let them catch the Midnight Rider",Midnight Rider,1976
Chris Stainton,"It was down by old Joe's barroom, on the corner of the square
They were serving drinks as usual, and the usual crowd was there
On my left stood Big Joe McKennedy, and his eyes were bloodshot red
And he turned his face to the people, these were the very words he said

I was down to St. James infirmary, I saw my baby there
She was stretched out on a long white table, 
So sweet, cool and so fair

Let her go, let her go, God bless her
Wherever she may be
She may search this whole wide world over
Never find a sweeter man as me

When I die please bury me in my high top Stetson hat
Put a twenty dollar gold piece on my watch chain
The gang'll know I died standing pat

Let her go, let her go God bless her
Wherever she may be
She may search this wide world over
Never find a sweeter man as me

I want six crapshooters to be my pallbearers
Three pretty women to sing a song
Stick a jazz band on my hearse wagon
Raise hell as I stroll along

Let her go Let her go
God bless her
Wherever she may be
She may search this whole wide
World over
She'll never find a sweeter
Man as me",St. James Infirmary,1976
Chris Stamey,"Instant Karma's gonna get you
Gonna knock you right on the head
You better get yourself together
Pretty soon you're gonna be dead
What in the world you thinking of
Laughing in the face of love
What on earth you tryin' to do
It's up to you, yeah you

Instant Karma's gonna get you
Gonna look you right in the face
You better get yourself together darling
Join the human race
How in the world you gonna see
Laughing at fools like me
Who on earth d'you think you are?
A superstar? Well right you are

Well we all shine on
Like the moon and the stars and the sun
Well we all shine on
Every one, come on

Instant Karma's gonna get you
Gonna knock you off your feet
Better recognize your brothers
Every one you meet
Why in the world are we here?
Surely not to live in pain and fear
Why on earth are you there?
When you're everywhere
Come and get your share

But we all shine on
Like the moon and the stars and the sun
And we all shine on
Come on and on and on on on

Yeah yeah, alright, ah haa, aaaahh  

But we all shine on
Like the moon and the stars and the sun
And we all shine on
On and on and on on and on
But we all shine on
Like the moon and the stars and the sun
But we all shine on",Instant Karma!,1983
Chris Stamey,"I can't believe it's Christmas time
Where is the year we left behind?
The summer went so fast
The fall went roaring past
And we watched it disappear

Last New Year had a master plan
And now it's Christmas time again
We went to every state
To find out just how great it is
Right here at home

Time stands still at Christmas
Always will at Christmas
How we feel at Christmas
Time stands still
Christmas time

I guess I let it get me down
You're far away in your hometown
I stayed out all night long
And when I saw the dawn it was
Wintergreen and red

Time stands still at Christmas
Always will at Christmas
How we feel at Christmas
Time stands still
Time stands still

Time stands still at Christmas
Always will at Christmas
How we feel at Christmas
How we feel at Christmas",Christmas Time,1986
Chris Stamey,"Shapes of things before my eyes
Just teach me to despise
Will time make men more wise?

Here within my lonely frame
My eyes just heard my brain
But will it seem the same?

Come tomorrow, will I be older?
Come tomorrow, may be a soldier
Come tomorrow, may I be bolder than today?

Now the trees are almost green
But will they still be seen
When time and tide have been?

Fallin' into your passing hands
Please don't destroy these lands
Don't make them desert sands

Come tomorrow, will I be older?
Come tomorrow, may be a soldier
Come tomorrow, may I be bolder than today?

Soon I hope that I will find
Thoughts deep within my mind
That won't displace my kind",Shapes of Things,2005
Chris Standring,"I'm not in love
So don't forget it
It's just a silly phase I'm going through
And just because
I call you up
Don't get me wrong, don't think you've got it made
I'm not in love, no no, it's because..

I like to see you
But then again
That doesn't mean you mean that much to me
So if I call you
Don't make a fuss
Don't tell your friends about the two of us
I'm not in love, no no, it's because..

I keep your picture
Upon the wall
It hides a nasty stain that's lying there
So don't you ask me
To give it back
I know you know it doesn't mean that much to me
I'm not in love, no no, it's because..

Ooh you'll wait a long time for me
Ooh you'll wait a long time
Ooh you'll wait a long time for me
Ooh you'll wait a long time

I'm not in love
So don't forget it
It's just a silly phase I'm going through
And just because I call you up
Don't get me wrong, don't think you've got it made
I'm not in love
I'm not in love",I'm Not in Love,2000
Chris Standring,"As around the sun the earth knows she's revolving
And the rosebuds know to bloom in early may
Just as hate knows love's the cure
You can rest your mind assure
That I'll be loving you always

As now can't reveal the mystery of tomorrow
But in passing will grow older every day
Just as all that's born is new
You know what I say is true
That I'll be loving you always

(Until the rainbow burns the stars out in the sky)
Always
(Until the ocean covers every mountain high)
Always
(Until the dolphin flies and parrots live at sea)
Always
(Until we dream of life and life becomes a dream)

Did you know that true love asks for nothing
No no her acceptance is the way we pay
Did you know that life has given love a guarantee
To last through forever and another day

Just as time knew to move on since the beginning
And the seasons know exactly when to change
Just as kindness knows no shame
Know through all your joy and pain
That I'll be loving you always

As today I know I'm living
But tomorrow could make me the past
But that I mustn't fear
For I'll know deep in my mind
The love of me I've left behind
'Cause I'll be loving you always

(Until the day is night and night becomes the day)
Always
(Until the trees and seas just up and fly away)
Always
(Until the day that eight times eight times eight is four)
Always
(Until the day that is the day that are no more)
Did you know you're loved by somebody
(Until the day the earth starts turnin' right to left)
Always
(Until the earth just for the sun denies itself)
I'll be lovin' you forever
(Until dear mother nature says her work is through)
Always
(Until the day that you are me and I am you)
Always
(Until the rainbow burns the stars out in the sky
Until the ocean severs every mountain high)
Always mm mm

We all know sometimes life hates and troubles
Can make you wish you were born in another time and space
But you can bet your lifetimes that and twice it's double
That God knew exactly where he wanted you to be placed
So make sure when you say you're in it, but not of it
You're not helpin' to make this earth
A place sometimes called hell
Change your words into truths
And then change that truth into love
And maybe our children's grandchildren
And their great grandchildren will tell
I'll be loving you until the rainbow burns the stars out in the sky",As,2006
Chris Standring,"Life is tough if you find you got it all and you're not satisfied
People try to lead you astray
But I ain't gonna fall for the games that they play
I know of the danger
I'm foolin' with strangers.
You
You are my one temptation
You
You are the one I've no resistance to.
Yeah
Honey
It's you
You are my one temptation
You give me the thrill that I'm addicted to.
You're my one temptation.
You can look
You can touch
Nothing is free if you pay too much
When there's talk on the street
And the pressure is hot to want more than you got.
I don't hear what they're saying
Day out and day in.
You
You are my one temptation
You
You are the one I've no resistance to.
Nobody knows you are my one temptation
You give me a thrill that I'm addicted to.
You're my one temptation.
Nothing ever happens till you show your face around
Can't let you see that you turn my world around.
My love lines grow and get too strong to say no.
You
You are my one temptation
You
You are the one I've no resistance to.
Yeah
Honey
It's you
You are my one temptation
You give me the thrill that I'm addicted to.
You're my one temptation.",My One Temptation,2017
Chris Stapleton,"Mesdames et messieurs, dévisagez vous-mêmes, The Blue Sea Band!

Now I'm gonna tell you a little story
About the stuff dreams are made of, heh heh heh!

I'll tell you when it started
I remember it was way back when
I sat there crying, my sister was sighing, my blanket was my only friend
Felt like it was hopeless
The baby food was grey and bland
I needed something yummy for my baby tummy, I needed to make a stand

Then suddenly I'm chewing on a slice of sheer delight
It was a snack worth snacking
My lips were smacking, my friends, I've seen the light!

(Cheese, please) that's all I gotta say
(Cheese, please) I eat it every day

Some people like it on a string
Some folks prefer it grilled
Pass me some Gouda, I'm always in the mood-a
I can never get my fill

Talkin' 'bout (cheese, please) that's what I love to eat
(Cheese, please) the taste that can't be beat

When I wake I scramble some into my morning meal
Later macaroni, some cheddar and baloney
Just depends on how I feel!

Cheese, please
That's what I feel like, just some cheese!
Any kind of cheese!
Mozzarella
Parmesan
Very easy!
Any kind of cheese
Just feed me some cheese

Swiss and Brie are cool with me, I love that Camembert
It feels so fine, ain't life divine
When you've got cheese to share!

Cheese, please, it satisfies my soul!
Talkin' 'bout cheese, please, I lose my self-control
Cheese, please, as much as I'm allowed
Cheese, please, the food that comes from cows
Moo!

Cheese
I love all kinds of cheese
I gotta have me some cheese
I love that cheese

Now listen, man, don't be puttin' cheese down
You ain't in Monterey, Jack
Yeah, yeah!",Cheese Please,2007
Chris Stapleton,"Tonight we'll have a party 
We'll eat some food that's rare
And at the head of the table 
We'll place brother Henry's chair
Invite all the local big dogs 
We'll laugh and talk and eat
But we'll save the bones for Henry Jones 'cause Henry don't eat no meat

Today I'll go to market 
And buy up a lotta fish
Well, that will thrill brother Henry 
'Cause fish is his special dish
Get a large can of molasses 
Have something sweet to eat
But we'll save the bones for Henry Jones 'cause Henry don't eat no meat

Henry don't like gravy
He don't dunk or dip
He don't need no napkins 'cause the things he eats don't drip, blip!

One day we had a banquet It really was a bake
They started off with short ribs any they finished off with steak
But when the feast was over 
Brother Henry just kept his seat
And we served the bones to Henry Jones 'cause Henry don't eat no meat

(Jackson)
Our dinner was most proper 
Right down to demitasse
From soup to lox and bagels 
And pheasant under glass 
We thought the chops were mellow 
And I said his chops were beat 
And we served the bones to Henry Jones
'Cause Henry don't eat no meat

He's an egg man (Henry don't eat no meat)
He loves his fish (Henry don't eat no meat)
A vegetarian",Save the Bones for Henry Jones,2007
