Band,Lyrics,Song,Year
Paul Chambers Quartet,"I know too well that I'm just wasting precious time
In thinking such a thing could be
That you could ever care for me
I'm sure you hate to hear
That I adore you, dear
But grant me

Just the same
I'm not entirely to blame
For love
You'd be so easy to love
So easy to idolize
All others above
So worth the yearning for
So swell to keep every home fire burning for

We'd be so grand at the game
So carefree together
That it does seem a shame
That you can't see
Your future with me
Cause you'd be oh, so easy to love",Easy to Love,2014
Paul Chapman,"We were more than lovers,
We were more than sweethearts,
It's so hard to understand.

Don't know why it happened,
Don't know how it started,
Why should we be strangers,
After all we planned.

I can't show my face,
Can't go anyplace,
People stop an' stare,
It's so hard to bear,
Everybody knows you left me,
It's the talk of the town 
 
Every time we meet,
My heart skips a beat,
We don't stop to speak,
'Though it's just a week,
Everybody knows you left me,
It's the talk of the town 
 
We send out invitations,
To friends and relations,
Announcing our weddin' day
Friends and our relations,
Gave congratulations,
How can you face them?
What can you say?
 
Let's make up sweetheart,
We can't stay apart,
Don't let foolish pride,
Keep you from my side,
How can love like ours be ended?
It's the talk of the town
 
How can you face them?
What can you say?
 
Let's make up sweetheart,
We can't stay apart,
Don't let foolish pride,
Keep you from my side,
How can love like ours be ended?
It's the talk of the town, hm
 
It's the talk of the town.",It's the Talk of the Town,2005
Paul Clarkson,"Half past twelve
And I'm watching the late show in my flat all alone
How I hate to spend the evening on my own
Autumn winds
Blowing outside the window as I look around the room
And it makes me so depressed to see the phone
There's not a soul out there
No one to hear my prayer

Gimme gimme gimme a man after midnight
Won't somebody help me chase these shadows away
Gimme gimme gimme a man after midnight
Take me through the darkness to the break of the day

Movie stars
Find the end of the rainbow, with that fortune to win
It's so different from the world I'm living in
Tired of T.V.
I open the window and I gaze into the night
But there's nothing there to see, no one in sight
There's not a soul out there
No one to hear my prayer

Gimme gimme gimme a man after midnight
Won't somebody help me chase these shadows away
Gimme gimme gimme a man after midnight
Take me through the darkness to the break of the day

Gimme gimme gimme a man after midnight
Gimme gimme gimme a man after midnight

There's not a soul out there
No one to hear my prayer

Gimme gimme gimme a man after midnight
Won't somebody help me chase these shadows away
Gimme gimme gimme a man after midnight
Take me through the darkness to the break of the day
Gimme gimme gimme a man after midnight
Won't somebody help me chase these shadows away
Gimme gimme gimme a man after midnight
Take me through the darkness to the break of the day",Gimme! Gimme! Gimme!,2000
Paul Clarkson,"The summer air was soft and warm
The feeling right, the Paris night
Did it's best to please us
And strolling down the Elysee
We had a drink in each cafe
And you
You talked of politics, philosophy and I
Smiled like Mona Lisa
We had our chance
It was a fine and true romance

I can still recall our last summer
I still see it all
Walks along the Seine, laughing in the rain
Our last summer
Memories that remain

We made our way along the river
And we sat down in the grass
By the Eiffel tower
I was so happy we had met
It was the age of no regret
Oh yes
Those crazy years, that was the time
Of the flower-power
But underneath we had a fear of flying
Of getting old, a fear of slowly dying
We took the chance
Like we were dancing our last dance

I can still recall our last summer
I still see it all
In the tourist jam, round the Notre Dame
Our last summer
Walking hand in hand

Paris restaurants
Our last summer
Morning croissants
Living for the day, worries far away
Our last summer
We could laugh and play

And now you're working in a bank
The family man, the football fan
And your name is Harry
How dull it seems
Are you the hero of my dreams

I can still recall our last summer
I still see it all
Walks along the Seine, laughing in the rain
Our last summer
Memories that remain
I can still recall our last summer
I still see it all
In the tourist jam, round the Notre Dame
Our last summer
Walking hand in hand
Paris restaurants
Our last summer
Morning croissants
Living for the day, worries far away...",Our Last Summer,2000
Paul Clarkson,"I'm nothing special, in fact I'm a bit of a bore
If I tell a joke, you've probably heard it before
But I have a talent, a wonderful thing
'Cause everyone listens when I start to sing
I'm so grateful and proud
All I want is to sing it out loud

So I say
Thank you for the music, the songs I'm singing
Thanks for all the joy they're bringing
Who can live without it, I ask in all honesty
What would life be?
Without a song or a dance what are we?
So I say thank you for the music
For giving it to me

Mother says I was a dancer before I could walk
She says I began to sing long before I could talk
And I've often wondered, how did it all start?
Who found out that nothing can capture a heart
Like a melody can?
Well, whoever it was, I'm a fan

So I say
Thank you for the music, the songs I'm singing
Thanks for all the joy they're bringing
Who can live without it, I ask in all honesty
What would life be?
Without a song or a dance what are we?
So I say thank you for the music
For giving it to me

I've been so lucky, I am the girl with golden hair
I wanna sing it out to everybody
What a joy, what a life, what a chance!

So I say
Thank you for the music, the songs I'm singing
Thanks for all the joy they're bringing
Who can live without it, I ask in all honesty
What would life be?
Without a song or a dance what are we?
So I say thank you for the music
For giving it to me",Thank You for the Music,2000
Paul Clarkson,"I can still recall
Our last summer
I still see it all
Walks along the Seine
Laughing in the rain
Our last summer
Memories that remain
We made our way along the river
And we sat down in the grass by the Eiffel tower
I was so happy we had met
It was the age of no regret
Oh, yes
Those crazy years
That was the time of the flower-power
But underneath
We had a fear of flying
Of growing old
A fear of slowly dying
We took our chance
Like we were dancing our last dance

I can still recall
Our last summer
I still see it all

In the tourist jam

Round the Notre Dame

Our last summer
Walking hand in hand

Paris restaurants

Our last summer

Morning croissants

Living for the day
Worries far away
Our last summer
We could laugh and play

And now you're working in a bank
The family man, a football fan
And your name is Harry
How dull it seems
Yet, you were the hero of my dreams

I can still recall
Our last summer
I still see it all
Walks along the Seine
Laughing in the rain
Our last summer
Memories that remain",One Last Summer,2002
Paul Clarkson,"I been cheated by you since you know when
So I made up my mind, it must come to an end
Look at me now, will I ever learn?
I don't know how but I suddenly lose control
There's a fire within my soul
Just one look and I can hear a bell ring
One more look and I forget everything 

[Chorus]
Mamma mia, here I go again
My my, how can I resist you?
Mamma mia, does it show again
My my, just how much I've missed you?

Yes, I've been brokenhearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, now I really know
My my, I could never let you go 
I've been angry and sad about things that you do
I can't count all the times that I've told you ""we're through""
And when you go, when you slam the door
I think you know that you won't be away too long
You know that I'm not that strong
Just one look and I can hear a bell ring
One more look and I forget everything 

[Chorus]

Yes, I've been brokenhearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, even if I say
""Bye bye, leave me now or never""
Mamma mia, it's a game we play
""Bye bye"" doesn't mean forever 

[Chorus]

Yes, I've been brokenhearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, now I really know
My my, I could never let you go",Mamma Mia,2005
Paul Clarkson,"I been cheated by you since you know when
So I made up my mind, it must come to an end
Look at me now, will I ever learn?
I don't know how but I suddenly lose control
There's a fire within my soul
Just one look and I can hear a bell ring
One more look and I forget everything 

[Chorus]
Mamma mia, here I go again
My my, how can I resist you?
Mamma mia, does it show again
My my, just how much I've missed you?

Yes, I've been brokenhearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, now I really know
My my, I could never let you go 
I've been angry and sad about things that you do
I can't count all the times that I've told you ""we're through""
And when you go, when you slam the door
I think you know that you won't be away too long
You know that I'm not that strong
Just one look and I can hear a bell ring
One more look and I forget everything 

[Chorus]

Yes, I've been brokenhearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, even if I say
""Bye bye, leave me now or never""
Mamma mia, it's a game we play
""Bye bye"" doesn't mean forever 

[Chorus]

Yes, I've been brokenhearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, now I really know
My my, I could never let you go",Mamma Mia [From Mamma Mia! - the Musical],2009
Paul Clarkson,"I was cheated by you and I think you know when
So I made up my mind, it must come to an end
Look at me now, will I ever learn?
I don't know how but I suddenly lose control
There's a fire within my soul
Just one look and I can hear a bell ring
One more look and I forget everything
Whoa-whoa

Mamma mia, here I go again
My my, how can I resist you?
Mamma mia, does it show again?
My my, just how much I've missed you
Yes, I've been brokenhearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, now I really know
I should not have let you go

I was angry and sad when I knew we were through
I can't count all the times I have cried over you
Look at me now, will I ever learn?
I don't know how, but I suddenly lose control
There's a fire within my soul
Just one look and I can hear a bell ring
One more look and I forget everything
Whoa-whoa

Mamma mia, here I go again
My my, how can I resist you?
Mamma mia, does it show again?
My my, just how much I've missed you
Yes, I've been brokenhearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, now I really know
My, my, I should not have let you go

What the hell are you all doing here?
Well, I'd love to stop and chat but I have to go and clean out my handbag, or something!
Age does not wither her!
I was expecting a rather stout matron!
Nah, she's still got it!

Just one look and I can hear a bell ring
One more look and I forget everything
Whoa-whoa

Mamma mia, here I go again
My my, how can I resist you?
Mamma mia, does it show again?
My my, just how much I've missed you
Yes, I've been brokenhearted
Blue since the day we parted
Why, why did I ever let you go?
Mamma mia, now I really know
My, my, I should not have let you go","Mamma Mia [From ""Mamma Mia""]",2016
Paul Clayton Orchestra,"There was a time when men were kind
Their voices were soft
And their words inviting

There was a time when love was blind
And the world was a song
And that song was exciting

There was a time, and it all went wrong

I dreamed a dream in time gone by
When hope was high and life worth living
I dreamed that love would never die
I dreamed that God would be forgiving

Then I was young and unafraid
And dreams were made and used and wasted
There was no ransom to be paid
No song unsung no wine untasted

But the tigers come at night
With their voices soft as thunder
As they tear your hope apart
As they turn your dream to shame

He slept a summer by my side
He filled my days with endless wonder
He took my childhood in his stride
But he was gone when autumn came

And still I dreamed he'd come to me
That we would live the years together
But there are dreams that cannot be
And there are storms we cannot weather

I had a dream my life would be
So different from this hell I'm living
So different now from what it seemed
Now life has killed the dream I dreamed",I Dreamed a Dream [From Les Miserables],2001
Paul Cless,"Suavemente, besame
que quiero sentir tus labios
besandome otra vez.
Suavemente, besame
I love what you doing to me
But keep it suavemente

(Suave) Besame , besame
(Suave) Besame otra vez
(Suave) Que quiero sentir tus labios
(Suave) Besandome otra vez
(Suave) Besa, besa 
(Suave) Besame un poquito
(Suave) Besa, besa, besa,
(Suave) Besame otro ratito

(Pequeña , hechate pa'ca, pamelo)
Cuando tu me besas
me siento en el aire
por eso cuando te veo
comienzo a besarte.
why si te despegas yo me despierto
de ese rico sueño que me dan tus besos.

Suavemente, besame
que quiero sentir tus labios
besandome otra vez.
Suavemente, besame
I love what you doing to me
But keep it suavemente

(Suave) Besame , besame
(Suave) Besame otra vez
(Suave) Que quiero sentir tus labios
(Suave) Besandome otra vez
(Suave) Besa, besa 
(Suave) Besame un poquito
(Suave) Besa, besa, besa,
(Suave) Besame otro ratito

Kiss me softly 
you're all that I need
now I want you to come home with me
baby when I look into your sexy eyes
makes me want to kiss you till the sunrise 

(Suave) Kiss me one time
(Suave) Kiss me two time's
(Suave) Kiss me again
(Suave) It's going down, don't change
(Suave) Don't hurry now
(Suave) let can feel you're soul
(Suave) Kiss me a little bit
Suavemente 
So I needed 

All right, okay
Pappy pappy, move it, slowly
All right, okay
Besame

Suavemente, besame
que quiero sentir tus labios
besandome otra vez.
Suavemente, besame
I love what you doing to me
But keep it suavemente

(Suave) 
(Suave) Besame otra vez
(Suave) Que quiero sentir tus labios
(Suave) Besandome otra vez
(Suave) Besa, besa 
(Suave) Besame un poquito
(Suave) Besa, besa, besa,
(Suave) Besame otro ratito

Suave, are you ready for a little treath 
I will make you humping and scream
Suave, boy will you forth when I need
I will kiss you soft and sweet
Suave, can you make brixx and don't speed
I will do whatever you need
I will kiss you all night long

Suavemente, besame
que quiero sentir tus labios
besandome otra vez.
Suavemente, besame
I love what you doing to me
But keep it suavemente

(Suave) I love what you doing to me
(Suave) So don't [change]
(Suave) [kiss] me softly
(Suave) Before you love
(Suave) Kiss me baby one more time 
(Suave)
(Suave) 
(Suave)",Suavemente,2005
