Band,Lyrics,Song,Year
Zac Efron,"The day the door is closed
The echoes fill your soul
They won't say which way to go
Just trust your heart
To find what you're here for
Open another door
But I'm not sure anymore

It's just so hard
Voices in my head
Tell me they know best
Got me on the edge
They're pushin', pushin', they're pushin'

I know they've got a plan
But the ball's in my hands
This time is man-to-man
I'm drivin', fightin', inside of
(A world that's upside down)

It's spinning faster
What do I do now
Without you?
I don't know where to go
What's the right team
I want my own thing
So bad I'm gonna scream
I can't chose, so confused

What's it all mean
I want my own dream
So bad I'm gonna scream
I'm kicking down the walls
I gotta make them fall
Just break through them all

I'm punchin', crushin', I'm gonna
Fight to find myself
Me, and no one else
Which way, I can't tell
I'm searchin', searchin', can't find a
(Way that I should turn)
I should, to right or left, it

It's like nothing works
Without you
I don't know where to go
What's the right team
I want my own thing
So bad I'm gonna scream
I can't chose, so confused

What's it all mean
I want my own dream
So bad I'm gonna scream
Yeah, the clock's running down,
Hear the crowd getting loud
I'm consumed by the sound
Is it her?
Is it love?
Can the music ever be enough?
Gotta work it out!
Gotta work it out!
You can do it!
You can do it!

I don't know where to go
What's the right team
I want my own thing
So bad I'm gonna scream
I can't chose, so confused

What's it all mean
I want my own dream
So bad I'm gonna scream
I don't know where to go
What's the right team

I want my own thing
I want my own thing
I can't chose, so confused
What's it all mean
I want my own dream
So bad I'm gonna scream
Oh
Ah",Scream [Original Version],2009
Zac Efron,"Hmm yea
Hey Yea

Can You imagine?
What would happen?
If we could have any dream
Id wish this moment
Was ours to own it
And that it would never leave
Then i would thank that star
That made our wish come true
(come true) oh yeah
Cause he knows that
Where you are is where
I should be too

Right here, Right now
I'm looking at you and
My Heart love the view
Cause you mean everything

Right Here, I'll promise you Somehow that tomorrow
Can wait for some other
Day to be (to be)

If this was forever,
What could be better?
We already proved it was
But in 2,123 hours
Blend in the universe
Gonna make everything
In our whole world change
(it's our change, yeah)
And you know that
Where we are will,
never be the same oh no

Right here, Right now
I'm looking at you and
My Heart love the view
Cause you mean everything

Right Here, I'll promise you Somehow that tomorrow
Can wait for some other
Day to be (to be)

Oh we know it's coming
And it's coming fast
(As long as theres)
(You and me)(Oh yeah)
So lets make the our
Second last, make it last!

Right here, Right now
I'm looking at you and
My Heart love the view
Cause you mean everything

Right Here, I'll promise you Somehow that tomorrow
Can wait for some other
Day to be (to be)
But right now there's
You and Me(you and me)

Ohh you and me

But right here right now
There's you and me","Right Here, Right Now [DVD]",2009
Zac Efron,"You can't stop an avalanche
As it races down the hill
You can try to stop the seasons, girl
But you know you never will

And you can try to stop my dancin' feet
But I just cannot stand still
'Cause the world keeps spinning
'Round and 'round
And my heart's keeping time
To the speed of sound
I was lost 'til I heard the drums
Then I found my way
'Cause you can't stop the beat

Ever since this whole world began
A woman found out if she shook it
She could shake up a man
And so I'm gonna shake and shimmy it
The best that I can today

'Cause you cant stop the motion of the ocean
Or the sun in the sky
You can wonder if you wanna, but I never ask why
And if you try to hold me down I'm gonna spit in your eye and say
That you can't stop the beat!

You can't stop the river as it rushes to the sea
You can try to stop the hands of time, but you know it just can't be!
And if they try to stop us, Seaweed, I've got the N double A.C.P.

'Cause the world keeps spinnin' round and round 
And my heart's keepin' time to the speed of sound
I was lost 'til I heard the drums, then I found my way
'Cause you can't stop the beat!

Ever since we first saw the light
A man and woman like to shake it on a Saturday night
So I'm gonna shake and shimmy it with all of my might today
'Cause you cant stop the motion of the ocean or the rain from above
You can try to stop the paradise we're dreamin' of
But you cannot stop the rhythm of two hearts in love to stay
'Cause you cant stop the beat!

You can't stop my happiness, 'cause I like the way I am
And you just can't stop my knife and fork when I see a Christmas Ham!
So, if you don't like the way I look, well, I just don't give a damn!

'Cause the world keeps spinnin' round and round
And my hearts keepin' time to the speed of sound
I was lost 'til I heard the drums, then I found my way
'Cause you can't stop the beat

Ever since this whole world began
A woman found out if she shook it she could shake up a man
And so I'm gonna shake and shimmy it the best that I can today!
'Cause you can't stop the motion of the ocean or the sun in the sky
You can wonder, if you wanna, but I never ask why
And if you try to hold me down, I'm gonna spit in your eye and say
That you can't stop the beat! 

Oh, Oh, Oh
You can't stop today (No!)
As it comes speeding 'round the track (oooh, child yes!)
Yesterday is history (be gone!)
And it's never comin' back! (look ahead, 'cause)
'Cause tomorrow is a brand new day, and it don't know white from black (yeah!)

'Cause the world keeps spinnin' round and round
And my heart's keepin' time to the speed of sound
I was lost 'til I heard the drums, then I found my way
'Cause you can't stop the beat!

Ever since we first saw the light
A man and woman like to shake it on a Saturday night
So I'm gonna shake and shimmy it with all of my might today!
'Cause you can't stop the motion of the ocean, or the rain from above
They can try to stop the paradise we're dreamin' of 
But you cannot stop the rhythm of two hearts in love to stay
'Cause you can't stop the beat!

Aah, aah, aah
Ahh, ahh, ahh
Ahh, ahh, ahh ahh

Ever since we first saw the sign
A man or woman like to shake it when the day is ooh ooh 
And so we're gonna shake and shimmy it and have some fun today!
'Cause you can't stop the motion of the ocean or the rain from above
You can try to stop the paradise we're dreamin' of
But you cannot stop the rhythm of two hearts in love to stay!
'Cause you can't stop the beat!
You can't stop the beat
You can't stop the beat
You can't stop the beat
You can't stop the beat",You Can't Stop the Beat [Clean Edit],2009
Zac Efron,"We're soarin', flyin'
There's not a star in heaven
That we can't reach

If we're trying
So we're breaking free

You know the world can see us
In a way that's different than who we are
Creating space between us
'Til we're separate hearts

But your faith it gives me strength
Strength to believe

we're breakin' free
We're soarin'
Flyin'
There's not a star in heaven
That we can't reach

If we're trying
Yeah, we're breaking free
Oh, we're breakin' free
Ohh

Can you feel it building
Like a wave the ocean just can't control'
Connected by a feeling
Ohh, in our very souls

Rising 'til it lifts us up
So every one can see

we're breakin' free
We're soarin'
Flyin'
There's not a star in heaven
That we can't reach

If we're trying
Yeah we're breaking free
Oh we're breakin' free

Ohh runnin'
Climbin'
To get to that place
To be all that we can be

Now's the time
So we're breaking free
We're breaking free
Ohh, yeah

More than hope
More than faith
This is true
This is fate
And together
We see it comin'

More than you
More than me
Not a want, but a need
Both of us breakin' free

Soarin'!
Flyin'
There's not a star in heaven
That we can't reach

If we're trying
Yeah we're breaking free
Breaking free

Were runnin'
Ohh, climbin'
To get to the place
To be all that we can be

Now's the time
Now's the time
So we're breaking free
Oh, we're breaking free
Ohh

You know the world can see us
In a way that's different than who we are",Breaking Free [From High School Musical],2010
Zac Efron,"Woah
Woah
Woah
Woah
Woah
Woah
Woah
Woah
Woah

Ladies and gents, this is the moment you've waited for (woah)
Been searching in the dark, your sweat soaking through the floor (woah)
And buried in your bones there's an ache that you can't ignore
Taking your breath, stealing your mind
And all that was real is left behind

Don't fight it, it's coming for you, running at ya
It's only this moment, don't care what comes after
Your fever dream, can't you see it getting closer
Just surrender 'cause you feel the feeling taking over
It's fire, it's freedom, it's flooding open
It's a preacher in the pulpit and you'll find devotion
There's something breaking at the brick of every wall, it's holding
All that you know
So tell me do you wanna go?

Where it's covered in all the colored lights
Where the runaways are running the night
Impossible comes true, it's taking over you
Oh, this is the greatest show
We light it up, we won't come down
And the sun can't stop us now
Watching it come true, it's taking over you
Oh, this is the greatest show

(Woah) colossal we come these renegades in the ring
(Woah) where the lost get found in the crown of the circus king

Don't fight it, it's coming for you, running at ya
It's only this moment, don't care what comes after
It's blinding, outshining anything that you know
Just surrender 'cause you're calling and you wanna go

Where it's covered in all the colored lights
Where the runaways are running the night
Impossible comes true, intoxicating you
Oh, this is the greatest show
We light it up, we won't come down
And the sun can't stop us now
Watching it come true, it's taking over you
Oh, this is the greatest show

It's everything you ever want
It's everything you ever need
And it's here right in front of you
This is where you wanna be (this is where you wanna be)
It's everything you ever want
It's everything you ever need
And it's here right in front of you
This is where you wanna be
This is where you wanna be

When it's covered in all the colored lights
Where the runaways are running the night
Impossible comes true, it's taking over you
Oh, this is the greatest show
We light it up, we won't come down
And the sun can't stop us now
Watching it come true, it's taking over you
This is the greatest show
When it's covered in all the colored lights
Where the runaways are running the night
Impossible comes true, it's taking over you
Oh, this is the greatest show
We light it up, we won't come down
And the walls can't stop us now
I'm watching it come true, it's taking over you
Oh, this is the greatest show

'Cause everything you want is right in front of you
And you see the impossible is coming true
And the walls can't stop us (now) now, yeah

This is the greatest show (oh!)
This is the greatest show (Oh!)
This is the greatest show (oh!)
This is the greatest show (oh!)
This is the greatest show (Oh!)
This is the greatest show (oh!)
(This is the greatest show)
This is the greatest show (oh!)
This is the greatest show!",The Greatest Show,2017
Zac Efron,"Right here, right now
I put the offer out
I don't want to chase you down
I know you see it
You run with me
And I can cut you free
Out of the drudgery and walls you keep in
So trade that typical for something colorful
And if it's crazy, live a little crazy
You can play it sensible, a king of conventional
Or you can risk it all and see

Don't you wanna get away from the same old part you gotta play
'Cause I got what you need, so come with me and take the ride
It'll take you to the other side
'Cause you can do like you do
Or you can do like me
Stay in the cage, or you'll finally take the key
Oh, damn! Suddenly you're free to fly
It'll take you to the other side

Okay, my friend, you want to cut me in
Well I hate to tell you, but it just won't happen
So thanks, but no
I think I'm good to go
'Cause I quite enjoy the life you say I'm trapped in
Now I admire you, and that whole show you do
You're onto something, really it's something
But I live among the swells, and we don't pick up peanut shells
I'll have to leave that up to you

Don't you know that I'm okay with this uptown part I get to play
'Cause I got what I need and I don't want to take the ride
I don't need to see the other side
So go and do like you do
I'm good to do like me
Ain't in a cage, so I don't need to take the key
Oh, damn! Can't you see I'm doing fine
I don't need to see the other side

Now is this really how you like to spend your days?
Whiskey and misery, and parties and plays

If I were mixed up with you, I'd be the talk of the town
Disgraced and disowned, another one of the clowns

But you would finally live a little, finally laugh a little
Just let me give you the freedom to dream 
And it'll wake you up and cure your aching
Take your walls and start 'em breaking
Now that's a deal that seems worth taking
But I guess I'll leave that up to you

Well it's intriguing, but to go would cost me greatly
So what percentage of the show would I be taking?

Fair enough, you'd want a piece of all the action
I'd give you seven, we could shake and make it happen

I wasn't born this morning, eighteen would be just fine

Why not just go ahead and ask for nickels on the dime

Fifteen

I'd do eight

Twelve

Maybe nine

Ten

Don't you wanna get away to a whole new part you're gonna play
'Cause I got what you need, so come with me and take the ride
To the other side
So if you do like I do
So if you do like me
Forget the cage, 'cause we know how to make the key
Oh, damn! Suddenly we're free to fly
We're going to the other side
So if you do like I do
(To the other side)
So if you do like me
(We're going to the other side)
'Cause if we do we're going to the other side
We're going to the other side",The Other Side,2017
Zac Efron,"You know I want you
It's not a secret I try to hide
I know you want me
So don't keep saying our hands are tied
You claim it's not in the cards
Fate is pulling you miles away
And out of reach from me
But you're here in my heart
So who can stop me if I decide
That you're my destiny?

What if we rewrite the stars?
Say you were made to be mine
Nothing could keep us apart
You'd be the one I was meant to find
It's up to you, and it's up to me
No one can say what we get to be
So why don't we rewrite the stars?
Maybe the world could be ours
Tonight

You think it's easy
You think I don't want to run to you
But there are mountains
And there are doors that we can't walk through
I know you're wondering why
Because we're able to be
Just you and me
Within these walls
But when we go outside
You're going to wake up and see that it was hopeless after all

No one can rewrite the stars
How can you say you'll be mine?
Everything keeps us apart
And I'm not the one you were meant to find
It's not up to you
It's not up to me
When everyone tells us what we can be
How can we rewrite the stars?
Say that the world can be ours
Tonight

All I want is to fly with you
All I want is to fall with you
So just give me all of you

It feels impossible (it's not impossible)
Is it impossible?

Say that it's possible

How do we rewrite the stars?
Say you were made to be mine?
Nothing can keep us apart
'Cause you are the one I was meant to find
It's up to you
And it's up to me
No one can say what we get to be
And why don't we rewrite the stars?
Changing the world to be ours

You know I want you
It's not a secret I try to hide
But I can't have you
We're bound to break and my hands are tied",Rewrite the Stars,2017
Zac Efron & Vanessa Hudgens,"We're soaring, flying
There's not a star in heaven that we can't reach
If we're trying
So we're breaking free.

We know the world can see us
In a way that's different than who we are.
Creating space between us
Till we're separate hearts.

But in faith it gives me strength,
Strength to believe..

We're breaking free!
We're soaring, flying
There's not a star in heaven that we can't reach
If we're trying
Yeah we're breaking free
Oh we're breaking free, ooooh

Can you feel it building?
Like a wave the ocean just can't control
Collected by a feeling
Ooh in our very soul. (very soul)

Rising till it lifts us up
So everyone can see.

We're breaking free!
We're soaring, flying
There's not a star in heaven that we can't reach
If we're trying
Yeah we're breaking free
Oh we're breaking free, oooh.

Running, climbing, to get to the place to be all that we can be.
Now's the time,
So we're breaking free.
We're breaking free, ooh yeah

More than hope, more than faith,
This is true, this is fate,
And together we see it coming.
More than you, more than me
Not a one boy in need
Up above, breaking free!

Soaring, flying
There's not a star in heaven that we can't reach.
If we're trying
Yeah we're breaking free (breaking free)

We're running, ooh climbing to get to that place to be all that we can be.
Now's the time (now's the time)
So we're breaking free. Ohhh we're breaking free

We know the world can see us
In a way that's different than who we are.",Breaking Free,
Zac Efron & Vanessa Hudgens,"Na na na na
Na na na na yeah
You are the music in me
You know the words
""Once Upon A Time""
Make you listen?
There's a reason.
When you dream there's a chance you'll find
A little laughter
or happy ever after
your harmony to the melody
It's echoing inside my head
A single voice (Single voice)
Above the noise
And like a common thread
Hmm, you're pulling me
When I hear my favorite song
I know that we belong
Oh, you are the music in me
Yeah it's living in all of us
And it's brought us here because
Because you are the music in me
Na na na na (Ohh)
Na na na na na
Yeah yeah yeah
(Na na na na)
You are the music in me
It's like I knew you before we met (Before we met)
Can't explain it (Ohh ohh)
There's no name for it (No name for it)
I'm saying words I never said
And it was easy (So easy)
Because you see the real me (I see)
As I am You understand
And that's more than I've ever known
To hear your voice (Hear your voice)
Above the noise (Ohh ohh)
And no, I'm not alone
Oh you're singing to me (Ohh yeah)
When I hear my favorite song
I know that we belong (Yeah ohh)
You are the music in me
It's living in all of us
And it's brought us here because
You are the music in me
Together we're gonna sing (Yeah)
We got the power to sing what we feel (What we feel)
Connected and real
Can't keep it all inside (Ohh)
Na na na na (Ohh yeah)
Na na na na na (Ohh yeah)
Yeah yeah yeah (Na na na na)
You are the music in me (In me)
Na na na na (Ohh yeah)
Na na na na na (Ohh yeah)
Na na na na
You are the music in me
When I hear my favorite song (Favorite song)
I know that we belong (We belong)
You are the music in me
Yeah it's living in all of us
It's brought us here because (Here because)
You are the music in me
Na na na na (Ohh yeah)
Na na na na (Ohh yeah)
Na na na na
You are the music in me (Yeah)",You Are the Music in Me,
Zac Hanson,"Everything's different 
But nothing has changed 
Are we going in circles 
It's Christmas again 
Can't you hear the sleigh bells right?
All our voices unite 
And look up to the heavens 
See the stars shining bright 
Everybody needs a little lovin' 
Around Christmas time 
Somehow you got to know you're going to be all right 
Do you remember how it used to be 
Sitting under the Christmas tree?
In your heart you'll 
Find the season 
We've been blessed by the children 
Black, yellow, and white 
They believe in the things 
We try to deny 
So throw down your weapons 
But continue the fight 
And let's love one another 
On this Holy night 
Everybody needs a little lovin' 
Around Christmas time 
Somehow you got to know you're gonna be all right 
Do you really remember how it used to be 
Sitting under the Christmas tree?
In your heard you'll 
Find the season 
Oh, reach down inside your heart 
And see all the love 
Oh, in your heart you'll 
Find the reason 
Everybody needs a little lovin' 
Around Christmas time 
Somehow you got to know you're gonna be all right 
Do you really remember how it used to be 
Sitting under the Christmas tree?
In your heart you'll 
Find the season",Christmas Time,2004
