Band,Lyrics,Song,Year
Coffee Club Orchestra,"One, two
One, two, three

Hey everybody, let me tell you the news
Hey everybody, let me tell you the news
Hey everybody, let me tell you the news
[Incomprehensible]

It ain't just soul
It ain't just soul
It's just rhythm and
Just rhythm and blues

Hey baby, let yourself go
Hey baby, let yourself go

You're too sharp, you ain't too sharp
Ain't too sharp, again, one more time
Ain't too sharp, ain't too sharp
You're just too stupid to let me dance
I wanna prance, I've got to talk
Just let me walk, I've got to, I've got to, got to

Hey everybody, tell you the news
Hey everybody, let me tell you the news
Hey everybody, let me tell you the news

You ain't too sharp, ain't too sharp
Ain't too sharp, you're just too
I wanna dance, I've got to prance
I wanna feel the love with you

You've got to feel
You just got to, got to
I've got to feel, give it to me
You've got to, let me

Let me, let me have it
I've got to, got to, I've got to
I've got to, I've got to, let me
Oh, I've got to, tell me, I've got to","Fancy, Fancy",2001
Coffee Club Orchestra,"I've flown around the world in a plane 
I've settled revolutions in Spain 
And the North Pole I have charted 
Still I can't get started with you 

On the golf course, I'm under par 
Metro Goldwyn have asked me to star 
I've got a house, a showplace 
Still I can't get no place with you 

'Cause you're so supreme 
Lyrics I write of you, I dream 
Dream day and night of you 
And I scheme just for the sight of you 
Baby, what good does it do? 

I've been consulted by Franklin D 
Greta Garbo has had me to tea 
Still I'm broken-hearted 

'Cause I can't get started with you",I Can't Get Started,2001
Coffee Sergeants,"Ah, now I don't hardly know her 
But I think I could love her 
Crimson and clover 

Ah when she comes walking over 
Now I've been waitin' to show her 
Crimson and clover over and over 

Yeah, my, my such a sweet thing 
I wanna do everything 
What a beautiful feeling 
Crimson and clover over and over 

Crimson and clover over and over 
Crimson and clover over and over 
Crimson and clover over and over 
Crimson and clover over and over
",Crimson & Clover,2004
Coffey Brown,"Problems
Problems with your girl today
Problems 
Problems with your man today

Situations
Hard to handle
Got me going out of my head
There's so much pressure
I just can't deal
You think it's all about
You and that sex appeal

But I got problems
(Slickin' around on the ""L"" to the hotel, all around town)
Let me know
(Who's it gonna be, him or me)
It can't be three

Problems
Problems with your girl today
Problems 
Problems with your girl today

[Coffee Brown]
Here we are
The two of us together
Taking this crazy chance
To be all alone
My man don't know
That we been loving each other
'cause if he found out
We'll have nothing 
Nothing but 

Problems
Problems with your man today
Problems
Problems with your man today

Problems
Problems with your man today
Problems
Problems with your man today

[Next]
Said, can I get a witness
So many problems
Can I get a witness

[Coffee]
Can I get a witness
So many problems
Can I get a witness

[Repeat: x2]
Problems
Problems with your girl today
Problems
Problems with your man today",Problems,1997
Coffey Brown,"We're in the time where many doors are too hard to enter in
And many people really ain't worth the mentionin'
Thugs, me hugs, and plus a little gentle friend
Or the mentals if I wile I get antetion then
Do my drama from court to case
While others turn they back I turn my hate to faith
that's why I'm here, but boo's, any place or date
If there's tear in my eyes you come to dry my face
Now that's deep, y'all turned from my fans to my friends
After the past, I didn't think I could stand it again
On the streets, me and Miny wonderin' shall I kill
I do for all, when will someone ask me how I feel?
Ladies, if you're down and my pics on you're wall
Just pop in this song and won't let you fall
To all my ladies, got ya letters and I love you to death
Now I appreciate the breath that the dear lord left

Why do I stand for my fam and put it down for my peeps?
(Oh, I like it)
'Cause they woulda done the same for me
Why do I see my women fallin' down and put 'em back on they feet?
'Cause they woulda done the same for me
Why do I put it down for the streets and my R.I.P's?
(Oh, and I like it)
'Cause they woulda done the same for me
Why do I embrace the face that sets the mob free?
'Cause they woulda done the same for me

With the kindness of people and most don't even know
'Cause this wilderness was'nt designed to see us grow
My thugs through the years who've always been true
Just know that I take the bullet for you
Life ain't livin' without givin', worth fryin' for lyin'
Ain't jack for free, but I'm supplyin' if you're tryin'
Have friends before the Benz, respect before a Lexus
Mama's(Mama's) gave us life, but brotha's have to protect us(Protect us)
Some wonder why I still got love
Why I still live in the hood, and why I still share grub
Why I play with the kids, lose money on clubs
To keep my people off the streets and away from the slugs
Sometimes rats run traps while our sista's get named
Sometimes bitches do thangs, and our queens get blamed
But I'm puttin' things on blast for my women and G's
'Cause you woulda done the same for me

Why do I stand for my fam and put it down for my peeps?
(Oh, I like it)
'Cause they woulda done the same for me
Why do I see my women fallin' down and put 'em back on they feet?
'Cause they woulda done the same for me
Why do I put it down for the streets and my R.I.P's?
(Oh, and I like it)
'Cause they woulda done the same for me
Why do I embrace the face that sets the mob free?
'Cause they woulda done the same for me

Where's my ladies who support and understand when
Yeah I'm tired but I still gotta visit the pen
I appreciate you love the love I show them
Woulda want the same thing if I had to go in
Lost the love of my life over stress and strife
If I couldn't care for me, I couldn't care for a wife
So I looked at the Lord and what he said was right
""there's obstacles but everything is gonna be alright""
If you feelin' what I'm feelin', lay back and give me love
So when you see me on the streets or clubs give me hug
To understand unity, you gotta understand we
You and I, you and them, them and me, see
y'all did for me, now I'll bow for the royalty
Just to know y'all is the love the loyalty
Behind every strong man there's a strong lady with 'em
Behind me I seem to have a whole nation of women

Why do I shout out all my women and adore my queens?
(Oh, I like it)
'Cause they woulda done the same for me
Why do I destroy anything that stops my teams dreams?
'Cause they woulda done the same for me
Why do I see my people is and tell 'em what I see to be?
(Oh, and I like it)
'Cause they woulda done the same for me
Why do I embrace the face that sets the mob free?
'Cause they woulda done the same for me

Oh, and I like it
Oh, and I like it",Would've Done the Same for Me,1999
Coffin Carousel,"Bleed my thoughts inside of me breathe in light no heresy
Will your feelings lie to me? Instinct? Or bat shit crazy?
Lazy breed’s insanity crazy feeds dependency
Animated without truth abandon hope you hold the proof

Will we break? Did we now know it?
I need time to find your spine
Feel no truth hold back my proof
Clawing my mind shield myself blind

No false light pure intent delight
Black parade rotting heart portrayed
Cracked too late walk with my fate
Rain hollow light remove your spite

Bat shit crazy just smoke your shit baby
Bat shit crazy just ride my face baby

Will your feelings lie to me? Instinct? Or bat shit crazy?

Feed no lies inside of me (bat shit crazy)
Disposition now unseen (bat shit crazy)
Crazy fed the best of me (bat shit crazy)
No wonder I love sanity (bat shit crazy)

Will your feelings lie to me? Instinct? Or bat shit crazy?",Bat Shit Crazy,2017
Coffin Carousel,"Scream while you’re still breathing
Feel while you’re still screaming
Save the day by leaving
Love forever hate will now sever
Broken hearts still beating
Broken lies are breeding
Breathe instead of screaming
Free your words now from that feeling

Kicking screaming the wound still keeps bleeding
My heart beat remains so vague
Haunting dreaming and praying for healing
Rising beyond the plague

I will never feel fear
Guided by light so clear
Greater than the feeling
Living my dream innocent and clean
Why are you still waiting?
Always contemplating?
Rebuild the love that’s so pure
Healing the need fear is no cure

Breathe in instead of screaming
Feel your wounds now healing
Forever we are creeping
Forever sorrow will be weeping",Beyond the Plague,2017
Coffin Carousel,"Glamour is no grace absent is your face
The mirror shows no gold why is your heart cold?

Welcome to darkness, follows your sadness
Take what is yours now feel what is real now

And this black light will glow…In a black casino

My heart ache is so low and your heart? Just shallow
Two fools will argue one fool is so true

And this black light will glow…In a black casino

Feel what is real now…what is real now?

Witness your darkness, follow your sadness
Drain love from my vain, follow your sadness

And this black heart will glow…In a black casino

Glamour was no grace still coldness on my face
The mirror is so old, why is my heart cold?",Black Casino,2017
Coffin Carousel,"Is this my time am I choking?
Hear her crying coldness soaking
Loss not warning love not calling
Roses falling hearts not longing

I still feel this it’s time I said so
Take my chances so life unfolds
Are you still there? I hear nothing
Is it time to find my mind?

In my silence I am falling
In my eyes a mirror blurring
Words too violent hearts now crawling
Common sense is not so common

Or rewind? All this time? Please hope be kind

I miss you so much I am craving
To hold you close indeed my darling
My pain will now die inside me
The coffin lies here am I ready?

We lost our hearts lost our restart
Life alone now reflects the past dark
Will light find me or will it blind me?
Time stole my heart today reminds me",The Coffin,2017
Coffin Carousel,"You were born for greatness
Does your life feel so true?
Will you be brave through sadness?
Does honesty devour you?

Broken hearts will mend
Broken bones will fight at life again
Who is my friend?
So loyal I am crawling scared

Did I tell you? Did you think?
Now would you understand?
You hold the answers in your heart
Don’t listen to demands

Dread is my best friend again
Doom will be my bride
Between death and dead again
So much now matters in the end

Scream your lucid dream
Craving for a smile still unseen
Through chaos now comes truth
The crawler no longer serves you",The Crawler,2017
