Band,Lyrics,Song,Year
SRC,"If you start me up,
If you start me up I'll never stop

You can start me up,
You can start me up I'll never stop
I've been running hot
You got me just about to blow my top
You can start me up, you can start me up,
I'll never stop, never stop, never stop

You make a grown man cry,
You make a grown man cry
You make a grown man cry,
Spread out the oil, the gasoline
I walk smooth ride in a mean, mean machine
Start it up

You can start me up
Kick on the starter, give it all you've got
(you got, you got)
I can't compete
With the riders in the other heats
If you rough it up
If you like it you can slit it up, slide it up
Slide it up, slide it up
Don't make a grown man cry,
Don't make a grown man cry
Don't make a grown man cry,
My eyes dilate, my lips go green
My hands are greasy, she's a mean, mean machine
Start it up

Start me up
Ah, you've got to, you've got to
Never, never, never stop
Start it up
Ah, start it up, never, never, never
You make a grown man cry
You make a grown man cry
You make a grown man cry
Ride like the wind, at double speed
I'll take you places that you've never, never seen

It you start it up,
Love the day when we will never stop
Never stop, never, never, never stop
Tough me up
Never stop, never stop
You, you, you make a grown man cry
You, you make a dead man come,
You, you, you make a dead man come",Show Me,1969
SRC,"Heat wave
Heat wave
 
Whenever I'm with you
Something inside
Starts to burn deep
And my heart's filled with fire
Could be that I'm very sentimental
Or is this just the way love's supposed to be?
 
I got a heat wave
Burning in my heart
I can't keep from crying
Tearing me apart
 
Sometimes she calls my name
Yeah, yeah, yeah, I can't explain
I feel, yeah I feel
I feel this burning flame
This high blood pressure's got a hold on me
'Cause this is the way love's supposed to be
 
I got a heat wave
Burning in my heart
I can't keep from crying
Tearing me apart
 
Oh yeah
Oh yeah
 
Oh yeah
Oh yeah
 
Just give me another chance
This could be a new romance
 
Heat wave
Heat wave
Heat wave
Heat wave",(Love Is Like A) Heat Wave,1993
SRC,"I don't hear your knock upon my door
I don't have your lovin' anymore
Since you been gone I'm a-hurtin' inside
Well I want you baby by my side, Yeah

I'm cryin', I'm cryin'
Hear me cryin' baby
Hear me cryin'

Im lonely and blue baby every night
Yeah, you know you didn't treat me right
And now my tears begin to fall
Well I want you baby and that's all

I'm cryin', I'm cryin'
Hear me cryin' baby
Hear me cryin'

I don't hear your knock upon my door
I don't have your lovin' anymore
Since you been gone I'm hurtin' inside, yeah
Well I want you baby by my side

But I'm cryin', you know I'm cryin'
Hear me cryin' baby
Hear me crying
Hear me crying

",I'm Crying,1993
SRC,"Fuck you and your stupid smile
You make me want to strangle you
Fuck you and your disco flavor
Hot sauce on your snake skin boots

Hey you forgot your rag bag
Your sixty-nine sedan
Hey you fucking fag hag
Drop trou tossed salad man

Sucking on my thumb just like the child you think I am
You've managed to convince yourself but I don't think you can
Manage me! me, me, me
Life based on a short story

Written by a bitch named Vern
In a maroon velour sweat suit
Playing with your brand new urn
Shit has he lost his mind

Can he see or is he just blind
Sucking on your brains like the zombies want to revive
You could talk me into fucking you but I don't think you'd survive
Survive me! me, Survive me! me

It's your own technique anyway
With all the foam in your mouth when you say...
It's freedom rock baby
Turn it up here's how to order this

Fuck uncle shifter's got the night towel
I'd kiss you but you're covered in piss
Punk are you threatening me
Your style is faulty while mine is the best

Spock have you lost your mind
Are sure full duration is best
I'm sucking on your life just like the hole you're living in
You're complaining all the time but now the sucking really begins

With me!",Vulcan [Album Version],1999
Sri Ram Bhajans,"Makkeleke ni edhuthu sole tamilla 4*
Boogie on boogie on boogie on down 4 *
*YOGI B*
Suriyen sele nalai thedi mele
Sinthenai kadelil kelvi alaigal varum tole
Puthesa yipe nerepa nan podeva
Tola rasithe yeneku soleda
Adada indre sani kalamai - aaaha !
Discotheque ore nelemai - aaaha !
Endrum yelemei athum pathum
Tolin melei barem yelai !
Roothe mathe ore pen yen kanmoli pesera
Kavinyen'in manathay thudike sinderal
Kathal vilaiyathil ondre ni porinthe koledi
Nur ayirethil oreven nan adi !
Chorus
Nur ayirethil oreven nan adi
Purinthakul en kanmani
Nur ayirethil oreven nan adi
Purinthakul en kanmani
Nur ayirethil oreven nan adi
Purinthakul en kanmani
*C.LOCO*
Poi illamel kathe illamel unmei kathal adaiyuma
Uneka mudiyuma manasil pathyuma
Nan sagalla gala vallavan teriyuma
Ya kucham totta silinggi kite palagi nam kathal epedi
Intha sothanai tange mudiya villai
En kelvike vidai illaiya
Break 2
I wanna know yeah
(I don't wanna wait in vain)
Show me true love
Ithu kathala kathala kathala soledi
Ithu kathala kathala kathala soledi
Ithu kathala kathala kathala soledi
Ithu kathala kathala kathala soledi
*YOGI B*
Gimme that swing , sweet pretty baby !
Alagi ! You make my mind go crazy !
Salai'il udethi nadenthu varegindre kachi
Nem kalachara panbeke ni oru sachi
Yen aci! Soledi Sri Devi, Menakshi?!
Think you the bomb wearing Versace
Manese tanggama un killer style
Karunai kate, ni kunjum yerenge maylai
Aatha rap kaviyin kavitheya kele
Fasta mei yana valiyil vanthu sere
Soledi sagalla gala vallavan yaredi
Nur ayirethil oreven nan adi
Chorus
Break
Yen-tamila yen-tamila tamila tola nanba panba anba
Makkeleke ni edhuthu sole'da!
Yen-tamila yen-tamila tamila tola nanba panba anba
Makkeleke ni edhuthu sole'da!
Nan than sagalla gala vallavan - (repeat to fade)",Vallavan,
Srinivas,"(Baar baar haan, bolo yaar haan
Apni jeet ho, unki haar haan)
Koi humse jeet na paave
Chale chalo, chale chalo
Mit jaave jo takraave, chale chalo
Bhale ghor andheraa chhaave
Chale chalo, chale chalo
Koi raah mein na thaam jaawe, chale chalo
Toot gayi jo ungli utthi
Paanchon mili to ban gaye mutthi
Eka badhta hi jaawe
Chale chalo, chale chalo
Koi kitna bhi bahekaave, chale chalo
Koi humse jeet na paave
Chale chalo, chale chalo
Mit jaave jo takraave, chale chalo

Koi na ab roke tujhe, toke tujhe
Tod de bandhan saare
Mila hai kya hoke tujhe nirbal, tu hi bataa

Kabhi na dukh jhelenge, khelenge
Aise ke dushman haare
Ke ab to le lenge, himmat ka rasta
Dharti hilaa denge, sab ko dikhaa denge
Raja hai kya, parja hai kya, oh oh oh
Hum jag pe chhaayenge, ab yeh bataayenge
Hum logon ka darja hai kya, ho oh oh oh
Baar baar haan, bolo yaar haan
Apni jeet ho, unki haar haan
Ab darr nahin mann mein aave
Chale chalo, chale chalo
Har bedi ab khul jaave, chale chalo

Chalaa hi chal, haanf nahin, kaanp nahin
Raah mein ab to raahi
Thakan ka saanp nahin ab tujhe dasne paaye

Vohi jo tera haaqim hai, jaalim hai
Ki hai jisne tabaahi
Ghar uska pachhim hai, yahan na bas mein paaye
Dharti hilaa denge, sab ko dikhaa denge
Raja hai kya, parja hai kya, oh oh oh
Hum jag pe chhaayenge, ab yeh bataayenge
Hum logon ka darja hai kya, ho oh oh oh
Jo hona hai, ho jaave
Chale chalo, chale chalo
Ab sar na koi jhukaave, chale chalo
Koi humse jeet na paave
Chale chalo, chale chalo
Mit jaave jo takraave, chale chalo
Baar baar haan, bolo yaar haan
Apni jeet ho, unki haar haan
(Toot gayi jo ungli utthi
Paanchon mili to ban gaye mutthi)",Chale Chalo,2001
SSD,"Under the influence
Under the influence

Their mind control
They steal your soul

Under the influence
Under the influence

Look what you do
That's not the real you

Under the influence
Under the influence

Why can't you see
You'll never be free",Under the Influence,1993
SSD,"You take their shit 
Stand up and fight 
Fuck those rules 
And show your might 
But you have no gutsYou'd rather get highTake the day offAnd smoke all you buyShow them allThe kids have rightsUnited as oneDecontrol in sightBut you have no gutsYou'd rather get highTake the day offAnd snort all you buyWhen you gonna wake upAnd get off your assWe better change thisAnd fuckin fast
",Wasted Youth,1993
SSIO,"Haha, haha, haha, haha

Das hier ist Rambo Nummer eins (Nummer eins, Nummer eins)
Ihr macht auf Pablo Nummer zwei, doch tanzt Mambo No. 5
Mann, ich baller' dir so 'n Teil, darauf freut sich jeder Zahnarzt
Bis du auf Brettern liegst wie'n Teppich und dein'n XXL-
Sweater wird zum kuscheligen Schlafsack
Und deine schmuddeligen Hooks klingen wie Husten oder Asthma
Dann brech' ich mir 'n Beinchen aus der Skinny-Jeans, du Lauch
Und pule Reste von 'nem Kilo Steak aus Zahnlücken raus
Warum krieg' ich so Lust, dir auf die Hühnerbrust zu schlagen
Bis du nach deiner Gang schreist für Mund-zu-Mund-Beatmung
Hier wächst dir Brustbehaarung wie 'nem Bären Rückenwolle
Kommen wie Mogli nett aus dem Dschungel, kläre deine Olle
Häng' mit Wölfen und Gorillas ab, die eimerweise saufen
Ich bin eingeölt wie Schwuliberts, die Eiweiß verkaufen?
Jeder Song von dir ist Freiheitsberaubung
Genug gerappt, jetzt geh dir Eyeliner kaufen

Ellenbogen raus, Ellenbogen raus
Ong Bak im Hof, bis die Knastmuskeln platzen
Ellenbogen raus, Ellenbogen raus
Sonntags im Puff neue Passfotos machen
Ellenbogen raus, Ellenbogen raus
Zu viel Rapper, sag mir, wo ist dieses Fallobst gewachsen?
Ellenbogen raus, Massiv-Gold am Arm
Verpiss dich mit Stahl-Chronographen

Baller' mir Toastbrot aus Bauchtaschen, keine Tupper-Dosen (ah)
Keine Soja-Bohnen (ah), dafür Sozialstunden (ah)
Rapper blasen für Zwanni Verlass
Sie tragen Gianni Versace, aber mit Quali von Paci
Schulternpickel wegen Thais, mischen Koffein mit Weiß
Schwule Pisser sagen nice, mischen Codein mit Sprite
Bude voller zugeschweißte Pakete vom Ticker
Zeitgleich klingelt der Heizungsableser von Ista
Ballert deine Mama weg für 'ne Moschino-Tasche
Die kleine Hollywood-Schlampe kriegt Schwanz mit Omnibus-Masse
Zu viele vom Drogendealer zur Mode-Diva, hab'
Schmuggelfieber vom Cannabis im Opel-Tigra, kiff'
Im Maritim mit Bomben vom Eros-Center
Handtuch am Türschlitz, Socken auf CO-Melder
Jaja, SSIBIO und Kontra K
Deutsche Rapper fingern sich minimum die Prostata

Ellenbogen raus, Ellenbogen raus
Ong Bak im Hof, bis die Knastmuskeln platzen
Ellenbogen raus, Ellenbogen raus
Sonntags im Puff neue Passfotos machen
Ellenbogen raus, Ellenbogen raus
Zu viel Rapper, sag mir, wo ist dieses Fallobst gewachsen?
Ellenbogen raus, Massiv-Gold am Arm
Verpiss dich mit Stahl-Chronographen",Ellenbogen raus,
SSIO,"Lauf weg, bis 'ne neue Haut wächst, die Faust brennt
Wunder dich nicht, wenn mein Schwanz im Arsch deiner Frau hängt
So läuft das ab, Nuttensohn, du hast heut' verkackt
Pack deine Sachen ein und hau noch heut' Nacht ab
Geh 'ne Nase ziehen und dann Atme tief
Kanakonda kommt und verbreitet Straßenkrieg
Leute reden über mich und kennen mich nicht mal
Nix da, du Wichser, ich ficke jetzt dein Schicksal
Du willst schießen, ich sag ziel und dann schieß los
Wenn du nicht schießt, schickt dich SSIO in den Friedhof
(Ich bin Stenz, schick schon seit Jahren Nutten)
Deine Schlampen sparen, kommen zu mir und zahlen um zu Bumsen
Du bereust jahrelang, dass du kein Glück hast, ich bin
19 Jahre alt und fick geile Mütter und
Ihr wollt alle meine Ticker sein
Ihr wollt SSIO sein, obwohl ihr kleine Ficker seid

Lauf 
So lange du noch Beine hast
Deine Angst bleibt bis ich von deiner Bank die Scheine hab
Lauf, lauf
Lauf 
So lange du noch Beine hast
Deine Angst bleibt bis ich von deiner Bank die Scheine hab
Lauf, lauf

Ich komm viel zu mies, du fliehst und kriechst du
Scheißer, weinst dann, Xatar bleibt dann eiskalt
Deutsche Rapper sind Stricher, machen auf richtig krass
Nix, nachts lasst ihr das Licht an
Ihr Tuntis seid alle meine Groupies, ihr Pussys
Egal wo ich loszieh, sind Kahbas und Grumfries
Komm radikal rein, ihr fängt alle an zu schreien
Nein, ich will, dass ihr Alles oder Nix schreit
(Alles oder Nix!)
Weil ich komm und euch Fotzen zerbomb
Brüllen Verbrecher von London bis nach Bonn
Wie ich heiße (Xatar)
Alle andren sind scheiße, sei leise
Ich beiße und reiße wie Tyson
In meinen Kreisen, verbotenes Treiben
Gebot ist zu schweigen, sonst gibt es Ohrfeigen
Bei uns siehst du nur harte Leute
Kampfhunde und Schmuck und scharfe Bräute
Die Leute bei uns mögen Jayj nur wenn es Flex ist
Streck es, bis du für 'nen Fuffi nur noch Dreck frisst
Ihr Pfeifen, sag mir wer will mich bescheißen
Es gibt kein Zurück, ihr könnt direkt mal hier bleiben
Sag mir, wer hat wie Xatar Stil
22 Zoll und Breitling aus Platin, Feigling geh sag's ihn
Verbreitet die Nachricht, jeder soll es wissen
Es heißt jetzt Xatar siegt

Lauf 
So lange du noch Beine hast
Deine Angst bleibt bis ich von deiner Bank die Scheine hab
Lauf, lauf
Lauf 
So lange du noch Beine hast
Deine Angst bleibt bis ich von deiner Bank die Scheine hab
Lauf, lauf
Lauf, lauf",Lauf Weg,2008
