Band,Lyrics,Song,Year
Waylon Jennings,"A long time forgotten the dreams that just fell by the way
The good life he promised, ain't what she's living today
But she never complains of the bad times
And the bad things he's done Lord
She just talks about the good times they've had
And all the good times to come

She's a good hearted woman in love with a good timin' man
She loves him in spite of his ways she don't understand
Through teardrops and laughter, that pass through this world hand in hand
A good hearted woman lovin' a good timin' man

He likes the bright lights and night life and good timin' friends
And when the party's all over, she'll welcome him back home again
Lord knows she don't understand him but she does the best that she can
This good hearted woman lovin' a good timin' man

She's a good hearted woman in love with a good timin' man
She loves me in spite of my wicked ways that she don't understand
Through teardrops and laughter
That pass through this world hand in hand
A good hearted woman lovin' a good timin' man

She's a good hearted woman in love with a good timin' man
She loves me in spite of my wicked-mouthed ways
But then she don't understand",Good Hearted Woman [Live][Version],1976
Waylon Jennings,"There's a road in Oklahoma
Straighter than a preacher, longer than a memory
And it goes forever onward
It's been a good teacher for a lot of country boys like me

I push that load from here to someday
I'll push as long as I'm alive, but I don't know how long I'll last
'Cause it's just a road, it ain't no highway
Blowin' by the double five, I know I'm goin' way too fast

I've been down this road just searchin' for the end
And it don't go nowhere, it just brings you back again
Leaves you lonely and cold, standin' on the shoulder
But you've come too far to go back home
So you're walkin' on a nowhere road

Some folks say, if you keep rollin'
And keep it on the yellow line, it'll take you to the big highway
But there's a toll to pay, so if you're goin'
The keeper of the gate is blind so you better be prepared to pay

I've been down this road just searchin' for the end
And it don't go nowhere, it just brings you back again
Leaves you lonely and cold, standin' on the shoulder
But you've come too far to go back home
So you're walkin' on a nowhere road

",Nowhere Road [#],1976
Waylon Jennings,"All your ol' stations are being torn down, and the high flying trains no longer roar
The floors are all sagging with boards, at a suffering from not being used anymore

Things are all changing, the world's rearranging a time that will soon be no more
Where has a slow movin', once quickdraw outlaw got to go?

The whiskey that once settled the dust, and tasted so fine now taste so faint
And the mem'ries that once floated out come back stronger
More clearly, with each drink you take

The women that warmed you once thought so pretty now look haggard and old
Where has a slow movin', once quickdraw outlaw got to go?

The land where I travel, once fashioned with beauty, now stands with scars on her face
The wide open spaces are closing in quickly from the ways of the whole human race
And it's not that I blame them for claiming her bounty
I just wish they were takin' it slow
'Cause where has a slow movin', once quick draw outlaw got to go?
Where has a slow movin', once quick draw outlaw got to go?",Slow Movin' Outlaw,1976
Waylon Jennings,"Why do you treat me as if I were only a friend
What have I done that has made you so distant and cold
Sometimes I wonder if you'll be contented again
Will you be happy when you are withered and old
I can't offer you diamonds or mansions so fine
And I can't offer you clothes your young body crave
But if you'd love me and say that you'll always be mine
Think of the heartaches the tears and the sorrow you'll save honey

When you are weary and tired of another man's gold
If you ever get lonesome remember this letter my own
But don't try to answer though I've suffered sorrow untold
If you don't love me I wish you would leave me alone",The Last Letter,1976
Waylon Jennings,"I have seen the morning burning golden on the mountain in the skies
Aching with the feeling of the freedom of an eagle when she flies
Turning on the world, the way she smiled upon my soul as I lay dying
Healing as the colors in the sunshine and the shadows of her eyes
 
Loving her was easier than anything I'll ever do again
Coming close together
With a feeling that I'd never known before in my time
She ain't ashamed to be a woman or afraid to be a friend
I don't know the answer to the easy way she opened every door in my mind
But dreaming was as easy as believing it was never gonna end
Loving her was easier than anything I'll ever do again
 
Waking in the morning to the feeling of her fingers on my skin
Wiping out the traces of the people and the places that I""ve been
Teaching me that yesterday was something that I never thought of trying
Talking of tomorrow and the money, love and time we had to spend
",Loving Her Was Easier (Than Anything I'll Ever Do Again) [#],1976
Waylon Jennings,"Lord, it's been rough and rocky travelin'
But I'm finally standing upright on the ground
After taking several readings
I'm surprised to find my mind's still fairly sound

I thought Nashville was the roughest
But I guess I've said the same about them all
Upon hell of an education in the cities
Of this nation me and Tompaul

I got busted in Laredo for reasons
That I'd rather not disclose
If you're stayin' in a motel there and leave there
Don't leave nothin' in your clothes

At the airport in Milwaukee
They refused to let us board the plane at all
They said we looked suspicious
But I think they like to pick on me and Paul

On a package show in Buffalo with us
And Kitty Wells and Charlie Pride
The show was long and I just hung around
And I'd come there to pick not for the ride

We drunk a lot of whiskey
So I ain't sure we went on that night at all
I don't think they even missed us
I guess Buffalo ain't geared for me and Paul",Me and Paul,1976
Waylon Jennings,"I can give you golden tinkling bells to even dangle through your long black hair
I can give you magic satin slippers woven just to take you anywhere
I can give you all the love and tenderness a broken heart can spare
But Mona take the love I give don't ask for love I gave away back there
You could take the hand of any man and show him how to dream
Why do you look back into my dark and bitter past can't you see
Mona when you found me all I had was sad and broken dreams
Mona please be satisfied walking through tomorrow here with me
[ steel ]
I can give you golden tinkling bells to even dangle through your long black hair
I can give you magic satin slippers woven just to take you anywhere",Mona [#],1976
Waylon Jennings,"He's a giver, he'll give her the kind
Of attention that she's never known
He's a helper, he'll help her to open
The doors that she can't on her own.

He's a lover and he'll love her in ways
That she's never been loved before
He's a getter, he'll get her by gettin' her
Into the world she's been hungerin' for.

He's a charmer, he'll charm her with money
And manners that I never learned
He's a leader, he'll lead her across
Pretty bridges he's plannin' to burn.

He's a talker, he'll talk her right off of her feet
But he won't talk for long
'Cause he's a doer, and he'll do her the way
That I'd never, damned if he won't do her wrong.

He's a taker, he'll take her to places
And make her fly higher than she's ever dared to
He'll take his time before takin' advantage
Takin' her easy and slow.

And after he's taken the body and soul
She gives him he'll take her for granted
Take off and leave her taken all of her
Pride when he goes.

He's a taker, he'll take her to places
And make her fly higher than she's ever dared to
He'll take his time before takin' advantage
Takin' her easy and slow",The Taker [#],1976
Waylon Jennings,"I've held it all inward, God knows, I've tried,
But it's an awful awakening in a country boy's life,
To look in the mirror in total surprise.
At the hair on my shoulders and the age in my eyes. 

Amanda, light of my life.
Fate should have made you a gentleman's wife.
Amanda, light of my life. 
Fate should have made you a gentleman's wife.

It's a measure of people who don't understand,
The pleasures of life in a hillbilly band.
I got my first guitar when I was fourteen, 
Well I finally made forty, still wearing jeans.

Amanda, light of my life.
Fate should have made you a gentleman's wife.
Amanda, light of my life. 
Fate should have made you a gentleman's wife.",Amanda [#],1976
Waylon Jennings,"Donna on my mind when I get up in the morning
Donna on my mind the whole day through
Love can't come so quick and real without any warning
Wonder if she's thinking of me too

Once I thought that no one girl could ever hold me
Even thought this thing called love was just fantasy
Now I won't be satisfied until she's mine
'Till then I'll just have Donna on my mind

Once I thought that no one girl could ever hold me
Even thought this thing called love was just fantasy
Now I won't be satisfied until she's mine
'Till then I'll just have Donna on my mind

",Donna on My Mind [#],1976
