Band,Lyrics,Song,Year
Anja Garbarek,"In the end there was no one to see
No helicopters in the sky the next day
Or the day after no one was searching
'Cause no one knew he was missing

He followed me home
Can I keep him?
He followed me

A pretty boy like you
With hands that could break me in two but don't
Breaking away gently
Come on, let's go

He's still warm
And close to me
I can see tears in his eyes
And I feel better

He followed me home
Can I keep him?
He followed me

In the end there was no one to see
No helicopters in the sky the next day
Or the day after no one was searching
'Cause no one knew he was missing

",Can I Keep Him?,2006
Anja Garbarek,"There were buildings here long ago 
But now the blade of grass cuts my feet 
I proceed with caution and lay low 
Just visible through the trees 

Breathing carefully I crawl up 
Onto the surface of tension 
I glimpse the rocks from below 
What I see will never be mentioned 

Dizzy with wonder 
I shake my head to clear the view 
With a hunger to know 
I come to this place to be close to you 

Lit from inside 
I go to the switch 
I rise quickly from the dark 
Through white clouds that I tear apart 
Releasing drops of water 
All over 

Dizzy with wonder 
I shake my head to clear the view 
With a hunger to know 
I come to this place to be close to you 

Dizzy with wonder 
I shake my head to clear the view 
With a hunger to know 
I come to this place to be close to you 

Dizzy with wonder 
I shake my head to clear the view 
With a hunger to know 
I come to this place to be close to you 

Dizzy with wonder 
I shake my head to clear the view 
With a hunger to know 
I come to this place to be close to you",Dizzy with Wonder,2006
Anja Garbarek,"From standing to crouching 
Silently falling 
Falling from nowhere to nowhere 
Nothing between 
Nothing beyond 
Nothing behind the stars 

This is the last trick I'll do 
Sound can be seen 
This is the main title 
Briefly shaking 

This is the last trick I'll do 
Sound can be seen 
This is the main title 
Briefly shaking 

Remain for some time 
Down here below 
Allowing the doubt to feed upon me 
And even the ones 
Who've never been 
Are climbing the wail up ahead 

I get up start crawling 
Into the same 
Over and over and over again 
Smelling the plastic 
Smelling the spit 
And smelling my own breath 

This is the last trick I'll do 
Sound can be seen 
This is the main title 
Briefly shaking 

This is the last trick I'll do 
Sound can be seen 
This is the main title 
Briefly shaking 

The presence convincing 
The most of what I've written is false 
I mention this 
'Cause I'm talking in the light of what's known 
I get out of the sun 

This is the last trick I'll do 
Sound can be seen 
This is the main title 
Briefly shaking 

This is the last trick I'll do 
Sound can be seen 
This is the main title 
Briefly shaking 

This is the last trick I'll do 
Sound can be seen 
This is the main title 
Briefly shaking 

This is the last trick I'll do 
Sound can be seen 
This is the main title 
Briefly shaking 

This is the last trick I'll do 
Sound can be seen 
This is the main title 
Briefly shaking 

All together now 
Everybody",The Last Trick,2006
Anja Garbarek,"Pleasantly removed 
Into lush darkness 
Into the dreamless place 
I begin to sing this song 

Staying loud enough 
To drown out any noise 
In presence of strangers 
I begin to sing this song 

It appears to be done 
For the pleasure of the doing 
But I'm no better shape 
Than my fellow riders 

Every now and then 
I'm slipping back again 
Empty and mortal 
I begin to sing this song 

My mind is moving fast 
Trying to make connections 
Taking short-cuts 
Noting events 

Listing all 
Filing away 
Along with opinions 
Making connections 
Taking short-cuts 
Noting events 

Listing all 
Filing away 
Along with opinions 
Making connections 
Taking short-cuts 
Noting events... 

It appears to be done 
For the pleasure of the doing 
But I'm no better shape 
Than my fellow riders...",My Fellow Riders,2006
Anja Garbarek,"The street's reaching up to the open window 
Too much information leaks in 
And shoots up my spine 
Lifting my head off the pillow 
And the dust rises 
When I set my feet on the floor 

I breathe in and out while I try to focus 
When I feel ok I twist my mouth 
To save what little air is left 

'Cause it's a question of constructing 
An imitation of conditions 
It's a question of constructing 
An imitation of conditions 
To survive, to survive, to survive 
This situation, situation, situation 
To survive, to survive, to survive 
This situation, situation, situation 

I keep far away but I'm missing nothing 
My eyes are an endless panorama of blue 
There's nothing here to block my view 
And with a sideways glance 
I am shown as much as I want to see 

'Cause it's a question of constructing 
An imitation of conditions 
It's a question of constructing 
An imitation of conditions 

In full motion 
No variation 
This need for speed 
The notion of convulsion 
This seed of greed 
Shock activities 
Lack of memories 
Don't wanna be 
Cannot see 
Anything wrong with the picture 

'Cause it's a question of constructing 
An imitation of conditions 
It's a question of constructing 
An imitation of conditions 
To survive, to survive, to survive 
This situation, situation, situation 
To survive, to survive, to survive 
This situation, situation, situation 

'Cause it's a question of constructing 
An imitation of conditions 
It's a question of constructing 
An imitation of conditions 

It's a question of constructing 
An imitation of conditions 
It's a question of constructing 
An imitation of conditions...",Shock Activities,2006
Anja Garbarek,"And it is so strange 
With these eyes out into darkness 
And it is so strange 
All they want to do is sleep 
And it is so strange 
They want to sleep through silence 
And it is so strange 
'Cause I am wide awake 

And it is so strange 
How all this could be over 
If you would walk in 
If you put me to rest 
And it is so strange 
That my voice seems to've gone quiet 
And even stranger still 
That I never will be found 

All I want to do 
Is to drift away 
Hush-a-bye baby 
All I want to do is go to sleep 
To sleep, to sleep",Sleep,2006
Anja Garbarek,"Hums of conversation 
Lip goes 
One leg crossed 
Driven back into this corner 

Is it the same when I leave 
As when I come 
On a higher or lower frequency 
It means nothing to me 

Watch me turn the volume down 
It's always cold before the last day 
Still guarding space 
Snow piled up by the road to my house 

The one time I tried 
It was a fine view 
Through and across 
Then there was restlessness 
And in that movement 
I dressed in the light from outside",Still Guarding Space,2006
Anja Garbarek,"On this momentous day 
Curious seduction 
The most striking thing 
Changes colour and its shape 
Hissing words of no safety any more 

On this momentous day 
Already in position 
So delicate so clean 
I forget to leave 
And my name has long, long gone 

Hey James, if you wish the race is on 
Hey James, if you please the chase is on 
I'm ready, ready, ready to recall 
I'm ready, ready, ready to recall the visual 

On this momentous day 
The story's in the background 
No need to tell 
I've got shadows crossing my face 
As I run my hands along 

On this momentous day 
Seems to've cracked wide open 
Leaving nothing left to dream 
I hear myself scream 
Is this land or more sky 

Did you notice that we moved 
Moved fast 
Along this thin strip 
Flashing 
Do you think we were followed here 
Follow me 
'Cause there'll be no flight there'll be a killing 

Hey James, if you wish the race is on 
Hey James, if you please the chase is on 
I'm ready, ready, ready to recall 
I'm ready, ready, ready to recall the visual 
I'm ready, ready, ready to recall 
I'm ready, ready, ready to recall the visual 

On this momentous day 
No effort is made 
No visible sign 
Of any kind 
That this will ever end",This Momentous Day,2006
Anja Garbarek,"Only for a second do they freeze 
It's too easy to do it up here 
Just a gentle push 
And you'd be over the edge 
So they let you slip in and out of sight 

There is no moon 
There is no breeze 
And this won't turn out 
The way you please 

This place has been crossed many times 
Never was there cause for worry 
But there's creatures living here now 
Who pray on anything that moves 

There is no moon 
There is no breeze 
And this won't turn out 
The way you please 

Stop and strain your ears 
It's scarcely more than a whisper 
Still the word is out 

You shoot to attention 
Recognition is immediate 
Answering is an instinctive reaction 

There is no moon 
There is no breeze 
And this won't turn out 
The way you please 
'Cause no matter what was said 
You know you're dead",Word Is Out,2006
Anja Garbarek,"In the end 
There was no-one to see 
No helicopters in the sky the next day 
Or the day after 
No-one was searching 
'Cause no-one knew he was missing 

He followed me home 
Can I keep home 
He followed me 

A pretty boy like you 
With hands that could break me in two 
But don't 
Breaking away gently 
Come on 
Let's go 

He's still warm 
And close to me 
I can see tears in his eyes 
And I feel better 

He followed me home 
Can I keep home 
He followed me 

In the end 
There was no-one to see 
No helicopters in the sky the next day 
Or the day after 
No-one was searching 
'Cause no-one knew he was missing",Can I Keep Him,2006
