Band,Lyrics,Song,Year
Tommy Dorsey,"How much do I love you?
I'll tell you no lie
How deep is the ocean?
How high is the sky?

How many times a day do I think of you?
How many roses are sprinkled with dew?

How far would I travel
To be where you are?
How far is the journey
From here to a star?

And if I ever lost you, how much would I cry?
How deep is the ocean?
How high is the sky?

How far would I travel
To be where you are?
How far is the journey
From here to a star?

And if I ever lost you, how much would I cry?
How deep is the ocean?
How high is the sky?
How high is the sky?",How Deep is the Ocean,2015
Tommy Dorsey,"Sweetheart if you should stray a million miles away
I'll always be in love with you.
Although you find more fish in someone else's dish
I'll always be in love with you.

I can't do any more, I tried so hard to please
But let me thank you for those tender memories

I wish you happiness, as for me sweetheart I guess
I'll always be in love with you.",I’Ll Always Be In Love With You,2015
Tommy Dorsey,"Love Somebody
Doris Day and Buddy Clark
Written by Joan Whitney and Alex Kramer
Peaked at # 1 in 1948
DORIS: Love somebody, yes, I do
Love somebody, yes, I do
Love somebody, yes, I do
I love somebody but I won't say who
Handsome face, six feet tall and his picture's on my wall
Love to be his baby doll
If he kissed me I
wouldn't mind at all
BUDDY: I love somebody, yes, I do
Love somebody, yes, I do
Love somebody, yes, I do
Love somebody but I won't say who
Don't know why she acts so shy, she oughta know I wouldn't dream of even hurtin' a
fly
Hope she doesn't pass me by 'cause if she did I'd die, I know I'd die
BOTH: I love somebody, yes, I do
Love somebody, yes, I do
BUDDY: Love somebody, yes, I do
BOTH: Love somebody but I won't say who
DORIS: He's big and strong
BUDDY Wouldja like to feel my muscle?
BRDORIS: Bold and gay
BRBUDDY: I never once lost a tussle
BRDORIS: At the moment he's not very far away
BRBUDDY: Why don'tcha say who's ""they"" already?
BRDORIS: I'd want to marry him today
BRBUDDY: But you don't say who
BRDORIS: That I cannot do
BRBUDDY: Happen to be me?
BRDORIS: Possibility
BR
BRBUDDY Won'tcha tell me who ya love?
BRDORIS: Love somebody
BRBUDDY: Tell me true
BRDORIS: Yes, I do
BRBUDDY: Yes, you do
BRDORIS: Love somebody
BRBUDDY: I do, too
BRDORIS: And I do
BRBUDDY: Maybe me
BRDORIS: Love somebody
BRBUDDY: I hope it's me
BRBOTH: Love somebody but I won't *say* who
BR
BR
BRBUDDY: see'mon confess
BRDORIS: Why don'tcha try and guess?
BRBOTH: Do tell. Let's tell.
BRDORIS: You promise not to breathe a word?
BRBUDDY: Doris, don't be absurd
BRDORIS: Strictly entre-nous?
BRBUDDY: Oui, oui!! We two
BRDORIS: Well
BRBUDDY: Confidentially
BRDORIS: Between you and me
BRBOTH: Confidentially
BRDORIS: I love somebody
BRBUDDY: I've got news for you
BRDORIS: Love somebody
BRBUDDY: I feel that way, too
BRDORIS: Love somebody
BRBUDDY: Glad it's true
BRBOTH: That somebody that I love is you
BR
BR
BRTRANSCRIBER'S NOTE: *say* One of the singers messed up here. Doris sings ""won't say who""
BRbut Buddy sings ""won't TELL who""
BR
",Love Somebody,2015
Tommy Dorsey,"LULLABY OF BROADWAY
Dorsey Brothers Orchestra

Come on along and listen to, the lullaby of Broadway
The hip hooray and ballyhoo, the lullaby of Broadway
The rumble of a subway train, the rattle of the taxis
The daffydils who entertain, at Angelo's and Maxi's
When a Broadway baby says good night, it's early in the morning
Manhattan babies don't sleep tight until the dawn:

Good night, baby
Good night, milkman's on his way
Sleep tight, baby
Sleep tight, let's call it a day. Hey!

Come on along and listen to, the lullaby of Broadway
The hi-dee-hi and boop-a-doo, the lullaby of Broadway
The band begins to go to town, and everyone goes crazy
You rock-a-bye your baby round, 'til everything gets hazy
Hush-a-bye I'll buy you this and that, you hear a daddy saying
And baby goes home to her flat, to sleep all day:

Good night, baby
Good night, milkman's on his way
Sleep tight, baby
Sleep tight,
Let's call it a day - - -
Listen to the lullaby of old Broadway
",Lullaby of Broadway,2018
Tommy Dorsey & His Orchestra,"[INTRO:]
You're completely unaware, dear, that my heart is in your hand
So for love's sake won't you listen and try to understand?


I dream of you more than you dream I do
How can I prove to you this love is real?
You mean to me more than you mean to be
You just can't seem to see the way I feel

	When I am close to you the world is far away
	The words that fill my heart my lips can't seem to say

I want you so more than you'll ever know
More than you dream I do, I dream of you

I want you so more than you'll ever know
More than you dream I do,         I    dream    of you",I Dream of You,
Tommy Dorsey & His Orchestra,"I should care, I should go around weeping
I should care, I should go without sleeping
Strangely enough, I sleep well
Except for a dream or two
But then I count my sheep well
Funny how sheep can lull you to sleep

So I should care, I should let it upset me
I should care but it just doesn't get me
Maybe I won't find someone as lovely as you
But I should care and I do

I should care but it just doesn't get me
Maybe I won't find someone as lovely as you
But I should care and I do

And I do",I Should Care,
Tommy Dorsey & His Orchestra,"Melancholy serenade every time I hear it played
Right out of space your haunting face appears

There were other serenades broken promises we made
Why must I pay day after day with tears

Alone in my room I watch the ghost of you
Alone in the gloom once more I'm close to you

Melancholy serenade as the music starts to fade
I feel your kiss and then you disappear

Alone in the gloom once more I'm close to you

Melancholy serenade as the music starts to fade
I feel your kiss and then you disappear",Melancholy Serenade,
Tommy Dorsey & His Orchestra,"April showers, overhead offer me a chance
To protect her from the rain and cultivate romance
It's an opportunity, something to enjoy
Helter, skelter fly for shelter I'm a lucky boy
 
Rain, let us cuddle while the rain pitter-patters 
On the pane and we're alone
A chance to while away a dreamy afternoon
A lovely peaceful afternoon 
No one can see us
Rain It's so cozy in the rain
There's no reason to complain she'll wait for you
To hold her hand and then it's ten to one
You kiss her in the rain, rain, rain
 
Rain, let us cuddle while the rain pitter-patters 
On the pane and we're alone
A chance to while away a dreamy afternoon
A lovely peaceful afternoon 
No one can see us
Rain It's so cozy in the rain
There's no reason to complain she'll wait for you
To hold her hand and then it's ten to one
You kiss her in the rain, rain, rain
",Rain,
Tommy Dorsey & His Orchestra,"This love of mine goes on and on,
Though life is empty since you have gone.
You're always on my mind, though out of sight,
It's lonesome through the day,
But oh! the night.
I cry my heart out, it's bound to break,
Since nothing matters, let it break.
I ask the sun and the moon,
The stars that shine,
What's to become of it,
This love of mine.",This Love of Mine,
Tommy Dorsey & His Orchestra,"When they met, the way they smiled, I saw that I was through
Oh, you crazy moon, what did you do?
And when they kissed, 
They tried to say that it was just in fun
Oh, you crazy moon, look what you've done

Once you promised me, you know, that it would never end
You should be ashamed to show your funny face, my friend

There they are, they fell in love, 
I guess you think that you're smart
Oh, you crazy moon, you broke my heart

Once you promised me, you know, that it would never end
You should be ashamed to show your funny face, my friend

And there they are, they fell in love, 
I guess you think that you're smart
Oh, you crazy moon, you broke my heart","Oh, You Crazy Moon",
