Band,Lyrics,Song,Year
Judas Priest,"You could find a way to ease my passion
You listen to the blood flow in my veins
You hear the teaching of the wind
Tell her why I'm alive within
I can't find the words My mind is dead
It's better by you better than me

Guess you'll have to tell her how I tried
To speak up thoughts I've held so inside
Tell her now I got to go
Out in the streets and down the shore
Tell her the world's not much living for
It's better by you better than me

Everybody
Everybody knows
Everybody
Everybody knows
Better by you better than me

You can tell what I want it to be
You can say what I only can see
It's better by you better than me

Guess I'll have to change my way of living
Don't wanna really know the way I feel
Guess I'll learn to fight and kill
Tell her not to wait until
They'll find my blood upon her windowsill?
It's better by you better than me

Everybody
Everybody knows
Everybody
Everybody knows
Better by you better than me

You can say what I only can see
You can tell what I want it to be

It's better by you better than me

Better by you better than me

You can tell what I want it to be
You can say way all they can see

Better by you better than me
Better by you better than me
You can say way all they can see

You can tell what I want it to be","Better by You, Better Than Me [Live][#][*]",1978
Judas Priest,"Stand and face each other
Don't know what to say
But that look in your eyes
Give it all away

You say you've got these feelings
You can't put into words
But you don't have to say a thing
'Cause I've already heard

Give me one good reason
Why this has to be
That's all I'm asking for

Don't say that it's over
When you and I both know
You can't put out this love
The fire burns below

We've been through so much together
We've laughed and we've sometimes cried
To say our love ain't working, well we
Haven't really tried

But why let's talk things over
Love can't be bought and sold
One more night together's what the future holds
What the future holds

Well, give me one good reason
Why this has to be
I said that's all I'm asking for
Can't you see I said

You can't put out the fire down below",Fire Burns Below [#][*],1978
Judas Priest,"Wild-eyed and tight fisted, I'm fused to the bone
I stand contemplating, reacting alone
Impaled with betrayal
The tourniquet turns
Society's creation
Pole-axed out and burnt

Long ago when man was king, his heart was clean now he's stained class
Time has slashed each untouched thing, so now he's just a stained class king

Transfixed at deliverance, is this all there is
Faithless continuum, into the abyss
Fierce is my conviction, absolute my belief
I spit at you apathy, and seducer deceit

Long ago when man was king, his heart was clean now he's stained class
Time has slashed each untouched thing, so now he's just a stained class king

Lethal, deadly, hung, drawn and quartered
He slaughtered and faltered and altered the world
But by doing so smashed all his hopes and Utopian dreams
Whipping, stripping, peeling the flesh off, relentless and senseless
His lust snapped like vipers whose fangs sank in deep to infest and decay from the core

Impaled with betrayal, the tourniquet turns
Society's creation, pole-axed out and burnt

Long ago when man was king, his heart was clean now he's stained class
Time has slashed each untouched thing, so now he's just a stained class king

Stained class king",Stained Class,1978
Judas Priest,"Solar winds are blowing
Neutron star controlling
All is lost, doomed and tossed, at what cost forever

Meteors fly around me
Comets die, and then they
And then they, you want to see how they try to surround me
I can say, here today, we shall stay forever

If you want to find us in a hurry
Oh let me tell you don't you worry
I can't say, here today, we shall stay forever",Deceiver,1978
Judas Priest,"Came in this morning high on a bird's wing
Quite open minded but still quite aware
Followed the sunrise right through from dawning
Picking out landmarks that said I was there
Led to positions by stern faced leaders
Who never let one smile depart from their face

Then with an arm raise the slaughter is started
One or two crack up and start to cry
Selfishness breeds in this cesspool of sorrow
Every few moments I see I friend die
Synchronized watches flash in the sunlight
As into the battle we are all led

Killer, killer, keep your thoughts at bay
Maiming, destroying, every single day
Is this the way that you get your fun
Slaying, waylaying, in the heat of the midday sun

Get out, get out, go and do your job
Rape and pillage, squander all and rob
You make me sick, getting paid for murder
You wouldn't lay a finger on your mother, oh no
You never ever dream to hurt her

Hero, hero, you have done so well
So sit back and lick your wounds, cause you won't go to hell
Take your medal, wear it now with pride
Consolation for the pain and sin you feel inside",Dying to Meet You,1978
Judas Priest,"Beware of their coming
Take heed our time is near
Fatality relinquish not
Brutality in arms doth seek to destroy.

They smashed through the clouds into the light of the moon
Their steeds were full charging, called destruction and doom
'Twas as if all hell had broke loose on this night
And all in all it was a terrible sight

Now we are taken unto the island of domination

We gotta get, we gotta get, we gotta get out of this place
There's a man with a needle who's pleading to get at my face
Hide me and hold me control free as best as you can
It's all becoming too much, I can't cope, for one man

Now we are taken unto the island of domination

Skyrider, you supersonic flyer
Nightdriver, you demon of desire
Spinesnapper, you tried your best to break us
Throatchoker, you thought that you could take us

The fright of your life, the fright of your life
The fright of your life is here guaranteed
This is no illusion confessing confusion you're freed
Lashings of strappings with beatings competing to win
Oh what a mess I am blessed, dominations set in
Now we are taken unto the island of domination",Island of Domination,1978
Judas Priest,"Where do we go from here
There must be something near
Changing you, changing me forever

Places changes, faces change
Life is so very strange
Changing time, changing rhyme together

There's no where else to go
This could be our last show
Changing dreams, changing schemes never

We are never satisfied

Love is gone, along with fun
Now we're reaching for the gun
Changing cast, changing fast, no more tether

We are never satisfied
",Never Satisfied,1978
Judas Priest,"You're in for surprise
You're in for a shock
In London town streets
When there's darkness and fog
When you least expect me
And you turn your back
I'll attack

I smile when I'm sneaking
Through shadows by the wall
I laugh when I'm creeping
But you won't hear me at all

All hear my warning
Never turn your back
On the ripper

You'll soon shake with fear
Never knowing if I'm near
I'm sly and I'm shameless
Nocturnal and nameless
Except for ""The Ripper""
Or if you like ""Jack The Knife""

Any back alley street
Is where we'll probably meet
Underneath a gas lamp
Where the air's cold and damp
I'm a nasty surprise
I'm a devil in disguise
I'm a footstep at night
I'm a scream of the fright

All hear my warning
Never turn your back
On the ripper, the ripper, the ripper",The Ripper,1978
Judas Priest,"Man eatin momma, steam driven hammer
Sorts the men out from the boys
Takes no messin', all in wrestlin'
Is one of her pride and joys

She a classy, flashy lassy
Imitation sapphire shine
Two faced liar, full of fire
But I know the flame is mine

Rocka rolla woman for a rocka rolla man
You can take her if you want her
If you think you can
Rocka rolla woman for a rocka rolla man
You can take her if you want her you can

She's a grip and choke ya
Heavy smoker
Wrong side of the law

Midnight shady
Good time lady
Heavy, ready show you what for

Barroom fighter
Ten pint a nighter
Definite ninety-nine

Diamond cluster
Knuckle duster
Feline on the borderline

Rocka rolla woman for a rocka rolla man
You can take her if you want her
If you think you can
Rocka rolla woman for a rocka rolla man
You can take her if you want her you can",Rocka Rolla,1978
Judas Priest,"I got home late this evening, stumbled up the stair
I couldn't believe my eyes when I looked in the bedroom there
My woman with a man was lyin' fast asleep
I felt a rage inside me, control I couldn't keep

She was a cheater

I reached the dressing table, kicked away the door
I gripped the cold black metal, a loaded .44
By this time they're awake and they don't know what to do
I scream you cheatin' bitch here's what I think of you

You are a cheater

They both pleaded for mercy, I said no way
When you do this upon me, you have no say
I treated you so real good, and this is what you do
Oh no I've finished with you, your time is through

You are a cheater

If you need a cheater there's nobody sweeter than this one
There's no neater, come on here and meet her
Cheater, cheater, cheater, come on and meet her",Cheater,1979
Judas Priest,"(instrumental)
",Deep Freeze,1979
Judas Priest,"Got no silver in my pockets
Got no pillow for my head
And the winter it gets stronger
Got to ease my aching head

In the morning when I wake up
Get this feeling deep inside
And I wonder if I'll die young
Or I'll go out of my mind

I still get this awful feeling
When the snow falls to the ground
It still sends my senses reeling
Knowing winter's come to town",Winter,1979
Judas Priest,"Now, winter wind fades from my face
My heart will no longer race
Sun smiling down from the sky
Melts away ice from my eye
Warmth, eases back to my soul
Bitterness shrugs then it goes",Winter Retreat,1979
Judas Priest,"I'll be damned, here comes your ghost again
But that's not unusual
It's just that the moon is full
And you decided to call

And here I sit, hand on the telephone
Hearing the voice I'd known
A couple of light years ago
Headed straight for a fall

But we both know what memories can bring
They bring diamonds and rust
Yes we both know what memories can bring
They bring diamonds and rust

Now I see you standing with brown leaves all around and snow in your hair
Now we're smiling out the window of the crummy hotel over Washington Square
Our breath comes in white clouds, mingles and hangs in the air
Speaking strictly for me we both could've died then and there

Now you're telling me you're not nostalgic
Then give me another word for it
You were so good with words
And at keeping things vague

'Cause I need some of that vagueness now
It's all come back too clearly, yes, I love you dearly
And if you're offering me diamonds and rust, I've already paid

But we both know what memories can bring
They bring diamonds and rust
Yes we both know what memories can bring
They bring diamonds and rust

Diamonds, diamonds and rust
Diamonds, diamonds and rust
Diamonds, diamonds and rust
Diamonds, diamonds and rust",Diamonds and Rust,1979
Judas Priest,"Mercenary battalions
Are poised to strike us down
Terminations conquest
Upon us now full grown

Save me, my heart's open wide
Help me, no question of pride
Save me, my people have died
Total genocide

Devastation hungers
She waits to leap to earth
Imminent liquidation
Before the grand rebirth

Save me, my heart's open wide
Help me, no question of pride
Save me, my people have died
Total genocide

Sin after sin I have endured
Yet the wounds I bear are the wounds of love

Frantic mindless zombies
Grab at fleeting time
Lost in cold perplexion
Waiting for the sign

Generations tremble
Clinging face to face
Helpless situation
To end the perfect race

Flashing senseless sabers
Cut us to the ground
Eager for the life blood
Of all who can be found

Save me, my heart's open wide
Help me, no question of pride
Save me, my people have died
Total genocide

Slice to the left, slice to the right
None to retaliate, none will fight
Chopping at the hearts, snuffing out the lives
This race departs, no one will survive
Heads to the feet, feet to the air
Souls in the soil, heavy in despair
End of all ends, body into dust
To greet death friends, extinction is a must",Genocide,1979
