Band,Lyrics,Song,Year
Diddy,"I see you looking at me
I can tell by your eyes that your feeling me
and I really want you to get close to me
so won't you dance with me, dance with me
my drop tops at the parking lot
an I wanna take you back to my spot
but we still got a little more time to rock 
so won't you dance with me, dance with me

I can see you over there 
just chilling with your girlfriends
can't believe your by yourself
you should be here with me, chillin with me
drinking with me, freaking with me oh yeah

I see you looking at me
I can tell by your eyes that your feeling me
and I really want you to get close to me
so won't you dance with me, dance with me
my drop tops at the parking lot
an I wanna take you back to my spot
but we still got a little more time to rock 
so won't you dance with me, dance with me

I can see it in your eyes that
your looking at the time
you wanna leave this party
and I know you wanna leave this with me
to chill with me, to drink with me,
to freak with me

I see you looking at me
I can tell by your eyes that your feeling me
and I really want you to get close to me
so won't you dance with me, dance with me
my drop tops at the parking lot
an I wanna take you back to my spot
but we still got a little more time to rock 
so won't you dance with me, dance with me

I see you looking at me
I can tell by your eyes that your feeling me
and I really want you to get close to me
so won't you dance with me, dance with me
my drop tops at the parking lot
an I wanna take you back to my spot
but we still got a little more time to rock 
so won't you dance with me, dance with me

if your sexy and you know it clap your hands
if your sexy and you know it clap your hands
if your sexy and you know it 
and you really wanna show it
if your sexy and you know it clap your hands

I see you looking at me
I can tell by your eyes that your feeling me
and I really want you to get close to me
so won't you dance with me, dance with me
my drop tops at the parking lot
an I wanna take you back to my spot
but we still got a little more time to rock 
so won't you dance with me, dance with me

I see you looking at me
I can tell by your eyes that your feeling me
and I really want you to get close to me
so won't you dance with me, dance with me
my drop tops at the parking lot
an I wanna take you back to my spot
but we still got a little more time to rock 
so won't you dance with me, dance with me

I see you looking at me
I can tell by your eyes that your feeling me
and I really want you to get close to me
so won't you dance with me, dance with me
my drop tops at the parking lot
an I wanna take you back to my spot
but we still got a little more time to rock 
so won't you dance with me, dance with me",Dance With Me/Peaches And Cream,2002
Diddy,"So tired, tired of these drama
No more, no more
I wanna be free
I'm so tired, so tired

Broken heart again
Another lesson learn
Better know your friends
Or else you will get burn
Gotta count on me
Cause I can guarantee
That I'll be fine

No more pain (no more pain)
No more pain (no more pain)
No drama (no more drama in my life)
Noone's gonna make me hurt again

What a player fool
Go through ups and downs
Nowhere and all the time
You wouldn't be around
Or maybe I like the stress
Cause I was young and restless
But there was long ago
I don't wanna cry no more

No more pain (no more pain)
No more game (no more game messin with my mind)
No drama (no more drama in my life)
Nooone's gonna make me hurt again
No more tears (no more tears, I'm tired of cryin everynight)
No more fears (no more fears, I really don't wanna cry)
No drama (no more drama in my life)
I don't ever wanna hurt again
Wanna speak my mind, wanna speak my mind

Uh, it feel so good
When you let go
Avoid these drama in your life
Now you're free from all the pain
Free from all the game
Free from all the stress
So bye your happiness
I don't know
Only god knows where the story is
For me, but I know where the story begins
It's up to us to choose
Whatever we win or loose
And I choose to win

No more pain (no more pain)
No more game (tired of your playin' game with my mind)
No drama (no more drama in my life)
No more, no more, no more, no more
No more tears (no more tears, no more cryin every night)
No more fears (no more waking be up in the morning)
No drama, no more in my life

No more drama, no more drama
No more drama, no more drama
No more drama
No more drama
No more drama
No more drama
No more drama
No more drama in my life
So tired, tired of these drama",No More Drama,2002
Diddy,"Yo, check it
Call Lil' Cease
Tell that motherfucker to bring me some motherfucking weed to this hospital
Man fuck that
Tell that reporter to go pick up ten thousand from Dez
And go take about like twenty G's from Gino
Tell that motherfucker get this nigga next door up out of here
Nigga be snoring all night I can't sleep (hehe)
Call that big butt nurse with the long hair to come suck my dick
(Bad Boy Big, c'mon)

The doctor said I need about three weeks of recovery
But the nurses is loving me
Saying the best part of the day is my half
Feeding me breakfast, and giving me a sponge bath
Niggas say I died dead in the streets
Nigga I'm getting high, getting head on the beach
Chilling, sitting on about half a million
With all my niggas, all my guns, all my women
Next two years, I should see about a billion
All for the love of drug dealin'
Got no love for the other side, fuck them tricks (fuck them)
Any repercussion, Junior M.A.F.I.A. spit clips (that's right)
All the time, Big Poppa kick the war rhymes
Raw flows, and that's how it goes

Notorious!
C'mon, we are, we are
No, No, No, Notorious!
He is, he is,
No, No, No, Notorious!

This for my niggas slingin' thangs, hammer ringin' kings
Truck, necklace, igloo ring and things
For the bitches, who see them rims spin and grin
That shit with the V-trim that win
And the enormous fields disperse of rap
On the road to the riches more furs to drag
More niggas to kill, than birds to bag
Hit the jeweler and splurge the tab, uh
Hops, out the truck like, ""Trick, what up?""
Call me Sean if you suck, call me gone when I nut
That's the end of us, get your friend to fuck
Untwist and bend her up, you know the deal
Niggas talkin' real greasy on some ballin' shit (that's right)
Funny how quick these pricks forget
Actin' like I ain't the reason they traded they shit
Switched that 5, copped that 6 (that's right)
It's all good, you know who the clone is
Fuck the Jones's, niggas trying to keep up with the Combses

C'mon y'all
Notorious!
We are, we are (what's his name)
No, no, no, Notorious!
He is, he is (c'mon, what's his name?)
No, no, no, Notorious!

Who that queen bitch, keep her glass filled to the rim?
The Notorious K-I to the M
That's me, on MTV, no doubt
Titty out like what, I don't give a fuck!
Y'all know my attitude, can't stand my cologne
Then stay your ass home, you and your chaperon
Things done changed, but we continue to reign
As the King and the Queen of hip-hop, me and B.I.
Frank White still the center of attention
I'm by his side, with the chrome fifth, playing my position
Sexy, young thing, from the ghetto
That bitch rocking mics in high heel stilettos
We taking over like Francis
Switching our styles like the hottest new dances
See, I let y'all live to stack a little paper
Be glad I pushed my album back, I did y'all hoes a favor!

She did you a favor, c'mon now, yeah
No, no, no, notorious!
He is, he is (c'mon, what's his name?)
Bad Boy baby, we are c'mon
No, No, No, notorious!
We are, we are
Queen Bee baby, we are, c'mon
No, no, no, notorious!
He is, he is (B.I.G. baby, he is c'mon)
No, no, no, notorious!
We are, we are
Bad Boy 2000
B.I.G. Born Again (he is, he is)
No, no, no, notorious!
And he won't stop
'Cause he can't stop
We are, we are (Brooklyn baby)
No, no, no, notorious!
He is, he is",Notorious BIG,2002
Diddy,"Uh
Yeah
Diddy
Cheri Dennis
Bad Boy
La Familia
The saga baby

Before I met you couldn't take stress
'Cause after BIG died my nigga Mase less
And that's when I started havin' faithless
'Cause Black Rob he on trial and I escaped death
Still in your tape (yeah) still gettin' hate threats
Still gotta take that
Still gettin' sued for money I ain't even make yet
Without you girl I'm incomplete
I can't lie ma I'm in too deep
And yo I know we don't get to spend time together
Just you and me never mind the cheddar
And though we barely speak on the phone
Could tell by your tone, you hate bein' home all alone
And I wish I could sleep witcha
Roll around in the streets witcha
No fans hold hands on the beach witcha
Girl I'd do anything just to be witcha
On the real 'cause I feel so complete witcha
Yeah, talk to me girl

I remember what you said
When you said it to me last night
We was talkin' and you reassured me everything's fine
When I woke up this morning to get some lovin' from you
I turned to one side
To my surprise, I wasn't layin' next to you m'mm

Why did you get close to me
Thought it was supposed to be
Me you you me so complete
Why you handelin' me this way
What was it you was talkin' yesterday
Yesterday, I could say, I seemed to be
So complete so complete

[Chorus]
Went away you said nothing
You didn't no kiss no lovin'
You didn't it's a shame
But it brings about the weak in me
You didn't spend a lot of time with me
You didn't share things I wanna see
You didn't when ever you're around me it's so complete

So I waited and I waited
'cause I knew that you would call
Hours 1 hours 2 hours 3 hours not at all
If I'm dreamin' wake me up
'Cause I just about had enough, I had enough
I cannot see how you would ever let this happen to me
Oow oow ooh

I still believe that it was supposed to be
Me you you me so complete
If you're sayin that you need to leave
Then be a man about it step to me
Step to me, tell me please
That without me it's so complete, so complete

[Chorus]

Won't you tell me right now what you want from me
What you want from me
'Cause it's been too long that you've held it in baby
Held it in
Thought you were the one but you just played me
You know you played me
Now I feel that I'm so incomplete
Yeah ho ho yeah yeah

[Chorus]

Please, give me the response I need
I want you to complete me, ohh baby
Pleas, give me all the lovin I need
Promise you'll never leave me whoa baby

Baby what more can I say
'Cause I want you to tell me
What it is you wanna do
'Cause I wanna be with you",So Complete,2002
Diddy,"Fuck the whole industry you tried to get rid of me?
Y'all must be kidding me y'all must be kidding me
Aye yo fuck the whole industry come on
Staten Island come on hold me down
 
Monster cut truck balley shit
Champagne spilling while we hitting every bump that my Denali hit
Outfit is four thousand and better
The rhinestones in my Flintstones look crazy in my sweater
 
Pah it's not a big fairy tale that's my M.O.
Fuck bitches on the reg' with no problemo
Iceberg rabbits and the fox and more
Where I coped two more brought four for RZA
 
Bad Boy thank you for this special delivery
Catch me by the pool in my Tony Starks slippers
Wonder Woman armed Ghost is intelligent
Made thirty offa Def Jam I was killing 'em
 
Did cash on One-Sixteen I was feeling 'em
Them days kept a crisp cold dollar bill on 'em
I lived it out special delivery
I spit it out special delivery
I sniffed it out special delivery
 
(I want that)
Special delivery
(I need that)
This is the remix special delivery
(Can I have that?)
Come on special delivery
(Well give it to me)
 
Bad Boy baby special delivery
(I want that)
We won't stop special delivery
(I need that)
Yeah G-Dep 'Child of the Ghetto'
(Can I have that?)
As we proceed
(Well give it to me)
 
Aye yo aye yo signed sealed delivered in just the nick of time
Rare I'ma give it to 'em my design is rhyme in the ghettoist form
Show power the 'Child of the Ghetto' is born
Feet first preach give a speech I kick ya each verse
 
Groove let the shit just spit now it's dirt
Death pressing ya and ya like a hustler on the first ya need work
Stand by the grand high exalted
At your door with a portrait of the raw shit
 
Picture that while I spit anthrax
On your CD tape and wax so stand back
You don't really wanna jump the gun
In the airless flow with punctured lungs
Go 'head and stand there and bump ya gums
If ya want the problem we can hurry up and come bury ya
I'ma play the courier
 
Special delivery
(I want that)
Yeah come on special delivery
(I need that)
This is the remix special delivery
(Can I have that?)
Special delivery
(Well give it to me)
 
Come on come on special delivery
(I want that)
Yeah yeah special delivery
(I need that)
What what? Special delivery
(Can I have that?)
Ladies and gentlemen Keith Murray
(Well give it to me)
 
Yo this for my niggas dem special delivery
Bang ya head off to this fucking up your memory
I'll shake your cradle and rock your boat
Buck 50 your face and then butter your throat
 
It don't matter where you been or where you at
I'm here now and I'm banging kid
You softer than the Queen of England
Phraseologist natural philosopher wordsmith
Authentical metaphorical lyricist
 
Sharp descriptive writer kill a biter
Panty raider party exciter
Yo Murray what the deal how ya feel?
Yeah I'm gutter what I utter got you timid
Hesitating like a stutter
 
Oxymoron don't be dumb
I school niggas like the United Negro College Fund
I see you plotting scheming trying to snake
And when you do I'ma give it to you special delivery
 
(I want that)
Special delivery
(I need that)
This is the remix special delivery
(Can I have that?)
Get wit me now come on special delivery
(Well give it to me)
Bad Boy baby special delivery
 
Aye yo hold up a second this is the remix
So let's bring back my man Craig Mack
 
Aye yo you must wanna be in the Guinness Book of World Records
As the dumbest motherfucker alive figure you gon' survive?
You couldn't move through my terrain even in 4-wheel drive
And I'm your highness finest
You hungry? Try this buy this livest
 
I take my rap style real serious
What you think it ain't that serious?
I bang clubs and streets it's getting hot
See Mack won't stop until Mack's on top
 
Young black America my CD drop
In 2002 to change hip hop
Most folks shake ya bones
I'm talking cyclones and Terrordomes like Mel Gibson's
My heat will cook you bwoy whooped you bwoy
Mack came an shook you bwoy somma' bitches
Somma' bitches
 
(I want that)
Take that come on special delivery
(I need that)
Special delivery
(Can I have that?)
This is the remix special delivery
(Well give it to me)
 
G-Dep special delivery
(I want that)
Come on now special delivery
(I need that)
Child of the Ghetto special delivery
(Can I have that?)
115 Harlem's finest special delivery
(Well give it to me)
 
Yeah special delivery
(I want that)
Alumni baby special delivery
(I need that)
B-R special delivery
(Can I have that?)
Ghostface special delivery Keith Murray
(Well give it to me)
 
Craig Mack special delivery
(I want that)
I'm that boy they call Diddy Bad Boy baby
(I need that)
Yeah special delivery
(Can I have that?)
Special delivery
(Well give it to me)
Special delivery",Special Delivery,2002
Diddy,"But I'm hurting while I'm with you (And another one)
And though my heart can't take no more,
I can't keep running back to you
See my days are cold without you (Here's Another one)
But I'm hurting while I'm with you (And another one)
And though my heart can't take no more,
I won't keep running back to you
(And another one, what? what?)

I think I found my strength to finally get up and leave
No more broken heart for me
No more tellin' your lies to me (And another one)
I'm lookin' like I got my head on right so now I see
No more givin' you everythin'
There's no more takin' my love from me (what?)

See my days are cold without you (Here's Another one)
But I'm hurting while I'm with you (And another one)
And though my heart can't take no more,
I can't keep running back to you
See my days are cold without you (Here's Another one)
But I'm hurting while I'm with you (And another one)
And though my heart can't take no more,
I won't keep running back to you

Glad to wake up every day without you on my brain
No more waiting late up at night
No more havin' to fuzz and fight
I'm proud to say that I will never make the same mistake
No more thinkin' about what you do
There's no more of me runnin' back to you

See my days are cold without you (Here's Another one)
But I'm hurting while I'm with you (And another one)
And though my heart can't take no more,
I can't keep running back to you
See my days are cold without you (Here's Another one)
But I'm hurting while I'm with you (And another one)
And though my heart can't take no more,
I won't keep running back to you

Some say the x make the sex spec-tacular,
Let me lick you from yo neck to yo back
Then ya, shiverin', tongue deliverin'
Chills up that spine, that ass is mine
Skip the wine and the candlelight, no Cristal tonight
If its alright wit' you, we fuckin' (that's cool)
Deja vu, the blunts sparked, finger fuckin' in the park
Pissy off Bacardi Dark
Remember when I used to play between yo legs
You begged for me to stop because you know where it would head
Straight to yo mother's bed
At the Marriott, we be lucky if we find a spot next to yo sister
Damn I really miss the way she used to rub my back when I hit that
Way she used to giggle when yo ass would wiggle
Now I know you used to sweets at the Parker Meridian, trips to the Caribbean
But tonight, no ends

You must be used to me cryin' (And another one)
While you're out bumpin' and grindin'
But I'm leaving you tonight 
See my days are cold without you 
But I'm hurting while I'm with you
And though my heart can't take no more,
I can't keep running back to you
You must be used to me cryin' (And another one)
While you're out bumpin' and grindin'
But I'm leaving you tonight (Uh and another one)",Unfoolish,2002
Diddy,"[P. Diddy]
Terror Squad
Bad Boy
Joey Crack

[Chorus: Dre]
Girl I gotta do what I gotta do
Change my life (Change my life)
Make things right (Make things right)
And girl I'm a bad boy so I gotta do what I gotta do
Risk my life (Risk my life)
In the late night (In the late night)
Cause girl I'm a bad boy yeah

[Verse 1: Fat Joe]
I know at times you feel stressed out
But I'm tryin' to set you up so later I can buy you up this guest house
But for now I gotta hug the block
I know you sick of visits from undercover cops
Runnin' to the kitchen tryin to hide the box
Just give me a minute and I'm gonna flood you with rocks
I gotta wicked jump shot but let's be real
Ain't no scouts gonna give a sad nigga a deal
I gotta do what I gotta do that's what's up
What's with this new attitude you know bitch that is what's up
I'm a Bad Boy like 'Mike Lawry'
How you think you got that rainbow Louis
Not with a legal job's salary

[Chorus]

[Verse 2: P. Diddy]
Ma' we got you stuck off the realness
You know the infamous
You heard of us
It's your Bad Boy business men
Me and Joey Crack gettin' Benjamins
Sittin' in the Vanquish, the same color as cinnamon
Ma' I'm tryin' to be your knight and shinin'
To put you in the house on the Cayman Islands
Spend your whole life with stylin'
With that light that got me
Through it all you was right behind me
And ma' I know I gotta change
But right now a nigga is dealing with a lot of things
It's not the same
Girl with me you can achieve whatever
But I can't change, I'm a Bad Boy forever

[Chorus]

[Verse 3: Fat Joe]
Now we livin' up in Jersey
In the t.v. in the car got the game on starrin' Marbury
And your ring gotta rock the size of strawberries
Everything that you want I got it don't worry
And I know it ain't about the chips
Just my way of sayin' thanks for the years you put up with my shit
I had to change like the chorus said
And I'm reminded why every time we do our thing in the waterbed
To me this is more than head
It's more than a crush
It's all about us
It's love and trust
Took the time out to make things right
It may seem nice
But I'm gonna be a Bad Boy for life

[Chorus]

[P. Diddy]
Joey Crack
They call me Diddy
Cool and Dre
Bad Boys 2 the Soundtrack
Good lookin' Joe
Terror Squad baby
Bad Boy Collabo
Yeah, and we won't stop",Girl I'm a Bad Boy,2003
Diddy,"We do it for fun
We just do it for fun
Dirty E.A.T, we do it for fun
Bad Boy (Nelly, Diddy, Murphy Lee)
We do it for fun (This is history baby)
Bend them trucks, we do it for fun (haha)
Stack them bucks, we do it for fun (Come on now)
And the band played on (yea)
Just like (I believe you cool to this)
We do it for fun
If you see me ma it's on

Come here girl, what your name is?
Where you from? Turn around, who you came with?
Is that your ass or your momma have reindeer?
I can't explain it but damn sure glad you came here
I'm still a sucker for cornrows, you know I never changed that
Your body is banging mamma, but where your brains at?
I'm still the same cat when I was young I was running with bad boys
But now I'm older hope they saw I'm running with bad boys
Here come another man, unlike no other man
Candy coated whoa! Switching in every lane
Ya'll help me, why don't cha please help me
Eighth girl this week and it's only Tuesday
I like the cocky bow legged ones
Like white and Dominicans, hispanics and Asians
Please shake it for Nelly son
Manolos Ma-no-no's I can't tell
Everybody and their hootchies
When you do it do it well

Let me see you take it low (girl go and take it low)
We can even do it slow (we can even do it slow)
Either way you want to go (either way you want to go)
Just take that ass to the floor
Pop something move something, shake ya tail feather
Girl go and take it low
We can even do it slow (we can even do it slow)
Either way you want to go (either way you want to go)
Just take that ass to the floor
Pop something move something, shake ya tail feather

Now real girls get down on the floor (on the floor)
Now get that money honey act like you know (like you know)
Mama I like how you dance, the way you fit in them pants (Uh)
Enter the floor (Uh) take it low (Uh) girl do it again (Uh)
You know I love that (I love that)
Now where them girls at? (Where the girls at?)
It's Diddy, Murphy Lee, and Nelly how you love that? (Shit uh ohhhhhh)
Come on, we got another one player
From New York to the Dirty how they loving it player?
Baby you impressive let's get
To know each other
You the best of the best and
You got to love it in the dresses, the sexiest
I had to tell her she's a young Janet Jackson live in living color
Look here momma you're dead wrong for having them pants on
Capri's cut low so when you shake it I see you're thong
My pocket's full of dough shake your feathers till the morning
It's Bad Boy and Nelly man somebody better warn them

Let me see you take it low (girl go and take it low)
We can even do it slow (we can even do it slow)
Either way you want to go (either way you want to go)
Just take that ass to the floor
Pop something move something, shake ya tail feather
Girl go and take it low
We can even do it slow (we can even do it slow)
Either way you want to go (either way you want to go)
Just take that ass to the floor
Pop something move something, shake ya tail feather

Oh no I heard them bad boys coming
Can't stop now
Got to continue my running (yea)
'Cause we go party till them lights come on
And then my song start fucking 'cause my mic still on

Yo, I'm the big booty type
I like them thick with their mind right (Awe)
Banging personality conversate when the time right (Naw)
I'm not hard I've got women to handle that
They be like he the man when I'm really a Thundercat
Come on you know the tics connect like Voltron
Collect so much grass popo thinking we mow lawns
My gohans don't match that
But it matches her head wrap and the seats that I got in the 'Lac
I'm just a juvenile
'Cause I be about G's
Keep the women wheezy man, they say they have my babies
I'm young like Turk, I like the cash and the money (I'ma eat my money)
Man, I'm that damn hungry
See I'm starving like Marvin girl
I've got sixteen bars of fire (is what I'm starting)
Plus my rats come in packs like Sammy and Dean Martin
And I got so many keys you'd think I was valet parking

Let me see you take it low (girl go and take it low)
We can even do it slow (we can even do it slow)
Either way you want to go (either way you want to go)
Just take that ass to the floor
Pop something move something, shake ya tail feather
Girl go and take it low
We can even do it slow (we can even do it slow)
Either way you want to go (either way you want to go)
Just take that ass to the floor
Pop something move something, shake ya tail feather

Oh no I heard them bad boys coming
Can't stop now
Got to continue my running (yea)
'Cause we go party till them lights come on
And then my song start fucking 'cause my mic still on

Let me see you shake ya tail feather

Girl go and take it low
We can even do it slow (we can even do it slow)
Either way you want to go (either way you want to go)
Just take that ass to the floor
Pop something move something, shake ya tail feather

Girl go and take it low
We can even do it slow (we can even do it slow)
Either way you want to go (either way you want to go)
Just take that ass to the floor
Pop something move something, shake ya tail feather",Shake Ya Tailfeather,2003
Diddy,"(Diddy in background)
Hey yo, ladies and gentlemen
You could never imagine, what's about to happen right now
(Hey yo check this out)

Hey yo I'm back by popular demand and shit
Niggaz want the crown but can't handle it
This rap game's getting scandalous
I done lost my best friend in Los Angeles

My other nigga turned Evangelist
But I can't quit cause I'm on some Evander shit
Fuck the money and the white sand and shit
When it's said and done you gunna understand this shit

Your man talking about Hummers and little cars
That only fit in his little house little garage
His lifestyle is just a little mirage
He the type of cat that never had a menage

Backrub, you know a little massage
Tight shit you get when you Head Nigga in charge
I'm in the Rolls listening to the bars
Leaned back wit a chick smoking on cigars

From Bogota, Colombia, chicks from Panama
The diamond fellow, mami hello
Pull up in the drop my Ferrari yellow
Pull off your top make it shake like Jello
(Lenny Kravitz)
Drop everything! When you walk in the door
Free your self 'fore get ya ass on the floor!
Ah be a maniac-ah! lose control (just lose control)
Get naked! Strip down to your soul!

Well strip down! (work)
Show me some more! (work)
Is that all you got?! (work)
You got to make me believe it girl! (work)
See'mon now!

I'm sitting on your Louie bag, now you're braining it
Lookin' like your little sister came that painted it
Slick, like calamari tentacles
Staring at my chain I kicked off your Jimmy Choos

I weigh 155 pound when I'm soaked ma
That Rolls Royce Phantom, it ain't no joke ma
Weed brownie at 2, but I will not smoke ma
Don't talk about licking if it ain't deepthroat ma

I give you great dick, I make your face flip
Then take ya aboard a nigga Spaceship
Star Trak, my fault I mean Mother Ship
Put on the cameras, try it you'll be loving it

And you can bring your girl and we can get on another tit
Me? I'm a Mount Airy fellow
Or down in Florida wit the Maranello
Driving slow watch the mami mouthing ""hello""

Get wit ya man if you want love you better
Trying to get +Dirty+ like +Aguilera+
Yep, he's a skater the kids that's rhyming
But I'm also young and rich wit a big ass diamond

Hey yo my intro's crazy, I'm in a new Mercedes
Rocks the same colors as daisy's
Why'all niggaz is lazy, I'm on my j-o-be	
And that's why ya hate on me

But here's the update, Loon ain't got nothing but cake
And power from here to upstate
Why'all sweet as cupcakes
So why niggaz stay wit tough faces?
I stay trying to figure what Loon and Puff make

Bitch please! you ain't been in a helicopter
Flying 'round Jesus statue wit a mountain in Brazil
Bitch please! you ain't never been to Guatemala
Eating shrimp by the dollar taking flights to Negril

Bitch please! and you ain't been wit Lenny and Pharrell
Me and Loon in the hills giving mami's the chills
Bitch please! and you ain't never seen a hotter nigga in the game
12 years selling records by the mill, see'mon now

Let's work (huh yeah), let's work
Let's work (huh yeah), let's work

Show me your soul! see'mon now!
Show me your soul! see'mon now!
Show me your soul! see'mon now!

Lenny Kravitz, Pharrell, they call me Diddy!
We want to see the masses shaking out there
It's getting sexy in here
Alright why'all, alright alright!

See'mon and see'mon now
Everybody see'mon and see'mon now
Everybody see'mon and see'mon now

Let's rock, see'mon and see'mon now
Just shake, see'mon and see'mon now
Just stop, see'mon and see'mon now
Just clap, see'mon and see'mon now

Everybody see'mon and see'mon now
Rejoice.. I like the way you looking out there!
I like the way you looking out there!
Don't stop.. and another one, and another one
Bad Boys 2, the Saga Continues!
We won't stop, B.I.G. forever!
Let's go",Show Me Your Soul,2003
Diddy,"Ma, I tried so many years
But it seems like all I brought you is tears
I tried to eliminate all of your fears but it's conflict
Yeah, check it out, uh, yo

Aiyyo, the game keep callin', niggaz in the streets is ballin'
Tryin' to creep just to keep from fallin'
But the block keep hollerin', yellin' my government name
I tried to stop but the love of the game

They got my girl in a frenzy, my niggaz used to be friendly
'Til they seen me and Puff in the Bentley
Now, forced to stay, forces use force and spray
Coffins lay when I'm forced to play

Like an animal, dawg, if I put my hand on you
I'ma handle you, like I'm Hannibal, the motherfuckin' cannibal
All plans is through, dreams and goals
The block hot but why this shit seem so cold

This shit seems so old, tryna redeem my soul
The Feds roll and my team done fold
Like a bad hand of poker, even ya man'll smoke ya
For these crushed up leaves of coca, now

I can't talk to you the way I used to
You don't understand why I feel the way that I do

Yo, check it out
It's been four years and you ain't shed no tears
And through the course of that, I lost four pairs
That's why I smoke more blunts, drink more beers
You never consider it, like you just don't care

The pain I feel inside, you just don't share
When I share my deepest thought, you just don't hear
Well aware of my fears of me losin' my life
I'm well aware of my fears of me losin' my wife

That's why I stay usin' my gun and usin' my knife
Gotta deal with this shit 'til my music get right
I buy you pretty things just to see you wear it
You sayin' I ain't shit, tryna break my spirit

I try to change my life but you just don't hear it
Guess I gotta find another girl to spend four years with
Damn, all that time got wasted but I guess I gotta face it

I can't talk to you the way I used to
You don't understand why I feel the way that I do

Uh, yo, uh, aiyyo
The cops don't like me, they always eager to fight me
Even though I know they wanna be like me
'Cause they see a nigga icy, doin' a buck in the white V
Twizzy gettin' busy with wifey, gettin' head on the highway

I'm gettin' money to fly away
Pull me over just to fuck up my Friday
What could I say? Nothin', still they be frontin'
Throw a brick in the trunk and try to make up somethin'

But I'm not with the bullshit, that's why I roll with a full clip
Flint cock the hammer and pull quick
Don't care about your uniform or that bullshit you be on
Now who gon' really mourn when you be gone?

One in your head like a unicorn
You movin' on, your favorite suit is on
Moms singin' that stupid song, ""My baby ain't blast nobody""
But he still got smoked at Bay Bay's party, that's why

I can't talk to you the way I used to
You don't understand why I feel the way that I do
I can't talk to you the way I used to
You don't understand why I feel the way that I do

I can't talk to you the way I used to
You don't understand why I feel the way that I do
I can't talk to you the way I used to
You don't understand why I feel the way that I do
",Can't Talk to Her,2003
