Band,Lyrics,Song,Year
Suzi Stern,"I'm as restless as a willow in a windstorm
I'm as jumpy as a puppet on a string
I'd say that I had Spring fever
But I know it isn't Spring

I am starry-eyed and vaguely discontented
Like a nightingale without a song to sing
Oh, why should I have Spring fever
When it isn't even Spring?

I keep wishing I were somewhere else
Walking down a strange new street
Hearing words that I have never heard
From a girl I've yet to meet

I'm as busy as a spider spinning daydreams
I'm as giddy as a baby on a swing
I haven't seen a crocus or a rosebud or a robin on the wing
But I feel so gay in a melancholy way
That it might as well be Spring

It might as well be Spring",It Might as Well Be Spring,2000
Suzi Weber,"There's a yellow rose in Texas
I'm going home to see
Though other men have held her
Her heart belongs to me.

You've traveled down some dusty roads
And slept out in the rain
But this yellow rose is always here when you come home again

She knows I've done some hard time
You've stumbled and you fell
I just kept your pride from dying

You saved my soul from hell
She's a diamond of the desert
She's a golden flower of spring
She's the yellow rose in Texas
She can make a man a king

There's a yellow rose in Texas
She knows the dues I've paid
And I'm going home to tell her
I wish I never strayed

You couldn't see beyond yourself
Your pain and wounded pride
But now you know the truth is in the way you feel inside

She knows I've done some hard time
You've stumbled and you fell
I just kept your pride from dying

You saved my soul from hell
She's a diamond of the desert
She's a golden flower of spring
She's the yellow rose in Texas
She can make a man a king

Yes the yellow rose of Texas
Can make a man a king.",The Yellow Rose of Texas,2004
Suzie Benson,"( Michael )
You always said I'd never know how much I loved you
Until it was too late to make you stay
I know it looked as though I took our love for granted
That doesn't mean I wasn't feeling all the things
I meant to say


( Suzie )
And who was I always asking so much of you
To make you prove your love time after time
Until I found myself living my life without you
How could I have been so foolish, how could
I be so blind


CHORUS
( Michael&Suzie )
From now on I'm gonna love you like there's no tomorrow
I don't want to wait until our time has come and gone
I'm gonna hold you now more than ever
I'm gonna love you, I'm gonna love you, from now on


We both know it's true, when we're open to each other
There's a love we'll never find with someone else
And if we give it half a chance we'll be starting over
So let me make your heart believe what I've been
promising myself


[CHORUS]


[BRIDGE]
Baby, there'll be no distance between us
Oh, this time I know we're gonna make it
together where we belong


[CHORUS]",From Now On,1996
Suzie Doré,"Un jour mon frère me dit   
Un jour mon frère me dit   
A la sortie de l'école qui vois-je? 
Ce garçon 
Désemparée je suis figée comme un glaçon  
A la sortie de l'école qui vois-je? 
Ce garçon  
Désemparée je suis figée comme un glaçon   
Ma mère inquiète appelle tout de suite la direction  
Voulant savoir où était son p'tit moussaillon  
Ma mère inquiète appelle tout de suite la direction  
Voulant savoir où était son p'tit moussaillon   
Vous voulez sans doute savoir la grande conclusion  
De cette fameuse histoire qui parle de boutons  
Vous voulez sans doute savoir la grande conclusion  
De cette fameuse histoire qui parle de boutons   
Ma mère m'expliqua qu'est-ce que c'était qu'un bouton  
Qu'il fallait prier fort pour voir sa guérison  
Je dois dire que mon frère a eu sa punition   
Pas de bonbons   
Pas de sucons   
Pas de télévision ",Les Boutons,1996
Suzie Doré,"Je suis toute petite  
Je ne suis pas grande  
Je tiens à te dire que j'en ai dedans  
Les meilleurs onguents sont dans les petits pots 
Alors si t'en veux  
Faudra t'y prendre plus tôt   
C'est moi c'est moi la petite coquine  
C'est moi c'est moi ta petite copine  
Si tu m'aimes si tu tiens à moi  
Il faudra m'accepter comme ça   
Je viens d'une famille  
Extraordinaire  
L'amour et la joie  
Sont au rendez-vous  
Si t'as le coeur lourd  
Et besoin d'amour  
Alors te gêne pas  
Viens te joindre à moi   
C'est moi c'est moi la petite coquine  
C'est moi c'est moi ta petite copine  
Si tu m'aimes si tu tiens à moi  
Il faudra m'accepter comme ça   
J'habite un pays  
Où il fait bon vivre  
Donnons la main  
Pour de beaux lendemains  
Si tu as besoin  
Tu peux être certain  
Je ne serai pas loin  
C'est ça un vrai copain   
C'est moi c'est moi la petite coquine  
C'est moi c'est moi ta petite copine  
Si tu m'aimes si tu tiens à moi   
C'est moi c'est moi la petite coquine  
C'est moi c'est moi ta petite copine  
Si tu m'aimes si tu tiens à moi  
Il faudra m'accepter comme ça ",Coquine,1996
Suzie Katayama,"It feels so good outside
I think I'll stay here
And if you want to die
I think I'll care
Same kind of gateway
Without time
The rocks are tumbling

I don't want to say
It happened to me
I am going away
I think I'll care

Blame me all you want
There's nothing

I will say
I will only think
I will only pray
Tell me how it is
Show me how it goes
I know how you are

I think I'll care",I Think,1999
Suzie Katayama,"Alone with pain
I thought I'd made a friend
Why do you leave now
Is this what you've planned

Wait your turn
It's a long time
Before you'll breathe
Stay underwater and tell me are you free

I cannot complain
The pain will stay here for today
It seems to stay
I cannot complain
The pain will stay

I want to be there for you
You can't seem to take this ride
I want to be there for you now

You're not a shoulder
If I'm the one to lean
I see your red side when you always bleed
The world is a pea
No it don't revolve around me
If anything I revolve around the world",Last One,1999
Suzie Katayama,"We haven't lyrics of this song. Please, add these lyrics for other users. Use ""Correct"". Thanks to you.



",Longfellow,1999
Suzie Katayama,"I'm not the same
I'm not the man I used to be

I'm not the same
You won't hate me

Well, I'm not the same, no no

I'm born again
I'm not the same
And I'm born again
And I'm not the same

Well it's the same old same, yeah
The same old same",Not the Same,1999
Suzie Katayama,"Nothing is real when you're talkin'
I don't believe what I'm watchin'
Shelter me 'til it's over
Or what you want to believe

I'm afraid of what I see and
What I see is everything
Shelter me with my own hands
And with my hands I would've been dead

God I don't know what to say
Everything is in my way
Get up and deal with the pain
Drowning your mind in the way

Let me sleep
I'll let you sleep
Put on your mind frame
Take off your mind
Put on your heart
I'm going down stream

Not the same (same ol' saying)",Phobics of Tragedy,1999
