Band,Lyrics,Song,Year
Billy Vaughn,"Blue Spanish eyes
Teardrops are falling from your Spanish eyes
Please, please don't cry

This is just adios and not goodbye
Soon I'll return
Bringing you all the love your heart can hold
Please say ""Si, si""
Say you and your Spanish eyes will wait for me

Blue Spanish eyes
Prettiest eyes in all of Mexico
True Spanish eyes

Please smile at me once more before I go
Soon I'll return
Bringing you all the love your heart can hold
Please say ""Si, si""
Say you and your Spanish eyes will wait for me
Say you and your Spanish eyes will wait for me",Moon Over Naples (Spanish Eyes),1965
Billy Vaughn,"The hills are alive with the sound of music
With songs they have sung for a thousand years
The hills fill my heart with the sound of music
My heart wants to sing every song it hears

My heart wants to beat like the wings of the birds
that rise from the lake to the trees
My heart wants to sigh like a chime that flies
from a church on a breeze
To laugh like a brook when it trips and falls over
stones on its way
To sing through the night like a lark who is learning to pray

I go to the hills when my heart is lonely
I know I will hear what I've heard before
My heart will be blessed with the sound of music
And I'll sing once more",The Sound of Music,1965
Billy Vaughn,"This is the moment
I've waited for
I can hear my heart singing
Soon bells will be ringing

This is the moment
love sweet Aloha
I will love you longer than forever
Promise me that you will leave me never

Here I am now dear, 
You're my love, 
I know dear
Promise me that you will leave me never

I will love you longer than forever
Now that we are one
Clouds won't hide the sun
Blue skies of Hawaii will smile

On this, our wedding day
I do love you with all my heart",Hawaiian Wedding Song,1984
Billy Vaughn,"Yesterday, all my troubles seemed so far away 
Now it looks as though they're here to stay 
Oh, I believe in yesterday. 
Suddenly, I'm not half the man I used to be, 

There's a shadow hanging over me. 
Oh, yesterday came suddenly. 
Why she had to go I don't know she wouldn't say. 
I said something wrong, now I long for yesterday. 

Yesterday, love was such an easy game to play. 
Now I need a place to hide away. 
Oh, I believe in yesterday. 
Mm, mm, mm, mm, mm",Yesterday Once More,1984
Billy Vaughn,"(Fascination turned to love)

It was fascination, I know
And it might have ended right there at the start
Just a passing glance, just a brief romance
And I might have gone on my way empty-hearted

It was fascination, I know
Seeing you alone with the moonlight above
Then I touched your hand and next moment I kissed you
Fascination turned to love

It was fascination, I know
Seeing you alone with the moonlight above
Then I touched your hand and next moment I kissed you
Fascination turned to love

(It was fascination)",Fascination,1988
Billy Vaughn,"For all we know we may never meet again
Before you go make this moment sweet again
We won't say ""Good night"" until the last minute
I'll hold out my hand and my heart will be in it

For all we know this may only be a dream
We come and go like a ripple on a stream
So love me tonight; tomorrow was made for some
Tomorrow may never come for all we know

So love me tonight; tomorrow was made for some
Tomorrow may never come for all we know",For All We Know,1988
Billy Vaughn,"I saw the harbor lights
They only told me we were parting
The same old harbor lights that once brought you to me
I watched the harbor lights
How could I help if tears were starting
Goodbye to tender nights beside the silvery sea

I long to hold you near and kiss you just once more
But you were on the ship and I was on the shore

Now I know lonely nights
For all the while my heart is whispering
Some other harbor lights will steal your love from me

I long to hold you near and kiss you just once more
But you were on the ship and I was on the shore

Now I know lonely nights
For all the while my heart is whispering
Some other harbor lights will steal your love from me",Harbor Lights,1988
Billy Vaughn,"There's a sunny little funny little melody
That was started by a native down in Waikiki
He would gather a crowd down beside the sea
And they'd play his gay Hawaiian chant
Soon the other little natives started singin' it
And the hula hula maidens started swingin' it
Like a tropical storm that's the way it hit
Funny little gay Hawaiian Chant
Ow way tah tualan Me big bad fightin' man
Tho it started on an island down Hawaii way
It's as popular in Tennessee or Ioway
If you wander into any cabaret
You will hear this gay Hawaiian Chant",Hawaiian War Chant,1988
Billy Vaughn,"I'll see you in my dreams
And I'll hold you in my dreams
Someone took you right out of my arms
Still I feel the thrill of your charms

Lips that once were mine
Tender eyes that shine
They will light my way tonight
I'll see you in my dreams

Oh, someone took you right out of my arms
Still I feel the thrill of your charms

Lips that once were mine
Tender eyes that shine
They will light my way tonight
I'll see you in my dreams",I'll See You in My Dreams,1988
Billy Vaughn,"'t was on the Isle of Capri that I found her 
Beneath the shade of an old walnut tree 
Oh, I can still see the flowers blooming round her 
Where we met on the Isle of Capri 

She was as sweet as a rose at the dawning 
But somehow fate hadn't meant her for me 
And though I sailed with the tide in the morning 
Still my heart's on the Isle of Capri 

Summertime was nearly over 
Blue Italian sky above 
I said ""Lady, I'm a rover, 
Can you spare a sweet word of love?"" 

She whispered softly ""It's best not to linger"" 
And then as I kissed her hand I could see 
She wore a lovely meatball on her finger 
't was goodbye at the villa Capri 

Summertime was nearly over 
Blue Italian sky above 
I said ""Lady, I'm a rover, 
Can you spare a fine word of love?"" 

She whispered softly ""It's best not to linger"" 
And then as I kissed her hand I could see 
She wore a plain golden ring on her finger 
't was goodbye on the Isle of Capri
't was goodbye on the Isle of Capri
't was goodbye on the Isle of Capri",Isle of Capri,1988
