Band,Lyrics,Song,Year
Dry Kill Logic,"A broken man that waits to die
It's no good but I wonder why
You have left me here
My pride, forgave, rise

Give up, give in, lie down
I never will

As I lay, how I have dreamed of this day
All the things I thought I would say
Now all I can do is pray and wait
Rise

Give up, give in, lie down
I never will

Crucified, I alone lay here
My pride, forgave, rise

Give up, give in, lie down
I never will, never will","Give up, Give in, Lie Down",2001
Dry Kill Logic,"And I will wander on alone, the strength that I will call my own
Inside my mind, there is something left to find
It's like this focus, not no hocus pocus
Bullshit, don't quit before I have to throw a fit
You want this, need this, don't miss all this
Lies, lies, lies, lies

And I wander on alone, the strength that I will call my own
Inside my mind, there is something left to find
It's like this focus, not no hocus pocus
Bullshit, don't quit before I have to throw a fit
You want this, need this, don't miss all this

Your hostile lifestyle contributes to my profile
And this shit, that shit, all a bunch of bullshit
You sit back, lay back, enjoy your fuckin' kickbacks
Explode, unload, just like you're told
Lies, lies, lies, lies

And I will wander on alone, the strength that I will call my own
Everything I say comes back to haunt me
Everything I say will come back to haunt me
Lies, lies, lies, lies
And I will wander on alone, the strength that I will call my own",The Strength I Call My Own,2001
Dry Kill Logic,"I have nothing-everything's taken from me/ Force what's inside out on those that try to hide/ No give all take –this will bend but never break/ I see I hate all the love you try and fake

Chorus: These are the things and the ways that will blind you All alone inside so you follow On your knees do you spit or you swallow? Without you I'm…Lost

3 things ring clear Truth be told is what you fear/ So is it true indifference has spoiled you?/ How can you fed- ignorance in bliss is real?/ Soon you'll be gone and the rest will carry on/ 

Chorus

See the ways I've/ Gone and I've tried/ Never dismissed/ With only one wish/ To be seen/ Having to be heard/ Cause it's never been the same/ Since you ignored all this/ Life passed you by having seen the well is dry/ All in due time-feeding off the compromise/ Fuck that-fuck you/ Careful what you wish is true/ Who will fall last?/ Having seen the failure pass

Chorus",Lost,2004
Dry the River,"'Lo and behold your mother is drinking again
This might be the coldest winter since records began
You were alone and steady with wintry calm
Leading the children softly across the fold

In the morning you march your sisters like soldiers to school
'Cause lo and behold your father has drunk quite a few
You were alone and steady with wintry calm
Somewhere inside the fire of your youth went dark
But you swear blind there is no weight in the water pail
There's no guiding light arcing a line to Bethlehem
And you say 'my love, you take the cards that you're dealt'
And when it's dark outside, you light the fire yourself

Darling when the ice caps melt
When the devils in the bible belt
Don't you cower in your bed
I'll be at the five-four-five
You can meet me at the railway line
Don't look so staid

'Cause we've been through worse than this before we could talk

And the trick of it is, don't be afraid anymore
Oh, the trick of it is, don't be afraid anymore",Bible Belt (Field Recording),2011
Dry the River,"You've made your decision
Now get up and leave
The familiar sting of the woodcutter's swing to the tree

I'll fall in the forest
To elbows and knees
And it won't make a sound
Since there's no-one around here to see

I was prepared to love you
And never expect anything of you

If the spirit has left you baby
Don't lie to yourself
Put them old records on
And admit that it's gone somewhere else

Just because we're beasts of blame by nature
Doesn't mean that you should carry it again
It's a question of needs and not rosary beads in the end

I was prepared to love you
And never expect anything of you
There's no patron saint of silent restraint
Baby there ain't no sword in our lake
Just a funeral wake

You were the coldest star in the sky
Only I couldn't see it: I was blind.

And in comes the black night
Calling your name since you were born
Only I couldn't hear it: I was empty as a drum.

I was prepared to love you
And never expect anything of you
And there's no patron saint of silent restraint
Baby there ain't no sword in our lake
Just a funeral wake",Weights & Measures,2011
Dry the River,"At the bottom of our rotten 
Boat there is a lake.
Things with many limbs are creeping 
Round my teenaged legs.

Late October, old wives' summer, 
I'm all arms and legs.
Spread out like an adolescent 
On my shallow bed.

So, with animal skins around us, we go home.
Home we go",Animal Skins,2012
Dry the River,"Lo and behold! Your mother is drinking again
This might be the coldest winter since records began
You were a low moon, steady with wintry calm
Leading the children softly across the farm

Each morning you'd march your sisters like soldiers to school
Cause lo and behold! Your father had drunk all the fuel
You were a low moon, steady with wintry calm
Somewhere inside the fire of your youth went dark

But you swear blind there is no weight in the water pail
You say ""My love, you take the cards that you're dealt
Cause there's no guiding light arching a line to Bethlehem
If it's dark outside you light the fire yourself""

Darling when the ice caps melt
When the devil's in the bible belt
Don't cower in your bed

I'll be on the 5:45
You can meet me at the railway line
And don't look so scared

Cause we've been through worse than this before we could talk
The trick of it is, don't be afraid any more",Bible Belt,2012
Dry the River,"Two young hearts will meet in the middle,
And a light will flicker on, where there once was none.
Where does love come from?
The bodies in the firmament are spinning like a plate;
I was lost in the fission before you came.

If every constellation above us has a counterpart below,
How are we to know, dear? How are we to know?
Fortune hangs around us like a funerary wreath.
I was down in the heart of the ground beneath.

I could write this down, I could turn this car around.
In the land of mistakes I should lay my crosses down.
And I pray for your health, and I tell myself
""It's the chambers and the valves that pump the sentiment around.""
But I swallow the words and I close my mouth.

Two old hearts will meet in the middle in the autumn of their years.
How did our love grow, dear? How did we get here?
The bodies in the firmament are spinning like a plate;
I was lost in the fission before you came.

I could write this down, I could turn this car around.
In the land of mistakes I should lay my crosses down.
And I pray for your health, and I tell myself
""It's the chambers and the valves that pump the sentiment around.""
But I swallow the words and I close my mouth.

I could write this down, I could turn this car around.
In the land of mistakes I should lay my crosses down.
And I pray for your health, and I tell myself
""It's the chambers and the valves that pump the sentiment around.""
But I swallow the words and I close my mouth.",The Chambers & the Valves,2012
Dry the River,"You are the string in my bow.
Biblical Mary to Joe.
The North isn't true 'til it's leading me to you.
You are the way that I know.

Under the weight of belief
You shiver and shake like a leaf.
But death is a force, not a man on a horse
I'll keep you safe while you sleep.

We fight those demons day in and day out,
Day in and day out, day in and day out
And fight those demons day in and day out
Day in and day out, day in and day out
And fight those demons day in and day out
Day in and day out, day in and day out

Day in and day out, day in and day out",Demons,2012
Dry the River,"Share
Like faithful oxen through the chalk,
With dragging tails of history walk.
Soon confuse the compass and the cross.
Carefully and cursively we fill our traveling diaries with loss.

Beneath an angry Bible flood,
Did you and I first learn to love.
In my father's car we came to know.
And shivered in our painted clothes and paired like every animal below.

As heavy as a history book can be,
I will carry it with me, oh Lord.
And maybe when the bitterness has gone,
There'll be sweetness on our tongues once more.
Barefoot in a rowing boat,
You lose your shoes and freeze your toes.
And say I wear my sorrow like a crown.
And throw your arms around my head, and see it there in gold and red and brown.

As heavy as a history book can be,
I will carry it with me, oh Lord.
And maybe when the bitterness has gone,
There'll be sweetness on our tongues once more.

We'll soon forget our parents' names,
Like dogs will drive the wolves away.
And weep with fingertips opposed,
Like a church where nobody congregates.

But sweetness sings in the pasture,
We throw ourselves on the mercy of the earth.
If sand and salt have the answer,
Then the act itself will be louder than the word.

And I'll be on your side.",History Book,2012
Dry the River,"Night descended like a blanket, on the house
Where I miss you like a limb.
I close the curtains, shun the working and
I put your record on.
I put your record on.

I, the lonely tax collector, never had
Such a feeling before you came.
You descended, I amended
And I need it like a hole in the head.
I need it like a hole in the head.

[Repeat: x2]
You took me to the lion's den
And waited for the beast to begin.",Lion's Den,2012
Dry the River,"I waited by your bedside
And didn't close my eyes all night
I named you like a prayer

It's anybody's guess how
The angel of doubt came down
And crept into your bed

But after we danced to the shipping forecast
The words escaped your mouth
""I know it's gotta stop love, but I don't know how""

Now the stairs forget your shoes
And the gate don't creak for want of you
But the jury's out on me

We're wise beyond our years
But we're good at bad ideas, my love
Or so it seems to be

Shine a little light
Don't wrestle with the night
Don't think about the future now
I know it's gotta stop love but I don't know how

My little one
My kettle drum
I know I had a message at the start

My babel tongue
My come-undone
I know I had a message at the start

My prison kiss
My dying wish
I know I had a message at the start?
But it up and abandoned us, when we were sleeping in our beds

It's anybody's guess how the angel of doubt laid down
Sand beneath our house
I know it's gotta stop love, but I don't know how",New Ceremony,2012
