Band,Lyrics,Song,Year
Charlie Simpson,"I don't give a damn about you
No nothing can change my mind
No way
I'm happy just to let you walk away
Don't think about you at night
I'm happy to be alone
It's okay
But that was yesterday and now I'm

Drivin' in my car
Words don't get me far
When they don't mean shh (arghhh)

Calling you at three am
And I'm standing here right outside your door
And I don't think that my heart could take much more
Scared of breaking up again
And I just want it to be like it was before
Cause I don't think that my heart could take much more

I don't give a damn what you do
I'm going to get with you
Again 
And that's the way this night is gonna end
You say that you need some time
How long does it take to see
That we are more than meant to be

And now you're drivin' in you're car
But you won't get far
Cause you're car is shhh (arghh)

Calling you at 3am
And I'm standing here right outside your door
And I don't think that my heart could take much more
Scared of breaking up again
And I just want it to be like it was before
Cause I don't think that my heart could take much more

Can't take much more [Repeat x4]

Drivin' in my car
Words don't get me far
When they don't mean shhh (arghh) 

Calling you at three am
And I'm standing here right outside your door
And I don't think that my heart could take much more
Scared of breaking up again
And I just want it to be like it was before
Cause I don't think that my heart could take much more",3am,2004
Charlie Simpson,"The more I look
The more I find it hard to see
I'm uncultured
But I'm not quite sure what that means
Why bring me down
And complicate
You take my words 
But then you hear them a different way
When we're talking 
But I'm not quite sure what to say
We're talking now but is it too late
Who's listening now 
Why won't you

Find me 
And show me
What do you want from
There's gotta be better than this
I don't want to leave you
But maybe I need to
There's gotta be better than this
But we'll never know

Do you remember when we talked 
For hours on end
Just being stupid
But at least we didn't pretend
Your smile helped me
To find my way
Who's listenin' now 
Why won't you

Find me 
And show me
What do you want from
There's gotta be better than this
I don't want to leave you
But maybe I need to
There's gotta be better than this
But we'll never know

I'll dream this away
And come back another day
When I'm less afraid
Of it all

Find me 
And show me
What do you want from
There's gotta be better than this
I don't want to leave you
But maybe I need to
There's gotta be better than this
But we'll never know x 3",Better Than This,2004
Charlie Simpson,"I can't believe
What my girlfriend did today
She screamed
So loudly
Then she turned away
Why did she cut me down to size
She left me wondering
Can I do it right

What am I gonna do now the games up 
Can't get her off that's kinda rough
She better not tell my mates today
So baby tell me now
Do I need to measure
Cause I'm feeling under pressure
I'm just hoping that the fear will go away
Don't want to be a fake

I woke up in a sweat
Felt a disgrace
She looked so beautiful
Love on her face
Feeling stupid all on my own
I put it down to experience
Cause now I've grown

What am I gonna do now the games up
Can't get her off that's kinda rough
She better not tell my mates today
So baby tell me now
Do I need to measure
Cause I'm feeling under pressure
I'm just hoping that the fear will go away
Don't want to be a fake

Don't want to be a fake
It's quite uncanny
Cause my favorite film is when Harry met Sally
Now we're finished
there's no way
We're ever gonna be okay
Don't want to be a fake
How low can I go
You might find me reading Cosmo
But when I've finished
You know you're gonna want to be with me
You know you're gonna want to be with me
You know you're gonna want to be with me

Got a girl on my sofa yeah
Getting undressed 
I gotta know can I deliver
Cause I'm feeling stressed

What am I gonna do now is my game up
I've got the goods
Is that enough
there's almost nothing left to say
So wish me luck not gonna run
The final countdown has begun
Not gonna see or hear you laughing in my face

What can I do now the games up 
Can't get her off that's kinda rough
She better not tell my mates today
So baby tell me now
Do I need to measure
Cause I'm feeling under pressure
I'm just hoping that the fear will go away

Don't want to be a fake",Fake,2004
Charlie Simpson,"It was an amazing end
To the perfect day
Sun sinking low in the sky
We sat and watched all the dolphins
Swim in the bay
That crazy look in your eye

We ran in slow motion
Over the sand
Into the ocean
Holding your hand
But then it gets hazy 
And I lose you and then that's when

I wake up scared to phone her
And realize I'm a loner in love
Yeah-eh-yeah
It's still the same old story
Tears of mornin' glory
No luck
That's the reason why my life sucks
Very much 
Being a loner in love

The next day I ran into your current boyfriend
Told him what we did last night
Before my story had even got to the end
He challenged me to a fight

I ran in slow motion away from him
But he caught up to me
Kicked my teeth in
Now I got no chance 'cause I can't even grin
No nothing's changing

I wake up scared to phone her
And realize I'm a loner in love
Yeah-ye-yeah
It's still the same old story
Tears of mornin' glory
No luck
That's the reason why my life sucks
Very much 
Being a loner in love

We ran in slow motion
Over the sand
Into the ocean
Holding your hand
But then it gets hazy 
And I lose you and then that's when

I wake up scared to phone her
Realize I'm a loner in love (yeah yeah)
It's still the same old story
Tears of morning glory
No luck
That's the reason why my life sucks
Very much 
Being a loner in love

Being a loner in love
You know that it sucks",Loner in Love,2004
Charlie Simpson,"At first I told myself
I need my head inspected
I noticed little things
Same t shirt and sunglasses
Then it got weirder see
She cut her hair like me
She bought a red guitar
Kept drivin' round in my car

I'm kissing her and she
She slams me against the wall
She crashed into a bus
Chasin' some model
She's analyzed my smile
She's memorized my phone book
She always wears my clothes
Her favorite words are fuck off

She looks like 
Talks like 
Sounds like me
She's stealin' my identity

And I'm begging you
Somebody notice me
Somebody notice
I'm fading away here
What I gotta do to make you see
My girlfriend is a wannabe
And she wants to be me

I'm saying somethings wrong
She out back playing soccer
She used to do ballet
Now she's a heavy smoker
She's so obsessed with me
Now she stands up to pee
And now her stupid games
Have started taking over

Don't need no special help
Don't need to see a doctor
I know you're worried but
I'm telling you just watch her
Its like she's cracked my code
Things I've never spoke of 
She wants sex all the time
And still finds time to fuck off

She looks like 
Talks like 
Sounds like me
She's stealin' my identity

And I'm begging you
Somebody notice me
Somebody notice
I'm fading away here
What I gotta do to make you see
My girlfriend is a wannabe
And she wants to be me

Me I'm not joking
She won't stop provoking me
I'm goin' under
What I gotta do to make you see
My girlfriend is a wannabe
And she wants to be me

I'm in the loony bin
Wearing a pale pink nightie
The nurse comes through the door
And whispers so politely
Your boyfriends here to see you
Look pretty take a bath
I love his silly band
Can I get his autograph

She looks like 
Talks like 
Sounds like me
She's stealin' my identity

And I'm begging you
Somebody notice me
Somebody notice
I'm fading away here
What I gotta do to make you see
My girlfriend is a wannabe
And she wants to be me

Me I'm not joking
She won't stop provoking me
I'm goin' under
What I gotta do to make you see
My girlfriend is a wannabe
And she wants to be 
She wants to be 
She wants to be me",She Wants to Be Me,2004
Charlie Simpson,"Some of us will live our lives
Like we are just living life on the run
Some of us will die in our old age
Others of us will die young

But sometimes it feels like I am just
Getting so many things wrong
It feels like I'm walking down my last mile
And my God, it just feels so long

Please just slow it down
I'm walking off these years
Please just slow it down
'Cause I can't stand the tears

But I would not expect you to understand it
'Cause things never turned out the way we planned it
I just hoped that I would know you
And I never have to walk this world alone

I would not expect you to ever notice
You never had the time to be overjoyed with me
If you could hear me now, yeah
Then I wouldn't want to lose it all at once

Some of us will live our lives
Like we are just dragging our heels through the night
Some of us will stay in the darkest holes
And some of us will find the light

And sometimes it feels like I am just
Getting so many things wrong
It feels like I'm walking down my last mile
And my God, it just feels so long

Please just slow it down
I'm walking off these years
Please just slow it down
'Cause I can't stand the tears

But I would not expect you to understand it
'Cause things never turned out the way we planned it
I just hoped that I would know you
And I never have to walk this world alone

I would not expect you to ever notice
You never had the time to be overjoyed with me
If you could hear me now, yeah
Then I wouldn't want to lose it all at once",All At Once,2011
Charlie Simpson,"Welcome to my cemetery gates
I lost your love and I buried it here
'Cause you're the one who stole my heart
Down the river

I don't need you to tell me that I'm alright
There's something in the air
There's something in the water
Dragging me down

I just hope your mind stays stable
When you're Cain and unable
To speak to me again

We never made it to the start of the race
I guess I thought that in the end we would be saved
There's someone up in the sky looking down over me

Well, call me selfish, call me what you will
I don't care about you anymore
You fucked me up and broke my heart
In smithereens

I don't need you to tell me that I'm alright
There's something in the air
There's something in the water
Dragging me down

I just hope your mind stays stable
When you're Cain and unable
To speak to me again

We never made it to the start of the race
I guess I thought that in the end we would be saved
There's someone up in the sky looking down over me

We took the blankets and we slept on the beach
We chewed the candy 'till we couldn't feel our teeth
Is this the way it's gonna be until our time is up?

We never made it to the start of the race
I guess I thought that in the end we would be saved
There's someone up in the sky looking down over me

We took the blankets and we slept on the beach
We chewed the candy 'till we couldn't feel our teeth
Is this the way it's gonna be until our time is up?",Cemetery,2011
Charlie Simpson,"Spoken like a young man trying to get himself on the wheel 
My feet are forwards but I think I'm going backwards I'm still 
So far away from you 
I called my brothers on the phone just to say goodbye 
'Cause I don't need another reason not to survive on my own 
I'm moving on from here 

Then I realize that I'll be on my own tonight
Shadows fold out like blankets on the ground 

Run run rabbit run 
Just don't get caught out by the farmer and his gun 
Well hide hide rabbit hide 
It's best to lose yourself before you ever lose your pride 

Spoken like a true man trying to make his way through the fields
My back is heavy and my heart is feeling empty but still 
I'm so far away from you 
There's no use complaining to myself 
I made these shoes to walk in 
And they'll walk until the end 

And then I realize that I will dream of you tonight 
Shadows fold out like blankets on the ground

Run run rabbit run 
Just don't get caught out by the farmer and his gun 
Well hide hide rabbit hide 
It's best to lose yourself before you ever lose your pride 

Then I realize that I will dream of you tonight 
Shadows fold out like blankets on the ground

Run run rabbit run 
Just don't get caught out by the farmer and his gun 
Well hide hide rabbit hide 
It's best to lose yourself before you ever lose your pride 
Just never lose your pride 
Just never lose your pride 
Oh, never lose your pride",Farmer & His Gun,2011
Charlie Simpson,"Hold on, don't spit me out
I have never held you so tight
Run, run, please close your eyes
I have never seen you so tired

Are we just like them? Are we just like them?
I've pushed, pushed you so far
It's the only way I know how
Maybe you, maybe you should know

That I've lost you, I've lost you
That I've lost you now, I've lost you

Can you hear the choir sing?
We never made it to the old town, my God
We never made it very far away from here

Days go by without words
Is it 'cause you don't want me around?
Just make up, make up your mind
'Cause sometimes it hurts to be kind
Maybe you, maybe you should know

That I've lost you, I've lost you
That I've lost you now, I've lost you

Can you hear the choir sing?
We never made it to the old town, my God
We never made it very far away from here

Can you hear the choir sing?
We never made it to the old town
We never made it very far away

Well, can you hear the sirens sound?
We only wanted to get messed up 'round here
We only wanted to be sure that we would fall

Can you hear the choir sing?
We never made it to the old town, my God
We never made it very far away from here",Hold On,2011
Charlie Simpson,"I've been walking down these streets alone
Twenty four years of mindless games, I still can't find home
And I've been trying to find Jesus
He's the only one who can save me from myself

And oh, my Lord, I need a friend tonight
Oh, my Lord, I need someone to help me through
Oh, my Lord, I need a friend tonight

I'm so sick and tired of all this bullshit politics
I don't know if I'm coming or going
It's hard to keep hold of my wits

I don't remember your face
The rain is about to freeze
Clouds in the sky are drawing over me
And it's pulling me down to my knees

And oh, my Lord, I need a friend tonight
Oh, my Lord, I need someone to help me through
Oh, my Lord, I need a friend tonight

On you, I don't wanna take it all from you
'Cause now I don't need it
It's on you but I don't wanna take it all from you
'Cause now I don't need it

Oh, my love, I don't want anything
Oh, my love, I don't need anything
Oh, my love, I don't want anything from you now

Oh, my love, I don't want anything
Oh, my love, I don't need anything
Oh, my love, I don't want anything from you now

Oh, my Lord, I need a friend tonight
(Oh, my love, I don't need anything)
Oh, my Lord, I need someone to help me through
Oh, my Lord, I need a friend tonight
(Oh, my love, I don't want anything from you now)",I Need A Friend Tonight,2011
