Band,Lyrics,Song,Year
Moriarty,"Mon ami est parti
L'est parti pour toujours
Mais moi je suis en vie
Fais battre ton tambour

Fais-le bouger ce corps
Donne-lui du bonheur
Que demain je danse encore
Et que je n'aie plus peur

Fais battre ton tambour
Fais-moi danser
Qu'il sonne ton tambour
Jusque dans mes pieds

Je sens les larmes qui montent
Mais je vais pas pleurer
Je sens ma peine qui gronde
Je vais la chanter

Come and take my pain away
Come and take my pain away

Fais battre ton tambour
Fais-moi danser
Qu'il sonne ton tambour
Jusque dans mes pieds

J'ai la gorge qui se serre
Mais je vais pas pleurer
Je sens monter la colère
L'envie de crier

Je veux tordre le cou à ce mal
Ce mal qui me dévore
Je tape sur mon corps
Je tape, je tape encore

Je sens les larmes qui coulent
Mais je vais pas pleurer
Je sens la vie qui s'écroule
Je vais la chanter

Come and take my pain away
Come and take my pain away",Fais Battre Ton Tambour,2009
Moriarty,"Venez dans ma maison
Elle est belle
Elle a tant de floraisons
Qu'on y oublie le mal que les gens nous font
Dans ma maison

Venez dans ma maison
Venez prendre le large, manger l'horizon
Toucher le ciel
Venez dans ma maison
N'ayez pas peur
J'ai mis dans ma maison
Vos âmes sœurs

Venez dans ma maison
On y oublie le mal que les gens nous font
Dans ma maison

Dans ma maison",Ma Maison,2009
Moriarty,"The toad is standing on the water lily
La princesse ne veut pas l'embrasser
Le crapaud est sur le nénuphar
The princess thinks that he is so bizarre

Je trouve que ta peau n'a pas l'air très lisse
Pretty please I only need a kiss
Ta langue est si longue qu'elle attrape les mouches
Oh, je t'en prie, ne sois pas si farouche!

Il veut juste un petit bout
Un tout petit bout d'amour c'est tout

If you kiss me I will marry you
Mon prince ne vous ressemble pas du tout
Un baiser de vous changerait tout
But I could never fall in love with you
Mon bien-aimé ne peut pas être laid
Kiss me please et puis je m'en vais
I'll close my eyes and I will kiss you once
I never brought my lips so close to love

Il veut juste un petit bout
Un tout petit bout d'amour c'est tout

In the book, the toad did get the kiss
And became a prince
Dans le livre, on dit que le baiser
Sur le crapaud si laid
Fit naître un prince de toute beauté

In the song, the story's not the same
La chanson n'est pas tout à fait pareille
When the toad got the beauty's kiss
Quand la belle eut subi le supplice

Rien n'avait changé sous le soleil
The toad was ugly it was all the same
Un peu déçue, la princesse quitte l'étang
The toad was smiling
Il était content

Il veut juste un petit bout
Un tout petit bout d'amour c'est tout",The Princess and the Toad,2009
Moriarty,"Was on the high high holy day
The best day of the year
Little Matty Groves went to church
A gospel for to hear
A gospel for to hear

And first to come down was dressed in green
And the second one dressed in red
The third to come down was Lord Daniel's wife
Just as fair as any queen
Just as fair as any queen

Then Matty Groves says to one of his men
See the fair one dressed in white
Although she is Lord Daniel's wife
I'll be with her tonight
I'll be with her tonight

And little foot page he was standing by
And heard all that was said
He says Lord Daniel shall know tonight
Before I go to bed
Before I go to bed

He had fifteen miles for to go that night
And ten of them he run
He run 'til he come to the broke down bridge
Then he bent to his breast and he swum
He bent to his breast and he swum

He swum 'til he come to where the grass was green
Then took to his feet and he run
He run 'til he come to Lord Daniel's Gate
Then he rattled at the bells and he rung
He rattled at the bells and he rung

What news, what news, what news
What news have you brung
Little Matty Groves is in your bed with your wife
And their hearts both beat as one
Their hearts both beat as one

Now if the truth you've told me
A rich man you shall be
But if a lie you've told to me
I'll hang you to a tree
I'll hang you to a tree

Then he gathered him up about fifty good men
And he done it with a free good will
Then he popped his bugle to his mouth
And he blowed it loud and shrill
He blowed it loud and shrill

I'd better get up said little Matty Groves
I'd better get up and go
I know your husband is coming home
I hear his bugle blow
I hear his bugle blow

Lay down, lay down my precious one
Lay down and go to sleep
It's only my father's shepherd's horn
And he's a calling for his sheep
He's a calling for his sheep

So they laid down together again
And soon were fast asleep
When they awoke it was broad daylight
Lord Daniel at their feet
Lord Daniel at their feet

Get up from there you naked man
And put you on some clothes
I never intend for to have it said
That a naked man I slaught
That a naked man I slaught

Then Matty Groves struck the very first lick
And he wounded Lord Daniel sore
Lord Daniel struck the very next lick
And he drove Matty Groves to the floor
He drove Matty Groves to the floor

Then he taken his lady by the hand
And he sat her on his knee
And he says now which do you love the best
Little Matty Groves or me
Little Matty Groves or me

Very well I like your rosy cheeks
Very well I like your chin
But better I love little Matty Groves
Than you and all of your kin
Than you and all of your kin

You can dig my grave on a pretty green hill
And dig it wide and deep
And put little Matty Groves in my arms
Lord Daniel at my feet
Lord Daniel at my feet

You can dig my grave on a pretty green hill
And dig it wide and deep
And put little Matty Groves in my arms
Lord Daniel at my feet
Lord Daniel at my feet",Matty Groves,2013
Morifade,"Form a circle, join the line
The spirits of the night beat time
Satan's fiddle strikes the bow
Start the dance around they go

Face to face with destiny
Let their wildest dreams run free
Ecstasy fills their minds
They are damned until the end of time

Dance...You're loosing control
Dance...He's stealing your soul
Dance with the devil

Sold their souls, Satan's slaves
Now the devil must be paid
The music holds them in its spell
They'll soon be dancing now in hell",Dance With the Devil,2004
Moritz Garth,"Ich kann nicht ohne dich und auch nicht mit dir
Weiß nicht warum wir's immer wieder neu probieren
Selbst unsere Freunde können schon lang nicht mehr verstehen
Dass wir uns immer wieder nur im Kreis drehen

Aber wenn du nicht da bist, bin ich auf Entzug
Kann einfach nicht schlafen und fühl mich nicht gut
Und obwohl ich ja weiß, dass es nicht funktioniert
Ey, ich bin schon auf den Weg zu dir

Denn ich bin wie ein Bumerang
Ich komm zurück zu dir ein Leben lang
Egal wohin du gehst, du ziehst mich an
Wie ein Bumerang komm ich immer wieder bei dir an

Flieg über Wälder, über Wüsten und das Meer
Doch meinen Kuss zu halten, fällt mir leider schwer
Versuch mit aller Kraft dagegen anzukämpfen
Doch die Physik findet mal wieder ihre Grenzen

Aber wenn du nicht da bist, bin ich auf Entzug
Kann einfach nicht schlafen und fühl mich nicht gut
Und obwohl ich ja weiß, dass es nicht funktioniert
Ey, ich bin schon auf den Weg zu dir

Denn ich bin wie ein Bumerang
Ich komm zurück zu dir ein Leben lang
Egal wohin du gehst, du ziehst mich an
Wie ein Bumerang, komm immer wieder an

Denn ich bin wie ein Bumerang
Ich komm zurück zu dir ein Leben lang
Egal wohin du gehst, du ziehst mich an
Wie ein Bumerang, komm ich immer wieder bei dir an

Denn ich bin wie ein Bumerang
Ich komm zurück zu dir ein Leben lang
Egal wohin du gehst, du ziehst mich an
Wie ein Bumerang, wie ein Bumerang

Denn ich bin wie ein Bumerang
Ich komm zurück zu dir ein Leben lang
Egal wohin du gehst, du ziehst mich an
Wie ein Bumerang, komm immer wieder an

Denn ich bin wie ein Bumerang
Ich komm zurück zu dir ein Leben lang
Egal wohin du gehst, du ziehst mich an
Wie ein Bumerang, komm ich immer wieder bei dir an",Bumerang,2018
Mörk Gryning,"Midnight six sixty six
Torment beastial sex
Mother screaming in pain
Father rules hell's domain
I don't want to be born
I don't want it
Leave me in hell
Danger gold pentagram
Sacrifice full blooded ram
Karma Hell bears its child
Reaper sharpens his scythe
I don't want to be born
I don't want it
Leave me in hell
Hail Satanic Majesties
Sabbath my crucifix
Evil chief satanist
Danger possessed by hell
Master cast me a spell
I don't want to be born
I don't want it
Leave me in hell
",Leave Me in Hell,2000
Morley,"High above change
Lifted up, feet upon the land
Far below sky
Curling up in his mother's hands

I see cold showers
And prayers that she used to know
Piece him together
For each stitch is borrowed

High low, high low
I wish I could help you win
High low, high low
I pray visions of heaven

I was the one
I held him close whenever he came near
Believing my love
Could out run his fear

My dove is in a cage
Brown paper bags of money to waste
Singing that God
Sheds the tears I taste

High low, high low
I wish I could help you win
High low, high low
I pray visions of heaven

Up and up we're free to grow
I see you, your glory sold
You've fallen to my love of everything

I'm not surprised
What more could the cards ask
My brilliant warrior
Armed without a task

Soon there'll be flowers
And prayers that I used to know
Lifting forever
As you watch how we let you go

High low, high low
I never could help you win
High low, high low
My perfect vision of heaven of my love

[Incomprehensible]
I wish I could help you win
[Incomprehensible]
Open arms receiving you

",High-Low,1998
Morley,"Love me when nobody else can see
Touch my soul, then treat me like I am a stranger
This is not the way I want to feel
Should have known a love this strong
Would bring some danger

But if it's all in my head
I'll find a way to make it end
It's magic and it's tragic

Slingshots whisper my teardrops an answer
What am I to you
Slingshots, you forgot my kisses, don't miss this
What am I to you

Shame, how you got me
Ripping words off my lips to keep from asking
I fall when you call
Press my ear against the phone to hear your lips move

I guess it's all in my head
And in time I'll make amends
It's magic but it's so tragic

I want you so bad
What's wrong with me, baby
I want you so bad
What's wrong with, with you, baby

Love me when nobody else can see
Touch my soul, then you treat me like a stranger
This is not the way I like to feel
I should have known a love this strong
Would bring some danger

Slingshots whisper my teardrops an answer
What am I to you
Slingshots, you forgot my kisses, don't miss this
What am I to you, you
Slingshots, you forgot my kisses, don't miss this
What am I to you

",Slingshots,1998
Morley & Gearhart,"And now the purple dusk of twilight time
Steals across the meadows of my heart
High up in the sky the little stars climb
Always reminding me that we're apart
You wander down the lane and far away
Leaving me a song that will not die
Love is now the stardust of yesterday
The music of the years gone by.
 
Sometimes I wonder, how I spend
The lonely nights
Dreaming of a song
The melody 
Haunts my reverie
And I am once again with you
When our love was new 
And each kiss an inspiration
But that was long ago
And now my consolation is in the stardust of a song

Besides the garden wall, when stars are bright
You are in my arms
The nightingale 
Tells his fairytale
Of paradise, where roses grew
Though I dream in vain
In my heart it will remain
My stardust melody
The memory of love's refrain.",Stardust,2001
Mormon Tabernacle,"Oh little town of Bethlehem, how still we see thee lie
Above thy deep and dreamless sleep the silent stars go by
Yet in thy dark streets shineth, the everlasting light
The hopes and fears of all the years are met in thee tonight.

For Christ is born of Mary, and gathered all above
While mortals sleep the angels keep their watch of wondering love
Oh morning stars together, proclaim thy holy birth.
And praises sing to God the king, and peace to men on earth.

Oh little town of Bethlehem, how still we see thee lie
Above thy deep and dreamless sleep the silent stars go by
Yet in thy dark streets shineth, the everlasting light
The hopes and fears of all the years are met in thee tonight.",O Little Town of Bethlehem,2005
Mormon Tabernacle Choir,"Hark the herald angels sing
""Glory to the newborn King!
Peace on earth and mercy mild
God and sinners reconciled""
Joyful, all ye nations rise
Join the triumph of the skies
With the angelic host proclaim:
""Christ is born in Bethlehem""
Hark! The herald angels sing
""Glory to the newborn King!""

Christ by highest heav'n adored
Christ the everlasting Lord!
Late in time behold Him come
Offspring of a Virgin's womb
Veiled in flesh the Godhead see
Hail the incarnate Deity
Pleased as man with man to dwell
Jesus, our Emmanuel
Hark! The herald angels sing
""Glory to the newborn King!""

Hail the heav'n-born Prince of peace!
Hail the Son of Righteousness!
Light and life to all He brings
Ris'n with healing in His wings
Mild He lays His glory by
Born that man no more may die
Born to raise the sons of earth
Born to give them second birth
Hark! The herald angels sing
""Glory to the newborn King",Hark the Herald Angels Sing,
Mormon Tabernacle Choir,"When a star is born
They possess a gift or two
One of them is this
They have the power to make a wish come true

When you wish upon a star
Makes no difference who you are
Anything your heart desires will come to you

If your heart is in your dream
No request is too extreme
When you wish upon a star
As dreamers do
Fate is kind

She brings to those who love
The sweet fulfillment of their secret longing

Like a bolt out of the blue
Fate steps in and sees you through
When you wish upon a star
Your dreams come true

When you wish upon a star
Makes no difference who you are
Anything your heart desires will come to you

If your heart is in your dream
No request is too extreme
When you wish upon a star
As dreamers do

Fate is kind
She brings to those who love
The sweet fulfillment of their secret longing
Like a bolt out of the blue
Fate steps in and sees you through
When you wish upon a star
Your dreams come true",When You Wish Upon a Star,
Mormon Tabernacle Choir,"I'll get by
As long as I have you
Though there be rain
And darkness too
I'll not complain
I'll see it through

Poverty
May come to me, it's true
But what care I
Say, I'll get by
As long as I have you.

But what care I
Say, I'll get by
As long as I have you.",I'll Get by (As Long as I Have You),
Mormon Tabernacle Choir,"Have yourself a merry little Christmas
Let your heart be light
From now on, our troubles will be out of sight
Have yourself a merry little Christmas
Make the Yuletide gay
From now on, our troubles will be miles away
Here we are as in olden days
Happy golden days of yore
Faithful friends who are dear to us
Gather near to us once more
Through the years we all will be together
If the fates allow
So hang a shining star upon the highest bough
And have yourself a merry little Christmas now
 
Have yourself a merry little Christmas
Let your heart be light
From now on, our troubles will be out of sight
Have yourself a merry little Christmas
Make the Yuletide gay

From now on, our troubles will be miles away
Here we are as in olden days
Happy golden days of yore
Faithful friends who are dear to us
Gather near to us once more
Through the years we all will be together
If the fates allow
So hang a shining star upon the highest bough
And have yourself a merry little Christmas now",Have Yourself a Merry Little Christmas,
Mormon Tabernacle Choir,"Just hear those sleigh bells jingle-ing, ring-ting tingle-ing, too,
Come on, it's lovely weather for a sleigh ride together with you.

Outside the snow is falling and friends are calling ""Yoo hoo""
Come on, it's lovely weather for a sleigh ride together with you.

Giddy yap, giddy yap, giddy yap, let's go,
Let's look at the show.
We're riding in a wonderland of snow.

Giddy yap, giddy yap, giddy yap, it's grand
Just holding your hand.
We're gliding along with a song of a wintery fairy land.

Our cheeks are nice and rosy and comfy cozy are we,
We're snuggled up together like two birds of a feather would be.
Let's take that road before us and sing a chorus or two
Come on it's lovely weather for a sleigh ride together with you.",Sleigh Ride,
Mormon Tabernacle Choir,"Hallelujah hallelujah hallelujah hallelujah hallelujah
Hallelujah hallelujah hallelujah hallelujah hallelujah

For the lord God omnipotent reigneth
Hallelujah hallelujah hallelujah hallelujah
For the lord God omnipotent reigneth
Hallelujah hallelujah hallelujah hallelujah
For the lord God omnipotent reigneth (Hallelujah hallelujah hallelujah hallelujah)
For the lord God omnipotent reigneth (Hallelujah hallelujah hallelujah hallelujah)
Hallelujah hallelujah hallelujah hallelujah (Hallelujah hallelujah hallelujah hallelujah)
For the lord God omnipotent reigneth (Hallelujah hallelujah hallelujah hallelujah)
Hallelujah

The kingdom of this world
Is become
The kingdom of our Lord,
And of His Christ
And of His Christ

And He shall reign forever and ever
And He shall reign forever and ever (And He shall reign forever and ever)
And He shall reign forever and ever (And He shall reign forever and ever)
And he shall reign forever and ever (And He shall reign forever and ever)

King of kings (Forever and ever hallelujah hallelujah)
And lord of lords (Forever and ever hallelujah hallelujah)
King of kings (Forever and ever hallelujah hallelujah)
And lord of lords (Forever and ever hallelujah hallelujah)
King of kings (Forever and ever hallelujah hallelujah)
And lord of lords
King of kings and lord of lords

And he shall reign forever and ever (And he shall reign)
And he shall reign forever and ever (And he shall reign)

King of kings forever and ever
And lord of lords hallelujah hallelujah
And he shall reign forever, forever and ever

King of kings and lord of lords
King of kings and lord of lords
And he shall reign forever and ever (And he shall reign forever and ever)

Forever and ever, forever and ever (King of kings and lord of lords)

Hallelujah hallelujah hallelujah hallelujah
Hallelujah",Hallelujah Chorus,1973
Mormon Tabernacle Choir,"Somewhere over the rainbow, way up high
There's a land that I've heard of once in a lullaby.
Somewhere over the rainbow, skies are blue
And the dreams that you dare to dream,
Really do come true.

Someday I'll wish upon a star
And wake up where the clouds are far behind me.
Where troubles melt like lemon drops,
High above the chimney tops,
That's where you'll find me.

Somewhere over the rainbow, blue birds fly
Birds fly over the rainbow
Why then, oh why can't I?
If happy little bluebirds fly beyond the rainbow
Why, oh why can't I?

Somewhere over the rainbow, way up high
There's a land that I've heard of once in a lullaby.
Somewhere over the rainbow, skies are blue
And the dreams that you dare to dream,
Really do come true.

Someday I'll wish upon a star
And wake up where the clouds are far behind me.
Where troubles melt like lemon drops,
High above the chimney tops,
That's where you'll find me.

Somewhere over the rainbow, blue birds fly
Birds fly over the rainbow
Why then, oh why can't I?
If happy little bluebirds fly beyond the rainbow
Why, oh why can't I?",Over the Rainbow,1979
