Band,Lyrics,Song,Year
Willie Nelson,"Come on now, Willie,
Don't look at me that way.
I know you like a paperback book,
'cause I've read every page.
I know what you're thinkin',
And I don't think you're thinkin' at all.
This is old Hoss that you're talkin' to:
The one with the perfect recall.

No I ain't goin' down on the border with you tonight.
Drinkin' tequila, taking chances on our lives.
All the women are crazy, they like to party 'til daylight.
On second thought, if I can find a clean shirt, I might.

Wait a minute, Waylon,
I ain't said a thing about that.
Sometimes I just like to wear my spurs,
And my old Mexican hat.
But we sure had fun the last time,
That we were down there.
And when we woke up, you had that weird tattoo,
And somebody had curled my hair.

No I ain't goin' down on the border with you tonight.
Drinkin' tequila, taking chances on our lives.
All the women are crazy, they like to party 'til daylight.
On second thought, if I can find a clean shirt, I might.

All the women are crazy, and they like to party 'til daylight.

On second thought, if I can find a clean shirt, I might.",If I Can Find a Clean Shirt,1996
Willie Nelson,"Tempted and tried
We're oft made to wonder
Why it should take us
All the day long
While there are others
Living about us
Never molested
Though in the wrong.
Farther along
We'll know all about
Farther along
We'll understand why
Cheer up my brother
Live in the sunshine
We'll understand it
All by and by.

When we see Jesus
Coming in glory
When he comes down from
His home in the sky
Then we shall meet him
In that bright mansion
We'll understand it
All by and by.
Farther along
We'll know all about
Farther along
We'll understand why
Cheer up my brother
Live in the sunshine
We'll understand it
All by and by.
We'll understand it
All by and by",Farther Along,1996
Willie Nelson,"O Lord my God
When I in awesome wonder
Consider all the worlds
They hands have made
I see the stars
I hear the rollin' thunder
Thy power throughout
The universe displayed.
Then sings my soul
My Savior God, to Thee,
How great Thou art
How great Thou art
Then sings my soul
My Savior God, to Thee
How great Thou art
How great Thou art!
When Christ shall come
With shouts of acclamation
And take me home
What joy shall fill my heart
Then I shall bow
In humble adoration
And there proclaim,
""My God, how great Thou art!""
Then sings my soul
My Savior God, to Thee,
How great Thou art
How great Thou art
Then sings my soul
My Savior God, to Thee
How great Thou art
How great Thou art!
How great Thou art
How great Thou art!",How Great Thou Art,1996
Willie Nelson,"I am weak but Thou art strong
Jesus keep me from all wrong
I'll be satisfied as long
As I walk, let me walk close to Thee

[Chorus]
Just a closer walk with Thee
Grant it, Jesus, is my plea
Daily walking close to Thee
Let it be, dear Lord, let it be

When my feeble life is o'er
Time for me shall be no more
Guide me gently, safely o'er
To Thy kingdom's shore, to Thy shore

When life's sun sinks in the west
Lord, may I have done my best
May I find sweet peace and rest
In that happy home of the blessed

[Chorus]",Just a Closer Walk With Thee,1996
Willie Nelson,"I went to a Turkey roast down the street
The people down there are eatin' like wild geese
So I'm on my way I'm goin' back in Alabam
Well you talk about your people havin' a lot of time
Eating up their chickens and drinkin' their wine
I'm on my way I'm goin' back to Alabam
Now some folks say that a tramp won't steal
But I caught three in my corn field
And I'm on my way I'm goin' back to Alabam
Well one had a bushel and one had a peck
And one had a roaster near tied around his neck
I'm on my way I'm goin' back to Alabam

Well there comes Sal walkin' down the street
With the run down shoes tied on her feet
I'm on my way I'm goin' back to Alabam
When I get ready to leave this earth
I'm going back to my money's worth
I'm on my way I'm goin' back to Alabam",Alabam,1996
Willie Nelson,"Met a girl that I loved 
In a town way down in Texas
'Neath the stars up above 
She was the sweetest girl 
I ever did see
So I held her in my arms 
And told her of her many charms
And I kissed her 
While the fiddles played 
The 'Bonaparte's Retreat'
And all the world was bright 
As I held her on that night
And I heard her say 
Don't you ever go away
So I held her in my arms 
And told her of her many charms
And I kissed her 
While the guitars played 
The 'Bonaparte's Retreat'

All the world was bright 
As I held her on that night
And I heard her say 
Don't you ever go away
So I held her in my arms 
And told her of her many charms
And I kissed her 
While the guitars played 
The 'Bonaparte's Retreat'",Bonaparte's Retreat,1996
Willie Nelson,"A thousand miles, dear 
A thousand more across the water 
Across the shore
I'll say a prayer, dear 
For yours and mine 
Please think of me, dear 
Each night at nine

I hold your picture 
Close to my heart 
It takes your place, dear 
While we're apart
Helps remind me 
That you're still mine 
To feel your nearness 
Each night at nine

The bugle's playing 
Out go the lights 
Even it's lonely these army nights
Go tell kids I'm doing fine 
Give them my love, dear 
Each night at nine
A thousand miles, dear 
A thousand more across the water 
Across the shore
I'll say a prayer, dear 
For yours and mine 
Please think of me, dear 
Each night at nine",Each Night at Nine,1996
Willie Nelson,"I've traveled o'er the country wide a seekin' fortune fair
I've been down the two coast lines I've traveled everywhere
From Portland East and Portland West and back along the line
I'm goin' now to a place that's best that old home town of mine
Eight more miles and Louisville will come in to my view
Eight more miles on this old road and I 'll never more be blue
I knew some day that I'd come back I knew it from the start
Eight more miles to Louisville the home town of my heart

There's sure to be a girl somewhere that you like best of all
Mine lives down in Louisville she's long and she is tall
But she's the kind that you can't find a rambling through the land
I'm on my way this very day to win her heart and hand
Oh eight more miles and Louisville...

Now I can picture in my mind a place we'll call our home
A humble little hut for two we'll never want to roam
The place that's right for that love site is in those bluegrass hills
Where gently flows the Ohio by a place called Louisville
Eight more miles to Louisville...",Eight More Miles to Louisville,1996
Willie Nelson,"Out where the bright lights are glowing 
You're drawn like a moth to a flame
You laugh while the wine's overflowing 
While I sit and whisper your name
Four walls to hear me 
Four walls to see 
Four walls too near me 
Closing in on me

Sometimes I ask why I'm waiting 
But my walls have nothing to say
I'm made for love not for hating 
So here where you left I stay
Four walls to hear me 
Four walls to see 
Four walls too near me 
Closing in on me

One night with you is like heaven 
And so while I'm walking the floor
I listen for steps in the hallway 
And wait for your knock on my door
Four walls to hear me 
Four walls to see 
Four walls too near me 
Closing in on me",Four Walls,1996
Willie Nelson,"It's a sin ,my darling, how I love you 
Although I know our love can never be
It's a sin to keep this memory of you 
When silence proves that you've forgotten me
The dreams I built for us have tumbled 
Each promise broken like my heart

Why pretend that I can't live without you 
When deep inside I know that it's a sin

I hope you're happy with another 
Who shares the dream I could not win

Why pretend that I can't live without you 
When deep inside I know that it's a sin",It's a Sin,1996
