Band,Lyrics,Song,Year
Blair,"And the band strikes up a funky jazz.. 
All aboard the funk boat that I'm about to start to sailing now 
All your riggers and all your party triggers. Everybody's in a funky blow out 
You now I said cell phone just around the corner from the portobello road 
Downtown double you ten and my best baby baby to what you don't told 
I've got bottles of beer, and a deck or two, all my friends are now comin in 
Lucy Ann Juice looking good girl, So all aboard and let the party begin. 
I'm on a mike a mickey, dance a mickey, funk a mickey step foaming out till the break of dawn 
So get up the ball it's time for ball foaming out till the morning comes...and I said: 
Have fun, Go mad - Do what I say 
Have fun, Go mad - Guilty of what I do 
Have fun, Go mad - Come on 
Have fun, Livin in the city 
Have fun, Go mad - Do what I say 
Have fun, Go mad - Guilty of what I do 
Have fun, Go mad - So come on 
Have fun, Livin in the city 
Come along, come along, come along everybody everybody in the place to be 
It's cabetabi cabetabi on a microphone petit on the funky base tree 
Now betterabee you gotta discswap, trend swap, friends wap just what you gotta do 
I said : Ladies and gentlemen, this one goes out to yo and I said: 
Have fun, Go mad - Do what I say 
Have fun, Go mad - Guilty of what I do 
Have fun, Go mad - Come on 
Have fun, Livin in the city 
Have fun, Go mad - Do what I say 
Have fun, Go mad - Guilty of what I do 
Have fun, Go mad 
Have fun, Livin in the city 
Here we go: 
Sax Solo 
So let it be, let it be my, my turn to dance 
So makin' a space up on the floor. Cause I really want to take this chance 
Bust a move Trust a move Just a move you now I've got no shame. 
I want to Do it again, I want to do it again, I want to do do do do do do do it again 
I like it I like it I like it (sing it baby) Oh my God, I think I like it a lot 
When you shake your funky tush in front of me like you know what you're giving like you know what you've got. 
Cause it's a high proud, cool crowd, hang out clubhouse, Just where I want to be. I said: 
Lord have mercy, lord have mercy on me..Yes 
Have fun, Go mad - Do what I say 
Have fun, Go mad - Guilty of what I do 
Have fun, Go mad - Come on 
Have fun, Livin in the city 
Have fun, Go mad - Do what I say 
Have fun, Go mad - Guilty of what I do 
Have fun, Go mad - So come on 
Have fun, Livin in the city 
Have fun, Go mad - da da ta ta 
Have fun, Go mad 
Have fun, Go mad 
Have fun, Livin in the city 
Have fun, Go mad, Do what I say 
Have fun, Go mad 
Have fun, Go mad, So come on 
Have fun, Livin in the city","Have Fun, Go Mad",1997
Blair Casdin,"How can I tell you 
That I love you
I love you 
But I can't think of right words to say 

I long to tell you 
That I'm always thinking of you
I'm always thinking of you
But my words just blow away
Just blow away 

It always ends up to one thing, honey 
And I can't think of right words to say 

Wherever I am girl
I'm always walking with you 
I'm always walking with you
But I look and you're not there 

Whoever I'm with
I'm always, always talking to you 
I'm always talking to you
And I'm sad that you can't hear
Sad that you can't hear 

It always ends up to one thing, honey
When I look and you're not there 

I need to know you
Need to feel my arms around you 
Feel my arms around you
Like a sea around a shore 

Each night and day I pray
In hope that I might find you
In hope that I might find you
Because heart's can do no more
Can do no more

It always ends up to one thing, honey
Still I kneel upon the floor 

How can I tell you 
That I love you
I love you 
But I can't think of right words to say 

I long to tell you 
That I'm always thinking of you 
I'm always thinking of you

It always ends up to one thing, honey 
And I can't think of right words to say",How Can I Tell You,2008
Blair Casdin,"I took a trip on a train
And I thought about you
I passed a shadowy lane
And I thought about you

Two or three cars parked under the stars
Winding stream
Moon shining down on some little town
And with each beam, the same old dream

And every stop that we made
Oh, I thought about you
And when I pulled down the shade
Then I really felt blue

I peeped through the crack
Looked at the track
Oh I'm going back to you
And what did I do, I thought about you

There were two or three cars parked under the stars
Winding stream
Moon shining down on some little town
And with each beam, the same old dream

And then I peeped through the crack
And I looked at the track
Oh I'm going back to you
And what did I do, I thought about you",I Thought About You,2008
Blair Cunningham,"Jet, Jet, Jet

I can almost remember
The funny faces
That time you told me
That you were going to be marrying soon

And jet, I thought
The only lonely place was on the moon

Jet, ooh, Jet, ooh

Jet, was your father as bold
As a Sergeant Major?
Oh, how come he told you
That you hardly old enough yet?

And Jet, I thought the Major
Was a Lady Suffragette

Jet, ooh, Jet, ooh

Ah, mater, want Jet to always love me
Ah, mater, want Jet to always love me
Ah, mater, much later

Jet

And Jet, I thought the Major
Was a little Lady Suffragette

Jet, ooh, Jet, ooh

Ah, mater, want Jet to always love me
Ah, mater, want Jet to always love me
Ah, mater, much later

Jet, with the wind in your hair
Of a thousand laces
Climb on the back and we'll
Go for a ride in the sky

And Jet I thought that the Major
Was a little Lady Suffragette

Jet, ooh, Jet, ooh

And Jet, you know, I thought
You was a little Lady Suffragette

Jet, ooh

A little lady
My little lady, yes",Jet [Berlin Soundcheck] [Version],1973
Blair Cunningham,"You gave me something. 
I understand, 
You gave me loving in the palm of my hand 
   
I can't tell you how I feel 
My heart is like a wheel 
Let me roll it 
Let me roll it to you 
Let me roll it 
Let me toll it to you 
   
I want to tell you 
And now's the time 
I want to tell you that 
You're going to be mine 
   
I can't tell you how I feel 
My heart is like a wheel. 
Let me roll it 
Let me roll it to you 
Let me roll it 
Let me roll it to you",Let Me Roll It [Cardington Rehearsal]/Paul McCartney Dialogue Link 12 [,1973
Blair Cunningham,"Open up your heart 
If you want to set me free 
Full of love, your love. 
Sailing on a wine dark open sea. 
Sailing on a wine dark open sea. 

Lighten up, my heart. 
Leave it to the evening breeze. 
Give me love, your love. 
Sailing on a wine dark open sea. 
Sailing on a wine dark open sea. 

Oh my, I feel love for you 
Spreading through my body, 
I remember how 
We can be so loving. 
I feel love for you now, 
I feel love for you right now. 

Loosen up, my heart. 
Let me have some time to be 
With a love, my love. 
Sailing on a wine dark open sea. 
Sailing on a wine dark open sea. 

Oh my, I feel love for you 
Spreading through my body, 
I remember how 
We can be so loving. 
I feel love for you now, 
I feel love for you right now. 

Sailing on a wine dark open sea. 
Sailing on a wine dark open sea. 

Oh, I feel love for you now. 
I feel love for you right now. 
I feel love corr you now. 
Baby I feel love for you right now, 

We're sailing on a wine dark open sea. 
Sailing on a wine dark open sea.",Winedark Open Sea,2016
Blair Doucette,"Beneath this snowy mantle cold and clean
The unborn grass lies waiting
For its coat to turn to green
The snowbird sings the song he always sings
And speaks to me of flowers
That will bloom again in spring

When I was young my heart was young then too
Anything that it would tell me
That's the thing that I would do
But now I feel such emptiness within
For the thing that I want most in life's
The thing thing that I can't win

Spread your tiny wings and fly away
And take the snow back with you
Where it came from on that day
The one I love forever is untrue
And if I could you know that I would
Fly away with you

The breeze along the river seems to say
That he'll only break me heart again
Should I decide to stay
So little snowbird take me with you
When you go
To that land of gentle breezes
Where the peaceful waters flow

Spread your tiny wings and fly away
And take the snow back with you
Where it came from on that day
The one I love forever is untrue
And if I could you know that I would
Fly away with you",Snowbird,2014
Blair Joyce,"When you're in love
Some things you take for granted
Until someone pulls it apart
And leaves you with half of your heart
How do I trade 
The best I had for less
Without giving up
Should I slowly accept that we'll be no more than just friends

How do I know
When to let go
I know what I'm feeling inside
But part of me still wants to try

So tell me
Where do we go from here
Why's my heart filled with so much fear
When all that you are
Is all I need and more

There's no winning bets
The battle's just begun
I know it's over
But I still feel the same
You'll always remain number one

'Cause letting go
More and so much
I know what I'm feeling inside
But part of me still wants to try

So tell me
Where do we go from here
Why's my heart filled with so much fear
When all that you are
Is all I need and more

So tell me
Where do we go from here
Why's my heart filled with so much fear
When all that you are
Is all I need and more

Letting go
More and so much
I know what I'm feeling inside
But part of me still wants to try

So tell me
Where do we go from here
Why's my heart filled with so much fear
When all that you are
Is all I need and more

So tell me
Where do we go from here
Why's my heart filled with so much fear
When all that you are
Is all I need and more

So tell me
Where do we go from here
Why's my heart filled with so much fear
When all that you are
Is all I need and more

So tell me
Where do we go from here
Why's my heart filled with so much fear
When all that you are
Is all I need and more",Where Do We Go from Here,2000
Blair Reedy,"When I meet my savior over yonder
I'll have me a mansion on the other side
Gonna tell my friends how glad I am to see them
When I get home I'm going be satisfied

I'll have me a harp of gold just like david's
When I get over on the other side
Gonna sing and play with a band of a million angels
When I get home I'm gonna be satisfied

I'll have a little talk with ruth and naomi
Have a little talk with peter james and paul
Gonna sit down and have a talk with dad and mother
But I'll sing my song woth the angles first of all

I'll have me a harp of gold just like david's
When I get over on the other side
Gonna sing and play with a band of a million angels
When I get home I'm gonna be satisfied

Now when I meet my savior over yonder
I'll have me a mansion on the other side
I'll leave my worldly troubles here behind me
When I get home I'll be satisfied

I'll have me a harp of gold just like david's
When I get over on the other side
Gonna sing and play with a band of a million angels
When I get home I'm gonna be satisfied",When I Get Home,1993
Blair Resika,"You don't know what love is
'Til you've learned the meaning of the blues
Until you've loved a love you've had  to lose,
You don't know what love  is.

You don't know how lips hurt
Until you've kissed and had to pay the cost,
Until you've flipped your heart and you have lost,
You don't know what love is.

Do you know how a lost heart fears
At the thought of reminiscing,
And how lips that taste of tears
Lose their taste for kissing?
You don't know how hearts burn
For love that can, not live yet never dies.
Until you've faced each dawn with sleepless eyes,
You don't know what love is.",You Don't Know What Love Is,
Blair St. Clair,"It's not like you knew me
I live in the world in a screen
Got too good at painting the dream
But if you really knew me
The spark faded out in a flash
I'm here 'cause I'm getting it back

I'm gonna turn the tide
I'm gonna live my life
The way I want, the way I want to
No matter what they say
I'll do it all my way
The way I want, the way I want to

I've come undone but now
I've pulled myself together
And I'm breaking free to fly
Because it's now or never
And I've come undone but now
I've pulled myself together
And I'm breaking free to fly
Because it's now or never

I thought that I knew me
But now I can see it so clear
I'm stronger than all the fear
The sun shining on me
It feels like I'm walking on air
Finally I do declare

I'm gonna turn the tide
I'm gonna live my life
The way I want, the way I want to
No matter what they say
I'll do it all my way
The way I want, the way I want to

I've come undone but now
I've pulled myself together
And I'm breaking free to fly
Because it's now or never
And I've come undone but now
I've pulled myself together
And I'm breaking free to fly
Because it's now or never

Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh

Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh

Sometimes you gotta let it fall down
To build it back up again
Sometimes you gotta go a little crazy
To find your way back home

And I've come undone but now
I've pulled myself together
And I'm breaking free to fly
Because it's now or never

Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh

Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh",Now or Never,
