Band,Lyrics,Song,Year
Greg Chaisson,"Just yesterday mornin', they let me know you were gone
Suzanne the plans they made put an end to you
I walked out this morning and I wrote down this song
I just can't remember who to send it to
 
I've seen fire and I've seen rain
I've seen sunny days that I thought would never end
I've seen lonely times when I could not find a friend
But I always thought that I'd see you again
 
Won't you look down upon me, Jesus 
You've got to help me make a stand
You've just got to see me through another day
My body's aching and my time is at hand
I won't make it any other way
 
I've seen fire and I've seen rain
I've seen sunny days that I thought would never end
I've seen lonely times when I could not find a friend
But I always thought that I'd see you again
 
Been walking my mind to an easy time, my back turned towards the sun
Lord knows when the cold wind blows, it'll turn your head around
Well there's hours of time on the telephone line to talk about things to come
Sweet dreams and flying machines in pieces on the ground
 
I've seen fire and I've seen rain
I've seen sunny days that I thought would never end
I've seen lonely times when I could not find a friend
But I always thought that I'd see you baby, one more time again, now

Thought I'd see you one more time again
There's just a few things coming my way this time around now
Thought I'd see you, thought I'd see you, fire and rain now
Na na na. Na na na na na na na na na na. Na na na na na na na na
 
I've seen fire and I've seen rain
I've seen sunny days that I thought would never end
I've seen lonely times when I could not find a friend
But I always thought that I'd see you baby, one more time again, now

Thought I'd see you one more time again
There's just a few things coming my way this time around now
Thought I'd see you, thought I'd see you, fire and rain now",Fire And Rain,1991
Greg Chaisson,"Love, love, love, love

Oh my sweet young child
Livin' heartache alone, pictures cry on the wall
Whispered sins, never 'prise me to fall
Now you're twistin' it all

Wasted days are bringin' me down
Oh girl, I'm losin' you
Shattered dreams, spinnin' me 'round
Oh girl, what can I do?

The last time I said I'm fallin' in love
Girl, it's the last time I said I'm fallin' in love
No, no, no, yeah

I remember that night and that very blind kiss
You knew I'd never love on a lie
But time after time I'd be down on my knees
Beggin' like never before

Wasted days are bringin' me down
Oh girl, I'm losin' you
Shattered dreams, spinnin' me 'round
Oh girl, what can I do?

The last time I said I'm fallin' in love
Girl, it's the last time I said I'm fallin' in love
No, no, no, yeah

Girl, it's the last time I said I'm fallin' in love
Yes, it's the last time I said I'm fallin' in love
You know, it's the last time, baby, said I'm fallin' in love
The last time I said I'm fallin in love
No, no, no

Girl, it's the last time, yeah I said I'm falling for your love
Last time for love

",The Last Time,1991
Greg Chako,"Why do they think up stories that link my name with yours?
Why do the neighbors chatter all day, behind their doors?
I know a way to prove what they say is quite untrue.
Here is the gist, a practical list of ""donts"" for you.

Don't throw bouquets at me
Don't please my folks too much
Don't laugh at my jokes too much
People will say we're in love!

Don't sigh and gaze at me
Your sighs are so like mine
Your eyes mustn't glow like mine
People will say we're in love!

Don't start collecting things
Give me my rose and my glove.
Sweetheart they're suspecting things
People will say we're in love.

Don't praise my charm too much
Don't look so vain with me
Don't stand in the rain with me
People will say we're in love!

Don't take my arm too much
Don't keep your hand in mine
Your hand feels so grand in mine
People will say we're in love!

Don't dance all night with me
Till the stars fade from above.
They'll see it's alright with me
People will say we're in love.",People Will Say We're in Love,
Greg Chako,"What a day this has been!
What a rare mood I'm in!
Why, it's almost like being in love
 
There's a smile on my face
For the whole human race
Why it's almost like being in love
 
All the music of life seems to be
Like a bell that is ringing for me
And from the way that I feel
When the bell starts to peal
I would swear I was falling
I could swear I was falling
It's almost like being in love",Almost Like Being in Love,
Greg Chako,"If they ask me, I could write a book
About the way you walk and whisper and look
I could write a preface on how we met
So the world would never forget

And the simple secret of the plot
Is just to tell them that I love you, a lot
Then the world discovers as my book ends
How to make two lovers of friends

If they ask me, I could write a book
About the way you walk and whisper and look
I could write a preface on how we met
So the world would never forget, never, never forget

And the simple secret of the plot
Is just to tell them that I love you, allot
Then the world discovers as my book ends
How to make two lovers of friends",I Could Write a Book,
Greg Chako,"In my solitude
You haunt me
With dreadful ease
Of days gone by

In my solitude
You taunt me
With memories
That never die

I sit in my chair
And filled with despair
There's no one could be so sad
With gloom everywhere
I sit and I stare
I know that I'll soon go mad

In my solitude
I'm afraid
Dear Lord above
Send back my love
I sit in my chair

Filled with despair
There's no one, no one
No onecould be so sad
With gloom everywhere
I sit and I stare
I know that I'll soon go mad

In my solitude
I'm afraid
Dear Lord above
Send back my love
",In My Solitude,
Greg Chako,"Once in a while will you try to give
One little thought to me
Though someone else may be
Nearer your heart?

Once in a while will you dream
Of the moments I shared with you
Moments before we two
Drifted apart?

In love's smoldering ember
One spark may remain
If love still can remember
That spark may burn again

I know that I'll be contented
With yesterday's memory
Knowing you think of me
Once in a while

In love's smoldering ember
One spark may remain
If love still can remember
The spark may burn again

I know that I'll be contented
With yesterday's memory
Knowing you think of me
Once in a while",Once in a While,1994
Greg Chako,"Black cats creep across my path
Until I'm almost mad
I must have 'roused the devil's wrath
Cause all my luck is bad
I make a date for golf and you can bet your life it rains
I try to give a party and the guy upstairs complains
I guess I'll go through life 
Just catchin' colds and missin' trains

Everything happens to me
I never miss a thing
I've had the measles and the mumps
And every time I play an ace
My partner always trumps
Guess I'm just a fool who never looks before he jumps

Everything happens to me
At first my heart thought you could break this jinx for me
That love would turn the trick to end despair
But know I just can't fool this head that thinks for me
I've mortgaged all my castles in the air
I've telegraphed and phoned
I send an ""Airmail Special"" too
Your answer was ""Goodbye""
And there was even postage due
I fell in love just once
And then it had to be with you

Everything happens to me",Everything Happens to Me,1996
Greg Chako,"You don't know what love is
'Til you've learned the meaning of the blues
Until you've loved a love you've had  to lose,
You don't know what love  is.

You don't know how lips hurt
Until you've kissed and had to pay the cost,
Until you've flipped your heart and you have lost,
You don't know what love is.

Do you know how a lost heart fears
At the thought of reminiscing,
And how lips that taste of tears
Lose their taste for kissing?
You don't know how hearts burn
For love that can, not live yet never dies.
Until you've faced each dawn with sleepless eyes,
You don't know what love is.",You Don't Know What Love Is,1996
Greg Chako,"When somebody loves you
It's no good unless he loves you, all the way
Happy to be near you 
When you need someone to cheer you, all the way

Taller than the tallest tree is
That's how it's got to feel
Deeper than the deep blue see is
That's how deep it goes, if its real

When somebody needs you
It's no good unless he needs you, all the way
Through the good or lean years
And for all the in between years, come what may

Who know where the road will lead us
Only a fool would say
But if you'll let me love you
It's for sure I'm gonna love you, all the way
All the way",All the Way,1998
Greg Chako,"Day by day I'm falling more in love with you
And day by day my love seems to grow
There isn't any end to my devotion
It's deeper dear by far than any ocean

I find that day by day you're making all my dreams come true
So come what may I want you to know
I'm yours alone, and I'm in love to stay
As we go through the years day by day",Day by Day,1998
Greg Chako,"It had to be you, it had to be you.
I wandered around and finally found the somebody who
Could make me be true, could make me feel blue,
And even be glad just to be sad thinkin' of you.

Some others I've seen might never be mean
Might never be cross or try to be boss,
But they wouldn't do.
For nobody else gave me a thrill.
With all your faults, I love you still,
It had to be you, wonderful you,
It had to be you.

It had to be you, it had to be you.
I wandered around and finally found somebody who
Could make me be true, could make me be blue,
And even be glad just to be sad thinkin' of you.

Some others I've seen might never be mean
Might never be cross or try to be boss,
But they wouldn't do.

For nobody else gave me a thrill.
With all your faults, I love you still.

It had to be you, wonderful you

It had to be you.",It Had to Be You,1998
Greg Chako,"From this moment on
You for me, dear
Only two for tea, dear
From this moment on

From this happy day
No more blue songs
Only hoop-de-doo songs
From this moment on

You've got the love I need so much
Got the skin I love to touch
Got the arms to hold me tight
Got the sweet lips to kiss me goodnight

From this moment on
You and I, babe
We'll be ridin' high, babe
Every care is gone
From this moment on

You've got the love I need so much
Got the skin I love to touch
Got the arms to hold me tight
Got the sweet lips to kiss me goodnight

From this moment on
You and I, babe
We'll be ridin' high, babe
Every care is gone
From this moment
From this moment
This very moment
This moment on",From This Moment On [*],2008
Greg Clayton,"I need your love so badly, I love you, oh, so madly
But I don't stand a ghost of a chance with you!
I thought at last I'd found you, but other lovers surround you
And ""I don't stand a ghost of a chance with you!""
If you'd surrender just for a tender kiss or two
You might discover, that I'm the lover meant for you
And I'd be true, but what's the good of scheming
I know I must be dreaming",Ghost of a Chance,2000
Greg Clayton,"There is no greater love
Than what I feel for you
No greater love,
No heart so true

There is no greater thrill
Than what you bring to me
No sweeter song
Than what you sing to me

You're the sweetest thing
I have ever known
And to think that
You are mine alone.

There is no greater love
In all the world, it's true
No greater love
Than what I feel for you

You're the sweetest thing
I have ever known,
And to think that
You are mine alone.

There is no greater love
In all the world, it's true
No greater love
Than what I feel for you",There Is No Greater Love,2000
Greg Clayton,"You don't know what love is
'Til you've learned the meaning of the blues
Until you've loved a love you've had  to lose,
You don't know what love  is.

You don't know how lips hurt
Until you've kissed and had to pay the cost,
Until you've flipped your heart and you have lost,
You don't know what love is.

Do you know how a lost heart fears
At the thought of reminiscing,
And how lips that taste of tears
Lose their taste for kissing?
You don't know how hearts burn
For love that can, not live yet never dies.
Until you've faced each dawn with sleepless eyes,
You don't know what love is.",You Don't Know What Love Is,2000
Greg Cohen,"Gee, how I miss
Your tender kiss,
And the wonderful things we would do.

Now I run my hands
Through silvery strands,
You left me blue turning gray over you.

You used to be
So good to me,
That's when I was a novelty.

Now, you've new friends in view,
You've found someone new,
And left me blue turning gray over you.",Blue Turning Grey over You,1998
Greg Cohen,"East of the sun and west of the moon
We'll build a dream house of love dear
Close to the sun in the day
Near to the moon at night
We'll live in a lovely way dear
Sharing our love in the pale moonlight

Just you and I, 
Forever and a day
Love will not die, 
We'll keep it that way
Up among the stars 
We'll find a harmony of life to a lovely tune
East of the sun and west of the moon dear
East of the sun and west of the moon",East of the Sun,1998
Greg Cohen,"And now the purple dusk of twilight time
Steals across the meadows of my heart
High up in the sky the little stars climb
Always reminding me that we're apart
You wander down the lane and far away
Leaving me a song that will not die
Love is now the stardust of yesterday
The music of the years gone by.
 
Sometimes I wonder, how I spend
The lonely nights
Dreaming of a song
The melody 
Haunts my reverie
And I am once again with you
When our love was new 
And each kiss an inspiration
But that was long ago
And now my consolation is in the stardust of a song

Besides the garden wall, when stars are bright
You are in my arms
The nightingale 
Tells his fairytale
Of paradise, where roses grew
Though I dream in vain
In my heart it will remain
My stardust melody
The memory of love's refrain.",Stardust,1999
Greg Cohen,"I'd sell your heart to the junkman 
Baby, for a buck, for a buck
If you're looking for someone to pull you uut of that ditch
You're out of luck, you're out of luck

Ship is sinking
The ship is sinking
The ship is sinking

There's leak, there's a leak, in the boiler room
The poor, the lame, the blind
Who are the ones that we kept in charge?
Killers, thieves, and lawyers

God's away, God's away
God's away on business
Business
God's away, God's away
God's away on business
Business

Digging up the dead with a shovel and a pick
It's a job, it's a job
Bloody moon rising with a plague and a flood
Join the mob, join the mob

It's all over, it's all over, it's all over

And there's a leak, there's a leak, in the boiler room
The poor, the lame, the blind
Who are the ones that we kept in charge?
Killers, thieves, and lawyers
God's away, God's away, God's away
On Business 
Business
God's away, God's away
On Business
Business, ha

Goddamn there's always such a big temptation
To be good, to be good
There's always free cheddar in a mousetrap, baby
It's a deal, it's a deal
God's away, God's away, God's away
On business 
Business

God's away, God's away, God's away
On business 
Business

I narrow my eyes like a coin slot baby
Let her ring, let her ring

God's away, God's away
God's away on business
God's away, God's away
God's away on business, business",God's Away on Business,2007
Greg Cohen,"Over here the ladies all want sweet perfume
But there's never a rose
And over there the roses are frightened to bloom
So they never can grow

And over here they need wool
For weaving their baby's new clothes
But nobody has any wool
And the sheep are all lost in the harbor
Lost in the harbor

And over here they want diamonds to wear
But there aren't any here
And over there everyone's hiding their tears
But they're crying inside

And the wall won't come down
Till they're no longer afraid of themselves
And if you don't believe me ask yourselves
And then I can come down to the harbor
Down to the harbor

And then I will fill the ocean back up with my tears
I still have a couple more years
And then I can come back to the harbor
Down to the harbor",Lost in the Harbor,2007
Greg Cohen,"When you walk through the garden
You gotta watch your back
Well I beg your pardon
Walk the straight and narrow track
If you walk with Jesus
He's gonna save your soul
You gotta keep the devil
Way down in the hole

He's got the fire and the fury
At his command
Well you don't have to worry
If you hold on to Jesus hand
We'll all be safe from Satan
When the thunder rolls
We just gotta help me keep the devil
Way down in the hole

All the angels sing about Jesus' mighty sword
And they'll shield you with their wings
And keep you close to the lord
Don't pay heed to temptation
For his hands are so cold
You gotta help me keep the devil
Way down in the hole

Down in the hole, down in the hole
Down in the hole, down in the hole
Down in the hole, down in the hole
You gotta help me keep the devil
Down in the hole",Way Down in the Hole,2007
Greg Copeland,"I got a dirty, dirty feelin' 
That I just can't shake 
Yeah my brain keeps burnin' 
And my body just aches 

I know a woman's body 
Is only flesh and bone 
A woman's body is 
Only flesh and bone 

How come I can't let go? 
I'm between two worlds 
I said oh yeah, I'm out of my mind 
I'm between two worlds 

There's a lot of people talkin' 
'Bout the danger zone 
There's adventure novels 
'Bout takin' to the road 

I know a woman's body 
Is only flesh and bone 
How come I can't let go 
I'm between two worlds",Between Two Worlds,2008
Greg Crowe,"Highways and dance halls
A good song takes you far
Your write about the moon
And you dream about the stars
Blues in old motel rooms
Girls in daddy's car
You sing about the nights
And you laugh about the scars
Coffee in the morning cocaine afternoons
You talk about the weather
And you grin about the rooms
Phone calls long distance
To tell how you've been
Forget about the losses, you exaggerate the wins

And when you stop to let em know
You've got it down
Its just another town along the road

The ladies come to see you
If your name still rings a bell
They give you damn near nothin
And they'll say they knew you well
So you tell em you'll remember
But they know its just a game
And along the way their faces
All begin to look the same
And when you stop to let em know
You got it down
Its just another town along the road

Well it isn't for the money
And its only for a while
You stalk about the rooms
And you roll away the miles
Gamblers in the neon, clinging to guitars
You're right about the moon
But you're wrong about the stars
And when you stop to let em know
You got it down
Its just another town along the way",The Road,2008
Greg Davis,"Breathing, all creatures are 
Brighter then than brightest star 
You are by far 
You come right inside of me 

Close as you can be 
You kiss my blood 
And my blood kiss me",Air,2003
Greg Davis,"It's all too much, It's all too much

When I look into your eyes, your love is there for me
And the more I go inside, the more there is to see

It's all too much for me to take
The love that's shining all around you
Everywhere, it's what you make
For us to take, it's all too much

Floating down the stream of time, of life to life with me
Makes no difference where you are or where you'd like to be

It's all too much for me to take
The love that's shining all around here
All the world's a birthday cake,
So take a piece but not too much

Set me on a silver sun, for I know that I'm free
Show me that I'm everywhere, and get me home for tea

It's all to much for me to see
A love that's shining all around here
The more I am, the less I know
And what I do is all too much

It's all too much for me to take
The love that's shining all around you
Everywhere, it's what you make
For us to take, it's all too much

It's too much...It's too much

Too much too much too much (fade to end)",It's All Too Much,2010
Greg Davis,"It's all too much, It's all too much

When I look into your eyes, your love is there for me
And the more I go inside, the more there is to see

It's all too much for me to take
The love that's shining all around you
Everywhere, it's what you make
For us to take, it's all too much

Floating down the stream of time, of life to life with me
Makes no difference where you are or where you'd like to be

It's all too much for me to take
The love that's shining all around here
All the world's a birthday cake,
So take a piece but not too much

Set me on a silver sun, for I know that I'm free
Show me that I'm everywhere, and get me home for tea

It's all to much for me to see
A love that's shining all around here
The more I am, the less I know
And what I do is all too much

It's all too much for me to take
The love that's shining all around you
Everywhere, it's what you make
For us to take, it's all too much

It's too much...It's too much

Too much too much too much (fade to end)",It's All Too Much,2010
Greg Douglass,"Baby's good to me, you know,
She's happy as can be, you know,
She said so
I'm in love with her and I feel fine

Baby says she's mine, you know,
She tells me all the time, you know,
She said so
I'm in love with her and I feel fine

I'm so glad that she's my little girl
She's so glad, she's telling all the world
That here baby buys her things, you know
He buys her diamond rings, you know,
She said so
She's in love with me and I feel fine

Baby says she's mine, you know,
She tells me all the time, you know,
She said so
I'm in love with her and I feel fine

I'm so glad that she's my little girl
She's so glad, she's telling all the world
That her baby buys her things, you know
He buys her diamond rings, you know,
She said so
She's in love with me and I feel fine
She's in love with me and I feel fine",I Feel Fine,1997
Greg Dulli,"The best things in life are free
But you can keep them for the birds and bees
Now give me money
That's what I want
That's what I want, yeah
That's what I want

You're lovin' gives me a thrill
But you're lovin' don't pay my bills
Now give me money
That's what I want
That's what I want, yeah
That's what I want

Money don't get everything it's true
What it don't get, I can't use
Now give me money
That's what I want
That's what I want, yeah
That's what I want, wah

Money don't get everything it's true
What it don't get, I can't use
Now give me money
That's what I want
That's what I want, yeah
That's what I want

Well now give me money
A lot of money
Wow, yeah, I wanna be free
Oh I want money
That's what I want
That's what I want, well
Now give me money
A lot of money
Wow, yeah, you need money
Now, give me money
That's what I want, yeah
That's what I want",Money (That's What I Want),1994
Greg Dulli,"Wait, oh yes wait a minute mister postman
Wait, wait mister postman

Mister postman look and see
Is there a letter in your bag for me
I been waiting a long long time
Since I heard from that girl of mine

There must be some word today
From my girlfriend so far away
Please Mister postman look and see
If there's a letter, a letter for me
I been standing here waiting Mister postman
So patiently
For just a card or just a letter
Saying she's returning home to me

Mister postman look and see
Is there a letter in your bag for me
I been waiting a long long time
Since I heard from that girl of mine

So many days you passed me by
See the tear standing in my eye
You didn't stop to make me feel better
By leaving me a card or a letter

So Mister postman look and see
Is there a letter in your bag for me
I been waiting a long long time
Since I heard from that girlfriend of mine

You gotta wait a minute, wait a minute
You gotta wait a minute, wait a minute
You gotta wait a minute, wait a minute
You gotta check it and see, one more time for me
You gotta wait a minute, wait a minute
You gotta wait a minute, wait a minute
You gotta wait a minute, wait a minute
Deliver the letter, the sooner the better
You gotta wait a minute, wait a minute
You gotta wait a minute, wait a minute
You gotta wait a minute, wait a minute",Please Mr. Postman,1994
Greg Dulli,"Precious somebody wants ya
I think I met you at a party and left with an impression 
Like foxy I want you 
I wonder what her mouth tastes like
I wonder what she look like in the morning
What you look in in the morning child

Somebody wants ya
Somebody needs ya
Together we can take it home
Your lips girl, they kill me
Confuse me and fulfill me
Your bodies like a road
Come slip that knot around my throat 

Baby watch me swoon
Baby and do my thing
Come on clap your hands little mama
And do what your daddy said

Saw you shake your ass on the corner now get it on back to bed.
Saw you shake your ass on the corner now get it on back to bed.
Saw you shake your ass on the corner now get it on back to bed.

Somebody wants ya
Somebody needs ya
Together we can take it home
Come on shake your ass on the corner
Now get it on back to bed
Ill take you home",Somebody Needs You,2002
Greg Duncan,"The night is like a lovely tune
Beware my foolish heart
How white the ever constant moon
Take care my foolish heart

There's a line between love and fascination
That's hard to see, how many names such as this
For they both have the very same sensation
When you're locked in the magic of a kiss

Her lips are much too close to mine
Beware my foolish heart
But should our eager lips combine
Then let the fire start

For this time it isn't fascination
Or a dream that will fade and fall apart
It's love, this time it's love
My foolish heart",My Foolish Heart,2007
Greg Edwards,"Distant lover, lover (lover, lover, lover)
So many miles away
Heaven knows that I long for you
Every night, every night
I plan, sometimes I dance
Through the day

Distant lover (lover, lover, lover)
You should think about me
And say a prayer for me
Please, please baby
Think about me sometimes
Think about me here
Here in misery
Misery

As I reminisce, oh baby, through our joyful summer together
The promises we made
All the daily letters
Then, all of the sudden
Everything seemed to explode
Now, I gaze out my window
Sugar, down a lonesome road 

Distant lover (lover, lover, lover)
Sugar, how can you treat my heart
So mean and cruel
Sugar, sugar
Treat every moment that I spent with you
I treasure every like it was a precious jewel
Please, Lord have mercy

Please, come back, baby
Somethin' I wanna say
When you left
You took all of me with you
Do you wanna hear me scream
Come back and hold me, girl",Distant Lover,2000
