Band,Lyrics,Song,Year
Nelson Riddle,"She gets too hungry for dinner at eight 
She likes the theatre and never comes late 
She never bothers with people she'd hate 
That's why the lady is a tramp 

Doesn't like crap games with barons or earls 
Won't go to Harlem in ermine and pearls 
Won't dish the dirt with the rest of the girls 
That's why the lady is a tramp 

She likes the free, fresh wind in her hair 
Life without care 
She's broke, and it's ok

Hates California, it's cold and it's damp 
That's why the lady is a tramp 

She gets too hungry to wait for dinner at eight 
She loves the theatre but never comes late 
She'd never bother with people she'd hate 
That's why the lady is a tramp 

She'll have no crap games with sharpies and frauds 
And she won't go to Harlem in Lincolns or Fords 
And she won't dish the dirt with the rest of the broads 
That's why the lady is a tramp 

She'd love the free, fresh wind in her hair 
Life without care 
She's broke, but it's ok

Hates California, it's so cold and so damp 
That's why the lady 
That's why the lady
That's why the lady is a tramp",The Lady Is a Tramp,2008
Nelson Riddle,"The falling leaves drift by the window
The autumn leaves of red and gold
I see your lips, the summer kisses
The sun-burned hands I used to hold

Since you went away the days grow long
And soon I'll hear old winter's song
But I miss you most of all my darling
When autumn leaves start to fall

C'est une chanson, qui nous ressemble
Toi tu m'aimais et je t'aimais
Nous vivions tous deux ensemble
Toi qui m'aimais moi qui t'aimais
Mais la vie separe ceux qui s'aiment
Tout doucement sans faire de bruit
Et la mer efface sur le sable les pas des amants desunis",Autumn Leaves,2008
Nelson Riddle,"Yesterday you came my way,
And when you smiled at me,
In my heart I felt a thrill you see,
That it was love at sight and
I was right to love you as I do.
Still I never dreamed that you could love me too.

Your eyes of blue, your kisses too,
I never knew what they could do.
I can't believe that you're in love with me.

You're telling ev'ry one I know
I'm on your mind each place we go
They can't believe that you're in love with me.

I have always placed you far above me.
I just can't imagine that you love me.
And after all is said and done,
To think that I'm the lucky one.
I can't believe that you're in love with me.

Skies are gray. I'm blue each day
When you are not around.
Ev'ry thing goes wrong, my dear I've found
But when you're by my side I fill with pride
For I'm so proud of you
It all seems too good to me to all be true

Your eyes of blue, your kisses too,
I never knew what they could do.
I can't believe that you're in love with me.

You're telling ev'ry one I know
I'm on your mind each place we go
They can't believe that you're in love with me.

I have always placed you far above me.
I just can't imagine that you love me.
And after all is said and done,
To think that I'm the lucky one.
I can't believe that you're in love with me.",I Can't Believe That You're in Love with Me [From the Caine Mutiny],2008
Nelson Riddle,"Born free, as free as the wind blows
As free as the grass grows
Born free to follow your heart

Live free and beauty surrounds you
The world still astounds you
Each time you look at a star

Stay free, where no walls divide you
You're free as the roaring tide
So there's no need to hide

Born free, and life is worth living
But only worth living 
'Cause you're born free

(Stay free, where no walls divide you)
You're free as the roaring tide
So there's no need to hide

Born free, and life is worth living
But only worth living 
'Cause you're born free",Born Free,2008
Nelson Riddle,"Hear my voice where you are
Take a train, steal a car
Hop a freight, grab a star, come back to me
Catch a plane, catch a breeze
On your hands, on your knees
Swim or fly, only please, come back to me
On a mule, in a jet
With your hair in a net
In a towel wringing wet
I don't care, this is where you should be
From the hills, from the shore
Ride the wind to my door
Turn the highway to dust
Break the law if you must
Move the world, only just come back to me
Blast your hide, hear me call
Must I fight City Hall
Here and now, damn it all, come back to me
What on Earth must I do
Scream and yell till I'm blue
Curse your soul when will you come back to me?
Have you gone to the moon or the corner saloon
Or to wreck and to ruin
Mademoiselle, where in Hell can you be?
Leave a sign on your door
Out to lunch ever more
In a Royce or a van, wrapped in mink or Saran
Anyway that you can, come back to me
Hear my voice through the din
Feel the waves on your skin
Like a call from within, come back to me
Leave behind all your own
Tell your flowers you will phone
Let your dog walk alone, come back to me
Let your tub overflow
If a date waits below
Let him wait for Godot
Come by rail,
Come by mail, COD
Par avion, par bateau
Dans une vielle, deux chevaux
Come by steam, come by gas
Call for free on a pass
On the drags and the glass, come back to me
Leave your bills all unpaid
Let your bed go unmade
Your souffle unsouffled, come back to me
Come by sail, come by freight
In a box or a tray, keep your head on the plate
I don't care this is where you should be
Come in pain or in joy
As a girl, as a boy
In a bag or a trunk (Shut up!)
On a horse or a drunk
In the flora or faun, come back to me
Come back to me, come back

""Will you stop bothering me?""",Come Back to Me,2008
Nelson Riddle,"The shadow of your smile
When you have gone
Will color all my dreams
And light the dawn

Look into my eyes my love and see
All the lovely things you are to me

Our wistful little star
It was far, too high
A teardrop kissed your lips
And so did I

Now when I remember spring
All the joys that love can bring
I will be remembering
The shadow of your smile",Shadow of Your Smile,2008
Nelson Riddle,"Softly I will leave you softly 
For my heart would break if you should wake and see me go
So I leave you softly long before you miss me
Long before your arms can beg me to stay
For one more hour or one more day
After all the years I can't bear the tears to fall so 
Softly, as I leave you there
 
Softly I will leave you softly 
For my heart would break if you should wake and see me go
So I leave you softly long before you miss me
Long before your arms can beg me to stay
For one more hour or one more day
After all the years I can't bear the tears to fall so 
Softly, as I leave you there
",Softly as I Leave You,2008
Nelson Riddle,"Let the drums roll out
Let the trumpet call 
While the people shout 
""Strike up the band""

Hear the cymbals ring 
Callin' one and all 
To the martial swing
Strike up the band

There is work to be done, to be done 
Let's have fun, fun, fun
Come on you son of a son, of a gun 
Take your stand

Fall in line, yea a bow
Come along, let's go 
Hey, Leader, strike up the band

There is work to be done, to be done 
Let's have fun, fun, fun
Come on you son of a gun, of a gun 
Take your stand

Fall in line, yea a bow
Come on, let's go 
Hey, Leader, strike up 
Hey, Leader, strike up 
Hey, Leader, strike up the band!",Strike Up the Band,2008
Nelson Riddle,"Walk away, please go
Before you throw your life away
A life that I could share for just a day
We should have met some years ago
For your sake I say
Walk away, just go.

Walk away, and live
A life that's full
With no regret
Don't look back at me
Just try to forget
Why build a dream that cannot come true
So be strong, reach the stars now
Walk away, walk on.

If I heard your voice
I'd beg you to stay
So don't say a word
Just run, run away.

Goodbye my love
My tears will fall
Now that you've gone
I can't help but cry
But I must go on
I'm sad that I after searching so long
Knew, I loved you, but I told you
Walk away, walk on, walk on",Walk Away,2008
Nelson Riddle,"Hear my voice where you are
Take a train, steal a car
Hop a freight, grab a star, come back to me
Catch a plane, catch a breeze
On your hands, on your knees
Swim or fly, only please, come back to me
On a mule, in a jet
With your hair in a net
In a towel wringing wet
I don't care, this is where you should be
From the hills, from the shore
Ride the wind to my door
Turn the highway to dust
Break the law if you must
Move the world, only just come back to me
Blast your hide, hear me call
Must I fight City Hall
Here and now, damn it all, come back to me
What on Earth must I do
Scream and yell till I'm blue
Curse your soul when will you come back to me?
Have you gone to the moon or the corner saloon
Or to wreck and to ruin
Mademoiselle, where in Hell can you be?
Leave a sign on your door
Out to lunch ever more
In a Royce or a van, wrapped in mink or Saran
Anyway that you can, come back to me
Hear my voice through the din
Feel the waves on your skin
Like a call from within, come back to me
Leave behind all your own
Tell your flowers you will phone
Let your dog walk alone, come back to me
Let your tub overflow
If a date waits below
Let him wait for Godot
Come by rail,
Come by mail, COD
Par avion, par bateau
Dans une vielle, deux chevaux
Come by steam, come by gas
Call for free on a pass
On the drags and the glass, come back to me
Leave your bills all unpaid
Let your bed go unmade
Your souffle unsouffled, come back to me
Come by sail, come by freight
In a box or a tray, keep your head on the plate
I don't care this is where you should be
Come in pain or in joy
As a girl, as a boy
In a bag or a trunk (Shut up!)
On a horse or a drunk
In the flora or faun, come back to me
Come back to me, come back

""Will you stop bothering me?""",Come Back To Me [1967 Recording],2008
Nelson Riddle,"There may be trouble ahead,
But while there's music and moonlight,
And love and romance,
Let's face the music and dance.
Before the fiddlers have fled,
Before they ask us to pay the bill,
And while we still have that chance,
Let's face the music and dance.
Soon, we'll be without the moon,
Humming a different tune, and then, 
There may be teardrops to shed,
So while there's music and moonlight,
And love and romance,
Let's face the music and dance.",Let's Face the Music and Dance [1967 Recording],2008
Nelson Riddle,"Let the drums roll out
Let the trumpet call 
While the people shout 
""Strike up the band""

Hear the cymbals ring 
Callin' one and all 
To the martial swing
Strike up the band

There is work to be done, to be done 
Let's have fun, fun, fun
Come on you son of a son, of a gun 
Take your stand

Fall in line, yea a bow
Come along, let's go 
Hey, Leader, strike up the band

There is work to be done, to be done 
Let's have fun, fun, fun
Come on you son of a gun, of a gun 
Take your stand

Fall in line, yea a bow
Come on, let's go 
Hey, Leader, strike up 
Hey, Leader, strike up 
Hey, Leader, strike up the band!",Strike Up the Band [1967 Recording],2008
