Band,Lyrics,Song,Year
Robert Vickery,"Oh little town of Bethlehem, how still we see thee lie
Above thy deep and dreamless sleep the silent stars go by
Yet in thy dark streets shineth, the everlasting light
The hopes and fears of all the years are met in thee tonight.

For Christ is born of Mary, and gathered all above
While mortals sleep the angels keep their watch of wondering love
Oh morning stars together, proclaim thy holy birth.
And praises sing to God the king, and peace to men on earth.

Oh little town of Bethlehem, how still we see thee lie
Above thy deep and dreamless sleep the silent stars go by
Yet in thy dark streets shineth, the everlasting light
The hopes and fears of all the years are met in thee tonight.",O Little Town of Bethlehem,
Robert Walker,"Train I ride, sixteen coaches long
Train I ride, sixteen coaches long
Well, that long black train, got my baby and gone

Train, train, comin' round the bend
Train, train, comin' round the bend
Well, it took my baby, but it never will again
No, not again

Train, train, comin' down, down the line
Train, train, comin' down, down the line
Well, it's bringin' my baby, 'cause she's mine, all mine
She's mine, all mine

Train, train, comin' round, round the bend
Round, round the bend
Train, train, comin' round, round the bend
Round, round the bend
Well, it took my baby, but it never will again
Never will again

Whoo-oo-oo-oo-oo-hoo",Mystery Train,1998
Robert Wells,"I hate to see that evening sun go down
I hate to see that evening sun go down
Cause my baby, he's gone left this town

Feelin' tomorrow like I feel today
If I'm feelin' tomorrow like I feel today
I'll pack my truck and make my give-a-way

St. Louis woman with her diamond ring
Pulls that man around by her, if it wasn't for her and her
That man I love would have gone nowhere, nowhere

I got the St. Louis blues, blues as I can be
That man's got a heart like a rock cast in the sea
Or else he wouldn't have gone so far from me

I love my baby like a school boy loves his pie
Like a Kentucky colonel loves his mint 'n rye
I love my man till the day I die",St. Louis Blues,2006
Robert Wells,"When I was young
I never needed anyone
And makin' love was just for fun
Those days are gone

Livin' alone
I think of all the friends I've known
But when I dial the telephone
Nobody's home

All by myself
Don't want to be, all by myself anymore
All by myself
Don't want to live, all by myself anymore

Hard to be sure
Some times I feel so insecure
And love so distant and obscure
Remains the cure",All by Myself,2008
Robert Wells,"It's a god-awful small affair
To the girl with the mousy hair
But her mummy is yelling, ""No!""
And her daddy has told her to go
But her friend is nowhere to be seen
Now she walks through her sunken dream
To the seat with the clearest view
And she's hooked to the silver screen

But the film is a saddening bore
For she's lived it ten times or more
She could spit in the eyes of fools
As they ask her to focus on

Sailors fighting in the dance hall
Oh man!
Look at those cavemen go
It's the freakiest show
Take a look at the Lawman
Beating up the wrong guy
Oh man! Wonder if he'll ever know
He's in the best selling show
Is there life on Mars?

It's on America's tortured brow
That Mickey Mouse has grown up a cow
Now the workers have struck for fame
'Cause Lennon's on sale again
See the mice in their million hordes
From Ibiza to the Norfolk Broads
Rule Britannia is out of bounds
To my mother, my dog, and clowns

But the film is a saddening bore
'Cause I wrote it ten times or more
It's about to be writ again
As I ask you to focus on

Dring-dring-dring",Life on Mars,
Robert Westenberg,"Wolf
Good day, young lady
Little Red Riding Hood
Good day, Mr. Wolf

Wolf
Mmh
Uhh
Look at that flesh

Pink and plump
Hello, little girl
This one's especially lush
Delicious

Mmh
Hello little girl
What's your rush?
You're missing all the flowers

The sun won't set for hours
Take your time
Little Red
Mother said, ""Straight ahead""

Not to delay
Or be misled
Wolf
But slow little girl

Mark! and hush
The birds are singing sweetly
You'll miss the birds completely
You're traveling so fleetly

Grandmother first
The Miss Plump
What a delectable couple
Utter perfection

One brittle, one supple
One moment, me dear!
Little Red
Mother said, come what may

Follow the path and never stray",Hello Little Girl,1988
Robert Westenberg,"Strangely quiet, but now the storm
Simply rests to strike again
Standing, waiting, I think of her
I think of her

Strange, this Mary, she leaves the room
Yet remains, she lingers on
Something stirs me to think of her
I think of her

From death she casts her spell
All night we hear her sighs
And now a girl has come
Who has her eyes

She has her eyes
The girl has Lily's hazel eyes
Those eyes that saw him happy long ago
Those eyes that gave him life
And hope he'd never known
How can he see the girl
And miss those hazel eyes?

She has her eyes
The girl has Lily's hazel eyes
Those eyes that closed and left me all alone
Those eyes I feel will never ever let me go
How can I see this girl who has her hazel eyes?

In Lily's eyes a castle
This house seemed to be
And I, the bravest knight became
My lady fair was she

She has her eyes
She has my Lily's hazel eyes
Those eyes that loved my brother never me
Those eyes that never saw me
Never knew I longed to hold her close
To live at last in Lily's eyes

Imagine me, a lover
I longed for the day
She'd turn and see me standing there
Would God have let her stay
She has her eyes
She has my Lily's hazel eyes
Those eyes that saw me happy long ago
(Those eyes that first I loved so)
How can I now forget
That once I dared to be in love
Be alive and whole
In Lily's eyes, in Lily's eyes

",Lily's Eyes,1991
Robert Westenberg,"Come to my dream, my beautiful life
Nobody knows, nobody can stop
Come to my dream, my sweet agony
I feel like God, I feel so free
Join us on the rubbish of life
Like us you'll love the despair
Join us on the rubbish of life
Like us you'll love the chaos

You understand, you believe
You understand, you know
How to explain when nobody can
Another dimension
How to believe, you understand
How to believe, you know
How to explain when nobody can
Another dimension

Come to my dream, my beautiful life
Nobody knows, nobody can stop
Come to my dream, my sweet agony
I feel like God, I feel so free
Join us on the rubbish of life
Like us you'll love the despair
Just want to say you know
Just want to guide your steps

Another dimension of physical laws",Agony [From Into the Woods],2003
Robert White,"There's a spot in my heart,
Which no colleen may own.
There's a depth in my soul,
Never sounded or known;

There's a place in my mem'ry,
My life, that you fill,
No other can take it,
No one ever will.

[Chorus]
Sure, I love the dear silver
That shines in your hair,
And the brow that's all furrowed,
And wrinkled with care.
I kiss the dear fingers,
So toil-worn for me,
Oh, God bless you and keep you,
Mother Machree.

Ev'ry sorrow or care
In the dear days gone by,
Was made bright by the light
Of the smile in your eye,

Like a candle that's set
In the window at night,
Your fond love has cheered me
And guided me right.

[Chorus]

(I kiss)",Mother Machree,1989
Robert White,"I'll be seeing you in all the old familiar places
That this heart of mine embraces all day through
In that small cafe, the park across the way
The children's carousel, 
The chestnut trees, the wishing well

I'll be seeing you in every lovely summer's day
In everything that's light and gay
I'll always think of you that way

I'll find you in the morning' sun
And when the night is new
I'll be looking at the moon
But I'll be seeing you
I'll find you in the morning sun
And when the night is new
I'll be looking at the moon
But I'll be seeing you",I'll Be Seeing You,1990
Robert White,"Whether you are here or yonder, 
Whether you are false or true
Whether you remain or wander, 
I'm growing fonder of you
Even though your friends forsake you, 
Even though you don't succeed
Wouldn't I be glad to take you, 
Give you the break you need

More than you know, more than you know
Girl of my heart, I love you so
Lately I find you're on my mind
More than you know

Whether you're right, whether you're wrong
Girl of my heart, I'll string along
You need me so
Much more than you'll ever know (ever know)        
Loving you the way that I do      
  
There's nothing I can do about it        
Loving may be all you can give        
But baby I can't live without it
Oh, how I'd cry, oh, how I'd cry
If you got tired and said ""Good-bye""

More than I'd show
More than you'd ever know",More Than You Know,1996
Robert White,"When the day fades away into twilight
The moon is my light of love
In the night, I am quite a romancer
I find an answer above
To being me consolation, you're my inspiration
This is my imagination.

Time on my hands, you in my arms
Nothing but love in view, then you fall
Once and for all, I'll see my dreams come true
Moments to spare for someone you care for
Our love affair for two
With time on my hands and you in my arms
And love in my heart all for you.",Time on My Hands (From the musical Smile),1996
Robert White,"Must you dance every dance
With the same fortunate man?
You have danced with him since the music began
Won't you change partners and dance with me?
Must you dance quite so close
With your lips touching his face?
Can't you see I'm longing to be in his place?
Won't you change partners and dance with me?
Ask him to sit this one out and while you're alone
I'll tell the waiter to tell him he's wanted on the telephone
You've been locked in his arms
Ever since heaven knows when
Won't you change partners and then
You may never want to change partners again","Change Partners, song (from ""Carefree"")",2001
Robert White,"In your Easter bonnet, with all the frills upon it,
You'll be the grandest lady in the Easter Parade.
I'll be all in clover and when they look you over,
I'll be the proudest fellow in the Easter Parade.
On the avenue, Fifth Avenue, the photographers will snap us,
And you'll find that you're in the rotogravure.
Oh, I could write a sonnet about your Easter bonnet,
And of the girl I'm taking to the Easter Parade.","Easter Parade, song (from ""As Thousands Cheer"")",2001
Robert White,"I'm dreaming of a white christmas,
Just like the ones I used to know
Where the treetops glisten and children listen
To hear sleigh bells in the snow

I'm dreaming of a white christmas,
Just like the ones I used to know
Where the treetops glisten and children listen
To hear sleigh bells in the snow

I'm dreaming of a white christmas,
With every christmas card I write
May your days be merry and bright,
And may all your christmases be white

I'm dreaming of a white christmas,
Just like the ones I used to know
May your days be merry and bright,
And may all your christmases be white

I'm dreaming of a white christmas,
With every christmas card I write
May your days be merry and bright,
And may all your christmases be white

May your days be merry and bright,
And may all your christmases be white
And may all your christmases be white (All your christmases be white)
And may all your christmases be white (All your christmases be white)
And may all your christmases be

(All your christmases be white)
(All your christmases be white)","White Christmas, song (from ""Holiday Inn"")",2001
